Iamps = 90,	r0 = 0.2,	Nz = 401,	Leff = 0.63983
p0	0.26780	0.00021
p1	4.06694	0.00042
p2	-0.78570	0.00122
p3	0.45663	0.00217
p4	-0.20426	0.00231
p5	0.07306	0.00128
p6	0.26778	0.00021
p7	4.06622	0.00042
p8	-0.78349	0.00121
p9	0.45890	0.00217
p10	-0.21301	0.00233
p11	0.07826	0.00130
p12	1.37009	0.00017
