      z,       b_n0_Re,       b_n0_Im
          -0.78,     2.2083e-13,    6.46521e-27 
         -0.775,    2.43334e-13,    1.05679e-27 
          -0.77,    2.79655e-13,   -1.20103e-27 
         -0.765,     3.2977e-13,   -3.43802e-28 
          -0.76,    3.93725e-13,   -1.64104e-27 
         -0.755,    4.71616e-13,    3.18759e-27 
          -0.75,    5.63565e-13,   -2.50715e-27 
         -0.745,    6.69706e-13,    2.21175e-27 
          -0.74,    7.90161e-13,    3.77213e-27 
         -0.735,    9.25032e-13,    1.95991e-27 
          -0.73,    1.07438e-12,    1.42299e-27 
         -0.725,    1.23824e-12,   -1.53181e-27 
          -0.72,    1.41658e-12,   -1.30984e-27 
         -0.715,    1.60931e-12,    3.32048e-27 
          -0.71,    1.81631e-12,    1.15862e-27 
         -0.705,     2.0374e-12,    3.99943e-28 
           -0.7,    2.27236e-12,    1.14809e-27 
         -0.695,    2.52093e-12,    5.64737e-28 
          -0.69,    2.78282e-12,     7.3213e-27 
         -0.685,    3.05773e-12,    -6.6321e-28 
          -0.68,    3.34536e-12,    4.04631e-28 
         -0.675,    3.64538e-12,   -3.24531e-27 
          -0.67,     3.9575e-12,     6.8043e-27 
         -0.665,    4.28146e-12,   -2.00361e-27 
          -0.66,      4.617e-12,   -5.18627e-27 
         -0.655,    4.96392e-12,    8.90423e-28 
          -0.65,    5.32207e-12,    4.05058e-29 
         -0.645,    5.69135e-12,   -1.97937e-27 
          -0.64,    6.07171e-12,   -4.94918e-28 
         -0.635,    6.46316e-12,    1.77718e-27 
          -0.63,    6.86579e-12,   -1.64734e-27 
         -0.625,    7.27975e-12,    1.87538e-27 
          -0.62,    7.70525e-12,    8.71997e-28 
         -0.615,    8.14259e-12,   -8.65101e-28 
          -0.61,    8.59211e-12,    4.03865e-28 
         -0.605,    9.05424e-12,    6.43231e-27 
           -0.6,    9.52947e-12,   -1.02852e-27 
         -0.595,    1.00184e-11,    1.38077e-27 
          -0.59,    1.05215e-11,     7.2431e-28 
         -0.585,    1.10397e-11,    1.63587e-27 
          -0.58,    1.15737e-11,    1.76442e-27 
         -0.575,    1.21242e-11,    4.52376e-27 
          -0.57,    1.26923e-11,   -3.33334e-28 
         -0.565,    1.32789e-11,    5.52156e-27 
          -0.56,    1.38851e-11,   -3.06027e-27 
         -0.555,    1.45122e-11,    1.56017e-27 
          -0.55,    1.51613e-11,   -1.23794e-27 
         -0.545,     1.5834e-11,   -5.29577e-28 
          -0.54,    1.65317e-11,   -3.56593e-28 
         -0.535,    1.72561e-11,   -7.02222e-28 
          -0.53,     1.8009e-11,    3.18176e-27 
         -0.525,    1.87923e-11,    -1.7516e-27 
          -0.52,    1.96082e-11,   -4.43262e-27 
         -0.515,    2.04591e-11,   -3.55224e-27 
          -0.51,    2.13476e-11,   -1.55904e-27 
         -0.505,    2.22763e-11,   -4.04964e-27 
           -0.5,    2.32483e-11,    1.93445e-27 
         -0.495,    2.42669e-11,    1.35507e-27 
          -0.49,    2.53356e-11,     5.1671e-28 
         -0.485,    2.64583e-11,    4.52233e-27 
          -0.48,    2.76392e-11,    1.16661e-27 
         -0.475,    2.88825e-11,   -3.47486e-27 
          -0.47,    3.01931e-11,   -1.74341e-27 
         -0.465,     3.1576e-11,    1.40652e-27 
          -0.46,    3.30364e-11,     1.7007e-28 
         -0.455,    3.45798e-11,    6.42506e-27 
          -0.45,     3.6212e-11,    4.06799e-27 
         -0.445,    3.79388e-11,     3.3686e-27 
          -0.44,    3.97663e-11,   -1.48882e-27 
         -0.435,    4.17006e-11,    1.29891e-27 
          -0.43,    4.37476e-11,   -4.44347e-28 
         -0.425,    4.59132e-11,     1.8511e-27 
          -0.42,    4.82031e-11,    4.23895e-27 
         -0.415,    5.06226e-11,    -1.1911e-27 
          -0.41,    5.31764e-11,    4.13033e-28 
         -0.405,    5.58688e-11,    1.48186e-27 
           -0.4,    5.87031e-11,   -5.36628e-27 
         -0.395,    6.16818e-11,    1.23812e-27 
          -0.39,    6.48062e-11,    1.87028e-27 
         -0.385,    6.80765e-11,    -4.5617e-27 
          -0.38,    7.14914e-11,    4.52465e-28 
         -0.375,     7.5048e-11,    6.76962e-28 
          -0.37,     7.8742e-11,    2.62623e-27 
         -0.365,     8.2567e-11,    9.32154e-27 
          -0.36,     8.6515e-11,    8.96976e-28 
         -0.355,    9.05759e-11,    7.75399e-27 
          -0.35,    9.47377e-11,   -4.06176e-27 
         -0.345,    9.89863e-11,    3.60241e-27 
          -0.34,    1.03306e-10,    3.65106e-27 
         -0.335,    1.07678e-10,   -1.53997e-27 
          -0.33,    1.12082e-10,    1.06825e-27 
         -0.325,    1.16497e-10,    4.38402e-27 
          -0.32,    1.20898e-10,   -5.52431e-27 
         -0.315,    1.25257e-10,    5.27428e-27 
          -0.31,    1.29547e-10,    6.81516e-27 
         -0.305,    1.33734e-10,    2.40139e-27 
           -0.3,    1.37784e-10,   -3.51028e-27 
         -0.295,    1.41655e-10,   -5.79007e-28 
          -0.29,    1.45303e-10,   -1.13324e-27 
         -0.285,    1.48675e-10,   -1.41606e-26 
          -0.28,     1.5171e-10,   -1.46825e-26 
         -0.275,    1.54334e-10,    5.59777e-27 
          -0.27,    1.56459e-10,   -4.64758e-27 
         -0.265,    1.57978e-10,   -1.49879e-27 
          -0.26,    1.58761e-10,   -5.67935e-27 
         -0.255,    1.58647e-10,    3.85841e-27 
          -0.25,    1.57441e-10,    1.21196e-26 
         -0.245,    1.54905e-10,    2.27681e-28 
          -0.24,    1.50752e-10,    1.94833e-26 
         -0.235,    1.44641e-10,   -3.46472e-27 
          -0.23,    1.36171e-10,   -9.02541e-27 
         -0.225,    1.24877e-10,   -1.53236e-26 
          -0.22,     1.1024e-10,   -9.87791e-27 
         -0.215,    9.16846e-11,   -6.01821e-27 
          -0.21,    6.86036e-11,    9.69353e-27 
         -0.205,    4.03797e-11,    8.52564e-27 
           -0.2,    6.42305e-12,   -1.54566e-26 
         -0.195,   -3.37803e-11,    2.46391e-26 
          -0.19,   -8.06091e-11,   -1.48828e-26 
         -0.185,   -1.34239e-10,   -1.13236e-26 
          -0.18,   -1.94571e-10,   -3.37524e-27 
         -0.175,    -2.6116e-10,    1.13662e-26 
          -0.17,   -3.33154e-10,    5.63739e-28 
         -0.165,   -4.09256e-10,    2.80093e-26 
          -0.16,   -4.87715e-10,     4.1038e-26 
         -0.155,   -5.66352e-10,   -2.83172e-26 
          -0.15,   -6.42638e-10,    1.64382e-26 
         -0.145,    -7.1381e-10,   -9.72564e-27 
          -0.14,   -7.77039e-10,   -1.44265e-26 
         -0.135,   -8.29614e-10,    6.60005e-27 
          -0.13,   -8.69149e-10,   -1.09303e-28 
         -0.125,   -8.93776e-10,   -4.17852e-27 
          -0.12,   -9.02301e-10,   -2.81525e-28 
         -0.115,   -8.94311e-10,   -5.45366e-27 
          -0.11,   -8.70211e-10,   -3.03056e-29 
         -0.105,   -8.31185e-10,   -4.44009e-27 
           -0.1,   -7.79096e-10,    5.95487e-27 
         -0.095,   -7.16321e-10,   -1.24173e-26 
          -0.09,   -6.45564e-10,   -2.81977e-26 
         -0.085,   -5.69652e-10,    4.11005e-26 
          -0.08,   -4.91341e-10,     1.5712e-28 
         -0.075,   -4.13161e-10,    2.55639e-27 
          -0.07,   -3.37289e-10,    1.84542e-26 
         -0.065,   -2.65481e-10,    1.81307e-27 
          -0.06,    -1.9904e-10,    6.00246e-27 
         -0.055,   -1.38828e-10,   -3.42103e-26 
          -0.05,   -8.53081e-11,    4.68235e-26 
         -0.045,   -3.86044e-11,    -8.8071e-27 
          -0.04,    1.42365e-12,     1.4015e-26 
         -0.035,    3.51068e-11,    1.21669e-26 
          -0.03,    6.28939e-11,   -9.15799e-27 
         -0.025,    8.52885e-11,    9.37391e-29 
          -0.02,    1.02796e-10,   -4.60572e-27 
         -0.015,    1.15878e-10,    1.76173e-27 
          -0.01,    1.24927e-10,    6.39663e-28 
         -0.005,    1.30235e-10,   -9.82612e-28 
              0,    1.31984e-10,    1.81213e-43 
          0.005,    1.30235e-10,    2.08363e-27 
           0.01,    1.24927e-10,   -6.39663e-28 
          0.015,    1.15878e-10,    3.51137e-27 
           0.02,    1.02796e-10,    4.60572e-27 
          0.025,    8.52885e-11,   -3.36208e-27 
           0.03,    6.28939e-11,    9.15799e-27 
          0.035,    3.51068e-11,    3.70891e-27 
           0.04,    1.42365e-12,    -1.4015e-26 
          0.045,   -3.86044e-11,     8.8071e-27 
           0.05,   -8.53081e-11,   -1.13891e-26 
          0.055,   -1.38828e-10,    3.42103e-26 
           0.06,    -1.9904e-10,    8.46877e-27 
          0.065,   -2.65481e-10,   -1.81307e-27 
           0.07,   -3.37289e-10,    1.05279e-26 
          0.075,   -4.13161e-10,   -2.55639e-27 
           0.08,   -4.91341e-10,   -5.27035e-27 
          0.085,   -5.69652e-10,   -4.11005e-26 
           0.09,   -6.45564e-10,   -1.88689e-26 
          0.095,   -7.16321e-10,    1.24173e-26 
            0.1,   -7.79096e-10,    2.03736e-26 
          0.105,   -8.31185e-10,    4.44009e-27 
           0.11,   -8.70211e-10,    2.80544e-27 
          0.115,   -8.94311e-10,    5.45366e-27 
           0.12,   -9.02301e-10,   -3.73316e-28 
          0.125,   -8.93776e-10,    4.17852e-27 
           0.13,   -8.69149e-10,    6.91928e-27 
          0.135,   -8.29614e-10,   -6.60005e-27 
           0.14,   -7.77039e-10,    1.88855e-26 
          0.145,    -7.1381e-10,    9.72564e-27 
           0.15,   -6.42638e-10,    2.32343e-26 
          0.155,   -5.66352e-10,    2.83172e-26 
           0.16,   -4.87715e-10,    2.15248e-27 
          0.165,   -4.09256e-10,   -2.80093e-26 
           0.17,   -3.33154e-10,   -5.63739e-28 
          0.175,    -2.6116e-10,   -3.57208e-26 
           0.18,   -1.94571e-10,    3.37524e-27 
          0.185,   -1.34239e-10,    1.99175e-26 
           0.19,   -8.06091e-11,    1.48828e-26 
          0.195,   -3.37803e-11,   -1.01749e-26 
            0.2,    6.42305e-12,    1.54566e-26 
          0.205,    4.03797e-11,    2.41561e-26 
           0.21,    6.86036e-11,   -9.69353e-27 
          0.215,    9.16846e-11,    1.36151e-26 
           0.22,     1.1024e-10,    9.87791e-27 
          0.225,    1.24877e-10,    1.22518e-26 
           0.23,    1.36171e-10,    9.02541e-27 
          0.235,    1.44641e-10,   -1.33393e-27 
           0.24,    1.50752e-10,   -1.94833e-26 
          0.245,    1.54905e-10,   -1.55271e-27 
           0.25,    1.57441e-10,   -1.21196e-26 
          0.255,    1.58647e-10,   -7.19657e-27 
           0.26,    1.58761e-10,    5.67935e-27 
          0.265,    1.57978e-10,    2.82306e-27 
           0.27,    1.56459e-10,    4.64758e-27 
          0.275,    1.54334e-10,   -1.42694e-27 
           0.28,     1.5171e-10,    1.46825e-26 
          0.285,    1.48675e-10,    3.73617e-27 
           0.29,    1.45303e-10,    1.13324e-27 
          0.295,    1.41655e-10,    2.08916e-27 
            0.3,    1.37784e-10,   -5.50246e-27 
          0.305,    1.33734e-10,   -2.40139e-27 
           0.31,    1.29547e-10,    9.30141e-27 
          0.315,    1.25257e-10,   -5.27428e-27 
           0.32,    1.20898e-10,     -2.698e-27 
          0.325,    1.16497e-10,   -4.38402e-27 
           0.33,    1.12082e-10,   -2.85415e-27 
          0.335,    1.07678e-10,    1.53997e-27 
           0.34,    1.03306e-10,    6.65628e-27 
          0.345,    9.89863e-11,   -3.60241e-27 
           0.35,    9.47377e-11,   -1.08624e-27 
          0.355,    9.05759e-11,   -7.75399e-27 
           0.36,     8.6515e-11,   -3.87588e-27 
          0.365,     8.2567e-11,   -9.32154e-27 
           0.37,     7.8742e-11,    2.93077e-27 
          0.375,     7.5048e-11,   -6.76962e-28 
           0.38,    7.14914e-11,   -2.48892e-27 
          0.385,    6.80765e-11,     4.5617e-27 
           0.39,    6.48062e-11,   -7.73625e-27 
          0.395,    6.16818e-11,   -1.23812e-27 
            0.4,    5.87031e-11,   -3.76093e-27 
          0.405,    5.58688e-11,   -1.48186e-27 
           0.41,    5.31764e-11,    1.61436e-27 
          0.415,    5.06226e-11,     1.1911e-27 
           0.42,    4.82031e-11,   -5.96766e-27 
          0.425,    4.59132e-11,   -1.79523e-28 
           0.43,    4.37476e-11,    4.44347e-28 
          0.435,    4.17006e-11,    1.78555e-27 
           0.44,    3.97663e-11,    1.48882e-27 
          0.445,    3.79388e-11,   -8.72043e-28 
           0.45,     3.6212e-11,   -4.06799e-27 
          0.455,    3.45798e-11,    -1.0895e-27 
           0.46,    3.30364e-11,    -1.7007e-28 
          0.465,     3.1576e-11,    2.95225e-27 
           0.47,    3.01931e-11,    1.74341e-27 
          0.475,    2.88825e-11,    3.49756e-27 
           0.48,    2.76392e-11,   -1.16661e-27 
          0.485,    2.64583e-11,   -2.36613e-27 
           0.49,    2.53356e-11,    -5.1671e-28 
          0.495,    2.42669e-11,    4.03437e-27 
            0.5,    2.32483e-11,   -1.93445e-27 
          0.505,    2.22763e-11,    5.48073e-27 
           0.51,    2.13476e-11,    1.55904e-27 
          0.515,    2.04591e-11,    4.54518e-28 
           0.52,    1.96082e-11,    4.43262e-27 
          0.525,    1.87923e-11,    4.03527e-27 
           0.53,     1.8009e-11,   -3.18176e-27 
          0.535,    1.72561e-11,   -1.77273e-28 
           0.54,    1.65317e-11,    3.56593e-28 
          0.545,     1.5834e-11,    5.29577e-28 
           0.55,    1.51613e-11,    1.23794e-27 
          0.555,    1.45122e-11,   -1.56017e-27 
           0.56,    1.38851e-11,    3.06027e-27 
          0.565,    1.32789e-11,   -5.52156e-27 
           0.57,    1.26923e-11,    3.33334e-28 
          0.575,    1.21242e-11,   -4.52376e-27 
           0.58,    1.15737e-11,   -1.76442e-27 
          0.585,    1.10397e-11,   -1.63587e-27 
           0.59,    1.05215e-11,    2.15683e-27 
          0.595,    1.00184e-11,   -1.38077e-27 
            0.6,    9.52947e-12,   -3.48967e-27 
          0.605,    9.05424e-12,   -6.43231e-27 
           0.61,    8.59211e-12,    8.35582e-28 
          0.615,    8.14259e-12,    8.65101e-28 
           0.62,    7.70525e-12,   -1.37359e-27 
          0.625,    7.27975e-12,   -1.87538e-27 
           0.63,    6.86579e-12,    2.15231e-28 
          0.635,    6.46316e-12,   -1.77718e-27 
           0.64,    6.07171e-12,    3.20423e-27 
          0.645,    5.69135e-12,    1.97937e-27 
           0.65,    5.32207e-12,   -2.12592e-27 
          0.655,    4.96392e-12,   -8.90423e-28 
           0.66,      4.617e-12,    3.05746e-27 
          0.665,    4.28146e-12,    2.00361e-27 
           0.67,     3.9575e-12,    -6.8043e-27 
          0.675,    3.64538e-12,    3.24531e-27 
           0.68,    3.34536e-12,   -4.04631e-28 
          0.685,    3.05773e-12,     6.6321e-28 
           0.69,    2.78282e-12,    -7.3213e-27 
          0.695,    2.52093e-12,   -5.64737e-28 
            0.7,    2.27236e-12,   -1.14809e-27 
          0.705,     2.0374e-12,   -3.99943e-28 
           0.71,    1.81631e-12,   -1.15862e-27 
          0.715,    1.60931e-12,    3.03153e-27 
           0.72,    1.41658e-12,    1.30984e-27 
          0.725,    1.23824e-12,   -1.54058e-27 
           0.73,    1.07438e-12,   -1.42299e-27 
          0.735,    9.25032e-13,   -3.46542e-28 
           0.74,    7.90161e-13,   -3.77213e-27 
          0.745,    6.69706e-13,     4.7246e-28 
           0.75,    5.63565e-13,    2.50715e-27 
          0.755,    4.71616e-13,    6.04581e-28 
           0.76,    3.93725e-13,    1.64104e-27 
          0.765,     3.2977e-13,   -2.19096e-27 
           0.77,    2.79655e-13,    1.20103e-27 
          0.775,    2.43334e-13,   -7.31541e-28 
           0.78,     2.2083e-13,   -6.46521e-27 
          0.785,    2.12252e-13,    3.04566e-27 
           0.79,     2.1781e-13,   -1.12605e-26 
          0.795,    2.37819e-13,   -8.94549e-27 
            0.8,      2.727e-13,    3.68856e-27 
          0.805,    3.22956e-13,    3.91194e-27 
           0.81,    3.89141e-13,   -8.14981e-28 
          0.815,    4.71794e-13,   -3.17376e-27 
           0.82,    5.71364e-13,      6.083e-27 
          0.825,    6.88091e-13,   -1.33514e-26 
           0.83,    8.21877e-13,   -1.59373e-26 
          0.835,    9.72129e-13,   -8.97492e-27 
           0.84,    1.13759e-12,   -2.03343e-27 
          0.845,     1.3162e-12,    1.00756e-26 
           0.85,    1.50494e-12,    2.64392e-27 
          0.855,    1.69974e-12,   -4.06162e-27 
           0.86,    1.89551e-12,   -4.01989e-27 
          0.865,    2.08619e-12,    1.47191e-26 
           0.87,    2.26494e-12,   -1.73762e-26 
          0.875,    2.42451e-12,    5.03356e-28 
           0.88,    2.55761e-12,   -7.19116e-28 
          0.885,    2.65745e-12,    4.34672e-27 
           0.89,    2.71832e-12,    9.22669e-27 
          0.895,    2.73607e-12,   -1.97743e-26 
            0.9,    2.70861e-12,    -6.0142e-27 
          0.905,    2.63618e-12,    6.82491e-27 
           0.91,    2.52146e-12,    8.84498e-27 
          0.915,    2.36947e-12,   -1.08442e-26 
           0.92,    2.18713e-12,   -1.09337e-27 
          0.925,    1.98279e-12,   -2.86659e-27 
           0.93,    1.76547e-12,   -1.33861e-27 
          0.935,     1.5442e-12,    2.71044e-27 
           0.94,    1.32728e-12,    2.02341e-27 
          0.945,    1.12178e-12,    6.15696e-27 
           0.95,    9.33094e-13,    9.74503e-27 
          0.955,    7.64852e-13,   -5.26808e-27 
           0.96,    6.18897e-13,    1.02329e-26 
          0.965,    4.95495e-13,    1.54752e-26 
           0.97,    3.93635e-13,    7.71841e-27 
          0.975,    3.11393e-13,   -1.34799e-27 
           0.98,    2.46287e-13,   -1.30121e-26 
          0.985,      1.956e-13,   -7.94488e-27 
           0.99,    1.56647e-13,    4.81793e-27 
          0.995,    1.26954e-13,    2.12188e-27 
              1,    1.04376e-13,    3.81843e-27 
