      z,       a_n0_Re,       a_n0_Im
         -0.765    1.44159e-11   -2.03381e-26 
          -0.76    1.68283e-11     2.2158e-26 
         -0.755    1.93553e-11    1.43327e-26 
          -0.75    2.19267e-11   -1.72681e-27 
         -0.745    2.44594e-11   -1.09732e-27 
          -0.74    2.68605e-11    1.43324e-26 
         -0.735    2.90341e-11   -8.50575e-27 
          -0.73    3.08871e-11   -5.01114e-27 
         -0.725    3.23373e-11    5.24965e-27 
          -0.72    3.33192e-11    7.02524e-27 
         -0.715    3.37898e-11   -1.64526e-26 
          -0.71    3.37321e-11    2.32864e-26 
         -0.705    3.31556e-11    1.87573e-26 
           -0.7    3.20953e-11    2.02326e-26 
         -0.695    3.06082e-11   -7.66037e-27 
          -0.69    2.87676e-11    7.42595e-27 
         -0.685    2.66573e-11   -2.61394e-28 
          -0.68     2.4365e-11    1.27782e-26 
         -0.675    2.19768e-11    4.76418e-27 
          -0.67    1.95716e-11    3.75384e-27 
         -0.665    1.72179e-11   -4.74918e-27 
          -0.66    1.49714e-11   -9.58158e-27 
         -0.655    1.28741e-11   -1.23298e-26 
          -0.65    1.09544e-11   -2.83179e-26 
         -0.645    9.22837e-12    -1.0602e-26 
          -0.64    7.70153e-12   -9.67605e-27 
         -0.635    6.37074e-12   -1.63106e-26 
          -0.63    5.22643e-12    1.18505e-26 
         -0.625    4.25458e-12    4.10043e-27 
          -0.62     3.4385e-12   -1.34046e-26 
         -0.615    2.76026e-12   -6.75061e-27 
          -0.61    2.20189e-12    1.33761e-27 
         -0.605    1.74613e-12   -1.74196e-26 
           -0.6      1.377e-12   -2.01626e-27 
         -0.595    1.08011e-12    8.30448e-27 
          -0.59    8.42749e-13   -2.64803e-27 
         -0.585    6.53952e-13   -5.11555e-27 
          -0.58    5.04341e-13    1.36298e-26 
         -0.575    3.86003e-13    1.04694e-26 
          -0.57    2.92304e-13   -1.47976e-27 
         -0.565    2.17692e-13   -9.18338e-27 
          -0.56    1.57502e-13   -4.55247e-27 
         -0.555    1.07758e-13     3.0997e-27 
          -0.55    6.49828e-14   -6.03271e-27 
         -0.545    2.60015e-14    -8.3321e-27 
          -0.54   -1.22532e-14   -1.04417e-26 
         -0.535   -5.29573e-14    1.10459e-26 
          -0.53   -9.96365e-14   -1.06904e-27 
         -0.525    -1.5645e-13    2.35765e-27 
          -0.52   -2.28535e-13   -9.59721e-28 
         -0.515   -3.22439e-13    8.90004e-28 
          -0.51   -4.46661e-13   -4.58506e-27 
         -0.505   -6.12349e-13    1.34953e-26 
           -0.5   -8.34183e-13   -4.75583e-27 
         -0.495    -1.1315e-12    3.20322e-27 
          -0.49   -1.52975e-12    2.24011e-26 
         -0.485   -2.06227e-12    1.32152e-26 
          -0.48   -2.77254e-12   -4.66698e-27 
         -0.475   -3.71704e-12    9.86957e-27 
          -0.47   -4.96857e-12    2.07049e-27 
         -0.465   -6.62042e-12   -1.50181e-26 
          -0.46   -8.79116e-12    2.32416e-27 
         -0.455   -1.16302e-11    2.18084e-26 
          -0.45   -1.53241e-11    1.12871e-26 
         -0.445    -2.0103e-11   -4.93628e-27 
          -0.44   -2.62473e-11   -4.42788e-27 
         -0.435   -3.40939e-11    6.51725e-28 
          -0.43   -4.40409e-11    1.32027e-26 
         -0.425    -5.6549e-11   -9.07753e-27 
          -0.42   -7.21403e-11     8.4468e-27 
         -0.415   -9.13894e-11    1.08353e-26 
          -0.41   -1.14909e-10   -4.47308e-27 
         -0.405   -1.43322e-10   -1.68615e-27 
           -0.4    -1.7723e-10   -2.43138e-26 
         -0.395   -2.17161e-10   -1.15946e-27 
          -0.39   -2.63515e-10    2.50635e-26 
         -0.385   -3.16493e-10   -6.19378e-26 
          -0.38   -3.76027e-10    2.66842e-26 
         -0.375   -4.41709e-10    5.04296e-26 
          -0.37   -5.12729e-10   -1.82477e-26 
         -0.365   -5.87839e-10    2.88556e-26 
          -0.36   -6.65335e-10    1.76903e-26 
         -0.355   -7.43088e-10    3.75713e-26 
          -0.35   -8.18614e-10    -3.5339e-28 
         -0.345   -8.89192e-10    1.59164e-26 
          -0.34   -9.52023e-10    5.24921e-27 
         -0.335   -1.00442e-09   -6.71549e-27 
          -0.33     -1.044e-09   -7.11095e-27 
         -0.325    -1.0689e-09    -4.3451e-27 
          -0.32    -1.0779e-09    2.64694e-27 
         -0.315   -1.07056e-09   -3.40922e-27 
          -0.31   -1.04725e-09   -1.43425e-26 
         -0.305   -1.00912e-09   -2.04835e-28 
           -0.3   -9.57971e-10    1.14823e-26 
         -0.295   -8.96153e-10    2.48245e-26 
          -0.29   -8.26326e-10    1.37084e-27 
         -0.285   -7.51281e-10    2.69606e-26 
          -0.28   -6.73748e-10   -2.38972e-26 
         -0.275   -5.96233e-10    7.21929e-27 
          -0.27   -5.20899e-10   -3.57543e-27 
         -0.265   -4.49485e-10    4.76867e-27 
          -0.26   -3.83285e-10   -1.99961e-26 
         -0.255   -3.23146e-10   -3.20711e-26 
          -0.25   -2.69514e-10    1.71104e-26 
         -0.245   -2.22489e-10    1.13374e-26 
          -0.24   -1.81897e-10   -2.74571e-26 
         -0.235   -1.47358e-10    8.54784e-27 
          -0.23   -1.18359e-10   -2.71537e-26 
         -0.225   -9.43068e-11    2.70887e-26 
          -0.22   -7.45827e-11    5.33895e-27 
         -0.215   -5.85751e-11    3.73515e-27 
          -0.21   -4.57075e-11    1.23323e-26 
         -0.205   -3.54542e-11    2.83796e-26 
           -0.2   -2.73497e-11   -3.50026e-27 
         -0.195   -2.09906e-11   -7.24033e-27 
          -0.19   -1.60345e-11    3.02621e-27 
         -0.185   -1.21957e-11    9.73869e-28 
          -0.18   -9.23911e-12    6.92414e-27 
         -0.175   -6.97376e-12   -3.70312e-27 
          -0.17   -5.24629e-12    1.39924e-26 
         -0.165   -3.93474e-12    4.92806e-27 
          -0.16   -2.94295e-12    3.43114e-27 
         -0.155    -2.1957e-12    1.62424e-27 
          -0.15   -1.63456e-12   -5.44797e-27 
         -0.145   -1.21446e-12    9.71371e-28 
          -0.14   -9.00788e-13    3.31077e-27 
         -0.135   -6.67142e-13   -1.87591e-28 
          -0.13   -4.93471e-13    5.44583e-27 
         -0.125   -3.64614e-13    2.80192e-27 
          -0.12   -2.69159e-13    3.65852e-27 
         -0.115   -1.98544e-13   -3.04457e-27 
          -0.11   -1.46367e-13   -5.44833e-27 
         -0.105   -1.07854e-13   -5.06065e-27 
           -0.1   -7.94542e-14    2.48274e-27 
         -0.095   -5.85311e-14   -2.53052e-28 
          -0.09     -4.313e-14   -5.98895e-28 
         -0.085   -3.18036e-14    -3.8638e-27 
          -0.08   -2.34811e-14    2.75305e-27 
         -0.075   -1.73714e-14   -7.02676e-27 
          -0.07   -1.28899e-14    5.37653e-28 
         -0.065   -9.60557e-15   -6.37867e-27 
          -0.06   -7.20049e-15    2.68278e-27 
         -0.055   -5.44063e-15    3.93747e-27 
          -0.05   -4.15387e-15   -1.61923e-28 
         -0.045   -3.21387e-15   -2.17323e-28 
          -0.04   -2.52801e-15     1.2888e-27 
         -0.035   -2.02861e-15    2.46926e-27 
          -0.03    -1.6663e-15    3.83084e-27 
         -0.025   -1.40531e-15    2.04876e-27 
          -0.02   -1.21986e-15   -1.15135e-27 
         -0.015   -1.09169e-15    7.79867e-28 
          -0.01   -1.00819e-15   -1.62466e-28 
         -0.005   -9.61148e-16   -5.67153e-28 
              0   -9.45965e-16   -3.44088e-43 
          0.005   -9.61148e-16   -4.97915e-28 
           0.01   -1.00819e-15    1.62466e-28 
          0.015   -1.09169e-15    1.50995e-27 
           0.02   -1.21986e-15    1.15135e-27 
          0.025   -1.40531e-15   -1.45175e-27 
           0.03    -1.6663e-15   -3.83084e-27 
          0.035   -2.02861e-15    3.46867e-28 
           0.04   -2.52801e-15    -1.2888e-27 
          0.045   -3.21387e-15    2.17323e-28 
           0.05   -4.15387e-15    8.91283e-27 
          0.055   -5.44063e-15   -3.93747e-27 
           0.06   -7.20049e-15   -8.59561e-28 
          0.065   -9.60557e-15    6.37867e-27 
           0.07   -1.28899e-14    4.76229e-27 
          0.075   -1.73714e-14    7.02676e-27 
           0.08   -2.34811e-14   -2.72413e-27 
          0.085   -3.18036e-14     3.8638e-27 
           0.09     -4.313e-14    -6.4389e-27 
          0.095   -5.85311e-14    2.53052e-28 
            0.1   -7.94542e-14    6.09699e-27 
          0.105   -1.07854e-13    5.06065e-27 
           0.11   -1.46367e-13    -3.3963e-27 
          0.115   -1.98544e-13    3.04457e-27 
           0.12   -2.69159e-13    5.63691e-28 
          0.125   -3.64614e-13   -2.80192e-27 
           0.13   -4.93471e-13    8.93082e-27 
          0.135   -6.67142e-13    1.87591e-28 
           0.14   -9.00788e-13    2.96951e-28 
          0.145   -1.21446e-12   -9.71371e-28 
           0.15   -1.63456e-12   -8.09486e-27 
          0.155    -2.1957e-12   -1.62424e-27 
           0.16   -2.94295e-12    8.53116e-28 
          0.165   -3.93474e-12   -4.92806e-27 
           0.17   -5.24629e-12   -1.39924e-26 
          0.175   -6.97376e-12   -1.57979e-26 
           0.18   -9.23911e-12   -6.92414e-27 
          0.185   -1.21957e-11    -6.4732e-27 
           0.19   -1.60345e-11   -3.02621e-27 
          0.195   -2.09906e-11    -2.0536e-26 
            0.2   -2.73497e-11    3.50026e-27 
          0.205   -3.54542e-11   -1.01885e-26 
           0.21   -4.57075e-11   -1.23323e-26 
          0.215   -5.85751e-11    1.43318e-26 
           0.22   -7.45827e-11   -5.33895e-27 
          0.225   -9.43068e-11     1.4554e-26 
           0.23   -1.18359e-10    2.71537e-26 
          0.235   -1.47358e-10      2.359e-27 
           0.24   -1.81897e-10    2.74571e-26 
          0.245   -2.22489e-10    7.01476e-27 
           0.25   -2.69514e-10   -1.71104e-26 
          0.255   -3.23146e-10    1.12061e-26 
           0.26   -3.83285e-10    1.99961e-26 
          0.265   -4.49485e-10    1.04932e-26 
           0.27   -5.20899e-10    3.57543e-27 
          0.275   -5.96233e-10   -4.61787e-28 
           0.28   -6.73748e-10    2.38972e-26 
          0.285   -7.51281e-10    3.40259e-26 
           0.29   -8.26326e-10   -1.37084e-27 
          0.295   -8.96153e-10    1.28752e-26 
            0.3   -9.57971e-10    1.52781e-26 
          0.305   -1.00912e-09    2.04835e-28 
           0.31   -1.04725e-09    1.34854e-26 
          0.315   -1.07056e-09    3.40922e-27 
           0.32    -1.0779e-09   -1.42409e-27 
          0.325    -1.0689e-09     4.3451e-27 
           0.33     -1.044e-09    1.31581e-27 
          0.335   -1.00442e-09    6.71549e-27 
           0.34   -9.52023e-10   -2.38268e-26 
          0.345   -8.89192e-10   -1.59164e-26 
           0.35   -8.18614e-10    1.04754e-26 
          0.355   -7.43088e-10   -3.75713e-26 
           0.36   -6.65335e-10   -1.70071e-26 
          0.365   -5.87839e-10   -2.88556e-26 
           0.37   -5.12729e-10    4.32339e-28 
          0.375   -4.41709e-10   -5.04296e-26 
           0.38   -3.76027e-10   -7.58836e-27 
          0.385   -3.16493e-10    6.19378e-26 
           0.39   -2.63515e-10   -9.30447e-27 
          0.395   -2.17161e-10    1.15946e-27 
            0.4    -1.7723e-10    3.71869e-26 
          0.405   -1.43322e-10    1.68615e-27 
           0.41   -1.14909e-10    2.91341e-27 
          0.415   -9.13894e-11   -1.08353e-26 
           0.42   -7.21403e-11     -1.985e-27 
          0.425    -5.6549e-11   -3.31284e-26 
           0.43   -4.40409e-11   -1.32027e-26 
          0.435   -3.40939e-11   -2.60408e-27 
           0.44   -2.62473e-11    4.42788e-27 
          0.445    -2.0103e-11   -8.96724e-27 
           0.45   -1.53241e-11   -1.12871e-26 
          0.455   -1.16302e-11   -1.42887e-26 
           0.46   -8.79116e-12   -2.32416e-27 
          0.465   -6.62042e-12    1.14046e-26 
           0.47   -4.96857e-12   -2.07049e-27 
          0.475   -3.71704e-12    1.67447e-26 
           0.48   -2.77254e-12    4.66698e-27 
          0.485   -2.06227e-12      5.578e-27 
           0.49   -1.52975e-12   -2.24011e-26 
          0.495    -1.1315e-12    3.64029e-28 
            0.5   -8.34183e-13    4.75583e-27 
          0.505   -6.12349e-13    2.82998e-29 
           0.51   -4.46661e-13    4.58506e-27 
          0.515   -3.22439e-13    3.47193e-27 
           0.52   -2.28535e-13    9.59721e-28 
          0.525    -1.5645e-13   -4.74778e-27 
           0.53   -9.96365e-14    1.06904e-27 
          0.535   -5.29573e-14    1.35109e-27 
           0.54   -1.22532e-14    1.04417e-26 
          0.545    2.60015e-14     8.3321e-27 
           0.55    6.49828e-14    6.03271e-27 
          0.555    1.07758e-13    -3.0997e-27 
           0.56    1.57502e-13    4.55247e-27 
          0.565    2.17692e-13    9.18338e-27 
           0.57    2.92304e-13    1.47976e-27 
          0.575    3.86003e-13   -1.04694e-26 
           0.58    5.04341e-13   -1.36298e-26 
          0.585    6.53952e-13    5.11555e-27 
           0.59    8.42749e-13   -1.03211e-26 
          0.595    1.08011e-12   -8.30448e-27 
            0.6      1.377e-12    1.09475e-26 
          0.605    1.74613e-12    1.74196e-26 
           0.61    2.20189e-12   -5.30229e-27 
          0.615    2.76026e-12    6.75061e-27 
           0.62     3.4385e-12    5.24389e-27 
          0.625    4.25458e-12   -4.10043e-27 
           0.63    5.22643e-12   -1.24628e-26 
          0.635    6.37074e-12    1.63106e-26 
           0.64    7.70153e-12    7.42245e-27 
          0.645    9.22837e-12     1.0602e-26 
           0.65    1.09544e-11    -3.5147e-26 
          0.655    1.28741e-11    1.23298e-26 
           0.66    1.49714e-11   -1.94795e-26 
          0.665    1.72179e-11    4.74918e-27 
           0.67    1.95716e-11   -3.75384e-27 
          0.675    2.19768e-11   -4.76418e-27 
           0.68     2.4365e-11   -1.27782e-26 
          0.685    2.66573e-11    2.61394e-28 
           0.69    2.87676e-11   -7.42595e-27 
          0.695    3.06082e-11    7.66037e-27 
            0.7    3.20953e-11   -2.02326e-26 
          0.705    3.31556e-11   -1.87573e-26 
           0.71    3.37321e-11   -2.32864e-26 
          0.715    3.37898e-11   -9.54919e-27 
           0.72    3.33192e-11   -7.02524e-27 
          0.725    3.23373e-11      4.682e-27 
           0.73    3.08871e-11    5.01114e-27 
          0.735    2.90341e-11    2.33861e-27 
           0.74    2.68605e-11   -1.43324e-26 
          0.745    2.44594e-11    1.00893e-26 
           0.75    2.19267e-11    1.72681e-27 
          0.755    1.93553e-11   -1.59838e-26 
           0.76    1.68283e-11    -2.2158e-26 
          0.765    1.44159e-11    1.10281e-26 
           0.77    1.21718e-11    1.08698e-26 
          0.775    1.01334e-11   -1.68826e-26 
           0.78    8.32206e-12    -1.0634e-26 
          0.785     6.7449e-12    2.35327e-26 
           0.79    5.39755e-12    8.87296e-27 
          0.795    4.26684e-12    1.20686e-26 
            0.8    3.33367e-12    8.36292e-27 
          0.805    2.57552e-12   -7.08202e-27 
           0.81    1.96859e-12   -5.62113e-27 
          0.815    1.48941e-12   -8.14899e-27 
           0.82    1.11599e-12   -2.43534e-27 
          0.825    8.28515e-13    4.52364e-27 
           0.83    6.09732e-13    2.98567e-27 
          0.835    4.45008e-13   -9.97218e-27 
           0.84     3.2223e-13    -7.3749e-27 
          0.845    2.31579e-13   -1.65024e-27 
           0.85    1.65241e-13   -3.99218e-27 
          0.855    1.17101e-13     3.5962e-27 
           0.86    8.24415e-14     6.3673e-27 
          0.865     5.7674e-14    -1.4816e-27 
           0.87    4.01012e-14     7.4773e-28 
          0.875    2.77177e-14   -6.52844e-27 
           0.88     1.9048e-14   -1.24453e-27 
          0.885    1.30164e-14   -3.95829e-27 
           0.89    8.84559e-15   -1.59867e-27 
          0.895     5.9785e-15    2.29794e-27 
            0.9    4.01889e-15   -7.37739e-27 
          0.905    2.68702e-15    2.88139e-27 
           0.91    1.78677e-15    2.52288e-27 
          0.915    1.18155e-15    1.70073e-27 
           0.92    7.76879e-16    1.09362e-27 
          0.925    5.07758e-16    3.70702e-27 
           0.93     3.2977e-16   -2.13856e-27 
          0.935    2.12721e-16    -3.9568e-27 
           0.94    1.36203e-16   -1.06371e-27 
          0.945    8.64932e-17    8.04368e-28 
           0.95    5.44173e-17   -1.43765e-27 
          0.955    3.38708e-17    2.98886e-27 
           0.96    2.08155e-17   -2.48469e-27 
          0.965    1.25942e-17   -4.75276e-27 
           0.97    7.46954e-18   -1.16563e-27 
          0.975    4.31244e-18   -1.63264e-27 
           0.98    2.39434e-18    9.14446e-28 
          0.985     1.2487e-18   -9.68682e-28 
           0.99    5.79215e-19   -7.43595e-28 
          0.995    1.99403e-19    2.09391e-27 
              1    -6.9324e-21   -2.16701e-27 
