      z,       b_n0_Re,       b_n0_Im
         -0.785,    1.07797e-08,    4.34079e-24 
          -0.78,    1.52092e-08,    3.91928e-25 
         -0.775,    1.92188e-08,   -2.48988e-24 
          -0.77,    2.26966e-08,   -9.81043e-26 
         -0.765,    2.55642e-08,    -5.7545e-25 
          -0.76,    2.77791e-08,   -2.86007e-24 
         -0.755,    2.93316e-08,    7.94886e-25 
          -0.75,    3.02403e-08,    5.57853e-25 
         -0.745,     3.0545e-08,   -1.96281e-24 
          -0.74,    3.02995e-08,   -1.70847e-24 
         -0.735,    2.95654e-08,    2.44736e-24 
          -0.73,    2.84075e-08,    1.54985e-24 
         -0.725,    2.68913e-08,   -9.12523e-25 
          -0.72,    2.50826e-08,   -2.16238e-25 
         -0.715,    2.30484e-08,    3.55467e-24 
          -0.71,    2.08587e-08,   -1.16248e-24 
         -0.705,     1.8587e-08,   -7.62839e-25 
           -0.7,    1.63113e-08,   -1.59181e-24 
         -0.695,    1.41117e-08,   -2.53018e-24 
          -0.69,    1.20673e-08,    2.19692e-24 
         -0.685,    1.02516e-08,   -1.04986e-24 
          -0.68,    8.72667e-09,    7.88499e-25 
         -0.675,    7.53775e-09,   -1.44538e-24 
          -0.67,    6.70843e-09,   -2.85426e-24 
         -0.665,     6.2378e-09,    8.64483e-25 
          -0.66,    6.09962e-09,   -3.91985e-25 
         -0.655,    6.24392e-09,    7.80795e-25 
          -0.65,    6.60055e-09,   -1.01016e-24 
         -0.645,    7.08451e-09,    9.55686e-25 
          -0.64,    7.60212e-09,   -3.67561e-25 
         -0.635,    8.05755e-09,    1.02444e-24 
          -0.63,    8.35912e-09,    -1.1702e-25 
         -0.625,    8.42492e-09,   -8.50707e-25 
          -0.62,    8.18778e-09,   -2.65284e-25 
         -0.615,    7.59923e-09,   -1.99785e-25 
          -0.61,    6.63265e-09,   -1.92871e-25 
         -0.605,    5.28529e-09,   -1.81121e-24 
           -0.6,    3.57912e-09,    1.14189e-25 
         -0.595,    1.56004e-09,   -1.99434e-25 
          -0.59,   -7.04599e-10,    5.35786e-25 
         -0.585,   -3.13034e-09,   -9.73185e-25 
          -0.58,   -5.62176e-09,     1.0823e-24 
         -0.575,   -8.07991e-09,    1.21555e-24 
          -0.57,   -1.04104e-08,    6.26505e-25 
         -0.565,   -1.25314e-08,   -1.25931e-25 
          -0.56,   -1.43808e-08,    4.65164e-25 
         -0.555,   -1.59208e-08,   -7.18901e-25 
          -0.55,    -1.7141e-08,   -5.06128e-25 
         -0.545,   -1.80577e-08,      9.864e-25 
          -0.54,   -1.87103e-08,   -9.75807e-25 
         -0.535,   -1.91554e-08,   -3.74909e-25 
          -0.53,   -1.94584e-08,    -1.5503e-25 
         -0.525,   -1.96844e-08,   -2.00064e-25 
          -0.52,   -1.98895e-08,    8.84337e-25 
         -0.515,   -2.01139e-08,    3.83951e-25 
          -0.51,    -2.0378e-08,    1.28654e-24 
         -0.505,   -2.06819e-08,    2.63155e-25 
           -0.5,   -2.10087e-08,   -1.07199e-24 
         -0.495,    -2.1332e-08,    5.78616e-25 
          -0.49,   -2.16241e-08,    1.22283e-24 
         -0.485,   -2.18667e-08,    5.22054e-25 
          -0.48,   -2.20589e-08,   -1.02201e-24 
         -0.475,   -2.22235e-08,    1.08791e-25 
          -0.47,   -2.24088e-08,    1.15938e-24 
         -0.465,    -2.2686e-08,    7.06679e-27 
          -0.46,    -2.3142e-08,     5.2121e-26 
         -0.455,   -2.38691e-08,    9.59959e-25 
          -0.45,   -2.49522e-08,   -3.99649e-25 
         -0.445,   -2.64557e-08,    1.34793e-25 
          -0.44,   -2.84124e-08,    5.04414e-25 
         -0.435,   -3.08145e-08,   -1.02595e-24 
          -0.43,   -3.36096e-08,   -1.29473e-25 
         -0.425,   -3.67002e-08,   -3.43812e-25 
          -0.42,    -3.9948e-08,    2.42057e-24 
         -0.415,   -4.31831e-08,   -2.06655e-25 
          -0.41,   -4.62151e-08,   -1.14405e-24 
         -0.405,   -4.88477e-08,    8.08804e-25 
           -0.4,    -5.0893e-08,    2.98876e-25 
         -0.395,   -5.21873e-08,    6.63958e-27 
          -0.39,   -5.26028e-08,   -1.01682e-24 
         -0.385,    -5.2059e-08,   -2.54582e-25 
          -0.38,   -5.05279e-08,      1.202e-24 
         -0.375,   -4.80363e-08,    3.36703e-24 
          -0.37,   -4.46627e-08,    2.81664e-24 
         -0.365,   -4.05298e-08,   -1.90155e-24 
          -0.36,   -3.57938e-08,     1.7834e-24 
         -0.355,   -3.06302e-08,    1.49845e-24 
          -0.35,   -2.52193e-08,    1.74132e-24 
         -0.345,   -1.97317e-08,    3.07831e-25 
          -0.34,   -1.43147e-08,    1.81564e-24 
         -0.335,   -9.08247e-09,   -2.73659e-24 
          -0.33,   -4.10915e-09,   -2.07486e-24 
         -0.325,    5.73926e-10,     5.4667e-24 
          -0.32,     4.9769e-09,    9.00998e-25 
         -0.315,    9.14677e-09,    2.84995e-24 
          -0.31,    1.31602e-08,    7.28958e-25 
         -0.305,    1.71148e-08,   -3.94777e-25 
           -0.3,    2.11195e-08,   -2.93885e-24 
         -0.295,    2.52858e-08,    5.57228e-24 
          -0.29,    2.97188e-08,    1.45445e-24 
         -0.285,      3.451e-08,    -8.0529e-25 
          -0.28,    3.97297e-08,   -8.00633e-25 
         -0.275,    4.54214e-08,    7.00404e-24 
          -0.27,    5.15958e-08,   -3.30553e-24 
         -0.265,    5.82263e-08,   -5.61327e-24 
          -0.26,    6.52463e-08,    5.11255e-24 
         -0.255,    7.25475e-08,    -2.7075e-24 
          -0.25,    7.99831e-08,   -1.96432e-24 
         -0.245,    8.73728e-08,    8.87845e-25 
          -0.24,    9.45126e-08,   -1.32003e-24 
         -0.235,    1.01188e-07,    4.70616e-24 
          -0.23,    1.07191e-07,     2.1749e-24 
         -0.225,    1.12333e-07,    7.26823e-25 
          -0.22,    1.16467e-07,   -1.53546e-24 
         -0.215,    1.19496e-07,    1.45193e-24 
          -0.21,    1.21382e-07,   -1.14188e-24 
         -0.205,    1.22151e-07,   -1.88224e-24 
           -0.2,    1.21885e-07,    2.12214e-24 
         -0.195,    1.20714e-07,    1.64672e-25 
          -0.19,      1.188e-07,   -3.06923e-25 
         -0.185,    1.16317e-07,    3.26494e-25 
          -0.18,    1.13437e-07,    3.10013e-24 
         -0.175,    1.10312e-07,    9.99687e-25 
          -0.17,    1.07065e-07,    3.00921e-25 
         -0.165,    1.03783e-07,   -5.05316e-25 
          -0.16,    1.00518e-07,    9.07024e-25 
         -0.155,     9.7295e-08,    3.27361e-25 
          -0.15,    9.41178e-08,   -2.69413e-24 
         -0.145,    9.09811e-08,   -5.72498e-25 
          -0.14,    8.78804e-08,   -3.15245e-24 
         -0.135,    8.48203e-08,     -5.762e-25 
          -0.13,    8.18195e-08,   -3.74101e-25 
         -0.125,    7.89128e-08,   -1.30713e-24 
          -0.12,    7.61499e-08,   -8.72362e-25 
         -0.115,    7.35911e-08,   -9.87491e-25 
          -0.11,    7.13016e-08,     9.5315e-25 
         -0.105,    6.93451e-08,   -1.27146e-25 
           -0.1,    6.77774e-08,   -1.32988e-25 
         -0.095,    6.66408e-08,     1.2674e-24 
          -0.09,    6.59599e-08,    2.25304e-27 
         -0.085,      6.574e-08,   -1.24173e-25 
          -0.08,    6.59662e-08,    -1.2174e-25 
         -0.075,    6.66059e-08,    7.40092e-25 
          -0.07,    6.76113e-08,   -3.51246e-25 
         -0.065,    6.89243e-08,    2.13567e-25 
          -0.06,    7.04811e-08,   -3.45624e-26 
         -0.055,    7.22163e-08,   -8.13663e-25 
          -0.05,    7.40665e-08,    8.00947e-25 
         -0.045,    7.59715e-08,    4.08283e-25 
          -0.04,    7.78754e-08,   -1.44347e-24 
         -0.035,    7.97255e-08,    3.34336e-25 
          -0.03,    8.14709e-08,    4.51304e-25 
         -0.025,    8.30617e-08,    1.21386e-24 
          -0.02,    8.44491e-08,   -5.87289e-25 
         -0.015,    8.55867e-08,   -6.61178e-25 
          -0.01,    8.64332e-08,   -5.72237e-25 
         -0.005,    8.69554e-08,    4.44491e-26 
              0,     8.7132e-08,   -1.09011e-41 
          0.005,    8.69554e-08,   -2.53146e-25 
           0.01,    8.64332e-08,    5.72237e-25 
          0.015,    8.55867e-08,     1.1235e-25 
           0.02,    8.44491e-08,    5.87289e-25 
          0.025,    8.30617e-08,   -2.59582e-25 
           0.03,    8.14709e-08,   -4.51304e-25 
          0.035,    7.97255e-08,   -2.42482e-25 
           0.04,    7.78754e-08,    1.44347e-24 
          0.045,    7.59715e-08,   -4.08283e-25 
           0.05,    7.40665e-08,    -5.9326e-25 
          0.055,    7.22163e-08,    8.13663e-25 
           0.06,    7.04811e-08,   -6.77145e-25 
          0.065,    6.89243e-08,   -2.13567e-25 
           0.07,    6.76113e-08,    5.80565e-25 
          0.075,    6.66059e-08,   -7.40092e-25 
           0.08,    6.59662e-08,   -6.10414e-25 
          0.085,      6.574e-08,    1.24173e-25 
           0.09,    6.59599e-08,    2.18343e-25 
          0.095,    6.66408e-08,    -1.2674e-24 
            0.1,    6.77774e-08,   -8.10811e-26 
          0.105,    6.93451e-08,    1.27146e-25 
           0.11,    7.13016e-08,    -5.5248e-25 
          0.115,    7.35911e-08,    9.87491e-25 
           0.12,    7.61499e-08,    3.45507e-25 
          0.125,    7.89128e-08,    1.30713e-24 
           0.13,    8.18195e-08,   -1.46342e-24 
          0.135,    8.48203e-08,      5.762e-25 
           0.14,    8.78804e-08,   -1.22446e-24 
          0.145,    9.09811e-08,    5.72498e-25 
           0.15,    9.41178e-08,   -1.70158e-25 
          0.155,     9.7295e-08,   -3.27361e-25 
           0.16,    1.00518e-07,   -9.25394e-25 
          0.165,    1.03783e-07,    5.05316e-25 
           0.17,    1.07065e-07,   -3.00921e-25 
          0.175,    1.10312e-07,   -1.91352e-25 
           0.18,    1.13437e-07,   -3.10013e-24 
          0.185,    1.16317e-07,    3.02066e-25 
           0.19,      1.188e-07,    3.06923e-25 
          0.195,    1.20714e-07,   -1.71758e-24 
            0.2,    1.21885e-07,   -2.12214e-24 
          0.205,    1.22151e-07,   -1.65896e-24 
           0.21,    1.21382e-07,    1.14188e-24 
          0.215,    1.19496e-07,    4.08514e-24 
           0.22,    1.16467e-07,    1.53546e-24 
          0.225,    1.12333e-07,    2.11613e-24 
           0.23,    1.07191e-07,    -2.1749e-24 
          0.235,    1.01188e-07,    2.35746e-24 
           0.24,    9.45126e-08,    1.32003e-24 
          0.245,    8.73728e-08,    1.72706e-24 
           0.25,    7.99831e-08,    1.96432e-24 
          0.255,    7.25475e-08,    1.24022e-25 
           0.26,    6.52463e-08,   -5.11255e-24 
          0.265,    5.82263e-08,    -2.7729e-24 
           0.27,    5.15958e-08,    3.30553e-24 
          0.275,    4.54214e-08,    -1.8025e-24 
           0.28,    3.97297e-08,    8.00633e-25 
          0.285,      3.451e-08,   -5.65584e-25 
           0.29,    2.97188e-08,   -1.45445e-24 
          0.295,    2.52858e-08,   -7.80689e-24 
            0.3,    2.11195e-08,   -2.75032e-24 
          0.305,    1.71148e-08,    3.94777e-25 
           0.31,    1.31602e-08,    3.54868e-24 
          0.315,    9.14677e-09,   -2.84995e-24 
           0.32,     4.9769e-09,   -1.47947e-24 
          0.325,    5.73926e-10,    -5.4667e-24 
           0.33,   -4.10915e-09,    1.53816e-24 
          0.335,   -9.08247e-09,    2.73659e-24 
           0.34,   -1.43147e-08,   -8.16097e-25 
          0.345,   -1.97317e-08,   -3.07831e-25 
           0.35,   -2.52193e-08,    -2.5703e-24 
          0.355,   -3.06302e-08,   -1.49845e-24 
           0.36,   -3.57938e-08,   -3.15664e-24 
          0.365,   -4.05298e-08,    1.90155e-24 
           0.37,   -4.46627e-08,   -2.74762e-24 
          0.375,   -4.80363e-08,   -3.36703e-24 
           0.38,   -5.05279e-08,   -1.00044e-24 
          0.385,    -5.2059e-08,    2.54582e-25 
           0.39,   -5.26028e-08,   -1.06967e-24 
          0.395,   -5.21873e-08,   -6.63958e-27 
            0.4,    -5.0893e-08,    1.88142e-25 
          0.405,   -4.88477e-08,   -8.08804e-25 
           0.41,   -4.62151e-08,   -3.09279e-25 
          0.415,   -4.31831e-08,    2.06655e-25 
           0.42,    -3.9948e-08,    1.11057e-24 
          0.425,   -3.67002e-08,   -1.89636e-25 
           0.43,   -3.36096e-08,    1.29473e-25 
          0.435,   -3.08145e-08,    2.85741e-25 
           0.44,   -2.84124e-08,   -5.04414e-25 
          0.445,   -2.64557e-08,   -2.38202e-25 
           0.45,   -2.49522e-08,    3.99649e-25 
          0.455,   -2.38691e-08,    1.04631e-24 
           0.46,    -2.3142e-08,    -5.2121e-26 
          0.465,    -2.2686e-08,   -7.53855e-25 
           0.47,   -2.24088e-08,   -1.15938e-24 
          0.475,   -2.22235e-08,    8.01872e-25 
           0.48,   -2.20589e-08,    1.02201e-24 
          0.485,   -2.18667e-08,   -3.53077e-25 
           0.49,   -2.16241e-08,   -1.22283e-24 
          0.495,    -2.1332e-08,   -1.68013e-24 
            0.5,   -2.10087e-08,    1.07199e-24 
          0.505,   -2.06819e-08,    6.93312e-26 
           0.51,    -2.0378e-08,   -1.28654e-24 
          0.515,   -2.01139e-08,    3.62479e-25 
           0.52,   -1.98895e-08,   -8.84337e-25 
          0.525,   -1.96844e-08,   -2.64286e-25 
           0.53,   -1.94584e-08,     1.5503e-25 
          0.535,   -1.91554e-08,    1.10491e-24 
           0.54,   -1.87103e-08,    9.75807e-25 
          0.545,   -1.80577e-08,     -9.864e-25 
           0.55,    -1.7141e-08,    5.06128e-25 
          0.555,   -1.59208e-08,    7.18901e-25 
           0.56,   -1.43808e-08,   -4.65164e-25 
          0.565,   -1.25314e-08,    1.25931e-25 
           0.57,   -1.04104e-08,   -6.26505e-25 
          0.575,   -8.07991e-09,   -1.21555e-24 
           0.58,   -5.62176e-09,    -1.0823e-24 
          0.585,   -3.13034e-09,    9.73185e-25 
           0.59,   -7.04599e-10,    1.00548e-24 
          0.595,    1.56004e-09,    1.99434e-25 
            0.6,    3.57912e-09,   -6.53585e-25 
          0.605,    5.28529e-09,    1.81121e-24 
           0.61,    6.63265e-09,   -6.89579e-25 
          0.615,    7.59923e-09,    1.99785e-25 
           0.62,    8.18778e-09,    1.41377e-24 
          0.625,    8.42492e-09,    8.50707e-25 
           0.63,    8.35912e-09,   -1.12353e-24 
          0.635,    8.05755e-09,   -1.02444e-24 
           0.64,    7.60212e-09,    1.76521e-24 
          0.645,    7.08451e-09,   -9.55686e-25 
           0.65,    6.60055e-09,    3.26082e-25 
          0.655,    6.24392e-09,   -7.80795e-25 
           0.66,    6.09962e-09,    3.66701e-25 
          0.665,     6.2378e-09,   -8.64483e-25 
           0.67,    6.70843e-09,    2.85426e-24 
          0.675,    7.53775e-09,    1.44538e-24 
           0.68,    8.72667e-09,   -7.88499e-25 
          0.685,    1.02516e-08,    1.04986e-24 
           0.69,    1.20673e-08,   -2.19692e-24 
          0.695,    1.41117e-08,    2.53018e-24 
            0.7,    1.63113e-08,    1.59181e-24 
          0.705,     1.8587e-08,    7.62839e-25 
           0.71,    2.08587e-08,    1.16248e-24 
          0.715,    2.30484e-08,   -1.48537e-24 
           0.72,    2.50826e-08,    2.16238e-25 
          0.725,    2.68913e-08,    8.30095e-25 
           0.73,    2.84075e-08,   -1.54985e-24 
          0.735,    2.95654e-08,    2.05011e-25 
           0.74,    3.02995e-08,    1.70847e-24 
          0.745,     3.0545e-08,    3.08573e-24 
           0.75,    3.02403e-08,   -5.57853e-25 
          0.755,    2.93316e-08,   -1.38451e-24 
           0.76,    2.77791e-08,    2.86007e-24 
          0.765,    2.55642e-08,    1.81172e-24 
           0.77,    2.26966e-08,    9.81043e-26 
          0.775,    1.92188e-08,    2.08174e-24 
           0.78,    1.52092e-08,   -3.91928e-25 
          0.785,    1.07797e-08,     2.1712e-24 
           0.79,    6.07061e-09,    3.17967e-24 
          0.795,    1.24085e-09,    1.08117e-24 
            0.8,   -3.54356e-09,    2.76499e-24 
          0.805,   -8.12247e-09,    1.52302e-24 
           0.81,   -1.23539e-08,    2.26529e-24 
          0.815,   -1.61236e-08,    3.78993e-25 
           0.82,   -1.93519e-08,   -9.51442e-25 
          0.825,   -2.19953e-08,    -3.7296e-25 
           0.83,   -2.40444e-08,   -5.90978e-26 
          0.835,   -2.55187e-08,    1.66773e-24 
           0.84,   -2.64584e-08,    1.57702e-24 
          0.845,   -2.69152e-08,    1.98847e-25 
           0.85,   -2.69443e-08,    2.12363e-25 
          0.855,   -2.65974e-08,    1.07125e-25 
           0.86,   -2.59192e-08,   -1.64673e-25 
          0.865,   -2.49462e-08,   -1.18453e-24 
           0.87,   -2.37094e-08,   -5.43716e-26 
          0.875,   -2.22388e-08,   -5.71385e-25 
           0.88,   -2.05687e-08,    2.15962e-25 
          0.885,   -1.87437e-08,   -5.55721e-25 
           0.89,   -1.68223e-08,   -2.44358e-26 
          0.895,   -1.48783e-08,   -3.47505e-25 
            0.9,   -1.29986e-08,   -2.47466e-25 
          0.905,   -1.12777e-08,    6.35662e-25 
           0.91,   -9.81041e-09,   -3.98633e-25 
          0.915,   -8.68168e-09,   -6.04082e-26 
           0.92,   -7.95787e-09,    1.39611e-25 
          0.925,   -7.67854e-09,    2.00081e-25 
           0.93,   -7.85145e-09,   -5.05192e-25 
          0.935,   -8.45083e-09,    1.17803e-24 
           0.94,   -9.41942e-09,    3.98328e-25 
          0.945,   -1.06738e-08,    8.73378e-25 
           0.95,   -1.21124e-08,   -7.21529e-26 
          0.955,   -1.36246e-08,   -2.57201e-26 
           0.96,   -1.51001e-08,   -2.99095e-25 
          0.965,    -1.6438e-08,    -4.2101e-25 
           0.97,    -1.7554e-08,   -3.81582e-25 
          0.975,   -1.83849e-08,   -1.53718e-25 
           0.98,   -1.88919e-08,   -3.60216e-25 
          0.985,   -1.90612e-08,    1.34315e-25 
           0.99,   -1.89024e-08,    4.52575e-25 
          0.995,   -1.84456e-08,   -4.12828e-25 
              1,   -1.77379e-08,    4.33209e-25 
