      z,       a_n0_Re,       a_n0_Im
          -0.49    1.12565e-11    -2.0331e-27 
         -0.485    1.29245e-11   -3.29091e-27 
          -0.48    1.48052e-11    5.87969e-27 
         -0.475    1.69228e-11    2.33278e-27 
          -0.47    1.93031e-11    2.16677e-27 
         -0.465    2.19732e-11    6.32706e-28 
          -0.46    2.49613e-11   -3.70808e-27 
         -0.455    2.82962e-11    2.43956e-27 
          -0.45    3.20067e-11    2.14728e-27 
         -0.445    3.61211e-11   -3.05357e-27 
          -0.44    4.06664e-11    1.49392e-27 
         -0.435    4.56667e-11    2.67358e-27 
          -0.43    5.11429e-11   -1.42898e-28 
         -0.425    5.71103e-11    2.65609e-27 
          -0.42    6.35778e-11   -1.30152e-27 
         -0.415    7.05456e-11    8.03685e-27 
          -0.41    7.80039e-11   -6.84139e-27 
         -0.405    8.59309e-11   -3.57168e-27 
           -0.4    9.42908e-11    1.22391e-27 
         -0.395    1.03033e-10   -1.57087e-27 
          -0.39    1.12089e-10      8.314e-27 
         -0.385    1.21375e-10   -8.11669e-27 
          -0.38    1.30789e-10    7.40599e-27 
         -0.375     1.4021e-10   -1.89057e-27 
          -0.37    1.49504e-10    1.38876e-28 
         -0.365    1.58522e-10    2.23934e-27 
          -0.36    1.67104e-10    4.69272e-28 
         -0.355    1.75084e-10   -1.35288e-28 
          -0.35    1.82296e-10   -1.08573e-27 
         -0.345    1.88573e-10    2.81082e-28 
          -0.34    1.93762e-10    1.28238e-27 
         -0.335    1.97721e-10   -6.00963e-27 
          -0.33    2.00329e-10    1.55718e-27 
         -0.325    2.01489e-10   -5.71651e-28 
          -0.32    2.01132e-10    2.03033e-27 
         -0.315    1.99217e-10    -3.3836e-28 
          -0.31    1.95736e-10    5.73467e-28 
         -0.305    1.90709e-10    1.53152e-27 
           -0.3    1.84184e-10   -4.58717e-27 
         -0.295    1.76232e-10   -3.57321e-27 
          -0.29    1.66945e-10    4.51345e-27 
         -0.285    1.56426e-10    7.11278e-27 
          -0.28    1.44788e-10   -3.04186e-27 
         -0.275    1.32147e-10   -2.57997e-27 
          -0.27    1.18616e-10    1.38414e-26 
         -0.265      1.043e-10    8.58038e-28 
          -0.26    8.92941e-11    3.51677e-28 
         -0.255    7.36798e-11   -1.55966e-26 
          -0.25    5.75238e-11    2.66401e-27 
         -0.245    4.08776e-11     3.9843e-28 
          -0.24    2.37786e-11    5.28658e-27 
         -0.235     6.2516e-12   -1.37016e-26 
          -0.23   -1.16882e-11    8.26268e-27 
         -0.225   -3.00318e-11    4.29666e-28 
          -0.22   -4.87721e-11    5.89622e-27 
         -0.215   -6.78994e-11   -8.67254e-27 
          -0.21   -8.73969e-11    2.75568e-27 
         -0.205   -1.07235e-10   -7.42577e-27 
           -0.2   -1.27369e-10    2.25204e-27 
         -0.195    -1.4773e-10    9.38878e-27 
          -0.19    -1.6823e-10   -8.91847e-27 
         -0.185   -1.88749e-10   -5.99006e-27 
          -0.18   -2.09143e-10    1.05554e-27 
         -0.175   -2.29239e-10   -1.07277e-26 
          -0.17   -2.48838e-10    8.45887e-27 
         -0.165   -2.67721e-10    1.21955e-26 
          -0.16   -2.85649e-10   -9.38748e-27 
         -0.155   -3.02374e-10    1.20441e-26 
          -0.15   -3.17649e-10    3.61528e-27 
         -0.145   -3.31231e-10    9.30688e-28 
          -0.14   -3.42897e-10   -2.99834e-27 
         -0.135    -3.5245e-10    2.36708e-27 
          -0.13   -3.59731e-10   -6.15212e-28 
         -0.125   -3.64625e-10    4.40597e-27 
          -0.12   -3.67069e-10    1.34532e-28 
         -0.115   -3.67054e-10    1.07967e-27 
          -0.11    -3.6463e-10    3.28492e-27 
         -0.105     -3.599e-10    5.49925e-28 
           -0.1   -3.53022e-10    1.02933e-27 
         -0.095   -3.44199e-10   -8.11356e-27 
          -0.09   -3.33671e-10    7.26307e-27 
         -0.085   -3.21709e-10    2.64043e-27 
          -0.08   -3.08606e-10   -4.99371e-27 
         -0.075   -2.94661e-10    5.04065e-27 
          -0.07   -2.80178e-10    1.44499e-27 
         -0.065   -2.65453e-10   -8.29838e-27 
          -0.06   -2.50766e-10   -1.63829e-27 
         -0.055    -2.3638e-10    8.45752e-27 
          -0.05   -2.22534e-10    1.58265e-27 
         -0.045   -2.09442e-10   -2.29706e-27 
          -0.04    -1.9729e-10   -6.28008e-27 
         -0.035   -1.86237e-10   -3.03151e-27 
          -0.03   -1.76418e-10   -3.54562e-28 
         -0.025   -1.67942e-10    1.95798e-27 
          -0.02   -1.60897e-10   -6.97404e-29 
         -0.015   -1.55352e-10    5.20689e-28 
          -0.01   -1.51357e-10   -5.55329e-29 
         -0.005   -1.48947e-10   -4.85988e-28 
              0   -1.48141e-10    3.66309e-46 
          0.005   -1.48947e-10   -8.70648e-28 
           0.01   -1.51357e-10    5.55329e-29 
          0.015   -1.55352e-10   -1.59997e-27 
           0.02   -1.60897e-10    6.97404e-29 
          0.025   -1.67942e-10    1.85515e-27 
           0.03   -1.76418e-10    3.54562e-28 
          0.035   -1.86237e-10    3.02626e-27 
           0.04    -1.9729e-10    6.28008e-27 
          0.045   -2.09442e-10    2.29706e-27 
           0.05   -2.22534e-10   -3.42134e-27 
          0.055    -2.3638e-10   -8.45752e-27 
           0.06   -2.50766e-10   -5.36583e-28 
          0.065   -2.65453e-10    8.29838e-27 
           0.07   -2.80178e-10   -4.86745e-27 
          0.075   -2.94661e-10   -5.04065e-27 
           0.08   -3.08606e-10    -1.4256e-27 
          0.085   -3.21709e-10   -2.64043e-27 
           0.09   -3.33671e-10    1.01808e-27 
          0.095   -3.44199e-10    8.11356e-27 
            0.1   -3.53022e-10    4.69068e-27 
          0.105     -3.599e-10   -5.49925e-28 
           0.11    -3.6463e-10    -6.1456e-27 
          0.115   -3.67054e-10   -1.07967e-27 
           0.12   -3.67069e-10   -1.43921e-27 
          0.125   -3.64625e-10   -4.40597e-27 
           0.13   -3.59731e-10    1.95109e-27 
          0.135    -3.5245e-10   -2.36708e-27 
           0.14   -3.42897e-10    3.78526e-27 
          0.145   -3.31231e-10   -9.30688e-28 
           0.15   -3.17649e-10    -1.2581e-27 
          0.155   -3.02374e-10   -1.20441e-26 
           0.16   -2.85649e-10    8.45997e-27 
          0.165   -2.67721e-10   -1.21955e-26 
           0.17   -2.48838e-10   -8.45887e-27 
          0.175   -2.29239e-10    2.41876e-26 
           0.18   -2.09143e-10   -1.05554e-27 
          0.185   -1.88749e-10    1.04221e-26 
           0.19    -1.6823e-10    8.91847e-27 
          0.195    -1.4773e-10    5.80546e-27 
            0.2   -1.27369e-10   -2.25204e-27 
          0.205   -1.07235e-10   -4.76597e-27 
           0.21   -8.73969e-11   -2.75568e-27 
          0.215   -6.78994e-11    3.22439e-27 
           0.22   -4.87721e-11   -5.89622e-27 
          0.225   -3.00318e-11    1.56343e-27 
           0.23   -1.16882e-11   -8.26268e-27 
          0.235     6.2516e-12    1.45351e-27 
           0.24    2.37786e-11   -5.28658e-27 
          0.245    4.08776e-11    1.38283e-26 
           0.25    5.75238e-11   -2.66401e-27 
          0.255    7.36798e-11    1.63032e-27 
           0.26    8.92941e-11   -3.51677e-28 
          0.265      1.043e-10    8.75267e-27 
           0.27    1.18616e-10   -1.38414e-26 
          0.275    1.32147e-10   -1.46231e-27 
           0.28    1.44788e-10    3.04186e-27 
          0.285    1.56426e-10     9.4133e-27 
           0.29    1.66945e-10   -4.51345e-27 
          0.295    1.76232e-10    2.37168e-27 
            0.3    1.84184e-10   -3.75602e-27 
          0.305    1.90709e-10   -1.53152e-27 
           0.31    1.95736e-10   -2.26089e-27 
          0.315    1.99217e-10     3.3836e-28 
           0.32    2.01132e-10    -1.3198e-27 
          0.325    2.01489e-10    5.71651e-28 
           0.33    2.00329e-10   -1.97579e-27 
          0.335    1.97721e-10    6.00963e-27 
           0.34    1.93762e-10    7.33786e-27 
          0.345    1.88573e-10   -2.81082e-28 
           0.35    1.82296e-10   -1.78952e-27 
          0.355    1.75084e-10    1.35288e-28 
           0.36    1.67104e-10   -1.29499e-27 
          0.365    1.58522e-10   -2.23934e-27 
           0.37    1.49504e-10    -8.4331e-28 
          0.375     1.4021e-10    1.89057e-27 
           0.38    1.30789e-10    1.00373e-27 
          0.385    1.21375e-10    8.11669e-27 
           0.39    1.12089e-10    1.13975e-27 
          0.395    1.03033e-10    1.57087e-27 
            0.4    9.42908e-11    2.20431e-27 
          0.405    8.59309e-11    3.57168e-27 
           0.41    7.80039e-11   -2.95289e-27 
          0.415    7.05456e-11   -8.03685e-27 
           0.42    6.35778e-11    1.97265e-29 
          0.425    5.71103e-11   -2.83546e-27 
           0.43    5.11429e-11    1.42898e-28 
          0.435    4.56667e-11     6.3811e-28 
           0.44    4.06664e-11   -1.49392e-27 
          0.445    3.61211e-11    6.22331e-27 
           0.45    3.20067e-11   -2.14728e-27 
          0.455    2.82962e-11    2.13064e-27 
           0.46    2.49613e-11    3.70808e-27 
          0.465    2.19732e-11   -3.39926e-27 
           0.47    1.93031e-11   -2.16677e-27 
          0.475    1.69228e-11    9.13388e-28 
           0.48    1.48052e-11   -5.87969e-27 
          0.485    1.29245e-11   -5.15047e-28 
           0.49    1.12565e-11     2.0331e-27 
          0.495    9.77853e-12    4.46051e-27 
            0.5    8.46974e-12   -3.85551e-27 
          0.505    7.31084e-12    5.89262e-28 
           0.51    6.28422e-12    3.84376e-27 
          0.515    5.37384e-12     1.6641e-27 
           0.52    4.56515e-12   -1.13054e-27 
          0.525      3.845e-12   -1.84719e-27 
           0.53    3.20151e-12   -2.30374e-27 
          0.535    2.62401e-12    2.73271e-27 
           0.54    2.10289e-12   -9.15003e-28 
          0.545    1.62954e-12    1.38046e-27 
           0.55    1.19624e-12    2.07771e-28 
          0.555     7.9608e-13   -9.47903e-28 
           0.56    4.22886e-13    2.77384e-27 
          0.565    7.11499e-14   -1.16493e-27 
           0.57   -2.64021e-13   -2.39376e-27 
          0.575   -5.86952e-13   -4.75233e-27 
           0.58   -9.01436e-13   -2.12782e-28 
          0.585   -1.21076e-12   -1.85531e-27 
           0.59   -1.51772e-12    1.57767e-27 
          0.595   -1.82463e-12   -2.95087e-27 
            0.6    -2.1333e-12     2.2973e-27 
          0.605   -2.44508e-12   -3.06797e-27 
           0.61   -2.76077e-12   -1.27505e-27 
          0.615   -3.08066e-12    1.65539e-27 
           0.62    -3.4045e-12    9.47722e-28 
          0.625   -3.73143e-12    5.43521e-27 
           0.63   -4.06006e-12   -2.93752e-27 
          0.635   -4.38835e-12   -7.51026e-28 
           0.64   -4.71373e-12    5.06361e-27 
          0.645   -5.03303e-12   -2.18542e-27 
           0.65   -5.34257e-12    5.43873e-27 
          0.655   -5.63821e-12    2.04507e-27 
           0.66   -5.91545e-12    2.25699e-27 
          0.665   -6.16954e-12   -3.50099e-28 
           0.67    -6.3956e-12   -3.13641e-27 
          0.675   -6.58882e-12   -9.06916e-28 
           0.68    -6.7446e-12   -1.19876e-27 
          0.685   -6.85879e-12    2.91619e-27 
           0.69    -6.9278e-12   -1.59146e-27 
          0.695   -6.94885e-12   -1.55412e-27 
            0.7   -6.92011e-12   -7.77404e-29 
          0.705   -6.84079e-12   -1.53327e-27 
           0.71   -6.71124e-12    2.45145e-27 
          0.715     -6.533e-12    -4.5467e-28 
           0.72   -6.30875e-12    7.45811e-28 
          0.725   -6.04221e-12    3.61382e-27 
           0.73   -5.73806e-12   -2.51252e-27 
          0.735   -5.40173e-12   -7.66123e-28 
           0.74   -5.03916e-12    6.48509e-28 
          0.745   -4.65664e-12    -5.1564e-28 
           0.75   -4.26054e-12    1.52466e-27 
          0.755   -3.85706e-12    2.88874e-27 
           0.76   -3.45209e-12   -1.73436e-27 
          0.765   -3.05102e-12   -4.17648e-28 
           0.77    -2.6586e-12    6.83836e-27 
          0.775   -2.27889e-12    1.21312e-26 
           0.78   -1.91521e-12    2.60109e-27 
          0.785   -1.57014e-12     5.7419e-27 
           0.79   -1.24556e-12    2.49532e-27 
          0.795   -9.42723e-13   -3.16264e-27 
            0.8   -6.62311e-13   -2.23502e-27 
          0.805    -4.0456e-13    5.21933e-28 
           0.81   -1.69337e-13    7.23619e-27 
          0.815    4.37575e-14    9.02006e-27 
           0.82    2.35307e-13     4.4411e-27 
          0.825    4.06003e-13    1.28496e-27 
           0.83    5.56585e-13    4.61929e-28 
          0.835    6.87794e-13    2.61504e-27 
           0.84    8.00347e-13    1.48434e-28 
          0.845     8.9492e-13   -1.33659e-27 
           0.85    9.72155e-13   -1.43965e-27 
          0.855    1.03266e-12     6.8776e-28 
           0.86    1.07705e-12    4.46259e-27 
          0.865    1.10595e-12    6.57751e-27 
           0.87    1.12006e-12   -1.36356e-27 
          0.875    1.12013e-12    8.36083e-27 
           0.88    1.10706e-12   -1.99136e-27 
          0.885    1.08186e-12   -3.45433e-27 
           0.89    1.04568e-12    3.46733e-27 
          0.895    9.99816e-13    -1.6751e-27 
            0.9    9.45701e-13   -3.13525e-27 
          0.905    8.84869e-13    2.34421e-27 
           0.91    8.18926e-13    4.82706e-28 
          0.915    7.49514e-13   -8.14836e-28 
           0.92    6.78254e-13   -1.36824e-27 
          0.925    6.06702e-13   -4.84893e-28 
           0.93    5.36298e-13    7.09173e-28 
          0.935    4.68327e-13    6.76978e-29 
           0.94    4.03878e-13    1.41976e-27 
          0.945    3.43825e-13    6.58644e-28 
           0.95    2.88813e-13    1.10578e-27 
          0.955    2.39257e-13   -3.36386e-27 
           0.96    1.95353e-13   -1.42866e-27 
          0.965    1.57101e-13   -6.59821e-28 
           0.97     1.2433e-13    3.02283e-27 
          0.975    9.67294e-14    1.40602e-27 
           0.98    7.38886e-14    1.15477e-27 
          0.985    5.53263e-14   -3.50988e-27 
           0.99    4.05247e-14    1.42409e-27 
          0.995    2.89572e-14    -4.6624e-28 
              1    2.01113e-14    2.43637e-27 
