      z,       b_n0_Re,       b_n0_Im
         -0.315,   -8.52403e-11,   -1.36357e-27 
          -0.31,   -7.51846e-11,   -2.53423e-27 
         -0.305,   -6.29558e-11,   -8.32298e-28 
           -0.3,   -4.87833e-11,   -1.61862e-27 
         -0.295,   -3.29579e-11,    5.48983e-27 
          -0.29,   -1.58205e-11,    4.29147e-27 
         -0.285,     2.2511e-12,     6.4349e-27 
          -0.28,    2.08553e-11,    3.37638e-27 
         -0.275,    3.95808e-11,   -3.37288e-27 
          -0.27,    5.80185e-11,   -2.56409e-27 
         -0.265,     7.5773e-11,   -4.76355e-28 
          -0.26,    9.24715e-11,    -9.6706e-28 
         -0.255,     1.0777e-10,    3.89106e-27 
          -0.25,     1.2136e-10,   -4.43065e-27 
         -0.245,     1.3297e-10,    8.87888e-28 
          -0.24,    1.42366e-10,    1.70211e-27 
         -0.235,    1.49358e-10,   -1.66982e-27 
          -0.23,    1.53792e-10,   -1.88637e-27 
         -0.225,    1.55558e-10,    -1.3822e-29 
          -0.22,    1.54584e-10,    6.57813e-28 
         -0.215,    1.50842e-10,    3.73831e-28 
          -0.21,    1.44347e-10,    8.95331e-28 
         -0.205,    1.35161e-10,    8.83601e-28 
           -0.2,    1.23393e-10,   -9.16319e-28 
         -0.195,    1.09207e-10,   -7.74221e-27 
          -0.19,      9.282e-11,    4.18072e-28 
         -0.185,    7.45077e-11,    2.36176e-27 
          -0.18,    5.46044e-11,    5.22892e-28 
         -0.175,    3.35018e-11,    1.25123e-27 
          -0.17,    1.16455e-11,    1.03581e-26 
         -0.165,   -1.04716e-11,   -1.58695e-27 
          -0.16,   -3.23193e-11,    4.09017e-27 
         -0.155,    -5.3344e-11,   -5.73295e-27 
          -0.15,   -7.29846e-11,   -1.81463e-27 
         -0.145,   -9.06925e-11,    3.18326e-27 
          -0.14,   -1.05952e-10,    2.51904e-27 
         -0.135,   -1.18301e-10,    3.97268e-28 
          -0.13,   -1.27352e-10,     1.5324e-27 
         -0.125,    -1.3281e-10,    1.56798e-27 
          -0.12,   -1.34485e-10,   -5.55124e-28 
         -0.115,   -1.32301e-10,   -3.65394e-28 
          -0.11,   -1.26299e-10,    4.20758e-27 
         -0.105,   -1.16637e-10,    5.46541e-27 
           -0.1,   -1.03573e-10,    1.97132e-27 
         -0.095,   -8.74621e-11,    6.00082e-27 
          -0.09,   -6.87286e-11,   -2.43442e-27 
         -0.085,    -4.7852e-11,    2.01342e-28 
          -0.08,   -2.53438e-11,   -8.32863e-27 
         -0.075,   -1.72675e-12,   -4.69983e-27 
          -0.07,    2.24837e-11,    3.90176e-27 
         -0.065,    4.67956e-11,   -1.83849e-26 
          -0.06,    7.07538e-11,    4.74411e-27 
         -0.055,    9.39484e-11,    6.85982e-27 
          -0.05,    1.16021e-10,    4.37394e-28 
         -0.045,    1.36667e-10,   -1.06658e-27 
          -0.04,    1.55632e-10,   -1.23287e-26 
         -0.035,    1.72715e-10,   -5.48097e-27 
          -0.03,    1.87756e-10,    2.66093e-27 
         -0.025,    2.00636e-10,     2.0935e-27 
          -0.02,    2.11266e-10,    2.52386e-28 
         -0.015,    2.19586e-10,   -7.62423e-29 
          -0.01,    2.25554e-10,    8.79413e-28 
         -0.005,    2.29143e-10,   -4.26946e-28 
              0,    2.30342e-10,   -7.00663e-43 
          0.005,    2.29143e-10,   -4.09179e-28 
           0.01,    2.25554e-10,   -8.79413e-28 
          0.015,    2.19586e-10,    1.26449e-27 
           0.02,    2.11266e-10,   -2.52386e-28 
          0.025,    2.00636e-10,    3.60841e-28 
           0.03,    1.87756e-10,   -2.66093e-27 
          0.035,    1.72715e-10,    5.87444e-27 
           0.04,    1.55632e-10,    1.23287e-26 
          0.045,    1.36667e-10,    1.06658e-27 
           0.05,    1.16021e-10,   -4.73022e-27 
          0.055,    9.39484e-11,   -6.85982e-27 
           0.06,    7.07538e-11,   -1.30049e-27 
          0.065,    4.67956e-11,    1.83849e-26 
           0.07,    2.24837e-11,   -6.24407e-28 
          0.075,   -1.72675e-12,    4.69983e-27 
           0.08,   -2.53438e-11,    3.81023e-28 
          0.085,    -4.7852e-11,   -2.01342e-28 
           0.09,   -6.87286e-11,    8.64988e-28 
          0.095,   -8.74621e-11,   -6.00082e-27 
            0.1,   -1.03573e-10,   -2.60844e-27 
          0.105,   -1.16637e-10,   -5.46541e-27 
           0.11,   -1.26299e-10,   -9.94177e-28 
          0.115,   -1.32301e-10,    3.65394e-28 
           0.12,   -1.34485e-10,    1.82983e-27 
          0.125,    -1.3281e-10,   -1.56798e-27 
           0.13,   -1.27352e-10,   -1.50001e-27 
          0.135,   -1.18301e-10,   -3.97268e-28 
           0.14,   -1.05952e-10,    5.25593e-27 
          0.145,   -9.06925e-11,   -3.18326e-27 
           0.15,   -7.29846e-11,   -2.72239e-27 
          0.155,    -5.3344e-11,    5.73295e-27 
           0.16,   -3.23193e-11,   -8.49245e-28 
          0.165,   -1.04716e-11,    1.58695e-27 
           0.17,    1.16455e-11,   -1.03581e-26 
          0.175,    3.35018e-11,   -5.74735e-28 
           0.18,    5.46044e-11,   -5.22892e-28 
          0.185,    7.45077e-11,    6.33979e-27 
           0.19,      9.282e-11,   -4.18072e-28 
          0.195,    1.09207e-10,   -1.04092e-27 
            0.2,    1.23393e-10,    9.16319e-28 
          0.205,    1.35161e-10,   -2.74484e-27 
           0.21,    1.44347e-10,   -8.95331e-28 
          0.215,    1.50842e-10,   -1.25325e-27 
           0.22,    1.54584e-10,   -6.57813e-28 
          0.225,    1.55558e-10,   -1.08088e-29 
           0.23,    1.53792e-10,    1.88637e-27 
          0.235,    1.49358e-10,   -2.28152e-28 
           0.24,    1.42366e-10,   -1.70211e-27 
          0.245,     1.3297e-10,    2.04281e-27 
           0.25,     1.2136e-10,    4.43065e-27 
          0.255,     1.0777e-10,   -1.56988e-27 
           0.26,    9.24715e-11,     9.6706e-28 
          0.265,     7.5773e-11,   -2.65738e-27 
           0.27,    5.80185e-11,    2.56409e-27 
          0.275,    3.95808e-11,   -5.27987e-27 
           0.28,    2.08553e-11,   -3.37638e-27 
          0.285,     2.2511e-12,   -1.04384e-27 
           0.29,   -1.58205e-11,   -4.29147e-27 
          0.295,   -3.29579e-11,    2.70023e-27 
            0.3,   -4.87833e-11,    2.65176e-27 
          0.305,   -6.29558e-11,    8.32298e-28 
           0.31,   -7.51846e-11,    1.70901e-27 
          0.315,   -8.52403e-11,    1.36357e-27 
           0.32,   -9.29634e-11,   -2.65923e-27 
          0.325,   -9.82699e-11,    9.11056e-28 
           0.33,   -1.01152e-10,   -3.56255e-28 
          0.335,   -1.01679e-10,    7.76619e-28 
           0.34,   -9.99847e-11,    1.50042e-27 
          0.345,   -9.62657e-11,   -1.05239e-28 
           0.35,   -9.07645e-11,    1.50956e-27 
          0.355,   -8.37579e-11,   -3.18736e-27 
           0.36,   -7.55431e-11,   -6.89637e-28 
          0.365,   -6.64239e-11,   -1.06367e-27 
           0.37,   -5.66979e-11,    6.19053e-29 
          0.375,   -4.66468e-11,    1.87573e-28 
           0.38,   -3.65268e-11,   -1.76942e-27 
          0.385,   -2.65632e-11,    9.48433e-29 
           0.39,   -1.69466e-11,   -2.66112e-28 
          0.395,   -7.83072e-12,   -3.39641e-27 
            0.4,    6.66469e-13,    1.61282e-27 
          0.405,    8.46146e-12,    3.26682e-27 
           0.41,     1.5502e-11,   -3.07728e-27 
          0.415,    2.17633e-11,   -7.81723e-28 
           0.42,    2.72441e-11,    1.11189e-27 
          0.425,    3.19617e-11,    1.05533e-28 
           0.43,    3.59488e-11,    -2.3408e-27 
          0.435,    3.92485e-11,     2.8618e-27 
           0.44,    4.19119e-11,     8.1661e-28 
          0.445,    4.39941e-11,   -5.86185e-28 
           0.45,    4.55525e-11,    2.32324e-28 
          0.455,    4.66443e-11,    1.08679e-27 
           0.46,    4.73254e-11,    2.19434e-27 
          0.465,    4.76488e-11,   -1.07503e-27 
           0.47,    4.76642e-11,    -8.7076e-28 
          0.475,    4.74173e-11,   -1.21296e-27 
           0.48,    4.69497e-11,    2.45488e-28 
          0.485,    4.62987e-11,     1.2023e-27 
           0.49,    4.54976e-11,   -1.09279e-27 
          0.495,    4.45758e-11,   -9.75734e-28 
            0.5,     4.3559e-11,    3.07845e-28 
          0.505,    4.24694e-11,   -2.87117e-28 
           0.51,    4.13263e-11,   -9.87648e-28 
          0.515,    4.01463e-11,   -5.26581e-28 
           0.52,    3.89435e-11,    5.50877e-28 
          0.525,    3.77299e-11,    8.36197e-28 
           0.53,    3.65158e-11,    -4.9287e-28 
          0.535,    3.53098e-11,    3.34875e-28 
           0.54,    3.41194e-11,   -1.06533e-27 
          0.545,    3.29507e-11,    3.42541e-28 
           0.55,     3.1809e-11,   -6.75853e-29 
          0.555,     3.0699e-11,    5.25033e-28 
           0.56,    2.96245e-11,   -1.83873e-27 
          0.565,     2.8589e-11,     1.3225e-27 
           0.57,    2.75955e-11,   -2.73058e-28 
          0.575,    2.66466e-11,    1.01686e-27 
           0.58,    2.57448e-11,    5.65103e-29 
          0.585,     2.4892e-11,    6.87752e-28 
           0.59,    2.40902e-11,   -1.58602e-27 
          0.595,    2.33408e-11,    5.38761e-28 
            0.6,     2.2645e-11,    3.82641e-27 
          0.605,    2.20038e-11,   -6.28024e-28 
           0.61,    2.14174e-11,   -3.58458e-28 
          0.615,    2.08857e-11,      7.786e-28 
           0.62,     2.0408e-11,    1.84823e-27 
          0.625,    1.99827e-11,    3.93228e-28 
           0.63,    1.96074e-11,    3.33755e-28 
          0.635,    1.92789e-11,    1.63279e-27 
           0.64,    1.89927e-11,   -1.14433e-27 
          0.645,    1.87435e-11,    9.21591e-28 
           0.65,    1.85248e-11,    1.73142e-27 
          0.655,    1.83289e-11,   -1.69738e-27 
           0.66,    1.81472e-11,   -4.02418e-28 
          0.665,    1.79706e-11,   -4.86132e-28 
           0.67,    1.77889e-11,    1.17455e-27 
          0.675,    1.75921e-11,   -1.69191e-27 
           0.68,    1.73699e-11,    2.12867e-27 
          0.685,    1.71128e-11,    3.56731e-27 
           0.69,     1.6812e-11,    -2.8642e-27 
          0.695,    1.64603e-11,   -6.25628e-28 
            0.7,    1.60521e-11,   -1.35589e-27 
          0.705,    1.55838e-11,   -8.75647e-28 
           0.71,    1.50544e-11,    8.90389e-28 
          0.715,    1.44653e-11,   -8.00163e-28 
           0.72,    1.38203e-11,   -1.77912e-27 
          0.725,    1.31258e-11,    1.66405e-27 
           0.73,    1.23899e-11,     5.0979e-27 
          0.735,    1.16228e-11,     3.8147e-27 
           0.74,    1.08357e-11,     9.3646e-28 
          0.745,    1.00404e-11,    1.66292e-27 
           0.75,    9.24895e-12,     7.6324e-28 
          0.755,    8.47303e-12,    2.31996e-27 
           0.76,    7.72335e-12,    5.93886e-27 
          0.765,     7.0094e-12,   -2.45862e-27 
           0.77,    6.33915e-12,    -1.4924e-27 
          0.775,    5.71885e-12,   -1.73994e-27 
           0.78,    5.15297e-12,    -3.1257e-27 
          0.785,    4.64421e-12,    1.98854e-27 
           0.79,    4.19363e-12,    -2.1582e-27 
          0.795,    3.80076e-12,   -8.77397e-28 
            0.8,    3.46384e-12,   -1.10493e-27 
          0.805,    3.18002e-12,   -1.43687e-27 
           0.81,    2.94557e-12,   -6.03945e-28 
          0.815,    2.75609e-12,   -1.70682e-27 
           0.82,    2.60674e-12,   -6.26076e-28 
          0.825,    2.49236e-12,    -3.6726e-28 
           0.83,    2.40769e-12,    1.10679e-27 
          0.835,    2.34741e-12,   -9.17984e-28 
           0.84,    2.30634e-12,    5.45598e-28 
          0.845,    2.27947e-12,    -3.5994e-27 
           0.85,    2.26207e-12,    6.63287e-27 
          0.855,    2.24974e-12,   -1.79576e-27 
           0.86,    2.23852e-12,   -1.95293e-28 
          0.865,    2.22488e-12,   -6.35131e-28 
           0.87,    2.20583e-12,    1.51886e-27 
          0.875,    2.17895e-12,   -4.67879e-27 
           0.88,    2.14241e-12,   -2.67828e-27 
          0.885,    2.09501e-12,   -6.26029e-28 
           0.89,    2.03616e-12,   -9.52312e-28 
          0.895,    1.96589e-12,   -2.01318e-27 
            0.9,    1.88483e-12,    -9.6167e-28 
          0.905,    1.79406e-12,    1.72223e-27 
           0.91,    1.69514e-12,    1.29794e-27 
          0.915,    1.58992e-12,      1.438e-28 
           0.92,    1.48048e-12,    1.22826e-28 
          0.925,    1.36897e-12,   -4.03989e-28 
           0.93,    1.25753e-12,   -4.69999e-28 
          0.935,    1.14815e-12,    8.67079e-28 
           0.94,    1.04259e-12,    1.53703e-27 
          0.945,    9.42346e-13,    1.50658e-27 
           0.95,    8.48541e-13,   -4.47184e-27 
          0.955,    7.61964e-13,   -1.03167e-27 
           0.96,    6.83059e-13,    2.87003e-27 
          0.965,    6.11954e-13,   -4.96257e-28 
           0.97,    5.48507e-13,   -1.61891e-27 
          0.975,    4.92363e-13,   -5.04625e-28 
           0.98,    4.43011e-13,    1.12091e-27 
          0.985,    3.99843e-13,     3.1201e-27 
           0.99,    3.62206e-13,     6.3068e-27 
          0.995,    3.29453e-13,    8.00106e-28 
              1,    3.00973e-13,    1.93312e-27 
