      z,       b_n0_Re,       b_n0_Im
          0.065,    2.20026e-10,    -9.0022e-28 
           0.07,    2.14527e-10,   -9.14921e-28 
          0.075,    2.09017e-10,    2.27164e-28 
           0.08,    2.03619e-10,    3.52656e-27 
          0.085,    1.98467e-10,    6.81814e-28 
           0.09,    1.93701e-10,   -8.19289e-28 
          0.095,    1.89461e-10,    5.09935e-28 
            0.1,    1.85882e-10,   -1.33644e-27 
          0.105,    1.83087e-10,   -1.54394e-28 
           0.11,    1.81181e-10,   -3.40433e-27 
          0.115,    1.80245e-10,   -8.91387e-29 
           0.12,    1.80334e-10,    3.91103e-27 
          0.125,    1.81473e-10,      6.456e-28 
           0.13,    1.83656e-10,    2.74511e-27 
          0.135,    1.86846e-10,    3.26159e-27 
           0.14,    1.90984e-10,    1.24757e-27 
          0.145,    1.95987e-10,    3.16212e-27 
           0.15,    2.01758e-10,   -1.60573e-27 
          0.155,    2.08193e-10,    5.54807e-28 
           0.16,    2.15186e-10,   -2.71918e-27 
          0.165,    2.22637e-10,    4.80031e-27 
           0.17,    2.30461e-10,   -4.13583e-27 
          0.175,    2.38586e-10,    1.20611e-27 
           0.18,    2.46965e-10,    -2.2066e-28 
          0.185,    2.55571e-10,    7.36317e-28 
           0.19,    2.64404e-10,     4.9592e-28 
          0.195,    2.73486e-10,    -2.0659e-27 
            0.2,    2.82862e-10,    2.56232e-27 
          0.205,    2.92596e-10,    5.66618e-29 
           0.21,    3.02767e-10,   -1.42917e-27 
          0.215,    3.13464e-10,     6.4436e-28 
           0.22,    3.24779e-10,    5.17145e-27 
          0.225,    3.36801e-10,    5.27669e-27 
           0.23,    3.49607e-10,    1.78917e-27 
          0.235,    3.63254e-10,   -5.43723e-27 
           0.24,     3.7777e-10,   -3.60154e-27 
          0.245,    3.93146e-10,    -1.1097e-27 
           0.25,    4.09326e-10,   -1.27286e-28 
          0.255,    4.26201e-10,      6.431e-27 
           0.26,      4.436e-10,    4.12502e-27 
          0.265,    4.61294e-10,   -1.81778e-27 
           0.27,    4.78988e-10,    2.17678e-27 
          0.275,     4.9633e-10,   -8.03608e-27 
           0.28,    5.12916e-10,    1.61893e-28 
          0.285,    5.28304e-10,    4.59807e-27 
           0.29,    5.42031e-10,    7.96326e-27 
          0.295,    5.53633e-10,    1.01411e-27 
            0.3,    5.62667e-10,    1.64094e-27 
          0.305,    5.68734e-10,   -5.04309e-27 
           0.31,    5.71503e-10,   -4.79124e-28 
          0.315,    5.70735e-10,   -5.49702e-27 
           0.32,     5.6629e-10,    2.19888e-27 
          0.325,    5.58146e-10,   -3.69934e-28 
           0.33,    5.46397e-10,   -1.46391e-27 
          0.335,    5.31248e-10,   -5.83805e-27 
           0.34,    5.13009e-10,   -7.62372e-27 
          0.345,    4.92072e-10,    1.54175e-27 
           0.35,    4.68897e-10,   -1.09094e-26 
          0.355,     4.4398e-10,   -1.42218e-27 
           0.36,    4.17836e-10,    7.75228e-27 
          0.365,    3.90975e-10,    5.23753e-27 
           0.37,    3.63879e-10,     1.0656e-26 
          0.375,    3.36986e-10,    7.62558e-27 
           0.38,    3.10684e-10,   -1.41943e-26 
          0.385,    2.85294e-10,    7.01299e-27 
           0.39,    2.61076e-10,   -1.39366e-29 
          0.395,    2.38221e-10,    2.47604e-27 
            0.4,    2.16862e-10,     1.9947e-27 
          0.405,    1.97075e-10,    1.27679e-26 
           0.41,    1.78886e-10,    1.08356e-27 
          0.415,    1.62282e-10,   -5.97974e-27 
           0.42,    1.47217e-10,      9.907e-28 
          0.425,    1.33621e-10,   -5.36491e-28 
           0.43,    1.21405e-10,   -8.57294e-27 
          0.435,    1.10469e-10,   -6.71152e-27 
           0.44,    1.00708e-10,   -5.96203e-27 
          0.445,    9.20156e-11,   -3.42258e-27 
           0.45,    8.42852e-11,   -8.05112e-27 
          0.455,    7.74157e-11,   -5.88994e-27 
