      z,       a_n0_Re,       a_n0_Im
          -0.54    6.69237e-17    4.28169e-27 
         -0.535   -3.84679e-15    1.48549e-26 
          -0.53   -8.30566e-15   -9.90082e-27 
         -0.525   -1.37826e-14    6.06364e-27 
          -0.52   -2.08681e-14   -1.43351e-26 
         -0.515   -3.03306e-14    9.58553e-27 
          -0.51   -4.31949e-14   -1.69675e-26 
         -0.505   -6.08439e-14    6.40939e-28 
           -0.5    -8.5154e-14   -2.65265e-26 
         -0.495   -1.18672e-13   -1.64797e-26 
          -0.49   -1.64849e-13    1.99601e-26 
         -0.485    -2.2834e-13    8.26656e-27 
          -0.48   -3.15396e-13    5.05283e-27 
         -0.475   -4.34366e-13    5.75154e-27 
          -0.47   -5.96326e-13   -8.98186e-27 
         -0.465    -8.1587e-13     3.4744e-27 
          -0.46   -1.11208e-12    4.70675e-28 
         -0.455   -1.50968e-12    2.15827e-26 
          -0.45   -2.04042e-12    6.53509e-27 
         -0.445   -2.74461e-12    2.25429e-26 
          -0.44   -3.67281e-12   -4.55827e-27 
         -0.435   -4.88753e-12   -3.48171e-26 
          -0.43   -6.46483e-12    2.61224e-27 
         -0.425   -8.49552e-12    1.43575e-27 
          -0.42   -1.10857e-11    6.98141e-27 
         -0.415   -1.43561e-11    3.21931e-26 
          -0.41   -1.84401e-11   -1.67758e-26 
         -0.405   -2.34791e-11    3.53622e-26 
           -0.4   -2.96161e-11    -4.7805e-27 
         -0.395   -3.69857e-11   -6.17822e-27 
          -0.39   -4.57015e-11   -1.81567e-27 
         -0.385   -5.58406e-11    4.38149e-27 
          -0.38   -6.74263e-11   -1.80516e-26 
         -0.375   -8.04103e-11   -2.39801e-27 
          -0.37   -9.46561e-11   -2.53087e-26 
         -0.365   -1.09926e-10   -8.10252e-27 
          -0.36   -1.25877e-10   -5.02412e-27 
         -0.355   -1.42059e-10    1.42445e-27 
          -0.35   -1.57936e-10    4.40965e-27 
         -0.345   -1.72903e-10   -8.46398e-27 
          -0.34    -1.8633e-10   -1.26108e-26 
         -0.335   -1.97606e-10   -6.07207e-27 
          -0.33   -2.06183e-10    1.62047e-26 
         -0.325   -2.11631e-10    3.72263e-26 
          -0.32   -2.13676e-10     1.2901e-26 
         -0.315   -2.12226e-10   -1.96152e-26 
          -0.31   -2.07386e-10   -1.03837e-26 
         -0.305   -1.99448e-10   -9.97037e-27 
           -0.3   -1.88868e-10    1.66827e-26 
         -0.295   -1.76231e-10   -2.09937e-26 
          -0.29   -1.62206e-10    4.17444e-26 
         -0.285   -1.47504e-10   -1.57091e-26 
          -0.28   -1.32839e-10    8.88706e-27 
         -0.275   -1.18895e-10    3.51564e-27 
          -0.27   -1.06316e-10    4.13602e-26 
         -0.265   -9.56988e-11    3.72994e-26 
          -0.26   -8.76111e-11   -5.78994e-26 
         -0.255   -8.26114e-11    3.58834e-26 
          -0.25   -8.12856e-11    4.42786e-28 
         -0.245   -8.42886e-11   -9.62394e-27 
          -0.24   -9.23896e-11   -2.94035e-27 
         -0.235   -1.06517e-10    2.89417e-26 
          -0.23   -1.27798e-10    4.91027e-26 
         -0.225   -1.57596e-10    3.00083e-26 
          -0.22   -1.97519e-10   -4.79152e-26 
         -0.215   -2.49425e-10   -2.95667e-27 
          -0.21   -3.15384e-10   -1.89864e-26 
         -0.205   -3.97607e-10    1.77087e-26 
           -0.2   -4.98336e-10    -7.5483e-26 
         -0.195   -6.19681e-10    -3.5842e-26 
          -0.19   -7.63406e-10   -3.37079e-26 
         -0.185   -9.30678e-10    1.03343e-26 
          -0.18   -1.12178e-09    2.13837e-26 
         -0.175    -1.3358e-09    1.10688e-25 
          -0.17    -1.5704e-09    2.65848e-26 
         -0.165   -1.82157e-09    1.48187e-27 
          -0.16   -2.08357e-09   -9.72242e-26 
         -0.155   -2.34894e-09    4.33807e-26 
          -0.15   -2.60878e-09    1.00329e-25 
         -0.145   -2.85313e-09    4.74259e-27 
          -0.14   -3.07163e-09     2.1366e-26 
         -0.135   -3.25419e-09   -9.23409e-26 
          -0.13   -3.39185e-09   -6.77435e-27 
         -0.125   -3.47755e-09   -2.29196e-26 
          -0.12   -3.50675e-09   -2.15035e-26 
         -0.115   -3.47787e-09      -6.45e-27 
          -0.11   -3.39248e-09    -3.4806e-26 
         -0.105    -3.2551e-09   -2.08945e-26 
           -0.1   -3.07279e-09   -1.46936e-26 
         -0.095   -2.85451e-09    2.88999e-26 
          -0.09   -2.61032e-09   -3.91088e-26 
         -0.085   -2.35061e-09    7.71639e-26 
          -0.08   -2.08532e-09   -3.53822e-26 
         -0.075   -1.82337e-09   -1.72123e-27 
          -0.07   -1.57221e-09    1.12868e-25 
         -0.065   -1.33763e-09   -3.43257e-27 
          -0.06   -1.12362e-09   -1.49441e-26 
         -0.055   -9.32577e-10   -6.97417e-26 
          -0.05   -7.65423e-10   -4.91778e-26 
         -0.045   -6.21925e-10    1.44006e-26 
          -0.04   -5.00977e-10   -5.57089e-26 
         -0.035   -4.00897e-10    4.00208e-26 
          -0.03   -3.19687e-10    2.75852e-26 
         -0.025   -2.55261e-10   -1.90182e-26 
          -0.02   -2.05622e-10   -1.10947e-26 
         -0.015   -1.68994e-10    7.73535e-27 
          -0.01   -1.43918e-10   -2.87454e-27 
         -0.005   -1.29313e-10   -1.85958e-27 
              0   -1.24519e-10   -7.10723e-44 
          0.005   -1.29313e-10   -1.07317e-26 
           0.01   -1.43918e-10    2.87454e-27 
          0.015   -1.68994e-10    3.17128e-27 
           0.02   -2.05622e-10    1.10947e-26 
          0.025   -2.55261e-10    2.40497e-27 
           0.03   -3.19687e-10   -2.75852e-26 
          0.035   -4.00897e-10   -9.65379e-27 
           0.04   -5.00977e-10    5.57089e-26 
          0.045   -6.21925e-10   -1.44006e-26 
           0.05   -7.65423e-10   -7.24874e-26 
          0.055   -9.32577e-10    6.97417e-26 
           0.06   -1.12362e-09    6.37564e-26 
          0.065   -1.33763e-09    3.43257e-27 
           0.07   -1.57221e-09   -5.76981e-26 
          0.075   -1.82337e-09    1.72123e-27 
           0.08   -2.08532e-09    7.72641e-27 
          0.085   -2.35061e-09   -7.71639e-26 
           0.09   -2.61032e-09    -4.0738e-26 
          0.095   -2.85451e-09   -2.88999e-26 
            0.1   -3.07279e-09   -2.47686e-26 
          0.105    -3.2551e-09    2.08945e-26 
           0.11   -3.39248e-09    4.23111e-26 
          0.115   -3.47787e-09       6.45e-27 
           0.12   -3.50675e-09   -6.68059e-27 
          0.125   -3.47755e-09    2.29196e-26 
           0.13   -3.39185e-09    2.19122e-27 
          0.135   -3.25419e-09    9.23409e-26 
           0.14   -3.07163e-09    1.58829e-26 
          0.145   -2.85313e-09   -4.74259e-27 
           0.15   -2.60878e-09   -2.65527e-26 
          0.155   -2.34894e-09   -4.33807e-26 
           0.16   -2.08357e-09    1.11326e-25 
          0.165   -1.82157e-09   -1.48187e-27 
           0.17    -1.5704e-09   -2.65848e-26 
          0.175    -1.3358e-09    1.22164e-25 
           0.18   -1.12178e-09   -2.13837e-26 
          0.185   -9.30678e-10   -5.20972e-26 
           0.19   -7.63406e-10    3.37079e-26 
          0.195   -6.19681e-10    -1.2885e-25 
            0.2   -4.98336e-10     7.5483e-26 
          0.205   -3.97607e-10     -5.628e-26 
           0.21   -3.15384e-10    1.89864e-26 
          0.215   -2.49425e-10    6.61189e-26 
           0.22   -1.97519e-10    4.79152e-26 
          0.225   -1.57596e-10   -6.53953e-26 
           0.23   -1.27798e-10   -4.91027e-26 
          0.235   -1.06517e-10    3.85786e-26 
           0.24   -9.23896e-11    2.94035e-27 
          0.245   -8.42886e-11   -8.67968e-27 
           0.25   -8.12856e-11   -4.42786e-28 
          0.255   -8.26114e-11    3.10978e-26 
           0.26   -8.76111e-11    5.78994e-26 
          0.265   -9.56988e-11    -6.1204e-26 
           0.27   -1.06316e-10   -4.13602e-26 
          0.275   -1.18895e-10    3.66462e-26 
           0.28   -1.32839e-10   -8.88706e-27 
          0.285   -1.47504e-10    9.36515e-27 
           0.29   -1.62206e-10   -4.17444e-26 
          0.295   -1.76231e-10    2.44234e-26 
            0.3   -1.88868e-10   -1.09184e-26 
          0.305   -1.99448e-10    9.97037e-27 
           0.31   -2.07386e-10   -9.20174e-27 
          0.315   -2.12226e-10    1.96152e-26 
           0.32   -2.13676e-10   -1.81811e-26 
          0.325   -2.11631e-10   -3.72263e-26 
           0.33   -2.06183e-10   -9.77777e-27 
          0.335   -1.97606e-10    6.07207e-27 
           0.34    -1.8633e-10    2.65929e-26 
          0.345   -1.72903e-10    8.46398e-27 
           0.35   -1.57936e-10     2.3375e-26 
          0.355   -1.42059e-10   -1.42445e-27 
           0.36   -1.25877e-10    9.83956e-27 
          0.365   -1.09926e-10    8.10252e-27 
           0.37   -9.46561e-11   -7.36198e-27 
          0.375   -8.04103e-11    2.39801e-27 
           0.38   -6.74263e-11   -8.34409e-27 
          0.385   -5.58406e-11   -4.38149e-27 
           0.39   -4.57015e-11   -1.30309e-26 
          0.395   -3.69857e-11    6.17822e-27 
            0.4   -2.96161e-11    1.59558e-26 
          0.405   -2.34791e-11   -3.53622e-26 
           0.41   -1.84401e-11   -1.17785e-26 
          0.415   -1.43561e-11   -3.21931e-26 
           0.42   -1.10857e-11    1.20343e-26 
          0.425   -8.49552e-12   -2.69171e-27 
           0.43   -6.46483e-12   -2.61224e-27 
          0.435   -4.88753e-12    1.98744e-26 
           0.44   -3.67281e-12    4.55827e-27 
          0.445   -2.74461e-12    1.93602e-26 
           0.45   -2.04042e-12   -6.53509e-27 
          0.455   -1.50968e-12   -1.38269e-26 
           0.46   -1.11208e-12   -4.70675e-28 
          0.465    -8.1587e-13    3.26776e-27 
           0.47   -5.96326e-13    8.98186e-27 
          0.475   -4.34366e-13    2.00041e-26 
           0.48   -3.15396e-13   -5.05283e-27 
          0.485    -2.2834e-13   -6.59374e-28 
           0.49   -1.64849e-13   -1.99601e-26 
          0.495   -1.18672e-13   -8.44332e-28 
            0.5    -8.5154e-14    2.65265e-26 
          0.505   -6.08439e-14   -4.85455e-27 
           0.51   -4.31949e-14    1.69675e-26 
          0.515   -3.03306e-14     2.6156e-26 
           0.52   -2.08681e-14    1.43351e-26 
          0.525   -1.37826e-14    -1.9155e-26 
           0.53   -8.30566e-15    9.90082e-27 
          0.535   -3.84679e-15    -1.6641e-26 
           0.54    6.69237e-17   -4.28169e-27 
          0.545    3.83837e-15   -9.32573e-27 
           0.55    7.83951e-15    1.65296e-26 
          0.555    1.24453e-14    -1.6744e-26 
           0.56    1.80647e-14   -1.14129e-26 
          0.565    2.51716e-14   -6.04149e-27 
           0.57    3.43367e-14    -3.7232e-27 
          0.575    4.62617e-14    6.55641e-27 
           0.58    6.18174e-14    1.69475e-27 
          0.585    8.20853e-14    9.74111e-28 
           0.59    1.08402e-13   -1.73719e-26 
          0.595    1.42408e-13   -1.00709e-26 
            0.6    1.86089e-13   -1.36568e-27 
          0.605    2.41825e-13   -2.03682e-27 
           0.61     3.1241e-13    4.43367e-27 
          0.615    4.01066e-13    1.93669e-26 
           0.62    5.11414e-13   -1.61634e-26 
          0.625    6.47405e-13   -9.82933e-27 
           0.63    8.13188e-13    9.14486e-27 
          0.635    1.01291e-12    2.68985e-26 
           0.64    1.25041e-12    1.78601e-26 
          0.645    1.52887e-12   -3.96052e-29 
           0.65    1.85036e-12    9.83108e-27 
          0.655    2.21529e-12   -1.84747e-26 
           0.66    2.62193e-12     2.1029e-27 
          0.665     3.0659e-12    8.26925e-27 
           0.67    3.53976e-12   -1.04343e-26 
          0.675    4.03283e-12    3.12451e-27 
           0.68    4.53125e-12   -5.40572e-27 
          0.685    5.01833e-12   -1.47025e-26 
           0.69    5.47532e-12   -7.34146e-27 
          0.695    5.88247e-12   -7.27524e-27 
            0.7     6.2204e-12       1.63e-26 
          0.705    6.47166e-12   -1.00806e-26 
           0.71    6.62226e-12    8.51753e-27 
          0.715      6.663e-12    1.21097e-26 
           0.72    6.59053e-12    6.65731e-27 
          0.725    6.40776e-12    4.80213e-27 
           0.73    6.12372e-12    1.88062e-26 
          0.735    5.75285e-12    1.66522e-26 
           0.74    5.31377e-12    -4.0403e-26 
          0.745    4.82763e-12   -3.40167e-27 
           0.75     4.3165e-12    2.04291e-26 
          0.755    3.80169e-12    9.02128e-27 
           0.76    3.30246e-12    6.26305e-27 
          0.765    2.83507e-12   -5.13606e-27 
           0.77    2.41229e-12   -4.36241e-27 
          0.775    2.04332e-12    1.44439e-26 
           0.78    1.73413e-12    9.04203e-27 
          0.785    1.48794e-12    8.75536e-27 
           0.79    1.30594e-12    -1.6145e-26 
          0.795      1.188e-12   -9.29097e-27 
            0.8    1.13334e-12   -2.42535e-26 
          0.805    1.14104e-12    -2.1254e-26 
           0.81    1.21045e-12    3.83523e-26 
          0.815    1.34133e-12   -1.20051e-26 
           0.82    1.53382e-12   -1.99468e-26 
          0.825    1.78823e-12    7.51204e-27 
           0.83    2.10462e-12     2.9755e-26 
          0.835    2.48225e-12   -1.97249e-26 
           0.84    2.91884e-12    1.98009e-26 
          0.845    3.40992e-12    4.08326e-26 
           0.85    3.94805e-12   -4.58158e-27 
          0.855    4.52229e-12    5.53752e-26 
           0.86    5.11779e-12   -2.13772e-26 
          0.865    5.71583e-12    7.67361e-26 
           0.87    6.29417e-12   -5.07981e-26 
          0.875    6.82802e-12    1.15504e-26 
           0.88    7.29134e-12    5.87354e-26 
          0.885    7.65876e-12   -3.22403e-26 
           0.89    7.90756e-12    5.06206e-26 
          0.895     8.0199e-12   -6.47586e-27 
            0.9     7.9847e-12    5.65158e-26 
          0.905    7.79912e-12    2.00254e-26 
           0.91    7.46925e-12   -5.35168e-27 
          0.915    7.00993e-12    5.69123e-27 
           0.92    6.44363e-12   -1.02928e-26 
          0.925    5.79851e-12   -4.36484e-27 
           0.93    5.10591e-12   -7.01209e-27 
          0.935    4.39756e-12   -5.45209e-27 
           0.94    3.70298e-12   -3.39501e-26 
          0.945    3.04725e-12   -7.58998e-27 
           0.95    2.44959e-12    1.36201e-26 
          0.955    1.92266e-12   -1.67507e-26 
           0.96    1.47264e-12    3.54289e-26 
          0.965        1.1e-12   -3.55606e-26 
           0.97    8.00675e-13    3.09634e-27 
          0.975    5.67351e-13    9.04198e-27 
           0.98    3.90874e-13    3.01453e-26 
          0.985    2.61403e-13    1.20753e-26 
           0.99    1.69342e-13    1.01253e-26 
          0.995    1.05979e-13    3.26658e-26 
              1    6.38419e-14     2.2651e-27 
