      z,       a_n0_Re,       a_n0_Im
           0.51   -5.71006e-12    3.45171e-27 
          0.515    -4.7393e-12    5.18984e-27 
           0.52   -3.89934e-12   -5.96328e-27 
          0.525   -3.16943e-12    4.63997e-27 
           0.53    -2.5314e-12    4.20298e-27 
          0.535   -1.96927e-12   -1.94973e-27 
           0.54   -1.46902e-12   -1.56692e-27 
          0.545   -1.01831e-12    7.07199e-28 
           0.55   -6.06226e-13   -3.22143e-27 
          0.555   -2.23093e-13   -4.90684e-27 
           0.56    1.39693e-13    4.67622e-27 
          0.565    4.89831e-13   -1.50511e-27 
           0.57    8.34228e-13    6.91543e-28 
          0.575     1.1791e-12    3.93374e-27 
           0.58    1.53003e-12     5.8302e-27 
          0.585    1.89203e-12    5.03754e-27 
           0.59    2.26956e-12   -3.13188e-27 
          0.595    2.66649e-12   -1.29863e-27 
            0.6     3.0861e-12   -1.44504e-28 
          0.605    3.53101e-12   -1.98864e-27 
           0.61    4.00311e-12    4.39054e-28 
          0.615    4.50347e-12   -4.35819e-28 
           0.62     5.0322e-12    1.31475e-27 
          0.625    5.58838e-12   -2.65955e-27 
           0.63    6.16989e-12   -5.42371e-27 
          0.635    6.77336e-12   -2.69347e-27 
           0.64    7.39402e-12   -1.05068e-27 
          0.645    8.02571e-12   -2.34685e-27 
           0.65    8.66083e-12   -6.98947e-27 
          0.655    9.29041e-12   -1.23002e-27 
           0.66    9.90425e-12   -1.52643e-27 
          0.665    1.04911e-11   -7.20752e-28 
           0.67    1.10389e-11    2.52488e-27 
          0.675    1.15355e-11    3.24494e-27 
           0.68    1.19683e-11    1.47439e-26 
          0.685    1.23258e-11    6.88502e-27 
           0.69    1.25974e-11   -5.56695e-29 
          0.695     1.2774e-11    5.52833e-27 
            0.7    1.28489e-11    3.83677e-28 
          0.705    1.28177e-11     -4.686e-27 
           0.71    1.26791e-11   -2.15465e-27 
          0.715    1.24347e-11   -3.01594e-28 
           0.72    1.20892e-11    5.11773e-28 
          0.725    1.16502e-11   -5.43423e-28 
           0.73     1.1128e-11    1.13902e-27 
          0.735    1.05348e-11    5.37184e-28 
           0.74    9.88454e-12    1.16815e-27 
          0.745    9.19198e-12    9.49546e-28 
           0.75    8.47218e-12   -1.08141e-27 
          0.755    7.73981e-12    6.96592e-28 
           0.76    7.00866e-12   -2.59303e-27 
          0.765    6.29111e-12    6.31069e-28 
           0.77    5.59784e-12    -1.4629e-26 
          0.775    4.93761e-12   -1.65145e-27 
           0.78    4.31717e-12    5.31021e-28 
          0.785    3.74129e-12    1.92383e-27 
           0.79    3.21291e-12   -1.09975e-27 
          0.795    2.73326e-12    5.54759e-27 
            0.8    2.30219e-12    -1.2861e-28 
          0.805    1.91836e-12    1.92433e-27 
           0.81    1.57955e-12    3.50456e-27 
          0.815     1.2829e-12   -5.49097e-27 
           0.82    1.02513e-12    8.33027e-27 
          0.825    8.02758e-13    -3.0054e-27 
           0.83    6.12255e-13    5.82334e-27 
          0.835    4.50181e-13    1.02982e-27 
           0.84    3.13275e-13   -4.74843e-27 
          0.845    1.98519e-13   -2.92567e-28 
           0.85    1.03176e-13   -4.68179e-27 
          0.855    2.47989e-14     1.3384e-27 
           0.86   -3.87689e-14   -2.22125e-27 
          0.865   -8.94155e-14    2.89901e-27 
           0.87   -1.28787e-13   -4.31381e-27 
          0.875    -1.5832e-13    -1.8961e-27 
           0.88   -1.79277e-13    4.95172e-28 
          0.885   -1.92779e-13    1.74298e-27 
           0.89   -1.99838e-13    -1.9043e-27 
          0.895   -2.01382e-13   -1.17961e-27 
            0.9   -1.98275e-13    3.54658e-27 
          0.905   -1.91332e-13   -1.23937e-27 
           0.91   -1.81324e-13    2.41078e-27 
          0.915   -1.68978e-13     2.2949e-27 
           0.92   -1.54979e-13    1.08145e-29 
          0.925   -1.39958e-13    2.25159e-27 
           0.93   -1.24484e-13    7.07002e-28 
          0.935   -1.09059e-13   -4.35458e-28 
           0.94   -9.41057e-14   -1.46975e-27 
          0.945   -7.99654e-14   -2.68271e-28 
           0.95   -6.68959e-14   -4.06404e-28 
          0.955   -5.50735e-14    2.37213e-28 
           0.96    -4.4598e-14    1.77776e-28 
          0.965   -3.55016e-14    5.14943e-28 
           0.97   -2.77588e-14   -5.54165e-28 
          0.975   -2.12987e-14   -4.64878e-28 
           0.98   -1.60167e-14    9.31531e-28 
          0.985   -1.17868e-14   -1.20415e-27 
           0.99   -8.47135e-15    6.92396e-28 
          0.995   -5.93084e-15   -2.81735e-28 
              1   -4.03057e-15   -6.80543e-28 
