      z,       a_n0_Re,       a_n0_Im
          -0.67    3.24737e-12   -1.09397e-27 
         -0.665    2.90152e-12    5.81171e-27 
          -0.66    2.56508e-12    1.91821e-27 
         -0.655    2.24479e-12   -3.80294e-27 
          -0.65    1.94568e-12     6.5949e-27 
         -0.645    1.67113e-12   -3.56525e-27 
          -0.64    1.42304e-12    3.48417e-27 
         -0.635      1.202e-12     4.0031e-27 
          -0.63    1.00762e-12    2.33785e-27 
         -0.625    8.38671e-13    3.19223e-27 
          -0.62    6.93409e-13    6.97985e-27 
         -0.615    5.69731e-13   -3.77991e-27 
          -0.61    4.65366e-13    4.25657e-27 
         -0.605    3.78002e-13    3.45272e-27 
           -0.6    3.05393e-13   -4.80235e-27 
         -0.595    2.45423e-13   -2.65851e-27 
          -0.59     1.9615e-13   -5.49137e-28 
         -0.585    1.55825e-13    7.36161e-27 
          -0.58    1.22897e-13    4.88851e-27 
         -0.575    9.60015e-14    -9.7897e-27 
          -0.57    7.39477e-14    1.87562e-27 
         -0.565    5.56932e-14   -4.19413e-28 
          -0.56    4.03186e-14    2.62211e-28 
         -0.555    2.69977e-14      6.188e-28 
          -0.55    1.49662e-14    4.66356e-27 
         -0.545    3.48648e-15    3.46312e-27 
          -0.54   -8.18974e-15   -2.83582e-28 
         -0.535    -2.0865e-14   -1.78359e-28 
          -0.53   -3.54459e-14    1.34975e-27 
         -0.525   -5.30021e-14   -2.11402e-27 
          -0.52   -7.48383e-14    3.09068e-27 
         -0.515   -1.02582e-13    2.27519e-28 
          -0.51   -1.38291e-13   -6.31899e-27 
         -0.505    -1.8459e-13    3.11414e-27 
           -0.5   -2.44832e-13   -2.77016e-27 
         -0.495    -3.2331e-13    3.37708e-28 
          -0.49   -4.25504e-13   -3.05546e-27 
         -0.485   -5.58387e-13    5.54759e-27 
          -0.48   -7.30801e-13   -3.48056e-27 
         -0.475   -9.53892e-13    4.70215e-27 
          -0.47   -1.24163e-12   -1.92937e-27 
         -0.465   -1.61141e-12    9.72011e-27 
          -0.46   -2.08471e-12   -8.05448e-29 
         -0.455   -2.68784e-12    9.59468e-27 
          -0.45   -3.45268e-12   -4.19055e-27 
         -0.445   -4.41744e-12   -5.24798e-27 
          -0.44   -5.62733e-12    1.86828e-27 
         -0.435   -7.13501e-12   -2.47558e-27 
          -0.43    -9.0008e-12    1.72038e-27 
         -0.425   -1.12924e-11   -9.65318e-27 
          -0.42   -1.40837e-11   -2.61509e-27 
         -0.415   -1.74535e-11    7.79197e-27 
          -0.41   -2.14821e-11    3.14008e-27 
         -0.405   -2.62475e-11    2.07401e-27 
           -0.4   -3.18203e-11    3.60294e-27 
         -0.395   -3.82566e-11   -9.53902e-27 
          -0.39   -4.55907e-11   -9.87611e-27 
         -0.385   -5.38265e-11    1.18391e-27 
          -0.38   -6.29291e-11   -1.27633e-26 
         -0.375   -7.28171e-11   -3.90758e-27 
          -0.37   -8.33561e-11     3.1591e-27 
         -0.365   -9.43558e-11   -6.58719e-27 
          -0.36    -1.0557e-10   -4.44313e-27 
         -0.355   -1.16704e-10   -7.83138e-27 
          -0.35    -1.2742e-10    1.59136e-27 
         -0.345   -1.37361e-10   -1.33581e-27 
          -0.34   -1.46162e-10    7.66123e-27 
         -0.335    -1.5348e-10    7.44576e-27 
          -0.33   -1.59016e-10    4.53364e-27 
         -0.325   -1.62538e-10    -7.8471e-27 
          -0.32     -1.639e-10    7.12467e-27 
         -0.315   -1.63055e-10    -6.2664e-27 
          -0.31    -1.6006e-10    1.26342e-27 
         -0.305   -1.55072e-10   -1.19301e-27 
           -0.3   -1.48339e-10    7.70167e-28 
         -0.295   -1.40182e-10    1.28074e-26 
          -0.29   -1.30974e-10   -7.41581e-27 
         -0.285   -1.21117e-10     7.0313e-27 
          -0.28   -1.11024e-10    1.15886e-27 
         -0.275   -1.01095e-10    1.63632e-27 
          -0.27   -9.17099e-11    1.40498e-26 
         -0.265   -8.32162e-11    4.86809e-27 
          -0.26     -7.593e-11   -6.24474e-27 
         -0.255   -7.01376e-11   -1.30829e-26 
          -0.25   -6.61031e-11   -6.50924e-28 
         -0.245   -6.40778e-11    7.09226e-27 
          -0.24   -6.43117e-11   -9.49884e-27 
         -0.235   -6.70645e-11    1.37635e-26 
          -0.23   -7.26144e-11    8.51445e-28 
         -0.225   -8.12644e-11    5.14567e-27 
          -0.22   -9.33429e-11   -8.67614e-27 
         -0.215     -1.092e-10   -1.48613e-26 
          -0.21   -1.29193e-10    4.41421e-27 
         -0.205   -1.53672e-10    1.42087e-27 
           -0.2   -1.82947e-10   -2.24726e-27 
         -0.195   -2.17256e-10    1.34395e-26 
          -0.19   -2.56721e-10   -4.76268e-26 
         -0.185   -3.01304e-10   -6.78804e-27 
          -0.18   -3.50758e-10    -9.5852e-27 
         -0.175   -4.04586e-10    7.16326e-28 
          -0.17    -4.6201e-10    2.79173e-26 
         -0.165   -5.21946e-10    3.51243e-26 
          -0.16   -5.83014e-10   -2.72909e-27 
         -0.155   -6.43565e-10    1.75275e-26 
          -0.15   -7.01739e-10    3.05363e-27 
         -0.145   -7.55551e-10    1.19154e-27 
          -0.14   -8.03001e-10    3.41993e-27 
         -0.135   -8.42204e-10     1.0511e-26 
          -0.13   -8.71514e-10   -8.90041e-27 
         -0.125   -8.89655e-10   -8.37003e-27 
          -0.12   -8.95816e-10    1.58837e-27 
         -0.115   -8.89717e-10    2.14128e-27 
          -0.11   -8.71633e-10    -1.7778e-27 
         -0.105   -8.42372e-10   -1.78374e-27 
           -0.1   -8.03207e-10   -8.56136e-27 
         -0.095    -7.5578e-10   -1.62329e-26 
          -0.09   -7.01973e-10   -8.34953e-27 
         -0.085   -6.43783e-10   -5.77606e-28 
          -0.08   -5.83191e-10   -4.96571e-27 
         -0.075   -5.22055e-10    3.22815e-27 
          -0.07   -4.62022e-10   -2.55682e-26 
         -0.065   -4.04468e-10    5.40812e-28 
          -0.06   -3.50475e-10   -1.54378e-26 
         -0.055   -3.00821e-10   -1.42216e-29 
          -0.05   -2.56002e-10   -4.52453e-27 
         -0.045   -2.16265e-10    3.30838e-27 
          -0.04   -1.81655e-10   -5.24475e-27 
         -0.035   -1.52059e-10    2.23149e-26 
          -0.03   -1.27258e-10    7.55849e-27 
         -0.025    -1.0697e-10   -1.31444e-26 
          -0.02   -9.08943e-11   -1.37207e-26 
         -0.015   -7.87396e-11   -3.64092e-27 
          -0.01   -7.02539e-11    3.71027e-27 
         -0.005   -6.52436e-11   -1.27052e-28 
              0   -6.35873e-11    7.23021e-43 
          0.005   -6.52436e-11   -1.61474e-28 
           0.01   -7.02539e-11   -3.71027e-27 
          0.015   -7.87396e-11    3.51147e-27 
           0.02   -9.08943e-11    1.37207e-26 
          0.025    -1.0697e-10   -2.53679e-27 
           0.03   -1.27258e-10   -7.55849e-27 
          0.035   -1.52059e-10    1.85521e-27 
           0.04   -1.81655e-10    5.24475e-27 
          0.045   -2.16265e-10   -3.30838e-27 
           0.05   -2.56002e-10   -1.81254e-26 
          0.055   -3.00821e-10    1.42216e-29 
           0.06   -3.50475e-10    8.80175e-27 
          0.065   -4.04468e-10   -5.40812e-28 
           0.07   -4.62022e-10   -6.77879e-27 
          0.075   -5.22055e-10   -3.22815e-27 
           0.08   -5.83191e-10   -2.28983e-28 
          0.085   -6.43783e-10    5.77606e-28 
           0.09   -7.01973e-10    -1.4071e-26 
          0.095    -7.5578e-10    1.62329e-26 
            0.1   -8.03207e-10    -1.1011e-27 
          0.105   -8.42372e-10    1.78374e-27 
           0.11   -8.71633e-10   -8.43334e-28 
          0.115   -8.89717e-10   -2.14128e-27 
           0.12   -8.95816e-10   -1.12133e-27 
          0.125   -8.89655e-10    8.37003e-27 
           0.13   -8.71514e-10   -8.52025e-27 
          0.135   -8.42204e-10    -1.0511e-26 
           0.14   -8.03001e-10   -6.52109e-27 
          0.145   -7.55551e-10   -1.19154e-27 
           0.15   -7.01739e-10   -8.58886e-27 
          0.155   -6.43565e-10   -1.75275e-26 
           0.16   -5.83014e-10    1.20011e-27 
          0.165   -5.21946e-10   -3.51243e-26 
           0.17    -4.6201e-10   -2.79173e-26 
          0.175   -4.04586e-10    1.58728e-26 
           0.18   -3.50758e-10     9.5852e-27 
          0.185   -3.01304e-10    2.29293e-26 
           0.19   -2.56721e-10    4.76268e-26 
          0.195   -2.17256e-10   -3.29598e-27 
            0.2   -1.82947e-10    2.24726e-27 
          0.205   -1.53672e-10      2.858e-27 
           0.21   -1.29193e-10   -4.41421e-27 
          0.215     -1.092e-10    1.20964e-27 
           0.22   -9.33429e-11    8.67614e-27 
          0.225   -8.12644e-11    4.11101e-27 
           0.23   -7.26144e-11   -8.51445e-28 
          0.235   -6.70645e-11    3.79058e-27 
           0.24   -6.43117e-11    9.49884e-27 
          0.245   -6.40778e-11   -6.24027e-28 
           0.25   -6.61031e-11    6.50924e-28 
          0.255   -7.01376e-11    -1.0903e-27 
           0.26     -7.593e-11    6.24474e-27 
          0.265   -8.32162e-11    1.24025e-26 
           0.27   -9.17099e-11   -1.40498e-26 
          0.275   -1.01095e-10   -6.40417e-27 
           0.28   -1.11024e-10   -1.15886e-27 
          0.285   -1.21117e-10    2.84834e-27 
           0.29   -1.30974e-10    7.41581e-27 
          0.295   -1.40182e-10    5.24095e-27 
            0.3   -1.48339e-10   -2.07417e-27 
          0.305   -1.55072e-10    1.19301e-27 
           0.31    -1.6006e-10    6.92108e-27 
          0.315   -1.63055e-10     6.2664e-27 
           0.32     -1.639e-10    1.83595e-27 
          0.325   -1.62538e-10     7.8471e-27 
           0.33   -1.59016e-10   -3.75544e-27 
          0.335    -1.5348e-10   -7.44576e-27 
           0.34   -1.46162e-10      9.442e-27 
          0.345   -1.37361e-10    1.33581e-27 
           0.35    -1.2742e-10    1.11509e-26 
          0.355   -1.16704e-10    7.83138e-27 
           0.36    -1.0557e-10     9.7811e-27 
          0.365   -9.43558e-11    6.58719e-27 
           0.37   -8.33561e-11   -9.05398e-27 
          0.375   -7.28171e-11    3.90758e-27 
           0.38   -6.29291e-11   -1.14321e-26 
          0.385   -5.38265e-11   -1.18391e-27 
           0.39   -4.55907e-11    1.75133e-26 
          0.395   -3.82566e-11    9.53902e-27 
            0.4   -3.18203e-11   -4.00581e-28 
          0.405   -2.62475e-11   -2.07401e-27 
           0.41   -2.14821e-11   -8.30112e-27 
          0.415   -1.74535e-11   -7.79197e-27 
           0.42   -1.40837e-11   -6.12524e-28 
          0.425   -1.12924e-11    -1.5021e-27 
           0.43    -9.0008e-12   -1.72038e-27 
          0.435   -7.13501e-12    9.90622e-27 
           0.44   -5.62733e-12   -1.86828e-27 
          0.445   -4.41744e-12   -2.41381e-27 
           0.45   -3.45268e-12    4.19055e-27 
          0.455   -2.68784e-12     2.5277e-27 
           0.46   -2.08471e-12    8.05448e-29 
          0.465   -1.61141e-12   -6.61701e-27 
           0.47   -1.24163e-12    1.92937e-27 
          0.475   -9.53892e-13   -4.89345e-27 
           0.48   -7.30801e-13    3.48056e-27 
          0.485   -5.58387e-13   -3.90847e-27 
           0.49   -4.25504e-13    3.05546e-27 
          0.495    -3.2331e-13    -2.2854e-27 
            0.5   -2.44832e-13    2.77016e-27 
          0.505    -1.8459e-13   -9.49339e-28 
           0.51   -1.38291e-13    6.31899e-27 
          0.515   -1.02582e-13    5.26213e-27 
           0.52   -7.48383e-14   -3.09068e-27 
          0.525   -5.30021e-14    3.18197e-27 
           0.53   -3.54459e-14   -1.34975e-27 
          0.535    -2.0865e-14    4.58251e-28 
           0.54   -8.18974e-15    2.83582e-28 
          0.545    3.48648e-15   -3.46312e-27 
           0.55    1.49662e-14   -4.66356e-27 
          0.555    2.69977e-14     -6.188e-28 
           0.56    4.03186e-14   -2.62211e-28 
          0.565    5.56932e-14    4.19413e-28 
           0.57    7.39477e-14   -1.87562e-27 
          0.575    9.60015e-14     9.7897e-27 
           0.58    1.22897e-13   -4.88851e-27 
          0.585    1.55825e-13   -7.36161e-27 
           0.59     1.9615e-13   -4.66049e-27 
          0.595    2.45423e-13    2.65851e-27 
            0.6    3.05393e-13    2.63693e-27 
          0.605    3.78002e-13   -3.45272e-27 
           0.61    4.65366e-13    1.63207e-27 
          0.615    5.69731e-13    3.77991e-27 
           0.62    6.93409e-13    3.61341e-27 
          0.625    8.38671e-13   -3.19223e-27 
           0.63    1.00762e-12   -2.50939e-27 
          0.635      1.202e-12    -4.0031e-27 
           0.64    1.42304e-12   -4.11155e-27 
          0.645    1.67113e-12    3.56525e-27 
           0.65    1.94568e-12   -9.09923e-27 
          0.655    2.24479e-12    3.80294e-27 
           0.66    2.56508e-12   -1.23736e-27 
          0.665    2.90152e-12   -5.81171e-27 
           0.67    3.24737e-12    1.09397e-27 
          0.675    3.59423e-12    2.14546e-27 
           0.68    3.93227e-12    9.25746e-27 
          0.685    4.25058e-12    5.29226e-28 
           0.69    4.53769e-12    6.33111e-27 
          0.695    4.78224e-12   -3.06632e-27 
            0.7     4.9737e-12   -2.10964e-28 
          0.705    5.10319e-12   -6.26312e-27 
           0.71    5.16415e-12    2.95275e-27 
          0.715    5.15294e-12    6.84314e-27 
           0.72    5.06924e-12    1.93155e-28 
          0.725    4.91612e-12    2.22795e-27 
           0.73     4.6999e-12    8.31017e-27 
          0.735     4.4297e-12    5.02481e-27 
           0.74    4.11677e-12    9.02896e-28 
          0.745    3.77368e-12    3.49641e-28 
           0.75    3.41347e-12    3.02232e-27 
          0.755    3.04883e-12    2.92951e-27 
           0.76    2.69137e-12   -6.48939e-27 
          0.765     2.3511e-12   -3.13189e-27 
           0.77    2.03612e-12    6.64724e-27 
          0.775     1.7525e-12    6.95182e-28 
           0.78    1.50429e-12   -1.76095e-27 
          0.785    1.29375e-12   -2.70454e-27 
           0.79    1.12164e-12    2.06066e-27 
          0.795    9.87514e-13   -9.81774e-27 
            0.8    8.90043e-13    8.85549e-27 
          0.805    8.27332e-13   -6.26538e-27 
           0.81    7.97134e-13    8.99921e-28 
          0.815    7.97017e-13   -4.53448e-27 
           0.82    8.24463e-13   -1.54078e-27 
          0.825    8.76885e-13   -4.29251e-27 
           0.83      9.516e-13   -1.97262e-27 
          0.835    1.04575e-12   -4.49511e-29 
           0.84    1.15621e-12    1.28398e-26 
          0.845    1.27947e-12   -4.18957e-28 
           0.85    1.41159e-12    -7.7381e-27 
          0.855    1.54808e-12    7.42585e-27 
           0.86    1.68402e-12   -7.54198e-28 
          0.865    1.81404e-12    -1.5342e-27 
           0.87    1.93254e-12     6.0921e-27 
          0.875    2.03393e-12   -2.18499e-27 
           0.88    2.11289e-12    1.04145e-26 
          0.885    2.16478e-12    1.03425e-27 
           0.89    2.18594e-12   -1.01628e-26 
          0.895    2.17404e-12   -4.46763e-27 
            0.9    2.12832e-12   -8.17239e-27 
          0.905    2.04974e-12   -5.75755e-27 
           0.91    1.94097e-12   -3.09026e-27 
          0.915    1.80623e-12     2.0586e-27 
           0.92    1.65102e-12   -1.20274e-27 
          0.925    1.48167e-12   -3.40944e-27 
           0.93    1.30491e-12   -1.46521e-27 
          0.935    1.12731e-12   -2.65898e-27 
           0.94    9.54904e-13    6.13039e-27 
          0.945     7.9274e-13    4.14413e-27 
           0.95    6.44691e-13   -8.15147e-27 
          0.955     5.1333e-13     6.8306e-27 
           0.96     3.9995e-13    6.29323e-28 
          0.965    3.04702e-13   -5.45943e-27 
           0.97    2.26796e-13    7.15304e-27 
          0.975    1.64755e-13    2.33159e-27 
           0.98    1.16658e-13    5.86909e-27 
          0.985    8.03805e-14   -1.41141e-26 
           0.99     5.3782e-14    2.60697e-27 
          0.995    3.48492e-14   -1.92678e-28 
              1    2.17905e-14    3.53994e-28 
