      z,       a_n0_Re,       a_n0_Im
          0.325    3.33968e-17    1.40052e-34 
           0.33    3.28648e-17   -5.48147e-34 
          0.335    3.23254e-17    -8.4385e-34 
           0.34    3.17792e-17    2.06758e-34 
          0.345     3.1227e-17   -4.42545e-34 
           0.35    3.06694e-17    4.36203e-34 
          0.355    3.01071e-17    4.61783e-34 
           0.36    2.95407e-17    6.46942e-34 
          0.365    2.89709e-17   -3.46351e-34 
           0.37    2.83983e-17   -3.56746e-34 
          0.375    2.78235e-17   -5.32567e-34 
           0.38    2.72472e-17    2.69234e-34 
          0.385    2.66699e-17    6.44214e-34 
           0.39    2.60924e-17   -2.48314e-35 
          0.395    2.55151e-17   -7.12409e-34 
            0.4    2.49386e-17   -5.98603e-34 
          0.405    2.43636e-17   -3.94524e-36 
           0.41    2.37905e-17    1.02809e-33 
          0.415      2.322e-17   -1.20833e-34 
           0.42    2.26526e-17   -5.68886e-34 
          0.425    2.20889e-17   -6.79523e-34 
           0.43    2.15293e-17    2.00227e-34 
          0.435    2.09744e-17    1.02302e-33 
           0.44    2.04248e-17   -5.78163e-34 
          0.445    1.98809e-17    6.76207e-34 
           0.45    1.93433e-17    6.61607e-35 
          0.455    1.88125e-17   -5.35554e-34 
           0.46     1.8289e-17    5.28916e-34 
          0.465    1.77732e-17    2.43828e-34 
           0.47    1.72656e-17    1.75714e-34 
          0.475    1.67666e-17    1.77438e-35 
           0.48    1.62766e-17    1.04176e-34 
          0.485    1.57961e-17     5.2982e-34 
           0.49    1.53253e-17    1.54787e-34 
          0.495    1.48646e-17   -1.99118e-35 
            0.5    1.44142e-17   -1.85423e-34 
          0.505    1.39744e-17   -2.19081e-34 
           0.51    1.35454e-17   -1.28009e-34 
          0.515    1.31273e-17    1.38184e-34 
           0.52    1.27203e-17   -1.43279e-34 
          0.525    1.23242e-17      3.805e-34 
           0.53    1.19393e-17   -1.42672e-34 
          0.535    1.15654e-17      4.483e-34 
           0.54    1.12024e-17    5.45628e-34 
          0.545    1.08502e-17   -6.10879e-34 
           0.55    1.05087e-17   -3.41524e-34 
          0.555    1.01776e-17   -1.26029e-34 
           0.56     9.8567e-18    2.91335e-34 
          0.565     9.5458e-18   -2.45194e-34 
           0.57    9.24458e-18   -5.94236e-36 
          0.575    8.95276e-18    3.53991e-35 
           0.58    8.67001e-18    -9.4596e-35 
          0.585    8.39601e-18    3.14573e-34 
           0.59    8.13045e-18   -1.01048e-34 
          0.595    7.87299e-18   -7.82384e-34 
            0.6    7.62329e-18   -7.29986e-34 
          0.605    7.38104e-18    2.44653e-34 
           0.61     7.1459e-18   -8.13603e-34 
          0.615    6.91757e-18    3.18763e-34 
           0.62    6.69575e-18    2.69333e-34 
          0.625    6.48015e-18   -6.36855e-34 
           0.63     6.2705e-18    6.68268e-35 
          0.635    6.06654e-18    7.78085e-34 
           0.64    5.86803e-18   -6.07823e-34 
          0.645    5.67475e-18   -3.30902e-34 
           0.65    5.48649e-18   -6.58877e-34 
          0.655    5.30308e-18   -4.56987e-34 
