      z,       b_n0_Re,       b_n0_Im
          -0.74,   -0.000152737,   -3.57287e-20 
         -0.735,   -0.000154518,   -2.01245e-20 
          -0.73,   -0.000155763,   -2.19622e-20 
         -0.725,   -0.000156426,   -1.15291e-19 
          -0.72,   -0.000156459,   -8.41474e-21 
         -0.715,   -0.000155817,   -2.51757e-20 
          -0.71,   -0.000154453,    1.65594e-19 
         -0.705,    -0.00015232,    1.04437e-20 
           -0.7,   -0.000149374,   -4.37784e-20 
         -0.695,   -0.000145568,    2.70335e-20 
          -0.69,   -0.000140861,    2.96693e-19 
         -0.685,   -0.000135206,   -2.11456e-19 
          -0.68,   -0.000128562,   -4.33564e-20 
         -0.675,   -0.000120886,   -3.30337e-20 
          -0.67,   -0.000112136,    6.23914e-20 
         -0.665,   -0.000102269,   -2.76383e-19 
          -0.66,   -9.12432e-05,    3.95677e-20 
         -0.655,   -7.90155e-05,    1.32947e-19 
          -0.65,   -6.55425e-05,   -1.89244e-19 
         -0.645,   -5.07792e-05,   -1.76378e-19 
          -0.64,   -3.46793e-05,   -2.05707e-20 
         -0.635,   -1.71945e-05,    1.59875e-19 
          -0.63,    1.72596e-06,    8.05966e-20 
         -0.625,    2.21358e-05,    1.45493e-19 
          -0.62,    4.40921e-05,   -1.53417e-19 
         -0.615,    6.76556e-05,    1.65238e-19 
          -0.61,    9.28913e-05,   -1.44556e-19 
         -0.605,    0.000119869,    5.37608e-20 
           -0.6,    0.000148663,   -1.87922e-19 
         -0.595,    0.000179353,    2.63145e-19 
          -0.59,    0.000212025,   -1.95197e-19 
         -0.585,    0.000246771,    4.80114e-20 
          -0.58,    0.000283687,    1.27494e-19 
         -0.575,    0.000322878,   -3.35458e-20 
          -0.57,    0.000364454,    2.03243e-19 
         -0.565,    0.000408531,    -2.5812e-19 
          -0.56,     0.00045523,   -4.34455e-20 
         -0.555,    0.000504681,    1.04841e-20 
          -0.55,    0.000557015,     1.8904e-19 
         -0.545,    0.000612373,    1.16651e-19 
          -0.54,    0.000670896,    2.16399e-19 
         -0.535,    0.000732731,   -2.08437e-19 
          -0.53,     0.00079803,    1.41005e-19 
         -0.525,    0.000866942,    -2.8874e-19 
          -0.52,    0.000939621,    1.27869e-19 
         -0.515,     0.00101622,   -2.00611e-19 
          -0.51,     0.00109689,    5.77596e-20 
         -0.505,     0.00118177,   -2.46763e-19 
           -0.5,     0.00127102,   -9.91232e-20 
         -0.495,     0.00136476,   -9.71569e-20 
          -0.49,     0.00146313,    1.27506e-19 
         -0.485,     0.00156624,   -1.16674e-19 
          -0.48,      0.0016742,   -2.37506e-19 
         -0.475,     0.00178709,   -1.08803e-19 
          -0.47,     0.00190498,    5.25758e-20 
         -0.465,     0.00202794,   -1.87397e-19 
          -0.46,     0.00215599,    8.96496e-21 
         -0.455,     0.00228914,   -1.79543e-19 
          -0.45,     0.00242736,    3.01921e-19 
         -0.445,     0.00257062,    6.32495e-20 
          -0.44,     0.00271883,     1.2424e-19 
         -0.435,     0.00287188,    1.33833e-19 
          -0.43,     0.00302964,    1.57565e-19 
         -0.425,     0.00319191,   -5.16371e-20 
          -0.42,      0.0033585,   -3.87965e-20 
         -0.415,     0.00352916,    5.70656e-20 
          -0.41,      0.0037036,   -2.08213e-19 
         -0.405,     0.00388151,    1.34664e-19 
           -0.4,     0.00406253,    1.12776e-20 
         -0.395,      0.0042463,    5.03528e-20 
          -0.39,     0.00443239,    1.56405e-19 
         -0.385,     0.00462037,   -2.08556e-19 
          -0.38,     0.00480978,   -1.40778e-19 
         -0.375,     0.00500015,    9.67258e-20 
          -0.37,     0.00519096,    3.50948e-19 
         -0.365,     0.00538172,    1.21715e-19 
          -0.36,     0.00557192,   -2.49996e-19 
         -0.355,     0.00576102,   -2.67768e-20 
          -0.35,     0.00594852,   -8.12358e-20 
         -0.345,     0.00613392,   -1.42675e-20 
          -0.34,     0.00631671,    6.33321e-20 
         -0.335,     0.00649641,   -2.39938e-19 
          -0.33,     0.00667259,   -2.51728e-20 
         -0.325,     0.00684479,     1.7474e-19 
          -0.32,     0.00701263,   -3.60176e-20 
         -0.315,     0.00717574,   -6.81798e-21 
          -0.31,     0.00733378,    4.61904e-20 
         -0.305,     0.00748648,    2.51359e-20 
           -0.3,     0.00763357,    1.34039e-20 
         -0.295,     0.00777484,   -1.26177e-19 
          -0.29,     0.00791014,    2.21631e-19 
         -0.285,     0.00803933,    2.29095e-20 
          -0.28,     0.00816233,    1.40576e-19 
         -0.275,     0.00827909,   -1.42249e-19 
          -0.27,     0.00838962,   -1.36609e-19 
         -0.265,     0.00849393,   -1.11907e-19 
          -0.26,     0.00859211,    1.60408e-20 
         -0.255,     0.00868424,    6.97876e-20 
          -0.25,     0.00877045,   -1.85886e-19 
         -0.245,      0.0088509,   -1.63206e-19 
          -0.24,     0.00892577,    1.84924e-19 
         -0.235,     0.00899523,   -1.01303e-19 
          -0.23,     0.00905952,    8.79892e-20 
         -0.225,     0.00911884,    1.31461e-19 
          -0.22,     0.00917344,   -1.11394e-19 
         -0.215,     0.00922355,    5.80124e-20 
          -0.21,     0.00926942,   -1.71018e-19 
         -0.205,      0.0093113,    1.58888e-19 
           -0.2,     0.00934944,   -2.94232e-20 
         -0.195,     0.00938407,     6.7963e-20 
          -0.19,     0.00941544,   -3.23928e-20 
         -0.185,     0.00944378,    1.58198e-20 
          -0.18,     0.00946932,    3.64915e-21 
         -0.175,     0.00949228,    -1.8739e-20 
          -0.17,     0.00951286,   -8.96276e-20 
         -0.165,     0.00953127,    7.75669e-21 
          -0.16,     0.00954769,   -3.05289e-20 
         -0.155,      0.0095623,    1.03866e-19 
          -0.15,     0.00957527,   -2.12372e-21 
         -0.145,     0.00958675,   -8.62434e-20 
          -0.14,     0.00959689,   -5.05682e-20 
         -0.135,     0.00960582,    3.71482e-20 
          -0.13,     0.00961367,   -1.24795e-20 
         -0.125,     0.00962055,   -9.71959e-21 
          -0.12,     0.00962656,    1.72285e-21 
         -0.115,     0.00963181,    5.71438e-20 
          -0.11,     0.00963637,   -5.82077e-21 
         -0.105,     0.00964032,    3.87229e-20 
           -0.1,     0.00964375,   -5.35395e-20 
         -0.095,      0.0096467,    5.71285e-20 
          -0.09,     0.00964924,   -9.21995e-21 
         -0.085,     0.00965142,   -2.08285e-20 
          -0.08,     0.00965329,   -6.55179e-21 
         -0.075,     0.00965488,   -2.45389e-20 
          -0.07,     0.00965624,   -1.50478e-20 
         -0.065,     0.00965738,   -5.84012e-22 
          -0.06,     0.00965835,    4.66493e-20 
         -0.055,     0.00965917,   -4.51987e-20 
          -0.05,     0.00965985,    1.59305e-20 
         -0.045,     0.00966042,    1.70566e-21 
          -0.04,     0.00966089,   -3.22011e-20 
         -0.035,     0.00966128,     1.5159e-20 
          -0.03,     0.00966159,   -2.87611e-22 
         -0.025,     0.00966184,    1.54387e-20 
          -0.02,     0.00966203,   -1.03389e-20 
         -0.015,     0.00966218,   -1.29127e-20 
          -0.01,     0.00966228,   -1.90995e-21 
         -0.005,     0.00966234,    6.38405e-22 
              0,     0.00966236,   -4.38548e-37 
          0.005,     0.00966234,   -2.14124e-21 
           0.01,     0.00966228,    1.90995e-21 
          0.015,     0.00966218,   -2.86308e-21 
           0.02,     0.00966203,    1.03389e-20 
          0.025,     0.00966184,    3.45602e-21 
           0.03,     0.00966159,    2.87611e-22 
          0.035,     0.00966128,   -1.04809e-20 
           0.04,     0.00966089,    3.22011e-20 
          0.045,     0.00966042,   -1.70566e-21 
           0.05,     0.00965985,   -1.13108e-20 
          0.055,     0.00965917,    4.51987e-20 
           0.06,     0.00965835,    1.88365e-20 
          0.065,     0.00965738,    5.84012e-22 
           0.07,     0.00965624,     3.0181e-20 
          0.075,     0.00965488,    2.45389e-20 
           0.08,     0.00965329,   -2.45993e-20 
          0.085,     0.00965142,    2.08285e-20 
           0.09,     0.00964924,    4.03561e-20 
          0.095,      0.0096467,   -5.71285e-20 
            0.1,     0.00964375,    2.44949e-20 
          0.105,     0.00964032,   -3.87229e-20 
           0.11,     0.00963637,   -5.85724e-20 
          0.115,     0.00963181,   -5.71438e-20 
           0.12,     0.00962656,    1.24491e-20 
          0.125,     0.00962055,    9.71959e-21 
           0.13,     0.00961367,    5.40359e-20 
          0.135,     0.00960582,   -3.71482e-20 
           0.14,     0.00959689,   -2.73704e-20 
          0.145,     0.00958675,    8.62434e-20 
           0.15,     0.00957527,   -4.53534e-20 
          0.155,      0.0095623,   -1.03866e-19 
           0.16,     0.00954769,    5.83013e-20 
          0.165,     0.00953127,   -7.75669e-21 
           0.17,     0.00951286,    8.96276e-20 
          0.175,     0.00949228,    1.24657e-19 
           0.18,     0.00946932,   -3.64915e-21 
          0.185,     0.00944378,   -4.20401e-21 
           0.19,     0.00941544,    3.23928e-20 
          0.195,     0.00938407,      9.185e-20 
            0.2,     0.00934944,    2.94232e-20 
          0.205,      0.0093113,    4.69177e-20 
           0.21,     0.00926942,    1.71018e-19 
          0.215,     0.00922355,   -8.54238e-20 
           0.22,     0.00917344,    1.11394e-19 
          0.225,     0.00911884,   -3.20008e-20 
           0.23,     0.00905952,   -8.79892e-20 
          0.235,     0.00899523,   -1.84358e-19 
           0.24,     0.00892577,   -1.84924e-19 
          0.245,      0.0088509,   -1.31225e-19 
           0.25,     0.00877045,    1.85886e-19 
          0.255,     0.00868424,   -2.53287e-20 
           0.26,     0.00859211,   -1.60408e-20 
          0.265,     0.00849393,   -1.21012e-19 
           0.27,     0.00838962,    1.36609e-19 
          0.275,     0.00827909,    2.92151e-20 
           0.28,     0.00816233,   -1.40576e-19 
          0.285,     0.00803933,   -7.48428e-20 
           0.29,     0.00791014,   -2.21631e-19 
          0.295,     0.00777484,    1.47361e-20 
            0.3,     0.00763357,    7.03947e-22 
          0.305,     0.00748648,   -2.51359e-20 
           0.31,     0.00733378,    1.51125e-20 
          0.315,     0.00717574,    6.81798e-21 
           0.32,     0.00701263,   -1.63322e-19 
          0.325,     0.00684479,    -1.7474e-19 
           0.33,     0.00667259,   -3.27876e-19 
          0.335,     0.00649641,    2.39938e-19 
           0.34,     0.00631671,    1.91784e-19 
          0.345,     0.00613392,    1.42675e-20 
           0.35,     0.00594852,    1.85757e-19 
          0.355,     0.00576102,    2.67768e-20 
           0.36,     0.00557192,   -1.43763e-19 
          0.365,     0.00538172,   -1.21715e-19 
           0.37,     0.00519096,    2.86588e-19 
          0.375,     0.00500015,   -9.67258e-20 
           0.38,     0.00480978,    7.77388e-20 
          0.385,     0.00462037,    2.08556e-19 
           0.39,     0.00443239,    -1.7065e-19 
          0.395,      0.0042463,   -5.03528e-20 
            0.4,     0.00406253,   -8.02274e-21 
          0.405,     0.00388151,   -1.34664e-19 
           0.41,      0.0037036,   -2.60262e-19 
          0.415,     0.00352916,   -5.70656e-20 
           0.42,      0.0033585,    2.46086e-19 
          0.425,     0.00319191,     -1.052e-19 
           0.43,     0.00302964,   -1.57565e-19 
          0.435,     0.00287188,    2.10893e-19 
           0.44,     0.00271883,    -1.2424e-19 
          0.445,     0.00257062,   -2.18953e-19 
           0.45,     0.00242736,   -3.01921e-19 
          0.455,     0.00228914,   -6.97701e-20 
           0.46,     0.00215599,   -8.96496e-21 
          0.465,     0.00202794,    -8.4266e-20 
           0.47,     0.00190498,   -5.25758e-20 
          0.475,     0.00178709,   -5.90112e-20 
           0.48,      0.0016742,    2.37506e-19 
          0.485,     0.00156624,   -2.82526e-21 
           0.49,     0.00146313,   -1.27506e-19 
          0.495,     0.00136476,   -5.34088e-20 
            0.5,     0.00127102,    9.91232e-20 
          0.505,     0.00118177,    1.64389e-19 
           0.51,     0.00109689,   -5.77596e-20 
          0.515,     0.00101622,    2.10662e-19 
           0.52,    0.000939621,   -1.27869e-19 
          0.525,    0.000866942,   -2.54459e-19 
           0.53,     0.00079803,   -1.41005e-19 
          0.535,    0.000732731,   -2.28518e-19 
           0.54,    0.000670896,   -2.16399e-19 
          0.545,    0.000612373,   -1.16651e-19 
           0.55,    0.000557015,    -1.8904e-19 
          0.555,    0.000504681,   -1.04841e-20 
           0.56,     0.00045523,    4.34455e-20 
          0.565,    0.000408531,     2.5812e-19 
           0.57,    0.000364454,   -2.03243e-19 
          0.575,    0.000322878,    3.35458e-20 
           0.58,    0.000283687,   -1.27494e-19 
          0.585,    0.000246771,   -4.80114e-20 
           0.59,    0.000212025,   -1.23099e-19 
          0.595,    0.000179353,   -2.63145e-19 
            0.6,    0.000148663,   -1.81345e-19 
          0.605,    0.000119869,   -5.37608e-20 
           0.61,    9.28913e-05,   -2.65642e-19 
          0.615,    6.76556e-05,   -1.65238e-19 
           0.62,    4.40921e-05,    1.08708e-19 
          0.625,    2.21358e-05,   -1.45493e-19 
           0.63,    1.72596e-06,   -8.29914e-20 
          0.635,   -1.71945e-05,   -1.59875e-19 
           0.64,   -3.46793e-05,    4.45595e-20 
          0.645,   -5.07792e-05,    1.76378e-19 
           0.65,   -6.55425e-05,   -1.99342e-19 
          0.655,   -7.90155e-05,   -1.32947e-19 
           0.66,   -9.12432e-05,    1.51354e-19 
          0.665,   -0.000102269,    2.76383e-19 
           0.67,   -0.000112136,   -6.23914e-20 
          0.675,   -0.000120886,    3.30337e-20 
           0.68,   -0.000128562,    4.33564e-20 
          0.685,   -0.000135206,    2.11456e-19 
           0.69,   -0.000140861,   -2.96693e-19 
          0.695,   -0.000145568,   -2.70335e-20 
            0.7,   -0.000149374,    4.37784e-20 
          0.705,    -0.00015232,   -1.04437e-20 
           0.71,   -0.000154453,   -1.65594e-19 
          0.715,   -0.000155817,    6.06975e-20 
           0.72,   -0.000156459,    8.41474e-21 
          0.725,   -0.000156426,   -4.76186e-20 
           0.73,   -0.000155763,    2.19622e-20 
          0.735,   -0.000154518,   -2.58587e-20 
           0.74,   -0.000152737,    3.57287e-20 
          0.745,   -0.000150467,    1.00246e-19 
           0.75,   -0.000147754,     3.5962e-20 
          0.755,   -0.000144642,   -6.49177e-20 
           0.76,   -0.000141176,   -4.85455e-20 
          0.765,     -0.0001374,    5.31815e-20 
           0.77,   -0.000133354,     1.0134e-19 
          0.775,   -0.000129079,    4.30682e-20 
           0.78,   -0.000124614,    7.62577e-21 
          0.785,   -0.000119994,     4.2603e-20 
           0.79,   -0.000115255,    1.13356e-19 
          0.795,    -0.00011043,     4.8842e-20 
            0.8,   -0.000105548,   -4.96796e-20 
          0.805,   -0.000100638,    8.05595e-20 
           0.81,   -9.57269e-05,   -7.63135e-20 
          0.815,   -9.08381e-05,   -4.95109e-23 
           0.82,   -8.59935e-05,   -1.61946e-20 
          0.825,    -8.1213e-05,   -5.19543e-20 
           0.83,   -7.65143e-05,    2.79434e-20 
          0.835,   -7.19129e-05,   -1.07502e-19 
           0.84,   -6.74227e-05,    8.24296e-21 
          0.845,   -6.30557e-05,   -3.61924e-20 
           0.85,   -5.88221e-05,     8.3126e-21 
          0.855,   -5.47304e-05,   -5.77658e-20 
           0.86,   -5.07877e-05,   -1.05853e-20 
          0.865,   -4.69997e-05,   -2.42025e-20 
           0.87,   -4.33708e-05,    2.07408e-20 
          0.875,   -3.99041e-05,    7.24966e-21 
           0.88,   -3.66017e-05,    3.16503e-20 
          0.885,   -3.34647e-05,    1.05303e-20 
           0.89,   -3.04933e-05,    1.45627e-22 
          0.895,   -2.76869e-05,    1.86027e-20 
            0.9,   -2.50441e-05,   -2.55276e-20 
          0.905,   -2.25629e-05,    1.30981e-20 
           0.91,   -2.02409e-05,    1.81381e-20 
          0.915,   -1.80748e-05,    2.24121e-20 
           0.92,   -1.60612e-05,   -5.72786e-21 
          0.925,   -1.41962e-05,   -3.43161e-20 
           0.93,   -1.24754e-05,    2.09037e-20 
          0.935,   -1.08942e-05,   -3.71954e-20 
           0.94,   -9.44772e-06,   -4.86817e-20 
          0.945,   -8.13086e-06,    1.76131e-20 
           0.95,   -6.93824e-06,     8.3016e-21 
          0.955,   -5.86431e-06,   -1.04147e-20 
           0.96,   -4.90334e-06,   -1.42426e-20 
          0.965,   -4.04945e-06,   -6.76602e-21 
           0.97,   -3.29665e-06,    1.41297e-20 
          0.975,   -2.63882e-06,   -3.00765e-21 
           0.98,   -2.06975e-06,     6.5782e-21 
          0.985,   -1.58314e-06,     1.2411e-21 
           0.99,   -1.17265e-06,     1.7889e-22 
          0.995,   -8.31873e-07,    5.53091e-21 
              1,   -5.54373e-07,   -2.45786e-21 
