      z,       a_n0_Re,       a_n0_Im
          -0.36   -1.01689e-17    2.06294e-34 
         -0.355   -1.04221e-17   -3.43082e-34 
          -0.35   -1.06829e-17   -2.90429e-34 
         -0.345   -1.09535e-17   -1.55389e-34 
          -0.34    -1.1236e-17   -1.37485e-34 
         -0.335   -1.15324e-17   -6.15296e-34 
          -0.33    -1.1845e-17   -8.61087e-36 
         -0.325   -1.21756e-17    3.13714e-34 
          -0.32   -1.25262e-17    3.53268e-34 
         -0.315   -1.28982e-17    7.08087e-34 
          -0.31   -1.32933e-17   -8.78984e-34 
         -0.305   -1.37125e-17     8.1662e-34 
           -0.3   -1.41568e-17    3.52141e-34 
         -0.295   -1.46267e-17   -2.62595e-34 
          -0.29   -1.51225e-17    3.77914e-34 
         -0.285   -1.56443e-17   -4.11723e-34 
          -0.28   -1.61919e-17   -4.39774e-34 
         -0.275   -1.67646e-17    5.74612e-34 
          -0.27   -1.73619e-17     3.9674e-35 
         -0.265   -1.79826e-17   -1.25261e-34 
          -0.26   -1.86258e-17    1.46017e-34 
         -0.255   -1.92903e-17    3.92473e-34 
          -0.25   -1.99746e-17    2.37569e-34 
         -0.245   -2.06775e-17    1.18561e-35 
          -0.24   -2.13975e-17   -3.14452e-34 
         -0.235   -2.21332e-17    -3.4884e-34 
          -0.23   -2.28831e-17   -4.92864e-34 
         -0.225   -2.36456e-17     9.3039e-34 
          -0.22   -2.44194e-17    1.76788e-34 
         -0.215   -2.52028e-17   -5.80433e-34 
          -0.21   -2.59942e-17   -4.45716e-34 
         -0.205   -2.67921e-17   -4.59212e-34 
           -0.2   -2.75946e-17   -9.88007e-34 
         -0.195   -2.84001e-17   -6.83152e-35 
          -0.19   -2.92064e-17   -8.06023e-34 
         -0.185   -3.00116e-17   -6.05403e-34 
          -0.18   -3.08135e-17    1.19449e-34 
         -0.175   -3.16097e-17    2.85967e-34 
          -0.17   -3.23979e-17    1.58952e-33 
         -0.165   -3.31755e-17    -3.4684e-34 
          -0.16     -3.394e-17    3.79229e-34 
         -0.155   -3.46886e-17    5.69223e-34 
          -0.15   -3.54186e-17   -3.62417e-34 
         -0.145   -3.61275e-17    1.03898e-33 
          -0.14   -3.68126e-17    3.97887e-34 
         -0.135   -3.74713e-17    6.36342e-34 
          -0.13   -3.81014e-17    2.20599e-34 
         -0.125   -3.87006e-17    -9.4119e-34 
          -0.12   -3.92669e-17      -5.43e-34 
         -0.115   -3.97986e-17   -5.42362e-34 
          -0.11   -4.02942e-17   -3.02399e-34 
         -0.105   -4.07524e-17    4.92255e-34 
           -0.1   -4.11724e-17   -1.79466e-34 
         -0.095   -4.15535e-17   -9.96588e-34 
          -0.09   -4.18954e-17    1.97765e-34 
         -0.085   -4.21979e-17   -4.48792e-34 
          -0.08   -4.24612e-17   -1.93751e-34 
         -0.075   -4.26856e-17    3.21978e-34 
          -0.07   -4.28716e-17   -5.35572e-34 
         -0.065   -4.30197e-17   -9.23721e-35 
          -0.06   -4.31308e-17    3.74273e-35 
         -0.055   -4.32056e-17    2.29974e-34 
          -0.05   -4.32449e-17     9.1238e-35 
         -0.045   -4.32496e-17   -7.61426e-35 
          -0.04   -4.32205e-17    2.67899e-35 
         -0.035   -4.31585e-17   -1.85888e-34 
          -0.03   -4.30643e-17    3.73987e-34 
         -0.025   -4.29388e-17   -5.62683e-35 
          -0.02   -4.27829e-17   -3.17776e-34 
         -0.015   -4.25972e-17    2.00207e-34 
          -0.01   -4.23826e-17    9.52819e-35 
         -0.005     -4.214e-17     1.2031e-34 
              0     -4.187e-17   -6.44458e-35 
          0.005   -4.15735e-17    7.68885e-35 
           0.01   -4.12514e-17   -2.93626e-35 
          0.015   -4.09042e-17   -2.74287e-35 
           0.02   -4.05328e-17   -1.31727e-34 
          0.025   -4.01377e-17   -1.00621e-34 
           0.03   -3.97195e-17    1.30143e-34 
          0.035   -3.92787e-17   -2.33675e-34 
           0.04   -3.88155e-17    1.20837e-34 
          0.045     -3.833e-17    3.19549e-34 
           0.05   -3.78222e-17    9.93087e-35 
          0.055   -3.72921e-17    2.25101e-34 
           0.06   -3.67391e-17   -5.22081e-34 
          0.065    -3.6163e-17     4.2659e-34 
           0.07   -3.55632e-17   -2.67443e-34 
          0.075    -3.4939e-17   -4.06373e-34 
           0.08   -3.42901e-17    2.93137e-34 
          0.085    -3.3616e-17      1.407e-34 
           0.09   -3.29163e-17    3.04404e-34 
          0.095    -3.2191e-17    1.56633e-33 
            0.1   -3.14404e-17   -3.26858e-34 
          0.105   -3.06651e-17   -6.89434e-35 
           0.11   -2.98662e-17    3.64547e-34 
          0.115   -2.90451e-17    9.39704e-34 
           0.12   -2.82039e-17     5.1449e-34 
          0.125    -2.7345e-17     5.5683e-34 
           0.13   -2.64713e-17    4.93811e-34 
          0.135   -2.55863e-17   -5.65659e-34 
           0.14   -2.46938e-17   -8.79449e-34 
          0.145   -2.37977e-17   -1.13887e-33 
           0.15   -2.29024e-17   -1.22051e-33 
          0.155   -2.20123e-17   -5.39225e-34 
           0.16   -2.11318e-17   -3.83456e-35 
          0.165   -2.02654e-17    2.29307e-34 
           0.17   -1.94171e-17   -1.54283e-33 
          0.175   -1.85908e-17    1.09396e-33 
           0.18   -1.77901e-17   -8.69697e-35 
          0.185   -1.70181e-17   -4.73974e-34 
           0.19   -1.62773e-17    8.03235e-34 
          0.195   -1.55698e-17   -1.72337e-33 
            0.2   -1.48972e-17    9.78455e-34 
          0.205   -1.42604e-17   -1.15454e-33 
           0.21   -1.36599e-17    3.76242e-34 
          0.215   -1.30958e-17   -1.20344e-33 
           0.22   -1.25677e-17   -1.15477e-34 
          0.225   -1.20747e-17   -2.49695e-34 
           0.23   -1.16158e-17    5.57356e-34 
          0.235   -1.11898e-17   -3.18824e-34 
           0.24   -1.07952e-17    2.07041e-34 
          0.245   -1.04306e-17   -3.93505e-34 
           0.25   -1.00944e-17   -4.49615e-34 
          0.255   -9.78509e-18   -8.15336e-34 
           0.26   -9.50116e-18   -3.12578e-34 
          0.265   -9.24123e-18    1.08996e-33 
           0.27   -9.00395e-18   -2.28997e-35 
          0.275   -8.78807e-18   -2.93379e-34 
           0.28   -8.59241e-18    9.65048e-34 
          0.285   -8.41583e-18    6.01444e-34 
           0.29   -8.25723e-18   -4.29515e-34 
          0.295   -8.11549e-18    1.84168e-34 
            0.3    -7.9895e-18     2.5367e-34 
          0.305   -7.87809e-18   -9.07825e-34 
           0.31   -7.78003e-18    1.97935e-34 
          0.315   -7.69401e-18   -6.24905e-34 
           0.32   -7.61863e-18   -2.37178e-34 
          0.325   -7.55238e-18   -3.85274e-34 
           0.33   -7.49368e-18    5.65375e-35 
          0.335   -7.44085e-18    9.16016e-35 
           0.34   -7.39216e-18    -1.3725e-34 
          0.345    -7.3458e-18    1.13254e-34 
           0.35   -7.29999e-18    1.70605e-34 
          0.355   -7.25293e-18    1.80069e-34 
           0.36   -7.20287e-18   -6.08363e-34 
          0.365   -7.14817e-18    2.48447e-34 
           0.37   -7.08728e-18    3.85865e-34 
          0.375   -7.01883e-18   -6.73479e-35 
           0.38   -6.94162e-18    5.35131e-34 
          0.385   -6.85468e-18   -3.34311e-34 
           0.39   -6.75725e-18    5.63098e-35 
          0.395   -6.64887e-18   -7.19932e-35 
            0.4   -6.52928e-18    2.58958e-34 
          0.405   -6.39853e-18   -2.29956e-34 
           0.41   -6.25691e-18   -2.07997e-34 
          0.415   -6.10493e-18    1.55698e-34 
           0.42   -5.94336e-18   -2.82276e-34 
          0.425   -5.77313e-18    1.80715e-34 
           0.43   -5.59536e-18    2.65465e-34 
          0.435   -5.41129e-18   -6.14146e-34 
           0.44   -5.22227e-18   -1.50752e-34 
          0.445    -5.0297e-18   -1.04621e-34 
           0.45     -4.835e-18   -2.65001e-34 
          0.455    -4.6396e-18   -5.34357e-35 
           0.46   -4.44488e-18    4.67001e-34 
          0.465   -4.25217e-18   -2.71911e-34 
           0.47    -4.0627e-18    3.49806e-34 
          0.475    -3.8776e-18   -2.24459e-34 
           0.48   -3.69789e-18   -2.44634e-34 
          0.485   -3.52447e-18    -2.9262e-34 
           0.49    -3.3581e-18   -1.32808e-35 
          0.495   -3.19944e-18   -3.27359e-34 
            0.5     -3.049e-18   -9.08649e-35 
          0.505   -2.90721e-18    2.46483e-34 
           0.51   -2.77436e-18    2.06859e-35 
          0.515   -2.65064e-18    6.13371e-35 
           0.52   -2.53619e-18    4.54443e-34 
          0.525   -2.43101e-18    -3.3883e-34 
           0.53   -2.33507e-18   -2.53081e-34 
          0.535   -2.24823e-18   -1.96532e-34 
           0.54   -2.17031e-18    6.64291e-35 
          0.545   -2.10104e-18    5.55939e-34 
           0.55   -2.04011e-18    2.12263e-34 
          0.555   -1.98714e-18    4.44361e-34 
           0.56   -1.94169e-18    1.13894e-34 
          0.565   -1.90326e-18    4.57295e-34 
           0.57   -1.87132e-18    4.29018e-34 
          0.575   -1.84526e-18    1.09661e-34 
           0.58   -1.82445e-18   -4.92801e-35 
          0.585   -1.80823e-18   -6.90146e-35 
           0.59    -1.7959e-18    8.24796e-35 
          0.595   -1.78675e-18   -1.55439e-34 
            0.6   -1.78007e-18    7.64048e-35 
          0.605   -1.77517e-18    1.51374e-34 
           0.61   -1.77137e-18    1.63414e-34 
          0.615   -1.76802e-18   -5.56762e-35 
           0.62   -1.76453e-18    1.21784e-34 
          0.625   -1.76035e-18   -2.92568e-35 
           0.63   -1.75502e-18   -1.07405e-34 
          0.635   -1.74814e-18   -6.74857e-35 
           0.64   -1.73937e-18    4.16212e-35 
          0.645   -1.72849e-18     2.3964e-34 
           0.65   -1.71532e-18   -1.42991e-34 
          0.655    -1.6998e-18    1.48273e-34 
           0.66    -1.6819e-18   -1.81359e-34 
          0.665    -1.6617e-18    5.83142e-35 
           0.67   -1.63931e-18    2.68279e-34 
          0.675   -1.61491e-18    3.91994e-34 
           0.68   -1.58872e-18    1.25631e-34 
          0.685   -1.56096e-18    1.01659e-34 
           0.69   -1.53192e-18    2.16393e-34 
          0.695   -1.50185e-18    5.92051e-35 
            0.7   -1.47101e-18    2.58161e-34 
          0.705   -1.43968e-18     -7.477e-35 
           0.71   -1.40807e-18    2.95228e-34 
          0.715    -1.3764e-18   -4.38386e-35 
           0.72   -1.34484e-18    9.98632e-35 
          0.725   -1.31354e-18   -1.33081e-34 
           0.73   -1.28261e-18   -1.32632e-34 
          0.735   -1.25211e-18   -1.99369e-34 
           0.74    -1.2221e-18    2.01902e-34 
          0.745   -1.19258e-18   -3.00582e-34 
           0.75   -1.16354e-18   -3.37618e-34 
          0.755   -1.13494e-18   -4.03005e-34 
           0.76   -1.10674e-18   -4.47884e-34 
          0.765   -1.07887e-18    3.31349e-34 
           0.77   -1.05127e-18    1.67799e-35 
          0.775   -1.02387e-18    1.86651e-35 
           0.78   -9.96615e-19    1.67071e-34 
          0.785   -9.69446e-19   -1.77502e-34 
           0.79   -9.42324e-19   -1.34715e-34 
          0.795   -9.15216e-19    1.75624e-34 
            0.8   -8.88106e-19     2.6585e-34 
          0.805    -8.6099e-19   -2.34651e-34 
           0.81   -8.33878e-19   -9.41862e-35 
          0.815   -8.06791e-19   -1.41203e-34 
           0.82   -7.79761e-19     1.7246e-34 
          0.825   -7.52829e-19     3.2521e-34 
           0.83   -7.26042e-19   -1.35536e-34 
          0.835   -6.99452e-19     6.2893e-35 
           0.84   -6.73112e-19    1.99558e-34 
          0.845   -6.47076e-19    2.11331e-34 
           0.85   -6.21396e-19   -5.97516e-35 
          0.855    -5.9612e-19   -6.82331e-35 
           0.86   -5.71293e-19   -2.96302e-34 
          0.865   -5.46952e-19   -1.70731e-34 
           0.87   -5.23129e-19     1.8224e-34 
          0.875   -4.99848e-19   -1.75305e-34 
           0.88   -4.77129e-19   -6.89506e-35 
          0.885    -4.5498e-19   -1.69488e-35 
           0.89   -4.33407e-19     1.4611e-34 
          0.895   -4.12409e-19    1.51669e-34 
            0.9   -3.91977e-19     3.5118e-34 
          0.905   -3.72101e-19    2.70758e-34 
           0.91   -3.52765e-19   -3.16922e-34 
          0.915   -3.33952e-19   -3.25378e-34 
           0.92   -3.15641e-19     2.1999e-34 
          0.925   -2.97811e-19   -3.96193e-35 
           0.93   -2.80441e-19    -1.7964e-34 
          0.935   -2.63509e-19    -7.7611e-35 
           0.94   -2.46994e-19   -1.41378e-34 
          0.945   -2.30877e-19    1.64505e-35 
           0.95   -2.15142e-19    3.98642e-36 
          0.955   -1.99771e-19    2.79915e-34 
           0.96   -1.84753e-19   -4.01389e-34 
          0.965   -1.70074e-19   -2.22964e-34 
           0.97   -1.55727e-19   -5.56365e-35 
          0.975   -1.41704e-19    2.65303e-34 
           0.98   -1.27999e-19    4.95865e-35 
          0.985   -1.14611e-19   -6.23538e-35 
           0.99   -1.01535e-19    2.59918e-35 
          0.995   -8.87733e-20    1.93386e-34 
              1   -7.63247e-20    2.46185e-34 
