      z,       b_n0_Re,       b_n0_Im
         -0.645,   -1.08053e-07,    6.67882e-24 
          -0.64,   -8.26427e-08,   -2.81996e-23 
         -0.635,   -6.31171e-08,    2.75709e-23 
          -0.63,    -4.8143e-08,   -9.87869e-23 
         -0.625,   -3.66792e-08,    4.06525e-23 
          -0.62,   -2.79162e-08,   -1.94098e-23 
         -0.615,   -2.12268e-08,   -5.23066e-22 
          -0.61,   -1.61265e-08,    2.72117e-22 
         -0.605,   -1.22418e-08,   -1.23355e-22 
           -0.6,   -9.28605e-09,   -9.20117e-23 
         -0.595,   -7.03901e-09,    1.23973e-22 
          -0.59,   -5.33221e-09,   -1.20753e-22 
         -0.585,   -4.03679e-09,    1.95072e-22 
          -0.58,   -3.05434e-09,   -1.10342e-22 
         -0.575,   -2.30979e-09,    2.27674e-22 
          -0.57,   -1.74592e-09,   -2.90587e-22 
         -0.565,   -1.31917e-09,    1.57162e-22 
          -0.56,   -9.96396e-10,    3.82265e-22 
         -0.555,   -7.52394e-10,     1.5997e-23 
          -0.55,   -5.68033e-10,     2.3957e-22 
         -0.545,   -4.28793e-10,    1.29896e-22 
          -0.54,   -3.23667e-10,   -6.24656e-23 
         -0.535,    -2.4432e-10,   -4.44007e-23 
          -0.53,   -1.84442e-10,      2.466e-22 
         -0.525,   -1.39265e-10,    4.00581e-22 
          -0.52,   -1.05182e-10,   -6.21137e-23 
         -0.515,   -7.94721e-11,    3.58198e-22 
          -0.51,   -6.00791e-11,   -4.71216e-23 
         -0.505,    -4.5452e-11,    1.45481e-22 
           -0.5,   -3.44205e-11,   -1.89106e-22 
         -0.495,   -2.61012e-11,    1.48512e-22 
          -0.49,   -1.98279e-11,    6.33167e-23 
         -0.485,   -1.50978e-11,    -4.3579e-22 
          -0.48,   -1.15318e-11,   -4.67789e-22 
         -0.475,    -8.8435e-12,   -5.13662e-22 
          -0.47,   -6.81717e-12,   -3.44439e-22 
         -0.465,    -5.2899e-12,    8.93645e-23 
          -0.46,   -4.13886e-12,    1.13826e-22 
         -0.455,   -3.27142e-12,    3.05175e-22 
          -0.45,    -2.6177e-12,   -2.18144e-22 
         -0.445,   -2.12506e-12,    1.55806e-23 
          -0.44,   -1.75377e-12,    8.18165e-22 
         -0.435,   -1.47392e-12,    -2.0916e-23 
          -0.43,   -1.26294e-12,     6.1704e-22 
         -0.425,   -1.10384e-12,    2.11605e-22 
          -0.42,     -9.838e-13,   -1.31467e-22 
         -0.415,   -8.93167e-13,   -2.56637e-23 
          -0.41,   -8.24669e-13,   -2.68485e-22 
         -0.405,   -7.72822e-13,    2.60085e-22 
           -0.4,     -7.335e-13,   -2.19648e-22 
         -0.395,   -7.03594e-13,    1.45243e-22 
          -0.39,   -6.80764e-13,    3.16026e-22 
         -0.385,   -6.63248e-13,    5.52613e-22 
          -0.38,   -6.49722e-13,   -3.30499e-23 
         -0.375,   -6.39188e-13,   -1.37203e-22 
          -0.37,   -6.30898e-13,   -1.39736e-22 
         -0.365,   -6.24289e-13,   -4.50221e-23 
          -0.36,   -6.18939e-13,   -5.29045e-23 
         -0.355,   -6.14528e-13,   -1.76439e-22 
          -0.35,   -6.10818e-13,    5.16553e-22 
         -0.345,   -6.07631e-13,    3.55265e-22 
          -0.34,   -6.04831e-13,    2.08108e-22 
         -0.335,   -6.02317e-13,   -9.15669e-22 
          -0.33,   -6.00011e-13,   -1.23634e-22 
         -0.325,   -5.97856e-13,    1.55072e-22 
          -0.32,   -5.95807e-13,   -1.50365e-22 
         -0.315,    -5.9383e-13,    5.76645e-22 
          -0.31,   -5.91894e-13,   -7.06748e-22 
         -0.305,   -5.89978e-13,   -2.68454e-22 
           -0.3,   -5.88058e-13,   -5.71863e-22 
         -0.295,   -5.86115e-13,   -1.54938e-21 
          -0.29,   -5.84123e-13,   -7.55525e-22 
         -0.285,   -5.82056e-13,    8.95812e-22 
          -0.28,   -5.79881e-13,   -9.07575e-22 
         -0.275,   -5.77556e-13,     7.0462e-23 
          -0.27,   -5.75023e-13,   -6.29109e-22 
         -0.265,    -5.7221e-13,    8.58563e-22 
          -0.26,   -5.69017e-13,    1.32592e-21 
         -0.255,   -5.65314e-13,   -3.85367e-22 
          -0.25,   -5.60924e-13,     2.9044e-22 
         -0.245,    -5.5561e-13,   -4.12597e-22 
          -0.24,   -5.49057e-13,   -1.66512e-22 
         -0.235,    -5.4084e-13,    2.82041e-22 
          -0.23,    -5.3039e-13,   -2.75671e-22 
         -0.225,   -5.16947e-13,    1.18598e-22 
          -0.22,   -4.99495e-13,    1.83453e-22 
         -0.215,   -4.76673e-13,   -2.38464e-22 
          -0.21,   -4.46668e-13,    6.13401e-22 
         -0.205,   -4.07057e-13,    8.77207e-23 
           -0.2,   -3.54614e-13,    3.59255e-22 
         -0.195,    -2.8504e-13,   -1.67126e-21 
          -0.19,   -1.92616e-13,    4.63692e-22 
         -0.185,    -6.9738e-14,      6.687e-23 
          -0.18,    9.36938e-14,   -1.08395e-21 
         -0.175,    3.11084e-13,    7.33463e-22 
          -0.17,    6.00204e-13,   -3.35352e-22 
         -0.165,    9.84596e-13,   -1.71025e-21 
          -0.16,     1.4954e-12,   -1.76697e-21 
         -0.155,    2.17377e-12,    7.98238e-22 
          -0.15,    3.07399e-12,    1.08793e-22 
         -0.145,    4.26757e-12,   -1.92068e-22 
          -0.14,     5.8485e-12,   -7.60957e-22 
         -0.135,    7.94011e-12,    3.10843e-22 
          -0.13,    1.07038e-11,   -9.08576e-22 
         -0.125,    1.43502e-11,   -1.59895e-22 
          -0.12,    1.91537e-11,    -9.8327e-22 
         -0.115,    2.54703e-11,   -3.28076e-22 
          -0.11,    3.37605e-11,    5.74314e-22 
         -0.105,    4.46184e-11,   -4.83248e-22 
           -0.1,    5.88072e-11,   -3.05532e-22 
         -0.095,    7.73036e-11,    2.97324e-22 
          -0.09,    1.01353e-10,    2.41035e-23 
         -0.085,    1.32537e-10,   -2.32427e-22 
          -0.08,    1.72854e-10,    2.35347e-22 
         -0.075,    2.24816e-10,   -9.56856e-23 
          -0.07,    2.91573e-10,   -4.99142e-22 
         -0.065,    3.77046e-10,   -5.19346e-22 
          -0.06,    4.86094e-10,   -3.59844e-22 
         -0.055,    6.24715e-10,   -5.09931e-22 
          -0.05,    8.00275e-10,   -3.02359e-23 
         -0.045,    1.02178e-09,    1.01675e-22 
          -0.04,    1.30023e-09,   -4.52082e-22 
         -0.035,    1.64899e-09,   -4.68733e-22 
          -0.03,    2.08434e-09,    3.57974e-22 
         -0.025,    2.62609e-09,    5.90854e-23 
          -0.02,    3.29848e-09,    1.27167e-22 
         -0.015,     4.1313e-09,    1.83275e-22 
          -0.01,    5.16141e-09,    4.82383e-23 
         -0.005,     6.4349e-09,   -5.02282e-22 
              0,    8.00987e-09,   -4.55305e-24 
          0.005,    9.96035e-09,    5.98162e-23 
           0.01,    1.23814e-08,    1.74743e-23 
          0.015,    1.53963e-08,   -2.61059e-23 
           0.02,    1.91649e-08,    2.73187e-24 
          0.025,    2.38964e-08,    9.33407e-22 
           0.03,    2.98635e-08,   -1.48983e-22 
          0.035,    3.74223e-08,    2.24654e-23 
           0.04,    4.70354e-08,   -1.06834e-22 
          0.045,    5.93022e-08,   -1.97217e-22 
           0.05,    7.49947e-08,    1.73161e-22 
          0.055,    9.51012e-08,   -5.63378e-22 
           0.06,    1.20878e-07,    1.76747e-22 
          0.065,    1.53912e-07,    2.01825e-22 
           0.07,     1.9619e-07,    2.26238e-22 
          0.075,    2.50177e-07,    1.64675e-22 
           0.08,    3.18912e-07,    9.05837e-22 
          0.085,    4.06093e-07,    1.37499e-22 
           0.09,    5.16183e-07,    2.79125e-22 
          0.095,    6.54494e-07,    1.18428e-22 
            0.1,    8.27271e-07,    2.79123e-22 
          0.105,    1.04173e-06,     5.6246e-22 
           0.11,    1.30609e-06,   -8.83731e-22 
          0.115,    1.62946e-06,   -1.00075e-22 
           0.12,    2.02174e-06,   -3.62932e-22 
          0.125,    2.49333e-06,    4.64512e-22 
           0.13,    3.05469e-06,   -1.33711e-21 
          0.135,    3.71585e-06,    9.23061e-22 
           0.14,    4.48559e-06,   -9.67076e-23 
          0.145,    5.37064e-06,    1.13499e-21 
           0.15,    6.37455e-06,    7.58415e-22 
          0.155,    7.49669e-06,   -5.42223e-22 
           0.16,    8.73109e-06,    1.39006e-21 
          0.165,    1.00655e-05,    1.94936e-21 
           0.17,    1.14805e-05,    2.91246e-22 
          0.175,    1.29495e-05,   -1.16615e-21 
           0.18,    1.44384e-05,    -2.5742e-21 
          0.185,    1.59069e-05,    2.42998e-22 
           0.19,    1.73096e-05,   -2.00669e-23 
          0.195,    1.85985e-05,    6.05926e-22 
            0.2,    1.97252e-05,    1.18621e-22 
          0.205,    2.06445e-05,    1.97658e-24 
           0.21,    2.13175e-05,    3.25998e-22 
          0.215,    2.17141e-05,    1.79141e-22 
           0.22,    2.18159e-05,    1.28599e-22 
          0.225,    2.16176e-05,    2.23612e-22 
           0.23,    2.11274e-05,     1.5379e-22 
          0.235,    2.03664e-05,    6.81144e-23 
           0.24,    1.93671e-05,    5.37447e-22 
          0.245,    1.81705e-05,    5.21857e-22 
           0.25,    1.68236e-05,    1.09704e-21 
          0.255,    1.53757e-05,    4.08464e-22 
           0.26,    1.38755e-05,    3.99959e-22 
          0.265,    1.23683e-05,   -4.22093e-25 
           0.27,     1.0894e-05,    2.10739e-22 
          0.275,     9.4853e-06,    3.32627e-22 
           0.28,    8.16754e-06,   -1.62296e-22 
          0.285,    6.95832e-06,    -1.2746e-21 
           0.29,    5.86803e-06,    1.06722e-21 
          0.295,    4.90077e-06,    9.26249e-22 
            0.3,    4.05539e-06,    8.77794e-22 
          0.305,    3.32668e-06,    1.98627e-22 
           0.31,    2.70653e-06,    -6.1721e-22 
          0.315,    2.18501e-06,    1.93855e-22 
           0.32,    1.75122e-06,   -5.32023e-22 
          0.325,    1.39405e-06,   -7.85145e-23 
           0.33,    1.10272e-06,    3.05313e-22 
          0.335,    8.67143e-07,    5.98223e-22 
           0.34,    6.78167e-07,     4.7989e-24 
          0.345,    5.27685e-07,    2.00104e-22 
           0.35,    4.08663e-07,    1.69715e-22 
          0.355,    3.15109e-07,   -1.10388e-22 
           0.36,    2.41992e-07,    3.75363e-22 
          0.365,    1.85148e-07,    1.47748e-22 
           0.37,     1.4117e-07,    2.51065e-22 
          0.375,    1.07295e-07,    2.46041e-22 
           0.38,    8.13113e-08,   -2.86066e-22 
          0.385,    6.14545e-08,    6.51297e-22 
           0.39,    4.63328e-08,   -4.27265e-22 
          0.395,    3.48537e-08,   -2.32946e-22 
            0.4,     2.6165e-08,    4.50146e-22 
          0.405,     1.9606e-08,   -1.87774e-22 
           0.41,    1.46664e-08,   -3.13785e-22 
          0.415,    1.09546e-08,   -2.84856e-22 
           0.42,    8.17073e-09,    2.37969e-22 
          0.425,    6.08656e-09,   -3.61348e-23 
           0.43,    4.52867e-09,   -2.91917e-22 
          0.435,    3.36582e-09,   -2.80461e-22 
           0.44,    2.49895e-09,    6.43103e-23 
          0.445,    1.85351e-09,    -6.3497e-23 
           0.45,    1.37346e-09,    1.67744e-22 
          0.455,    1.01679e-09,   -3.11385e-22 
           0.46,    7.52053e-10,    -5.5002e-22 
          0.465,    5.55748e-10,    3.39749e-22 
           0.47,     4.1032e-10,    1.48866e-22 
          0.475,    3.02681e-10,   -5.35285e-23 
           0.48,    2.23082e-10,    3.15175e-22 
          0.485,    1.64266e-10,   -2.86099e-22 
           0.49,    1.20843e-10,    3.09905e-22 
          0.495,     8.8806e-11,      4.122e-22 
            0.5,    6.51863e-11,     4.6223e-22 
          0.505,    4.77826e-11,   -6.64388e-23 
           0.51,    3.49659e-11,   -1.40476e-22 
          0.515,    2.55319e-11,   -3.60575e-22 
           0.52,    1.85907e-11,    6.40442e-23 
          0.525,    1.34857e-11,   -4.39512e-22 
           0.53,     9.7325e-12,    8.46666e-23 
          0.535,    6.97414e-12,     1.2869e-22 
           0.54,    4.94765e-12,    -1.1502e-22 
          0.545,    3.45942e-12,    2.06596e-22 
           0.55,    2.36692e-12,   -3.67184e-22 
          0.555,    1.56529e-12,   -1.96052e-22 
           0.56,    9.77377e-13,   -4.65289e-23 
          0.565,    5.46442e-13,   -7.66264e-23 
           0.57,    2.30774e-13,     4.2951e-22 
          0.575,   -2.84288e-16,   -2.18866e-23 
           0.58,   -1.69259e-13,    1.02325e-22 
          0.585,   -2.92693e-13,    2.28052e-22 
           0.59,    -3.8273e-13,    7.24313e-23 
          0.595,   -4.48283e-13,   -5.94452e-23 
            0.6,   -4.95887e-13,   -4.13648e-22 
          0.605,   -5.30336e-13,   -1.19714e-23 
           0.61,    -5.5514e-13,    1.92093e-22 
          0.615,   -5.72872e-13,    3.56125e-22 
           0.62,   -5.85417e-13,   -1.20102e-22 
          0.625,   -5.94154e-13,   -1.05188e-22 
           0.63,    -6.0009e-13,     1.2897e-22 
          0.635,   -6.03965e-13,    6.97534e-22 
           0.64,   -6.06316e-13,    2.18667e-22 
          0.645,   -6.07539e-13,    1.37146e-22 
           0.65,   -6.07921e-13,    2.72498e-22 
          0.655,   -6.07673e-13,    4.00812e-22 
           0.66,   -6.06947e-13,   -4.87744e-23 
          0.665,   -6.05855e-13,   -7.67888e-23 
           0.67,    -6.0448e-13,   -1.35269e-22 
          0.675,   -6.02881e-13,   -1.77215e-22 
           0.68,   -6.01101e-13,    3.81759e-22 
          0.685,   -5.99174e-13,   -7.81402e-22 
           0.69,   -5.97123e-13,     6.9892e-23 
          0.695,   -5.94967e-13,    3.26006e-22 
            0.7,    -5.9272e-13,    4.21888e-22 
          0.705,   -5.90392e-13,    5.46232e-22 
           0.71,   -5.87995e-13,    2.61606e-22 
          0.715,   -5.85537e-13,    6.50298e-22 
           0.72,   -5.83028e-13,    9.61278e-22 
          0.725,   -5.80478e-13,   -8.79697e-22 
           0.73,   -5.77899e-13,    8.21161e-22 
          0.735,   -5.75306e-13,   -8.62519e-22 
           0.74,   -5.72716e-13,   -1.85613e-22 
          0.745,   -5.70154e-13,   -7.85688e-22 
           0.75,    -5.6765e-13,    3.38832e-22 
          0.755,   -5.65243e-13,   -4.36663e-22 
           0.76,   -5.62986e-13,    -1.1701e-21 
          0.765,   -5.60947e-13,   -4.79838e-22 
           0.77,   -5.59215e-13,    1.90486e-22 
          0.775,   -5.57908e-13,   -1.05998e-21 
           0.78,   -5.57181e-13,   -4.24685e-22 
          0.785,   -5.57238e-13,      -7.16e-22 
           0.79,   -5.58349e-13,    3.68608e-22 
          0.795,   -5.60867e-13,   -4.26785e-22 
            0.8,   -5.65261e-13,    4.19093e-22 
          0.805,   -5.72145e-13,   -4.25526e-22 
           0.81,   -5.82329e-13,   -2.89902e-22 
          0.815,   -5.96881e-13,    1.92317e-22 
           0.82,   -6.17207e-13,   -1.54508e-22 
          0.825,   -6.45154e-13,   -3.34173e-23 
           0.83,   -6.83154e-13,   -2.75288e-22 
          0.835,     -7.344e-13,   -2.19525e-22 
           0.84,   -8.03085e-13,    1.43474e-22 
          0.845,   -8.94711e-13,    2.93432e-23 
           0.85,   -1.01649e-12,    4.17514e-22 
          0.855,   -1.17787e-12,   -1.91674e-22 
           0.86,   -1.39121e-12,    4.18909e-22 
          0.865,   -1.67269e-12,    1.06683e-22 
           0.87,   -2.04343e-12,    9.30194e-22 
          0.875,   -2.53103e-12,   -5.46067e-22 
           0.88,   -3.17146e-12,   -5.55174e-22 
          0.885,   -4.01164e-12,      1.023e-22 
           0.89,   -5.11256e-12,   -6.20427e-22 
          0.895,   -6.55356e-12,     8.3636e-22 
            0.9,   -8.43752e-12,   -1.90304e-22 
          0.905,   -1.08977e-11,   -7.78514e-23 
           0.91,   -1.41064e-11,   -5.79031e-22 
          0.915,   -1.82856e-11,     -5.552e-22 
           0.92,   -2.37212e-11,   -3.42841e-22 
          0.925,   -3.07793e-11,    1.20009e-22 
           0.93,   -3.99287e-11,    3.68473e-22 
          0.935,   -5.17666e-11,   -5.96879e-23 
           0.94,   -6.70519e-11,     1.7025e-22 
          0.945,   -8.67451e-11,    1.42539e-22 
           0.95,   -1.12058e-10,    4.53612e-23 
          0.955,   -1.44511e-10,   -3.15513e-23 
           0.96,   -1.86007e-10,    -2.4855e-22 
          0.965,   -2.38914e-10,   -1.81934e-22 
           0.97,   -3.06168e-10,   -1.88437e-22 
          0.975,   -3.91387e-10,   -9.03932e-23 
           0.98,   -4.99008e-10,   -1.97366e-22 
          0.985,   -6.34448e-10,   -1.25607e-22 
           0.99,   -8.04283e-10,    1.40819e-22 
          0.995,   -1.01646e-09,   -6.90832e-23 
              1,   -1.28055e-09,   -6.43435e-23 
