      z,       a_n0_Re,       a_n0_Im
         -0.135      0.0161227    1.56535e-19 
          -0.13       0.016184    8.78091e-21 
         -0.125      0.0162514    1.51407e-19 
          -0.12       0.016325   -1.37651e-19 
         -0.115      0.0164048    1.33743e-20 
          -0.11      0.0164907   -6.53053e-20 
         -0.105      0.0165828   -3.15792e-19 
           -0.1      0.0166808    9.28144e-20 
         -0.095      0.0167846    -2.6507e-19 
          -0.09      0.0168938   -1.15007e-19 
         -0.085      0.0170083   -1.39135e-19 
          -0.08      0.0171276   -2.65417e-20 
         -0.075      0.0172513    -5.6242e-20 
          -0.07       0.017379    3.36572e-21 
         -0.065      0.0175101   -2.61893e-19 
          -0.06       0.017644    3.51941e-19 
         -0.055      0.0177802   -3.40334e-19 
          -0.05      0.0179179    -1.7574e-19 
         -0.045      0.0180567   -1.00955e-19 
          -0.04      0.0181957   -6.03152e-20 
         -0.035      0.0183343    1.62018e-20 
          -0.03      0.0184718    3.89909e-19 
         -0.025      0.0186076   -4.26004e-19 
          -0.02      0.0187411    -1.1119e-19 
         -0.015      0.0188716   -2.93733e-19 
          -0.01      0.0189986    1.87708e-19 
         -0.005      0.0191216   -4.02667e-20 
              0        0.01924    5.10783e-20 
          0.005      0.0193534   -3.95021e-19 
           0.01      0.0194614    1.43531e-19 
          0.015      0.0195638     1.9565e-19 
           0.02      0.0196601   -1.25508e-19 
          0.025      0.0197502    -1.8673e-19 
           0.03      0.0198338    4.52065e-19 
          0.035      0.0199108   -2.81435e-19 
           0.04      0.0199811   -2.52182e-19 
          0.045      0.0200445    9.77628e-20 
           0.05      0.0201011     1.6307e-19 
          0.055      0.0201506   -1.78644e-19 
           0.06      0.0201932   -6.30659e-20 
          0.065      0.0202288    2.16089e-19 
           0.07      0.0202575    1.76497e-20 
          0.075      0.0202792   -1.29427e-19 
           0.08       0.020294   -4.05801e-19 
          0.085       0.020302   -1.02816e-19 
           0.09      0.0203032   -5.35199e-19 
          0.095      0.0202976   -1.65433e-19 
            0.1      0.0202853    2.65843e-19 
          0.105      0.0202664    1.73068e-19 
           0.11       0.020241    9.94476e-20 
          0.115      0.0202091   -1.69828e-19 
           0.12       0.020171   -2.55222e-20 
          0.125      0.0201266   -2.19367e-20 
           0.13      0.0200761   -1.03215e-20 
          0.135      0.0200198   -3.68163e-19 
           0.14      0.0199577    1.59858e-19 
          0.145      0.0198901   -1.82903e-19 
           0.15      0.0198173    2.70469e-19 
          0.155      0.0197394    1.12588e-19 
           0.16      0.0196569   -4.68545e-20 
          0.165        0.01957   -1.17163e-19 
           0.17      0.0194792   -1.04881e-19 
          0.175      0.0193847   -1.39751e-20 
           0.18      0.0192872    2.52324e-20 
          0.185      0.0191871    7.56707e-20 
           0.19      0.0190848    3.12634e-20 
          0.195      0.0189809   -2.14718e-19 
            0.2      0.0188759    2.95109e-19 
          0.205      0.0187705    1.28516e-19 
           0.21      0.0186652    2.67862e-20 
          0.215      0.0185605   -1.20951e-19 
           0.22      0.0184571   -9.75967e-20 
          0.225      0.0183554    1.54235e-19 
           0.23       0.018256   -4.12846e-20 
          0.235      0.0181593   -2.43045e-19 
           0.24      0.0180659   -4.48855e-20 
          0.245      0.0179762   -6.30074e-20 
           0.25      0.0178904   -4.69002e-19 
          0.255       0.017809   -2.38575e-19 
           0.26      0.0177321    1.58474e-19 
          0.265      0.0176601    3.16844e-19 
           0.27       0.017593   -2.10228e-19 
          0.275      0.0175309    2.04667e-19 
           0.28       0.017474    3.38692e-20 
          0.285      0.0174222   -2.17519e-19 
           0.29      0.0173755   -7.59107e-20 
          0.295      0.0173338    1.20204e-20 
            0.3      0.0172969    1.34741e-19 
          0.305      0.0172649   -1.33734e-19 
           0.31      0.0172374   -2.05002e-19 
          0.315      0.0172144   -6.98049e-20 
           0.32      0.0171955    6.30795e-20 
          0.325      0.0171807   -4.30194e-21 
           0.33      0.0171695    1.18943e-19 
          0.335      0.0171619   -6.10318e-20 
           0.34      0.0171575    2.73361e-19 
          0.345      0.0171562   -8.43191e-20 
           0.35      0.0171576    1.74459e-19 
          0.355      0.0171615    2.55338e-20 
           0.36      0.0171678   -1.19707e-19 
          0.365      0.0171761   -1.93918e-20 
           0.37      0.0171863   -2.86638e-19 
          0.375      0.0171981    8.10454e-20 
           0.38      0.0172113   -1.02084e-19 
          0.385      0.0172257    2.74935e-19 
           0.39      0.0172412   -1.25858e-19 
          0.395      0.0172575    -4.8101e-20 
            0.4      0.0172745   -2.47883e-19 
          0.405       0.017292   -9.30324e-20 
           0.41      0.0173098    4.34818e-20 
          0.415      0.0173279     5.5426e-20 
           0.42       0.017346   -6.52393e-21 
          0.425      0.0173641    1.41666e-19 
           0.43       0.017382     -1.294e-19 
          0.435      0.0173996    9.33549e-20 
           0.44      0.0174168    2.14601e-19 
          0.445      0.0174335    2.03616e-20 
           0.45      0.0174495   -8.08283e-20 
          0.455      0.0174649    3.57359e-20 
           0.46      0.0174794   -2.05241e-19 
          0.465      0.0174931   -4.24603e-20 
           0.47      0.0175058   -7.91172e-20 
          0.475      0.0175175     2.0881e-20 
           0.48      0.0175281    1.18542e-19 
          0.485      0.0175376   -1.36154e-19 
           0.49      0.0175458   -1.14035e-19 
          0.495      0.0175528   -6.22367e-20 
            0.5      0.0175584   -1.58629e-21 
          0.505      0.0175626   -1.96937e-20 
           0.51      0.0175654   -2.46978e-20 
          0.515      0.0175668    1.97894e-19 
           0.52      0.0175666    1.18878e-19 
          0.525      0.0175648   -1.69915e-19 
           0.53      0.0175614   -2.14809e-21 
          0.535      0.0175564   -1.56142e-19 
           0.54      0.0175497    2.44598e-20 
          0.545      0.0175413   -5.15201e-21 
           0.55      0.0175311    5.89291e-21 
          0.555      0.0175191    2.66416e-21 
           0.56      0.0175054    1.52527e-19 
          0.565      0.0174898    6.26091e-20 
           0.57      0.0174723     9.2211e-20 
          0.575       0.017453    1.59329e-19 
           0.58      0.0174317    2.07165e-19 
          0.585      0.0174085   -1.76713e-19 
           0.59      0.0173834   -4.61832e-20 
          0.595      0.0173562   -1.52416e-21 
            0.6      0.0173271    4.69284e-20 
          0.605      0.0172959    9.22163e-20 
           0.61      0.0172627    1.54189e-19 
          0.615      0.0172274    1.04548e-19 
           0.62        0.01719     7.5759e-20 
          0.625      0.0171505   -1.77448e-19 
           0.63      0.0171088   -6.17565e-20 
          0.635      0.0170651   -3.69774e-20 
           0.64      0.0170191    1.12962e-19 
          0.645       0.016971    1.00182e-20 
           0.65      0.0169207    -3.5647e-20 
          0.655      0.0168681    6.61822e-20 
           0.66      0.0168133    1.52108e-19 
          0.665      0.0167562    8.47027e-20 
           0.67      0.0166968   -6.49895e-20 
          0.675      0.0166351   -2.94408e-19 
           0.68      0.0165711   -1.23015e-19 
          0.685      0.0165047    7.43753e-20 
           0.69      0.0164359    1.79624e-19 
          0.695      0.0163647   -3.73879e-21 
            0.7       0.016291   -9.80909e-20 
          0.705      0.0162148   -2.40616e-21 
           0.71      0.0161362   -1.08327e-19 
          0.715      0.0160549   -1.36883e-19 
           0.72      0.0159711      8.361e-20 
          0.725      0.0158846    4.79103e-20 
           0.73      0.0157955   -1.23249e-19 
          0.735      0.0157036    6.43675e-21 
           0.74       0.015609   -1.04898e-19 
          0.745      0.0155115   -2.01376e-20 
           0.75      0.0154111   -2.45775e-20 
          0.755      0.0153077    1.70019e-19 
           0.76      0.0152013    1.34819e-19 
          0.765      0.0150919    4.66108e-20 
           0.77      0.0149792    1.89401e-20 
          0.775      0.0148633   -1.35263e-19 
           0.78       0.014744   -1.28735e-19 
          0.785      0.0146213    -2.5361e-19 
           0.79       0.014495    1.71822e-19 
          0.795      0.0143651    9.58844e-23 
            0.8      0.0142315   -3.47134e-19 
          0.805      0.0140939    2.72287e-20 
           0.81      0.0139524   -1.26662e-20 
          0.815      0.0138068    2.52927e-20 
           0.82      0.0136569   -1.35312e-20 
          0.825      0.0135026   -3.42274e-20 
           0.83      0.0133438    2.51188e-20 
          0.835      0.0131804   -9.45964e-20 
           0.84      0.0130121    5.54708e-20 
          0.845      0.0128389   -1.08125e-19 
           0.85      0.0126606    2.64493e-20 
          0.855       0.012477    -1.3428e-19 
           0.86      0.0122881   -8.29889e-21 
          0.865      0.0120937    2.36339e-20 
           0.87      0.0118937     1.1769e-19 
          0.875       0.011688   -6.64623e-20 
           0.88      0.0114765    3.37729e-20 
          0.885      0.0112592   -2.02068e-20 
           0.89      0.0110359   -3.16271e-20 
          0.895      0.0108067    2.33869e-20 
            0.9      0.0105716    5.11558e-20 
          0.905      0.0103306    8.98896e-20 
           0.91      0.0100839   -5.73556e-20 
          0.915     0.00983161    5.32708e-20 
           0.92     0.00957391   -5.06159e-20 
          0.925     0.00931107    5.95695e-21 
           0.93     0.00904339    1.40697e-20 
          0.935     0.00877125    4.40382e-20 
           0.94      0.0084951   -7.96417e-20 
          0.945     0.00821542   -7.53977e-20 
           0.95      0.0079328   -8.07854e-20 
          0.955     0.00764786   -2.89575e-20 
           0.96     0.00736129     1.2696e-19 
          0.965     0.00707382    -7.7799e-20 
           0.97     0.00678626   -1.42561e-19 
          0.975     0.00649943   -1.32942e-19 
           0.98     0.00621418    1.81266e-20 
          0.985      0.0059314   -2.00017e-20 
           0.99     0.00565198   -8.73497e-20 
          0.995     0.00537679    1.08595e-19 
              1      0.0051067   -1.57477e-21 
