      z,       a_n0_Re,       a_n0_Im
           0.81    4.67621e-12    1.98507e-24 
          0.815    4.45429e-12   -1.86083e-22 
           0.82    4.18666e-12   -4.49996e-23 
          0.825    3.86222e-12   -7.81422e-23 
           0.83    3.46715e-12     8.8671e-25 
          0.835    2.98428e-12    1.49451e-22 
           0.84    2.39221e-12   -6.52712e-23 
          0.845    1.66433e-12   -2.12556e-22 
           0.85    7.67518e-13     6.9399e-24 
          0.855    -3.3939e-13    3.87622e-22 
           0.86   -1.70761e-12   -1.48893e-22 
          0.865    -3.4008e-12    6.16995e-23 
           0.87   -5.49812e-12    8.66099e-23 
          0.875   -8.09794e-12   -2.70456e-22 
           0.88   -1.13225e-11    3.71247e-22 
          0.885   -1.53237e-11    2.61016e-23 
           0.89   -2.02903e-11    2.08518e-22 
          0.895   -2.64566e-11   -5.85709e-23 
            0.9   -3.41137e-11    6.45874e-23 
          0.905   -4.36229e-11    2.02233e-22 
           0.91   -5.54327e-11   -5.96074e-22 
          0.915   -7.00999e-11    1.70814e-23 
           0.92   -8.83154e-11    2.26656e-23 
          0.925   -1.10936e-10    5.36279e-23 
           0.93   -1.39025e-10    5.94639e-24 
          0.935   -1.73901e-10   -1.08185e-22 
           0.94   -2.17197e-10   -2.83635e-22 
          0.945    -2.7094e-10   -2.54968e-22 
           0.95   -3.37639e-10   -3.50567e-22 
          0.955   -4.20404e-10    1.56392e-22 
           0.96   -5.23083e-10   -5.50726e-23 
          0.965   -6.50442e-10   -4.11237e-22 
           0.97   -8.08374e-10    1.57394e-22 
          0.975   -1.00417e-09   -4.86786e-23 
           0.98   -1.24683e-09   -2.06895e-22 
          0.985   -1.54748e-09    2.32587e-23 
           0.99   -1.91985e-09    1.25916e-22 
          0.995   -2.38087e-09    3.16241e-22 
              1   -2.95143e-09    8.58442e-23 
