      z,       a_n0_Re,       a_n0_Im
          -0.74   -5.70386e-06   -8.42085e-23 
         -0.735   -4.81568e-06   -2.88612e-22 
          -0.73   -4.04032e-06    1.79797e-22 
         -0.725   -3.37032e-06    8.00157e-23 
          -0.72   -2.79677e-06   -5.17096e-22 
         -0.715   -2.31003e-06    3.25488e-22 
          -0.71   -1.90023e-06   -1.54669e-22 
         -0.705   -1.55771e-06   -9.19891e-23 
           -0.7   -1.27335e-06    3.48518e-22 
         -0.695   -1.03872e-06   -9.31584e-23 
          -0.69   -8.46221e-07    9.15963e-24 
         -0.685   -6.89098e-07   -8.73844e-23 
          -0.68   -5.61461e-07    1.29031e-22 
         -0.675    -4.5823e-07   -4.01922e-23 
          -0.67   -3.75073e-07    -1.9157e-22 
         -0.665   -3.08334e-07    5.75108e-23 
          -0.66   -2.54954e-07    1.93418e-22 
         -0.655   -2.12392e-07   -3.68011e-23 
          -0.65   -1.78556e-07     8.7143e-23 
         -0.645   -1.51728e-07   -6.56109e-23 
          -0.64   -1.30509e-07   -1.12928e-22 
         -0.635   -1.13766e-07   -8.71786e-23 
          -0.63   -1.00583e-07    -1.6511e-22 
         -0.625   -9.02243e-08    1.20868e-22 
          -0.62   -8.20997e-08   -3.59482e-23 
         -0.615   -7.57393e-08    7.37354e-23 
          -0.61   -7.07688e-08   -2.49219e-22 
         -0.605   -6.68911e-08   -2.10203e-22 
           -0.6   -6.38712e-08    9.93859e-23 
         -0.595   -6.15235e-08   -1.55671e-22 
          -0.59   -5.97015e-08    4.79725e-23 
         -0.585   -5.82902e-08    -4.0026e-23 
          -0.58   -5.71989e-08   -1.03323e-22 
         -0.575   -5.63566e-08    5.53851e-23 
          -0.57   -5.57077e-08   -6.36858e-23 
         -0.565   -5.52085e-08    8.82151e-25 
          -0.56   -5.48249e-08    -4.0158e-23 
         -0.555   -5.45303e-08   -1.24318e-23 
          -0.55   -5.43037e-08    4.35999e-23 
         -0.545   -5.41291e-08    7.69325e-25 
          -0.54   -5.39936e-08    8.58248e-23 
         -0.535   -5.38874e-08    1.35408e-22 
          -0.53   -5.38029e-08    2.15121e-22 
         -0.525   -5.37342e-08    5.39995e-23 
          -0.52   -5.36765e-08    2.66786e-22 
         -0.515   -5.36263e-08    1.64126e-22 
          -0.51   -5.35809e-08    1.31164e-22 
         -0.505   -5.35381e-08   -8.63826e-23 
           -0.5   -5.34963e-08   -9.10521e-24 
         -0.495   -5.34542e-08    5.27071e-23 
          -0.49   -5.34109e-08    7.84088e-23 
         -0.485   -5.33656e-08   -2.41036e-22 
          -0.48   -5.33178e-08   -1.45801e-22 
         -0.475   -5.32672e-08    1.25213e-22 
          -0.47   -5.32134e-08   -9.27388e-23 
         -0.465   -5.31562e-08   -7.20022e-23 
          -0.46   -5.30954e-08    9.05465e-24 
         -0.455   -5.30311e-08   -8.47682e-23 
          -0.45   -5.29632e-08    1.18033e-22 
         -0.445   -5.28915e-08   -1.46371e-22 
          -0.44   -5.28163e-08    -1.2657e-22 
         -0.435   -5.27375e-08    3.90104e-22 
          -0.43   -5.26551e-08   -5.84551e-23 
         -0.425   -5.25692e-08   -2.31853e-23 
          -0.42   -5.24799e-08    1.89912e-22 
         -0.415   -5.23873e-08    1.10069e-22 
          -0.41   -5.22914e-08    1.97137e-22 
         -0.405   -5.21924e-08   -2.18418e-22 
           -0.4   -5.20904e-08   -9.54644e-23 
         -0.395   -5.19854e-08   -1.09658e-22 
          -0.39   -5.18776e-08    1.35885e-22 
         -0.385    -5.1767e-08   -1.83776e-22 
          -0.38   -5.16539e-08   -6.24769e-23 
         -0.375   -5.15382e-08     7.4753e-24 
          -0.37   -5.14202e-08    3.11083e-22 
         -0.365   -5.12998e-08    1.08289e-22 
          -0.36   -5.11774e-08   -3.33229e-22 
         -0.355   -5.10528e-08    1.78033e-23 
          -0.35   -5.09264e-08    2.25052e-22 
         -0.345   -5.07981e-08    3.94025e-22 
          -0.34   -5.06682e-08   -7.46056e-23 
         -0.335   -5.05368e-08    2.22567e-22 
          -0.33   -5.04038e-08   -7.70827e-22 
         -0.325   -5.02696e-08   -5.92456e-22 
          -0.32   -5.01342e-08     7.1629e-23 
         -0.315   -4.99977e-08   -4.12902e-22 
          -0.31   -4.98603e-08   -4.79014e-23 
         -0.305   -4.97221e-08   -3.22835e-22 
           -0.3   -4.95831e-08    8.47299e-22 
         -0.295   -4.94436e-08   -2.56219e-22 
          -0.29   -4.93037e-08   -1.35315e-23 
         -0.285   -4.91634e-08    5.87224e-22 
          -0.28   -4.90229e-08    5.78933e-22 
         -0.275   -4.88824e-08   -5.14313e-22 
          -0.27    -4.8742e-08   -4.21193e-22 
         -0.265   -4.86018e-08    3.70207e-22 
          -0.26   -4.84619e-08    3.44885e-22 
         -0.255   -4.83226e-08    4.44975e-22 
          -0.25   -4.81839e-08    1.71999e-22 
         -0.245    -4.8046e-08   -8.26619e-22 
          -0.24   -4.79091e-08     3.1415e-22 
         -0.235   -4.77734e-08    9.27469e-23 
          -0.23    -4.7639e-08    2.45397e-22 
         -0.225   -4.75063e-08    2.34545e-23 
          -0.22   -4.73755e-08    3.95002e-23 
         -0.215   -4.72468e-08   -1.67195e-23 
          -0.21   -4.71207e-08    8.41897e-23 
         -0.205   -4.69976e-08   -4.87557e-22 
           -0.2   -4.68779e-08    3.33544e-22 
         -0.195   -4.67622e-08    -6.2644e-22 
          -0.19   -4.66513e-08    1.51374e-22 
         -0.185   -4.65459e-08    5.14781e-22 
          -0.18   -4.64471e-08   -2.60572e-22 
         -0.175    -4.6356e-08    4.02725e-22 
          -0.17   -4.62741e-08   -4.06132e-22 
         -0.165    -4.6203e-08   -1.30926e-22 
          -0.16   -4.61447e-08    3.82405e-22 
         -0.155   -4.61014e-08   -8.45228e-22 
          -0.15   -4.60759e-08    1.92278e-22 
         -0.145   -4.60711e-08   -3.07947e-22 
          -0.14   -4.60905e-08    4.30515e-22 
         -0.135   -4.61377e-08    6.06764e-22 
          -0.13   -4.62169e-08   -6.98276e-22 
         -0.125   -4.63324e-08    3.03973e-22 
          -0.12   -4.64888e-08   -8.97408e-23 
         -0.115   -4.66906e-08    6.98392e-22 
          -0.11   -4.69423e-08    3.70496e-22 
         -0.105    -4.7248e-08   -1.82653e-22 
           -0.1   -4.76111e-08    1.50316e-22 
         -0.095   -4.80342e-08    3.09778e-23 
          -0.09   -4.85188e-08   -3.68452e-22 
         -0.085   -4.90648e-08   -1.44172e-22 
          -0.08   -4.96704e-08     2.1669e-22 
         -0.075   -5.03319e-08   -4.52461e-22 
          -0.07   -5.10432e-08    1.64657e-22 
         -0.065   -5.17962e-08   -9.25146e-24 
          -0.06   -5.25805e-08    7.78145e-23 
         -0.055   -5.33831e-08    7.87473e-23 
          -0.05   -5.41892e-08    1.03555e-22 
         -0.045   -5.49819e-08   -1.12292e-22 
          -0.04   -5.57421e-08    7.00872e-23 
         -0.035    -5.6449e-08    2.95767e-22 
          -0.03   -5.70797e-08   -3.50215e-23 
         -0.025   -5.76089e-08    3.60104e-23 
          -0.02   -5.80083e-08   -1.45438e-22 
         -0.015   -5.82458e-08    8.44408e-23 
          -0.01   -5.82839e-08   -1.30416e-22 
         -0.005    -5.8078e-08   -3.42115e-22 
              0    -5.7574e-08    1.73061e-22 
          0.005   -5.67049e-08    8.89388e-24 
           0.01   -5.53871e-08   -3.59639e-22 
          0.015   -5.35154e-08   -1.22195e-22 
           0.02   -5.09568e-08   -4.69375e-23 
          0.025   -4.75434e-08    2.29913e-22 
           0.03   -4.30631e-08   -1.32263e-22 
          0.035   -3.72493e-08    9.31008e-23 
           0.04   -2.97675e-08    2.78585e-23 
          0.045   -2.02006e-08    2.45331e-23 
           0.05   -8.03031e-09   -2.34542e-22 
          0.055    7.38363e-09    -1.7967e-22 
           0.06    2.68274e-08    3.26879e-23 
          0.065    5.12606e-08   -1.59625e-23 
           0.07    8.18462e-08   -1.99982e-22 
          0.075    1.19983e-07    -3.3188e-23 
           0.08    1.67339e-07    3.23318e-23 
          0.085    2.25886e-07    2.10972e-22 
           0.09    2.97926e-07    7.17926e-23 
          0.095    3.86119e-07    1.75474e-22 
            0.1    4.93491e-07    5.95012e-22 
          0.105    6.23427e-07   -5.05162e-22 
           0.11    7.79646e-07    -2.0854e-22 
          0.115    9.66132e-07     3.7133e-22 
           0.12    1.18704e-06    3.10401e-22 
          0.125    1.44652e-06     1.6671e-22 
           0.13    1.74855e-06   -1.86785e-22 
          0.135    2.09663e-06    6.40205e-22 
           0.14    2.49351e-06   -5.45694e-22 
          0.145    2.94077e-06    4.31043e-22 
           0.15    3.43846e-06    4.78438e-22 
          0.155    3.98468e-06    -8.5873e-22 
           0.16    4.57522e-06    4.65777e-22 
          0.165    5.20322e-06   -8.15405e-22 
           0.17    5.85901e-06    7.09595e-22 
          0.175    6.53008e-06    1.39732e-22 
           0.18    7.20124e-06     1.8102e-22 
          0.185    7.85505e-06    2.40349e-22 
           0.19    8.47244e-06   -4.87251e-22 
          0.195    9.03366e-06   -3.70362e-22 
            0.2    9.51927e-06     3.2599e-22 
          0.205    9.91133e-06    7.73845e-23 
           0.21    1.01946e-05    1.88094e-22 
          0.215    1.03575e-05    1.05222e-22 
           0.22    1.03932e-05   -1.43745e-22 
          0.225    1.02999e-05   -1.15688e-22 
           0.23     1.0081e-05    5.69306e-23 
          0.235    9.74503e-06    2.58687e-23 
           0.24      9.305e-06    1.21259e-22 
          0.245    8.77736e-06   -1.89865e-22 
           0.25      8.181e-06   -2.03969e-22 
          0.255    7.53599e-06    7.16952e-24 
           0.26    6.86239e-06    8.02161e-22 
          0.265    6.17925e-06    2.70366e-22 
           0.27    5.50369e-06    4.85309e-22 
          0.275     4.8503e-06    6.12985e-22 
           0.28    4.23081e-06   -2.02552e-22 
          0.285    3.65397e-06    -9.9196e-22 
           0.29    3.12561e-06    3.87663e-22 
          0.295    2.64892e-06    1.73981e-22 
            0.3    2.22481e-06   -6.68941e-22 
          0.305     1.8523e-06   -7.57639e-23 
           0.31    1.52899e-06    1.34753e-23 
          0.315    1.25147e-06    4.29585e-22 
           0.32    1.01567e-06   -3.31449e-23 
          0.325    8.17198e-07    2.78089e-22 
           0.33      6.516e-07    1.59076e-22 
          0.335    5.14536e-07    2.86307e-22 
           0.34    4.01928e-07    6.65557e-22 
          0.345     3.1004e-07   -1.00785e-22 
           0.35    2.35527e-07   -1.61787e-22 
          0.355    1.75449e-07    -5.6099e-23 
           0.36    1.27265e-07    9.24576e-23 
          0.365    8.88028e-08    -3.2414e-22 
           0.37     5.8236e-08    4.79838e-23 
          0.375    3.40397e-08    6.30758e-23 
           0.38    1.49547e-08    3.03182e-22 
          0.385   -5.03848e-11    7.21135e-23 
           0.39   -1.18141e-08    2.73903e-22 
          0.395   -2.10136e-08    7.88102e-23 
            0.4   -2.81925e-08    1.59926e-22 
          0.405   -3.37848e-08   -3.10081e-22 
           0.41   -3.81351e-08   -1.00223e-22 
          0.415   -4.15162e-08   -1.71788e-22 
           0.42   -4.41425e-08   -1.84976e-22 
          0.425   -4.61825e-08    2.17543e-23 
           0.43   -4.77679e-08    1.89858e-22 
          0.435   -4.90012e-08   -7.33307e-23 
           0.44   -4.99621e-08    1.45841e-22 
          0.445   -5.07124e-08    2.22795e-22 
           0.45   -5.12999e-08   -1.88829e-22 
          0.455   -5.17615e-08   -1.77512e-22 
           0.46   -5.21255e-08   -3.53683e-23 
          0.465   -5.24137e-08   -1.06613e-22 
           0.47   -5.26428e-08    1.25235e-22 
          0.475   -5.28258e-08   -1.00625e-22 
           0.48   -5.29723e-08    7.67426e-23 
          0.485   -5.30899e-08    4.29262e-23 
           0.49   -5.31844e-08   -6.60118e-23 
          0.495   -5.32599e-08    1.37591e-22 
            0.5     -5.332e-08    1.63436e-22 
          0.505    -5.3367e-08    3.66724e-23 
           0.51   -5.34028e-08   -1.58253e-22 
          0.515   -5.34289e-08   -2.83886e-23 
           0.52   -5.34464e-08   -1.88544e-22 
          0.525   -5.34559e-08   -5.39088e-23 
           0.53   -5.34583e-08   -2.06419e-22 
          0.535   -5.34537e-08   -1.37157e-22 
           0.54   -5.34427e-08   -3.63807e-23 
          0.545   -5.34254e-08    2.15728e-25 
           0.55    -5.3402e-08   -1.11113e-22 
          0.555   -5.33726e-08    1.44948e-22 
           0.56   -5.33372e-08    2.09592e-22 
          0.565    -5.3296e-08   -1.02991e-22 
           0.57   -5.32489e-08    4.61459e-23 
          0.575    -5.3196e-08   -2.04625e-23 
           0.58   -5.31373e-08    1.10021e-22 
          0.585   -5.30728e-08   -4.39115e-23 
           0.59   -5.30024e-08   -1.96847e-23 
          0.595   -5.29262e-08    2.27669e-22 
            0.6   -5.28442e-08    2.97076e-23 
          0.605   -5.27562e-08   -2.36389e-23 
           0.61   -5.26624e-08    4.67403e-23 
          0.615   -5.25628e-08   -1.87448e-22 
           0.62   -5.24572e-08    6.93971e-24 
          0.625   -5.23457e-08   -1.49116e-22 
           0.63   -5.22283e-08   -2.56066e-22 
          0.635    -5.2105e-08   -1.08342e-22 
           0.64   -5.19759e-08   -4.27593e-23 
          0.645   -5.18408e-08   -1.36813e-22 
           0.65   -5.16998e-08    1.05383e-22 
          0.655   -5.15529e-08   -6.29873e-23 
           0.66   -5.14002e-08    -2.3904e-22 
          0.665   -5.12416e-08    1.90018e-22 
           0.67   -5.10771e-08    8.61199e-23 
          0.675   -5.09069e-08    8.29484e-23 
           0.68   -5.07308e-08    1.12782e-22 
          0.685    -5.0549e-08   -1.54135e-22 
           0.69   -5.03614e-08    1.82424e-22 
          0.695   -5.01681e-08    5.91149e-23 
            0.7   -4.99692e-08   -8.37689e-23 
          0.705   -4.97646e-08    2.27318e-22 
           0.71   -4.95544e-08     7.0558e-23 
          0.715   -4.93386e-08   -2.42021e-22 
           0.72   -4.91173e-08   -1.20852e-22 
          0.725   -4.88906e-08    2.66687e-22 
           0.73   -4.86584e-08   -2.25125e-22 
          0.735   -4.84209e-08   -2.51999e-23 
           0.74    -4.8178e-08   -9.00967e-23 
          0.745   -4.79299e-08   -6.07676e-22 
           0.75   -4.76766e-08   -4.50433e-22 
          0.755   -4.74181e-08   -1.41126e-22 
           0.76   -4.71545e-08    5.14127e-22 
          0.765   -4.68859e-08   -1.28475e-22 
           0.77   -4.66123e-08    3.50725e-25 
          0.775   -4.63337e-08   -2.43254e-22 
           0.78   -4.60502e-08   -2.07298e-22 
          0.785   -4.57619e-08    1.67349e-22 
           0.79   -4.54686e-08   -8.65839e-23 
          0.795   -4.51706e-08    3.24597e-22 
            0.8   -4.48677e-08   -3.49758e-22 
          0.805     -4.456e-08    4.32866e-22 
           0.81   -4.42473e-08    2.20153e-22 
          0.815   -4.39297e-08   -2.29252e-22 
           0.82   -4.36069e-08    5.11706e-24 
          0.825   -4.32788e-08    2.12368e-23 
           0.83   -4.29452e-08    3.98253e-23 
          0.835   -4.26056e-08    7.61807e-23 
           0.84   -4.22598e-08    1.44507e-22 
          0.845   -4.19071e-08    3.72763e-22 
           0.85   -4.15469e-08     1.6163e-25 
          0.855   -4.11782e-08    5.42742e-22 
           0.86   -4.08001e-08    2.11206e-22 
          0.865   -4.04111e-08    -6.1092e-22 
           0.87   -4.00099e-08   -3.44635e-22 
          0.875   -3.95943e-08    1.83768e-22 
           0.88   -3.91622e-08   -2.20074e-22 
          0.885    -3.8711e-08    3.94164e-22 
           0.89   -3.82375e-08    7.64454e-23 
          0.895   -3.77384e-08   -2.94185e-22 
            0.9   -3.72096e-08   -3.80886e-22 
          0.905   -3.66467e-08     1.9383e-24 
           0.91   -3.60451e-08    1.94141e-22 
          0.915   -3.53996e-08    7.39269e-23 
           0.92   -3.47051e-08    4.72187e-23 
          0.925   -3.39563e-08   -4.96125e-23 
           0.93    -3.3148e-08    -1.3728e-22 
          0.935   -3.22758e-08   -4.77229e-23 
           0.94   -3.13358e-08   -1.89897e-22 
          0.945   -3.03253e-08    4.97384e-23 
           0.95   -2.92429e-08   -1.09502e-22 
          0.955   -2.80894e-08    -2.2469e-22 
           0.96   -2.68673e-08    5.53565e-23 
          0.965   -2.55819e-08   -5.17625e-23 
           0.97    -2.4241e-08    2.76267e-23 
          0.975   -2.28551e-08    9.75636e-23 
           0.98   -2.14375e-08    2.48503e-23 
          0.985   -2.00041e-08   -5.60826e-23 
           0.99   -1.85734e-08    1.29058e-22 
          0.995   -1.71656e-08    2.36221e-23 
              1   -1.58029e-08   -1.70186e-23 
