      z,       b_n0_Re,       b_n0_Im
         -0.445,    7.48182e-08,   -2.38325e-22 
          -0.44,    7.47155e-08,    8.69486e-22 
         -0.435,    7.46068e-08,   -1.17499e-22 
          -0.43,    7.44924e-08,    5.26533e-23 
         -0.425,    7.43727e-08,   -6.94547e-22 
          -0.42,    7.42477e-08,    -4.6157e-22 
         -0.415,    7.41177e-08,    4.66378e-22 
          -0.41,    7.39829e-08,    5.73811e-22 
         -0.405,    7.38434e-08,   -4.94617e-22 
           -0.4,    7.36995e-08,    3.69411e-22 
         -0.395,    7.35513e-08,    4.26239e-22 
          -0.39,    7.33991e-08,    1.90092e-22 
         -0.385,    7.32429e-08,   -3.75242e-22 
          -0.38,     7.3083e-08,    2.37846e-22 
         -0.375,    7.29195e-08,    5.09457e-22 
          -0.37,    7.27525e-08,    5.19799e-22 
         -0.365,    7.25824e-08,    4.67995e-22 
          -0.36,    7.24091e-08,   -4.57048e-22 
         -0.355,     7.2233e-08,   -1.13184e-22 
          -0.35,    7.20541e-08,   -2.75528e-22 
         -0.345,    7.18727e-08,   -1.08985e-21 
          -0.34,    7.16889e-08,   -1.88661e-22 
         -0.335,    7.15029e-08,     1.0762e-21 
          -0.33,    7.13149e-08,   -2.27095e-22 
         -0.325,     7.1125e-08,    4.11585e-22 
          -0.32,    7.09334e-08,    1.31777e-22 
         -0.315,    7.07403e-08,   -4.41601e-22 
          -0.31,    7.05459e-08,     9.9039e-23 
         -0.305,    7.03503e-08,   -1.03757e-21 
           -0.3,    7.01537e-08,   -4.56286e-22 
         -0.295,    6.99563e-08,    1.12166e-21 
          -0.29,    6.97583e-08,    3.02524e-22 
         -0.285,    6.95598e-08,   -2.95796e-21 
          -0.28,    6.93611e-08,   -6.70072e-22 
         -0.275,    6.91623e-08,     2.3611e-22 
          -0.27,    6.89637e-08,    2.34102e-22 
         -0.265,    6.87653e-08,    7.28692e-22 
          -0.26,    6.85674e-08,    8.76733e-22 
         -0.255,    6.83702e-08,   -7.40667e-22 
          -0.25,     6.8174e-08,    7.36199e-23 
         -0.245,    6.79789e-08,    -5.8722e-22 
          -0.24,    6.77852e-08,   -1.05471e-22 
         -0.235,    6.75932e-08,   -6.11475e-23 
          -0.23,    6.74031e-08,    -2.0042e-22 
         -0.225,    6.72154e-08,   -5.43054e-23 
          -0.22,    6.70303e-08,   -1.17335e-22 
         -0.215,    6.68483e-08,   -1.22921e-22 
          -0.21,      6.667e-08,    5.66982e-22 
         -0.205,    6.64958e-08,    2.44581e-22 
           -0.2,    6.63265e-08,   -1.56565e-21 
         -0.195,     6.6163e-08,    9.58506e-22 
          -0.19,    6.60062e-08,   -1.38919e-21 
         -0.185,    6.58573e-08,   -9.89224e-22 
          -0.18,    6.57177e-08,    2.41304e-21 
         -0.175,    6.55892e-08,    1.13389e-21 
          -0.17,    6.54737e-08,    1.45184e-21 
         -0.165,    6.53737e-08,    2.13606e-22 
          -0.16,     6.5292e-08,    3.57872e-22 
         -0.155,    6.52318e-08,    6.67937e-22 
          -0.15,     6.5197e-08,    3.01379e-22 
         -0.145,     6.5192e-08,   -1.50603e-21 
          -0.14,    6.52216e-08,    5.01187e-22 
         -0.135,    6.52913e-08,    4.81085e-22 
          -0.13,    6.54071e-08,    2.77093e-22 
         -0.125,    6.55755e-08,   -6.94276e-23 
          -0.12,    6.58033e-08,    1.43712e-22 
         -0.115,    6.60973e-08,   -1.01004e-21 
          -0.11,    6.64646e-08,   -1.32822e-21 
         -0.105,    6.69117e-08,   -2.41518e-22 
           -0.1,    6.74446e-08,    -2.5866e-22 
         -0.095,    6.80685e-08,   -1.92889e-22 
          -0.09,    6.87872e-08,   -4.64253e-22 
         -0.085,     6.9603e-08,   -2.58816e-22 
          -0.08,    7.05168e-08,    4.34477e-22 
         -0.075,    7.15274e-08,   -6.22961e-22 
          -0.07,     7.2632e-08,   -4.40402e-22 
         -0.065,    7.38263e-08,   -9.43909e-22 
          -0.06,    7.51051e-08,   -8.43995e-22 
         -0.055,    7.64628e-08,    1.13425e-22 
          -0.05,    7.78948e-08,   -9.84073e-22 
         -0.045,    7.93982e-08,   -4.98201e-22 
          -0.04,    8.09741e-08,    5.36599e-22 
         -0.035,    8.26287e-08,   -5.19577e-22 
          -0.03,    8.43761e-08,   -1.72819e-22 
         -0.025,    8.62405e-08,   -5.13986e-23 
          -0.02,     8.8259e-08,   -6.13432e-22 
         -0.015,    9.04852e-08,    -9.1365e-22 
          -0.01,    9.29928e-08,   -2.34118e-22 
         -0.005,    9.58808e-08,    2.65207e-22 
              0,    9.92788e-08,   -1.66878e-23 
          0.005,    1.03354e-07,    3.87822e-22 
           0.01,    1.08322e-07,    1.92436e-22 
          0.015,    1.14453e-07,    1.36684e-22 
           0.02,    1.22089e-07,   -6.27019e-22 
          0.025,    1.31661e-07,    9.69091e-23 
           0.03,    1.43706e-07,    -1.2297e-22 
          0.035,    1.58894e-07,     4.6002e-22 
           0.04,     1.7806e-07,    4.23235e-22 
          0.045,    2.02236e-07,   -2.54226e-22 
           0.05,    2.32698e-07,   -1.02621e-21 
          0.055,    2.71016e-07,   -5.04696e-22 
           0.06,    3.19112e-07,   -1.14967e-21 
          0.065,    3.79327e-07,    1.46998e-23 
           0.07,    4.54495e-07,   -1.32378e-22 
          0.075,    5.48024e-07,    1.01425e-23 
           0.08,    6.63974e-07,   -1.57261e-22 
          0.085,    8.07143e-07,    7.11392e-22 
           0.09,     9.8314e-07,    1.45917e-21 
          0.095,    1.19844e-06,    6.81435e-22 
            0.1,     1.4604e-06,   -2.83825e-23 
          0.105,    1.77728e-06,   -4.98254e-22 
           0.11,    2.15813e-06,    2.11141e-22 
          0.115,    2.61265e-06,    4.95752e-22 
           0.12,    3.15095e-06,    4.98349e-22 
          0.125,    3.78317e-06,   -8.62257e-22 
           0.13,    4.51895e-06,   -1.52646e-21 
          0.135,    5.36685e-06,    6.95833e-22 
           0.14,    6.33351e-06,   -5.07465e-24 
          0.145,    7.42281e-06,   -6.41649e-22 
           0.15,    8.63484e-06,   -1.58638e-21 
          0.155,    9.96496e-06,   -6.84623e-22 
           0.16,    1.14029e-05,   -1.61504e-21 
          0.165,    1.29319e-05,     -9.553e-22 
           0.17,    1.45285e-05,   -7.08534e-22 
          0.175,     1.6162e-05,   -1.06979e-21 
           0.18,    1.77956e-05,    1.24358e-21 
          0.185,    1.93867e-05,     1.2973e-21 
           0.19,    2.08888e-05,   -1.63473e-21 
          0.195,    2.22539e-05,    7.00409e-22 
            0.2,    2.34345e-05,    2.88048e-23 
          0.205,    2.43871e-05,   -1.71415e-21 
           0.21,    2.50743e-05,    1.93571e-22 
          0.215,    2.54684e-05,   -5.03484e-22 
           0.22,    2.55523e-05,   -2.20888e-22 
          0.225,    2.53217e-05,   -9.48904e-23 
           0.23,    2.47852e-05,   -2.79981e-22 
          0.235,    2.39636e-05,    4.61859e-22 
           0.24,    2.28884e-05,   -1.60301e-22 
          0.245,       2.16e-05,   -1.20969e-21 
           0.25,    2.01442e-05,   -7.50659e-22 
          0.255,    1.85701e-05,   -1.34507e-21 
           0.26,    1.69266e-05,    5.52111e-22 
          0.265,      1.526e-05,    6.53195e-22 
           0.27,    1.36122e-05,   -1.34171e-21 
          0.275,    1.20186e-05,   -1.44404e-22 
           0.28,    1.05078e-05,    7.87273e-22 
          0.285,     9.1012e-06,    5.03363e-22 
           0.29,    7.81293e-06,   -1.43934e-21 
          0.295,    6.65075e-06,   -1.95823e-21 
            0.3,    5.61684e-06,   -9.38243e-22 
          0.305,    4.70883e-06,    2.14909e-21 
           0.31,    3.92085e-06,   -2.09992e-21 
          0.315,    3.24455e-06,   -8.52104e-22 
           0.32,    2.67001e-06,   -3.94172e-22 
          0.325,    2.18651e-06,    7.00267e-22 
           0.33,    1.78319e-06,    9.33048e-22 
          0.335,    1.44945e-06,   -7.43233e-22 
           0.34,    1.17535e-06,    4.52731e-22 
          0.345,    9.51773e-07,    6.68606e-22 
           0.35,    7.70563e-07,    1.49356e-22 
          0.355,     6.2455e-07,   -2.88876e-22 
           0.36,     5.0753e-07,    -2.5304e-23 
          0.365,    4.14214e-07,    1.36241e-22 
           0.37,    3.40141e-07,   -4.37562e-22 
          0.375,    2.81594e-07,   -5.00548e-22 
           0.38,    2.35502e-07,    -2.8104e-22 
          0.385,    1.99349e-07,    1.02906e-21 
           0.39,     1.7109e-07,   -2.87258e-22 
          0.395,    1.49073e-07,    3.01309e-22 
            0.4,    1.31972e-07,    3.73973e-22 
          0.405,    1.18728e-07,   -6.52941e-23 
           0.41,    1.08501e-07,   -1.86549e-22 
          0.415,    1.00625e-07,   -1.57293e-22 
           0.42,    9.45773e-08,    2.15182e-22 
          0.425,    8.99456e-08,    -4.5413e-22 
           0.43,    8.64091e-08,    3.32639e-22 
          0.435,    8.37172e-08,    4.50239e-22 
           0.44,     8.1675e-08,   -2.75718e-22 
          0.445,    8.01316e-08,    5.58758e-22 
           0.45,    7.89702e-08,    1.99684e-22 
          0.455,    7.81005e-08,   -6.76351e-22 
           0.46,    7.74528e-08,   -2.84534e-23 
          0.465,    7.69738e-08,   -2.00739e-22 
           0.47,    7.66221e-08,    1.08592e-22 
          0.475,    7.63662e-08,    1.08365e-22 
           0.48,    7.61819e-08,   -1.63219e-23 
          0.485,    7.60506e-08,     1.5632e-22 
           0.49,    7.59579e-08,   -2.04756e-22 
          0.495,     7.5893e-08,    2.62371e-22 
            0.5,    7.58476e-08,    4.40346e-23 
          0.505,    7.58152e-08,    3.51538e-22 
           0.51,    7.57909e-08,    3.35424e-22 
          0.515,    7.57711e-08,    -2.1202e-22 
           0.52,    7.57528e-08,   -6.06253e-22 
          0.525,    7.57338e-08,   -2.79099e-22 
           0.53,    7.57124e-08,   -2.39172e-22 
          0.535,    7.56874e-08,     1.6087e-22 
           0.54,    7.56578e-08,   -4.53531e-22 
          0.545,    7.56227e-08,     1.4712e-22 
           0.55,    7.55815e-08,   -4.61632e-22 
          0.555,    7.55338e-08,     7.7916e-23 
           0.56,    7.54792e-08,    2.40585e-22 
          0.565,    7.54175e-08,    1.01075e-22 
           0.57,    7.53483e-08,    1.81797e-22 
          0.575,    7.52715e-08,   -2.49567e-22 
           0.58,    7.51869e-08,    -4.0794e-22 
          0.585,    7.50945e-08,   -4.97518e-22 
           0.59,    7.49941e-08,    3.09447e-22 
          0.595,    7.48857e-08,   -3.64422e-22 
            0.6,    7.47691e-08,     2.5298e-22 
          0.605,    7.46443e-08,   -3.09789e-23 
           0.61,    7.45114e-08,   -6.34081e-23 
          0.615,    7.43701e-08,   -1.67652e-23 
           0.62,    7.42206e-08,    3.23775e-22 
          0.625,    7.40627e-08,   -2.83844e-22 
           0.63,    7.38966e-08,   -7.43852e-23 
          0.635,    7.37221e-08,    4.89751e-22 
           0.64,    7.35393e-08,   -1.72396e-22 
          0.645,    7.33481e-08,    3.36975e-22 
           0.65,    7.31486e-08,   -2.59786e-22 
          0.655,    7.29408e-08,    -6.6065e-23 
           0.66,    7.27246e-08,     3.9421e-22 
          0.665,    7.25002e-08,    6.50058e-22 
           0.67,    7.22676e-08,   -2.44944e-22 
          0.675,    7.20267e-08,    4.94921e-22 
           0.68,    7.17776e-08,    2.03044e-22 
          0.685,    7.15203e-08,   -4.68036e-23 
           0.69,    7.12549e-08,   -1.88619e-22 
          0.695,    7.09814e-08,    1.88826e-22 
            0.7,    7.06999e-08,    -4.3133e-23 
          0.705,    7.04104e-08,    1.36604e-21 
           0.71,     7.0113e-08,    1.31782e-21 
          0.715,    6.98077e-08,    1.66687e-22 
           0.72,    6.94947e-08,   -1.64839e-22 
          0.725,    6.91739e-08,    1.57461e-22 
           0.73,    6.88454e-08,    3.34062e-22 
          0.735,    6.85093e-08,    2.58718e-22 
           0.74,    6.81657e-08,    1.24356e-21 
          0.745,    6.78146e-08,    1.88122e-22 
           0.75,    6.74562e-08,   -3.01899e-22 
          0.755,    6.70905e-08,    1.25927e-21 
           0.76,    6.67176e-08,    4.47937e-22 
          0.765,    6.63375e-08,   -1.50587e-22 
           0.77,    6.59503e-08,   -4.29619e-22 
          0.775,    6.55562e-08,    1.16442e-21 
           0.78,    6.51551e-08,   -3.28265e-22 
          0.785,    6.47471e-08,   -1.49482e-22 
           0.79,    6.43322e-08,   -9.48391e-22 
          0.795,    6.39105e-08,    3.85359e-22 
            0.8,    6.34819e-08,    2.69256e-23 
          0.805,    6.30465e-08,    7.40474e-22 
           0.81,    6.26041e-08,    1.87892e-22 
          0.815,    6.21546e-08,   -3.13649e-22 
           0.82,    6.16979e-08,    9.55238e-23 
          0.825,    6.12336e-08,    1.40235e-22 
           0.83,    6.07615e-08,    4.63492e-23 
          0.835,     6.0281e-08,   -1.24899e-22 
           0.84,    5.97915e-08,    -3.6561e-22 
          0.845,    5.92924e-08,    9.84933e-23 
           0.85,    5.87824e-08,    1.01461e-22 
          0.855,    5.82606e-08,    7.91284e-22 
           0.86,    5.77252e-08,    1.06578e-21 
          0.865,    5.71745e-08,   -4.57586e-22 
           0.87,    5.66061e-08,    2.28035e-22 
          0.875,    5.60173e-08,   -1.43527e-21 
           0.88,     5.5405e-08,    2.99229e-22 
          0.885,    5.47653e-08,   -1.53719e-23 
           0.89,    5.40938e-08,     6.8302e-22 
          0.895,    5.33855e-08,    1.51147e-22 
            0.9,    5.26345e-08,    7.13292e-22 
          0.905,    5.18347e-08,    3.23354e-22 
           0.91,     5.0979e-08,    9.66533e-22 
          0.915,      5.006e-08,   -2.61744e-22 
           0.92,      4.907e-08,   -8.50523e-23 
          0.925,    4.80009e-08,    9.43212e-22 
           0.93,     4.6845e-08,    3.22169e-22 
          0.935,     4.5595e-08,   -5.77381e-22 
           0.94,    4.42445e-08,    6.77585e-23 
          0.945,    4.27881e-08,    1.81874e-22 
           0.95,    4.12225e-08,    1.79678e-22 
          0.955,     3.9546e-08,   -1.41096e-22 
           0.96,    3.77595e-08,    2.03939e-22 
          0.965,    3.58666e-08,    1.05011e-22 
           0.97,    3.38733e-08,    1.67488e-22 
          0.975,    3.17881e-08,   -1.33931e-22 
           0.98,    2.96215e-08,   -3.70834e-23 
          0.985,    2.73852e-08,    1.99314e-22 
           0.99,    2.50914e-08,    5.13677e-22 
          0.995,    2.27511e-08,   -4.51204e-23 
              1,    2.03728e-08,   -9.84891e-23 
