      z,       b_n0_Re,       b_n0_Im
         -0.715,    -0.00963607,   -1.15568e-20 
          -0.71,    -0.00978272,    3.90689e-20 
         -0.705,    -0.00992286,     -1.525e-20 
           -0.7,     -0.0100566,    1.38025e-19 
         -0.695,     -0.0101841,    8.07607e-20 
          -0.69,     -0.0103055,    1.34785e-19 
         -0.685,      -0.010421,   -6.23482e-20 
          -0.68,     -0.0105308,   -6.69888e-21 
         -0.675,     -0.0106351,    1.46795e-19 
          -0.67,      -0.010734,    7.63267e-20 
         -0.665,     -0.0108277,   -1.93115e-19 
          -0.66,     -0.0109165,     5.3688e-20 
         -0.655,     -0.0110005,   -8.69986e-20 
          -0.65,       -0.01108,    1.72371e-20 
         -0.645,      -0.011155,    6.63727e-20 
          -0.64,     -0.0112257,    4.79017e-20 
         -0.635,     -0.0112924,    1.14635e-19 
          -0.63,     -0.0113553,   -9.05727e-20 
         -0.625,     -0.0114143,   -1.46081e-19 
          -0.62,     -0.0114698,    3.66811e-20 
         -0.615,     -0.0115219,    -1.7783e-19 
          -0.61,     -0.0115706,   -8.69088e-20 
         -0.605,     -0.0116162,    -4.8334e-22 
           -0.6,     -0.0116587,   -1.29651e-20 
         -0.595,     -0.0116983,   -2.26889e-20 
          -0.59,      -0.011735,    4.96837e-21 
         -0.585,     -0.0117691,   -6.25507e-21 
          -0.58,     -0.0118006,   -1.48069e-20 
         -0.575,     -0.0118295,   -2.86609e-20 
          -0.57,      -0.011856,   -3.74355e-20 
         -0.565,     -0.0118803,   -2.31872e-21 
          -0.56,     -0.0119022,    1.68938e-20 
         -0.555,      -0.011922,    4.14978e-20 
          -0.55,     -0.0119397,   -7.15727e-20 
         -0.545,     -0.0119554,    2.75711e-20 
          -0.54,     -0.0119691,     2.8951e-20 
         -0.535,      -0.011981,   -4.99349e-20 
          -0.53,      -0.011991,   -3.34564e-20 
         -0.525,     -0.0119992,   -3.79575e-20 
          -0.52,     -0.0120058,    4.83434e-20 
         -0.515,     -0.0120106,    7.78957e-20 
          -0.51,     -0.0120139,    3.23875e-20 
         -0.505,     -0.0120156,   -9.59125e-20 
           -0.5,     -0.0120158,    1.52496e-21 
         -0.495,     -0.0120146,   -9.28613e-21 
          -0.49,     -0.0120119,    2.05598e-20 
         -0.485,     -0.0120079,    3.65655e-20 
          -0.48,     -0.0120025,    7.96747e-21 
         -0.475,     -0.0119959,   -4.46896e-20 
          -0.47,      -0.011988,   -2.35683e-20 
         -0.465,     -0.0119789,   -1.51119e-20 
          -0.46,     -0.0119687,    6.54407e-20 
         -0.455,     -0.0119573,    3.73014e-20 
          -0.45,     -0.0119448,    7.83921e-20 
         -0.445,     -0.0119313,   -9.98963e-20 
          -0.44,     -0.0119167,   -1.56198e-19 
         -0.435,     -0.0119012,   -6.79344e-20 
          -0.43,     -0.0118848,    5.09658e-20 
         -0.425,     -0.0118674,    3.89465e-20 
          -0.42,     -0.0118492,    1.34147e-19 
         -0.415,     -0.0118302,   -1.03691e-19 
          -0.41,     -0.0118103,    6.90434e-20 
         -0.405,     -0.0117898,   -1.13925e-19 
           -0.4,     -0.0117685,   -2.53086e-20 
         -0.395,     -0.0117465,    6.95599e-20 
          -0.39,     -0.0117239,    8.53811e-20 
         -0.385,     -0.0117006,   -7.39516e-20 
          -0.38,     -0.0116768,    2.28925e-20 
         -0.375,     -0.0116525,    1.06538e-20 
          -0.37,     -0.0116277,    5.30747e-20 
         -0.365,     -0.0116025,   -1.71269e-19 
          -0.36,     -0.0115769,   -1.69598e-19 
         -0.355,     -0.0115509,    6.25943e-20 
          -0.35,     -0.0115246,    3.67923e-20 
         -0.345,      -0.011498,    3.84853e-20 
          -0.34,     -0.0114712,   -1.61883e-20 
         -0.335,     -0.0114442,    1.22957e-19 
          -0.33,     -0.0114171,    6.44547e-22 
         -0.325,       -0.01139,   -4.27347e-20 
          -0.32,     -0.0113628,    -3.6494e-20 
         -0.315,     -0.0113356,   -1.99484e-19 
          -0.31,     -0.0113086,   -1.97754e-19 
         -0.305,     -0.0112816,    1.17491e-19 
           -0.3,     -0.0112549,    5.08298e-20 
         -0.295,     -0.0112285,    4.93432e-20 
          -0.29,     -0.0112024,    1.31401e-19 
         -0.285,     -0.0111767,   -1.34388e-19 
          -0.28,     -0.0111515,   -1.07559e-19 
         -0.275,     -0.0111268,   -1.57207e-19 
          -0.27,     -0.0111028,    2.40314e-19 
         -0.265,     -0.0110795,   -1.04852e-20 
          -0.26,      -0.011057,    1.21601e-19 
         -0.255,     -0.0110354,   -1.04935e-19 
          -0.25,     -0.0110148,   -2.17929e-19 
         -0.245,     -0.0109953,    1.74069e-20 
          -0.24,     -0.0109769,    4.97285e-20 
         -0.235,     -0.0109599,    2.61382e-20 
          -0.23,     -0.0109443,   -1.05008e-19 
         -0.225,     -0.0109302,   -2.05832e-20 
          -0.22,     -0.0109178,    -1.6007e-20 
         -0.215,     -0.0109072,   -5.90808e-20 
          -0.21,     -0.0108985,    6.00309e-20 
         -0.205,     -0.0108919,    1.08249e-19 
           -0.2,     -0.0108874,    1.86602e-20 
         -0.195,     -0.0108854,   -8.46947e-20 
          -0.19,     -0.0108858,    9.00051e-21 
         -0.185,      -0.010889,    1.71714e-19 
          -0.18,     -0.0108949,    4.93847e-21 
         -0.175,     -0.0109039,    1.38643e-19 
          -0.17,     -0.0109159,    1.29048e-19 
         -0.165,     -0.0109313,    2.12515e-19 
          -0.16,     -0.0109502,   -1.57656e-19 
         -0.155,     -0.0109726,   -2.63283e-19 
          -0.15,     -0.0109988,    1.25684e-19 
         -0.145,     -0.0110288,    1.66046e-19 
          -0.14,     -0.0110629,    1.98736e-19 
         -0.135,      -0.011101,   -8.70527e-20 
          -0.13,     -0.0111433,    7.07507e-20 
         -0.125,     -0.0111899,    2.00556e-20 
          -0.12,     -0.0112407,   -1.69797e-19 
         -0.115,     -0.0112958,    8.51968e-20 
          -0.11,     -0.0113552,    2.54328e-20 
         -0.105,     -0.0114187,   -1.13516e-19 
           -0.1,     -0.0114864,    -4.6827e-20 
         -0.095,     -0.0115581,    1.40912e-19 
          -0.09,     -0.0116336,    9.38648e-20 
         -0.085,     -0.0117126,    1.13416e-20 
          -0.08,      -0.011795,   -3.92156e-19 
         -0.075,     -0.0118805,      6.573e-20 
          -0.07,     -0.0119687,    5.20428e-20 
         -0.065,     -0.0120593,    6.09882e-20 
          -0.06,     -0.0121518,   -9.40894e-20 
         -0.055,     -0.0122459,   -5.24109e-21 
          -0.05,     -0.0123411,    2.97036e-20 
         -0.045,     -0.0124371,   -4.16376e-20 
          -0.04,     -0.0125332,   -6.63329e-20 
         -0.035,      -0.012629,   -1.43648e-19 
          -0.03,     -0.0127242,    4.55157e-20 
         -0.025,     -0.0128182,    5.26803e-20 
          -0.02,     -0.0129105,    1.92949e-19 
         -0.015,     -0.0130009,   -2.11418e-19 
          -0.01,     -0.0130888,   -1.82989e-19 
         -0.005,      -0.013174,    5.33296e-20 
              0,      -0.013256,    1.91154e-19 
          0.005,     -0.0133346,   -1.20588e-19 
           0.01,     -0.0134095,   -1.87428e-19 
          0.015,     -0.0134805,    2.18893e-19 
           0.02,     -0.0135474,    1.21355e-19 
          0.025,     -0.0136099,    -1.1776e-19 
           0.03,      -0.013668,    8.73946e-20 
          0.035,     -0.0137216,    3.26308e-20 
           0.04,     -0.0137704,    6.17864e-20 
          0.045,     -0.0138146,    1.28574e-19 
           0.05,     -0.0138539,    9.91688e-20 
          0.055,     -0.0138885,   -3.48388e-20 
           0.06,     -0.0139183,   -3.37342e-20 
          0.065,     -0.0139432,   -1.76412e-19 
           0.07,     -0.0139634,    1.12174e-19 
          0.075,     -0.0139787,    2.46992e-20 
           0.08,     -0.0139893,   -2.85748e-20 
          0.085,     -0.0139952,   -1.75485e-20 
           0.09,     -0.0139964,   -3.87352e-20 
          0.095,      -0.013993,   -1.44284e-19 
            0.1,      -0.013985,   -2.46398e-20 
          0.105,     -0.0139725,    5.31802e-20 
           0.11,     -0.0139555,   -6.21446e-22 
          0.115,     -0.0139341,   -1.61951e-20 
           0.12,     -0.0139084,   -1.59934e-19 
          0.125,     -0.0138784,   -4.01623e-20 
           0.13,     -0.0138444,   -1.88784e-19 
          0.135,     -0.0138063,     3.8878e-20 
           0.14,     -0.0137643,   -1.35659e-19 
          0.145,     -0.0137186,   -1.83479e-19 
           0.15,     -0.0136693,   -1.43206e-19 
          0.155,     -0.0136166,    2.86289e-19 
           0.16,     -0.0135607,   -1.23147e-19 
          0.165,     -0.0135018,   -2.27119e-19 
           0.17,     -0.0134402,   -1.28503e-19 
          0.175,     -0.0133762,    2.01537e-19 
           0.18,       -0.01331,    1.66801e-19 
          0.185,     -0.0132419,   -4.17831e-20 
           0.19,     -0.0131723,   -3.78381e-20 
          0.195,     -0.0131016,   -7.26846e-20 
            0.2,       -0.01303,    2.21673e-20 
          0.205,      -0.012958,   -3.36302e-20 
           0.21,      -0.012886,   -2.86081e-20 
          0.215,     -0.0128142,    2.39272e-20 
           0.22,     -0.0127432,   -1.84008e-19 
          0.225,     -0.0126733,    8.21689e-20 
           0.23,     -0.0126047,    2.05082e-19 
          0.235,      -0.012538,     2.5192e-20 
           0.24,     -0.0124733,   -1.89873e-19 
          0.245,      -0.012411,    7.06525e-20 
           0.25,     -0.0123513,    5.84548e-20 
          0.255,     -0.0122944,    9.75748e-20 
           0.26,     -0.0122406,   -3.92375e-20 
          0.265,       -0.01219,   -1.74445e-20 
           0.27,     -0.0121427,   -1.97051e-19 
          0.275,     -0.0120989,    2.29205e-19 
           0.28,     -0.0120584,    1.55435e-19 
          0.285,     -0.0120215,   -5.63225e-20 
           0.29,      -0.011988,   -4.07797e-21 
          0.295,      -0.011958,    9.23405e-20 
            0.3,     -0.0119313,    1.00507e-19 
          0.305,      -0.011908,    4.12427e-20 
           0.31,     -0.0118878,    1.94424e-20 
          0.315,     -0.0118706,    5.20001e-20 
           0.32,     -0.0118564,   -2.25245e-20 
          0.325,     -0.0118449,    1.92001e-19 
           0.33,     -0.0118361,    1.37653e-19 
          0.335,     -0.0118297,   -8.04148e-20 
           0.34,     -0.0118257,    -1.2748e-20 
          0.345,     -0.0118237,    7.34727e-20 
           0.35,     -0.0118237,   -6.04747e-20 
          0.355,     -0.0118256,    -6.2274e-20 
           0.36,      -0.011829,    2.31126e-19 
          0.365,     -0.0118339,    2.59631e-19 
           0.37,     -0.0118402,    1.95766e-19 
          0.375,     -0.0118476,     2.6208e-20 
           0.38,     -0.0118561,   -2.30205e-19 
          0.385,     -0.0118654,   -1.26797e-20 
           0.39,     -0.0118755,    1.50837e-19 
          0.395,     -0.0118862,    -7.8328e-20 
            0.4,     -0.0118974,   -1.27923e-19 
          0.405,      -0.011909,    5.47861e-20 
           0.41,     -0.0119209,    1.07266e-19 
          0.415,      -0.011933,   -1.57393e-20 
           0.42,     -0.0119451,    8.17158e-20 
          0.425,     -0.0119573,    4.95797e-20 
           0.43,     -0.0119693,    -4.0549e-20 
          0.435,     -0.0119811,   -2.22487e-19 
           0.44,     -0.0119927,    1.39182e-19 
          0.445,      -0.012004,    5.61726e-20 
           0.45,     -0.0120148,    -1.2183e-19 
          0.455,     -0.0120252,   -6.39271e-20 
           0.46,     -0.0120351,    -7.1432e-20 
          0.465,     -0.0120443,    7.95693e-21 
           0.47,      -0.012053,   -1.43871e-20 
          0.475,     -0.0120609,    2.19946e-20 
           0.48,     -0.0120681,    2.83634e-20 
          0.485,     -0.0120745,    -4.0991e-21 
           0.49,     -0.0120801,   -4.07835e-20 
          0.495,     -0.0120848,    -5.1048e-20 
            0.5,     -0.0120886,   -3.15528e-21 
          0.505,     -0.0120914,   -4.99092e-21 
           0.51,     -0.0120933,   -6.65338e-20 
          0.515,     -0.0120941,    8.45847e-20 
           0.52,     -0.0120939,   -4.54955e-20 
          0.525,     -0.0120927,    4.66899e-20 
           0.53,     -0.0120903,    6.23061e-20 
          0.535,     -0.0120868,   -3.92707e-20 
           0.54,     -0.0120821,    8.34325e-21 
          0.545,     -0.0120763,   -5.71816e-20 
           0.55,     -0.0120693,    9.37346e-20 
          0.555,      -0.012061,   -4.68929e-20 
           0.56,     -0.0120515,   -1.36097e-20 
          0.565,     -0.0120408,    4.25593e-20 
           0.57,     -0.0120287,   -2.96018e-20 
          0.575,     -0.0120154,   -8.16451e-21 
           0.58,     -0.0120008,    -3.2014e-20 
          0.585,     -0.0119848,   -2.84039e-20 
           0.59,     -0.0119674,    4.67301e-20 
          0.595,     -0.0119487,   -2.89643e-20 
            0.6,     -0.0119286,   -2.34376e-21 
          0.605,     -0.0119072,   -7.22377e-20 
           0.61,     -0.0118843,    1.31222e-19 
          0.615,       -0.01186,     1.7443e-19 
           0.62,     -0.0118342,    -1.9531e-20 
          0.625,      -0.011807,    1.55194e-19 
           0.63,     -0.0117783,   -2.10575e-20 
          0.635,     -0.0117482,   -1.42466e-20 
           0.64,     -0.0117166,    3.80834e-20 
          0.645,     -0.0116834,     2.5423e-20 
           0.65,     -0.0116488,   -7.68967e-20 
          0.655,     -0.0116126,    9.43416e-20 
           0.66,     -0.0115748,    -1.4132e-19 
          0.665,     -0.0115355,    1.57784e-19 
           0.67,     -0.0114946,   -3.00127e-20 
          0.675,     -0.0114521,   -1.68585e-19 
           0.68,      -0.011408,   -2.61895e-20 
          0.685,     -0.0113623,    1.01243e-19 
           0.69,      -0.011315,   -1.02449e-19 
          0.695,     -0.0112659,   -1.76126e-20 
            0.7,     -0.0112152,   -1.07589e-19 
          0.705,     -0.0111627,    1.39459e-19 
           0.71,     -0.0111086,   -1.05679e-19 
          0.715,     -0.0110526,    2.78402e-20 
           0.72,     -0.0109949,   -9.64626e-20 
          0.725,     -0.0109354,    6.14144e-20 
           0.73,      -0.010874,    3.85836e-20 
          0.735,     -0.0108107,    1.09317e-19 
           0.74,     -0.0107455,    1.27888e-20 
          0.745,     -0.0106784,   -3.76263e-20 
           0.75,     -0.0106093,     4.5181e-20 
          0.755,     -0.0105381,    4.51271e-20 
           0.76,     -0.0104648,    1.30508e-19 
          0.765,     -0.0103894,    8.31968e-22 
           0.77,     -0.0103119,    -1.2222e-20 
          0.775,      -0.010232,     7.1539e-20 
           0.78,     -0.0101499,    1.67138e-19 
          0.785,     -0.0100654,     9.7802e-20 
           0.79,    -0.00997841,   -9.16378e-20 
          0.795,    -0.00988894,   -5.28343e-21 
            0.8,    -0.00979688,   -1.60322e-19 
          0.805,    -0.00970215,      -8.85e-20 
           0.81,    -0.00960468,    3.62805e-22 
          0.815,    -0.00950436,   -1.45247e-19 
           0.82,    -0.00940112,   -1.65301e-20 
          0.825,    -0.00929485,    4.95512e-20 
           0.83,    -0.00918547,   -4.43962e-20 
          0.835,    -0.00907287,     2.1363e-19 
           0.84,    -0.00895696,    1.06481e-19 
          0.845,    -0.00883764,    -7.3729e-20 
           0.85,     -0.0087148,   -8.19468e-20 
          0.855,    -0.00858836,    1.54176e-19 
           0.86,    -0.00845822,    1.43303e-19 
          0.865,    -0.00832429,    7.26891e-20 
           0.87,     -0.0081865,   -1.39743e-19 
          0.875,    -0.00804476,   -1.41981e-19 
           0.88,    -0.00789903,    7.78259e-20 
          0.885,    -0.00774925,   -4.69061e-20 
           0.89,    -0.00759539,   -9.18644e-20 
          0.895,    -0.00743744,   -9.04297e-20 
            0.9,    -0.00727543,   -1.26978e-20 
          0.905,    -0.00710938,    1.60357e-20 
           0.91,    -0.00693936,    1.02939e-19 
          0.915,    -0.00676548,    1.13094e-20 
           0.92,    -0.00658786,   -3.11891e-20 
          0.925,    -0.00640669,    -1.2409e-20 
           0.93,    -0.00622218,    -1.0866e-19 
          0.935,    -0.00603459,    5.01246e-20 
           0.94,    -0.00584422,    1.12587e-19 
          0.945,    -0.00565141,    5.05317e-20 
           0.95,    -0.00545655,    3.72501e-20 
          0.955,    -0.00526009,    3.82462e-20 
           0.96,    -0.00506248,   -1.28577e-20 
          0.965,    -0.00486425,    2.04576e-20 
           0.97,    -0.00466593,    1.60762e-20 
          0.975,     -0.0044681,     1.9636e-20 
           0.98,    -0.00427134,    1.99507e-20 
          0.985,    -0.00407627,   -2.73498e-20 
           0.99,     -0.0038835,    7.01972e-21 
          0.995,    -0.00369363,    5.78034e-21 
              1,    -0.00350725,   -7.50333e-21 
