      z,       a_n0_Re,       a_n0_Im
         -0.715     6.4569e-05    2.57827e-22 
          -0.71    6.25695e-05    1.72538e-21 
         -0.705    6.05717e-05    4.58159e-22 
           -0.7    5.85828e-05   -9.45766e-22 
         -0.695    5.66095e-05   -1.43353e-22 
          -0.69    5.46578e-05    8.21438e-22 
         -0.685    5.27327e-05    2.86263e-22 
          -0.68    5.08388e-05   -2.52864e-21 
         -0.675    4.89799e-05    4.73892e-22 
          -0.67    4.71593e-05   -2.44856e-22 
         -0.665    4.53797e-05    6.67206e-22 
          -0.66    4.36432e-05    9.71012e-22 
         -0.655    4.19516e-05    -7.0647e-22 
          -0.65    4.03063e-05   -6.81788e-22 
         -0.645    3.87081e-05    3.06746e-22 
          -0.64    3.71578e-05     -7.153e-22 
         -0.635    3.56555e-05    7.33233e-22 
          -0.63    3.42015e-05    9.91384e-23 
         -0.625    3.27955e-05    6.63278e-22 
          -0.62    3.14372e-05   -1.36165e-21 
         -0.615    3.01261e-05    -3.3819e-22 
          -0.61    2.88615e-05   -5.61529e-22 
         -0.605    2.76426e-05    -9.1127e-22 
           -0.6    2.64685e-05   -3.64854e-22 
         -0.595    2.53384e-05   -1.20748e-21 
          -0.59    2.42511e-05   -1.84348e-22 
         -0.585    2.32056e-05   -6.97022e-23 
          -0.58    2.22007e-05    7.50256e-23 
         -0.575    2.12353e-05    7.10499e-22 
          -0.57    2.03082e-05   -1.22848e-21 
         -0.565    1.94183e-05   -1.24149e-21 
          -0.56    1.85643e-05    -1.2457e-21 
         -0.555    1.77451e-05     1.0324e-21 
          -0.55    1.69595e-05    -9.5665e-22 
         -0.545    1.62063e-05   -1.18297e-23 
          -0.54    1.54843e-05   -1.79685e-22 
         -0.535    1.47925e-05   -1.45865e-21 
          -0.53    1.41297e-05    8.25667e-22 
         -0.525    1.34949e-05   -1.93324e-21 
          -0.52    1.28869e-05   -1.02778e-21 
         -0.515    1.23048e-05    1.89998e-21 
          -0.51    1.17475e-05    1.87903e-23 
         -0.505     1.1214e-05   -2.27967e-23 
           -0.5    1.07034e-05   -6.17617e-22 
         -0.495    1.02148e-05    1.41573e-22 
          -0.49    9.74725e-06    1.63896e-22 
         -0.485     9.2999e-06     7.4261e-22 
          -0.48    8.87192e-06    1.71127e-21 
         -0.475    8.46248e-06   -5.42582e-22 
          -0.47    8.07081e-06   -9.54392e-22 
         -0.465    7.69614e-06    6.18437e-22 
          -0.46    7.33775e-06   -1.05894e-21 
         -0.455    6.99493e-06    7.04826e-22 
          -0.45    6.66699e-06   -1.30226e-21 
         -0.445    6.35329e-06   -1.29541e-21 
          -0.44    6.05319e-06    3.50055e-22 
         -0.435    5.76609e-06   -3.71129e-22 
          -0.43    5.49138e-06    3.23419e-22 
         -0.425    5.22852e-06   -5.45865e-22 
          -0.42    4.97695e-06   -4.15617e-22 
         -0.415    4.73615e-06   -3.66234e-22 
          -0.41    4.50561e-06    1.28542e-22 
         -0.405    4.28485e-06    -1.7119e-21 
           -0.4     4.0734e-06    -2.0536e-21 
         -0.395     3.8708e-06   -5.84112e-22 
          -0.39    3.67662e-06   -1.14326e-21 
         -0.385    3.49044e-06    1.47287e-21 
          -0.38    3.31185e-06    1.07937e-21 
         -0.375    3.14046e-06   -6.86133e-23 
          -0.37    2.97588e-06    1.56562e-21 
         -0.365    2.81777e-06    1.18076e-21 
          -0.36    2.66576e-06   -2.33936e-22 
         -0.355     2.5195e-06   -7.59444e-23 
          -0.35    2.37868e-06    9.09291e-23 
         -0.345    2.24297e-06    4.20014e-22 
          -0.34    2.11205e-06   -1.69664e-21 
         -0.335    1.98563e-06   -7.80116e-22 
          -0.33    1.86341e-06    -1.4732e-21 
         -0.325    1.74511e-06   -9.26747e-22 
          -0.32    1.63044e-06   -1.60487e-23 
         -0.315    1.51915e-06    3.55549e-22 
          -0.31    1.41096e-06   -1.57385e-21 
         -0.305    1.30561e-06   -2.28286e-22 
           -0.3    1.20284e-06   -6.67896e-23 
         -0.295    1.10242e-06    4.59017e-22 
          -0.29     1.0041e-06   -6.98976e-22 
         -0.285    9.07627e-07    3.29241e-22 
          -0.28    8.12771e-07    1.16153e-21 
         -0.275    7.19296e-07    1.53448e-21 
          -0.27    6.26969e-07    8.51563e-22 
         -0.265    5.35559e-07   -5.38131e-22 
          -0.26    4.44835e-07   -1.19401e-21 
         -0.255     3.5457e-07   -2.90292e-22 
          -0.25    2.64534e-07    5.15345e-22 
         -0.245    1.74499e-07   -5.55526e-22 
          -0.24    8.42361e-08    7.78024e-22 
         -0.235   -6.48483e-09    7.20439e-23 
          -0.23   -9.78952e-08     1.2127e-22 
         -0.225   -1.90229e-07   -1.82123e-22 
          -0.22   -2.83721e-07    3.15635e-22 
         -0.215    -3.7861e-07    9.59923e-22 
          -0.21   -4.75138e-07   -5.11342e-22 
         -0.205    -5.7355e-07    1.85441e-23 
           -0.2   -6.74097e-07    9.35305e-22 
         -0.195   -7.77032e-07   -1.12165e-21 
          -0.19   -8.82616e-07   -2.29062e-22 
         -0.185   -9.91112e-07    7.94705e-23 
          -0.18   -1.10279e-06    6.61094e-22 
         -0.175   -1.21793e-06    6.46182e-22 
          -0.17   -1.33682e-06   -1.11243e-21 
         -0.165   -1.45975e-06    1.19089e-22 
          -0.16   -1.58701e-06    3.31786e-22 
         -0.155   -1.71892e-06   -2.99626e-21 
          -0.15   -1.85579e-06    2.67074e-21 
         -0.145   -1.99795e-06    1.11021e-21 
          -0.14   -2.14573e-06   -1.49472e-21 
         -0.135   -2.29948e-06   -8.03932e-22 
          -0.13   -2.45955e-06   -5.35051e-22 
         -0.125   -2.62631e-06    5.82401e-22 
          -0.12   -2.80014e-06     1.2948e-21 
         -0.115   -2.98143e-06    7.76435e-22 
          -0.11   -3.17057e-06    2.83683e-22 
         -0.105   -3.36798e-06    5.34279e-22 
           -0.1   -3.57409e-06   -8.45885e-22 
         -0.095   -3.78933e-06   -2.58423e-21 
          -0.09   -4.01415e-06    3.71429e-23 
         -0.085   -4.24901e-06   -9.17741e-22 
          -0.08   -4.49438e-06   -2.12025e-22 
         -0.075   -4.75076e-06    6.43632e-22 
          -0.07   -5.01864e-06   -1.67168e-21 
         -0.065   -5.29852e-06    9.85592e-22 
          -0.06   -5.59094e-06   -6.06407e-23 
         -0.055   -5.89641e-06    1.60828e-21 
          -0.05   -6.21548e-06    8.23981e-22 
         -0.045   -6.54869e-06   -1.24969e-21 
          -0.04   -6.89661e-06   -8.71065e-22 
         -0.035   -7.25977e-06    3.23233e-22 
          -0.03   -7.63875e-06   -8.33695e-22 
         -0.025   -8.03411e-06    2.10528e-21 
          -0.02   -8.44639e-06   -4.94394e-23 
         -0.015   -8.87616e-06   -6.74618e-22 
          -0.01   -9.32395e-06      1.184e-22 
         -0.005    -9.7903e-06    1.33639e-21 
              0   -1.02757e-05   -1.33483e-21 
          0.005   -1.07806e-05     1.7899e-21 
           0.01   -1.13055e-05   -5.41593e-23 
          0.015   -1.18508e-05   -8.61613e-22 
           0.02   -1.24169e-05     4.6341e-22 
          0.025    -1.3004e-05   -1.20354e-21 
           0.03   -1.36124e-05   -1.20094e-21 
          0.035   -1.42423e-05    4.49972e-22 
           0.04   -1.48936e-05   -2.38989e-22 
          0.045   -1.55665e-05    -1.3992e-21 
           0.05   -1.62606e-05    4.66201e-22 
          0.055   -1.69757e-05    5.52593e-22 
           0.06   -1.77113e-05   -1.13906e-21 
          0.065   -1.84669e-05    4.09623e-22 
           0.07   -1.92416e-05    1.09215e-21 
          0.075   -2.00343e-05    2.32644e-21 
           0.08   -2.08438e-05   -3.18266e-22 
          0.085   -2.16686e-05   -6.40526e-22 
           0.09   -2.25069e-05    7.51824e-22 
          0.095   -2.33565e-05   -1.82577e-21 
            0.1   -2.42152e-05    7.52592e-22 
          0.105   -2.50801e-05   -7.60313e-23 
           0.11   -2.59482e-05    1.82466e-22 
          0.115   -2.68162e-05   -3.46475e-23 
           0.12   -2.76802e-05   -1.41792e-21 
          0.125   -2.85362e-05   -6.32345e-22 
           0.13   -2.93797e-05    1.27637e-21 
          0.135    -3.0206e-05    9.32241e-22 
           0.14     -3.101e-05   -5.78591e-22 
          0.145   -3.17865e-05    -6.0964e-23 
           0.15   -3.25299e-05   -1.37824e-22 
          0.155   -3.32347e-05   -5.77951e-22 
           0.16   -3.38951e-05   -1.64124e-21 
          0.165   -3.45053e-05    1.58504e-21 
           0.17   -3.50598e-05   -1.29764e-21 
          0.175   -3.55532e-05   -7.52168e-24 
           0.18   -3.59802e-05    2.71778e-22 
          0.185   -3.63362e-05   -7.60728e-22 
           0.19   -3.66168e-05   -8.24948e-22 
          0.195   -3.68184e-05   -1.13424e-21 
            0.2   -3.69379e-05    2.46054e-22 
          0.205   -3.69732e-05   -3.91164e-22 
           0.21   -3.69228e-05   -8.48655e-23 
          0.215   -3.67861e-05   -5.32166e-22 
           0.22   -3.65635e-05    5.48772e-22 
          0.225   -3.62562e-05   -6.18144e-24 
           0.23   -3.58664e-05    3.40516e-22 
          0.235   -3.53971e-05   -6.04849e-22 
           0.24   -3.48521e-05   -3.43881e-22 
          0.245   -3.42358e-05    5.34752e-23 
           0.25   -3.35534e-05   -9.24626e-22 
          0.255   -3.28105e-05   -1.37245e-22 
           0.26   -3.20132e-05    1.01631e-21 
          0.265   -3.11679e-05   -6.21374e-22 
           0.27    -3.0281e-05   -1.04908e-21 
          0.275   -2.93592e-05    3.26987e-22 
           0.28   -2.84091e-05    5.10354e-23 
          0.285    -2.7437e-05    2.84554e-22 
           0.29   -2.64493e-05      3.768e-22 
          0.295   -2.54517e-05   -8.33688e-22 
            0.3     -2.445e-05    6.79827e-23 
          0.305   -2.34492e-05    2.83766e-23 
           0.31   -2.24542e-05   -9.87982e-22 
          0.315   -2.14693e-05     6.3717e-22 
           0.32   -2.04982e-05    1.35948e-21 
          0.325   -1.95444e-05   -4.22508e-22 
           0.33   -1.86108e-05   -1.53619e-22 
          0.335      -1.77e-05    3.15524e-22 
           0.34    -1.6814e-05   -9.98084e-22 
          0.345   -1.59545e-05    7.90812e-22 
           0.35   -1.51228e-05     3.3743e-22 
          0.355     -1.432e-05   -6.28196e-22 
           0.36   -1.35467e-05   -6.75641e-22 
          0.365   -1.28034e-05   -2.21684e-21 
           0.37   -1.20903e-05   -8.88157e-22 
          0.375   -1.14073e-05    1.66097e-22 
           0.38   -1.07542e-05   -1.22129e-21 
          0.385   -1.01306e-05   -1.77894e-21 
           0.39   -9.53612e-06    6.12399e-22 
          0.395   -8.97002e-06    -5.0791e-22 
            0.4   -8.43162e-06    2.22486e-22 
          0.405   -7.92014e-06   -4.02261e-22 
           0.41   -7.43473e-06      4.885e-22 
          0.415    -6.9745e-06   -1.70411e-22 
           0.42   -6.53853e-06   -3.31357e-22 
          0.425   -6.12588e-06    1.60152e-21 
           0.43   -5.73558e-06   -1.68701e-21 
          0.435    -5.3667e-06    7.73669e-22 
           0.44   -5.01828e-06   -1.29786e-21 
          0.445   -4.68937e-06   -1.15205e-21 
           0.45   -4.37905e-06    6.78437e-22 
          0.455   -4.08641e-06   -8.22365e-22 
           0.46   -3.81056e-06    2.59357e-22 
          0.465   -3.55065e-06    2.13856e-22 
           0.47   -3.30583e-06   -1.91695e-22 
          0.475    -3.0753e-06   -1.07842e-22 
           0.48   -2.85829e-06   -6.45974e-22 
          0.485   -2.65403e-06    8.01461e-22 
           0.49   -2.46181e-06   -9.50647e-22 
          0.495   -2.28094e-06    -2.5197e-22 
            0.5   -2.11076e-06   -1.23786e-21 
          0.505   -1.95063e-06   -1.23269e-22 
           0.51   -1.79995e-06    9.09254e-23 
          0.515   -1.65815e-06   -1.03947e-22 
           0.52   -1.52467e-06   -7.67083e-22 
          0.525     -1.399e-06   -2.12575e-22 
           0.53   -1.28063e-06    4.12194e-22 
          0.535   -1.16909e-06   -4.43392e-22 
           0.54   -1.06393e-06    5.24385e-22 
          0.545   -9.64727e-07    1.06135e-22 
           0.55   -8.71073e-07    1.48651e-22 
          0.555   -7.82583e-07    1.28261e-21 
           0.56   -6.98891e-07    1.22096e-21 
          0.565    -6.1965e-07   -1.20327e-22 
           0.57   -5.44531e-07    -1.1605e-21 
          0.575   -4.73221e-07   -5.90768e-22 
           0.58   -4.05423e-07     7.2385e-22 
          0.585   -3.40856e-07    3.87946e-22 
           0.59   -2.79253e-07    2.60708e-22 
          0.595   -2.20359e-07    5.34646e-22 
            0.6   -1.63934e-07    9.68003e-22 
          0.605   -1.09747e-07    8.09533e-22 
           0.61     -5.758e-08    2.71252e-22 
          0.615    -7.2255e-09    6.34378e-23 
           0.62     4.1515e-08    6.72328e-22 
          0.625    8.88306e-08    -4.3812e-22 
           0.63    1.34902e-07   -5.54891e-22 
          0.635    1.79901e-07   -1.28849e-22 
           0.64    2.23994e-07   -1.49075e-21 
          0.645    2.67339e-07   -1.42889e-21 
           0.65    3.10088e-07   -7.58934e-22 
          0.655    3.52387e-07   -1.43822e-21 
           0.66    3.94377e-07   -3.22431e-22 
          0.665    4.36194e-07   -1.15465e-21 
           0.67    4.77969e-07   -3.17653e-22 
          0.675    5.19831e-07    6.01092e-22 
           0.68    5.61902e-07    5.41815e-22 
          0.685    6.04302e-07   -2.92623e-22 
           0.69     6.4715e-07   -9.58596e-22 
          0.695     6.9056e-07    1.48472e-21 
            0.7    7.34644e-07    1.33805e-21 
          0.705    7.79512e-07   -6.04571e-22 
           0.71    8.25274e-07   -6.18979e-22 
          0.715    8.72037e-07   -5.66885e-22 
           0.72    9.19906e-07   -1.37734e-21 
          0.725    9.68987e-07    1.33736e-21 
           0.73    1.01939e-06    1.13124e-22 
          0.735     1.0712e-06   -7.43269e-22 
           0.74    1.12455e-06    4.17027e-22 
          0.745    1.17952e-06    4.25898e-23 
           0.75    1.23622e-06   -1.92698e-22 
          0.755    1.29477e-06   -2.55569e-22 
           0.76    1.35525e-06   -3.29539e-22 
          0.765    1.41779e-06   -6.46642e-22 
           0.77    1.48248e-06    4.33013e-22 
          0.775    1.54944e-06    2.63437e-22 
           0.78    1.61877e-06   -3.37716e-22 
          0.785    1.69059e-06   -6.31287e-23 
           0.79    1.76501e-06    8.68675e-23 
          0.795    1.84215e-06    3.84048e-22 
            0.8    1.92211e-06   -6.75514e-23 
          0.805    2.00503e-06    4.33997e-22 
           0.81    2.09101e-06    -2.3042e-22 
          0.815    2.18019e-06    4.03814e-22 
           0.82    2.27269e-06   -1.50792e-22 
          0.825    2.36864e-06   -2.07162e-22 
           0.83    2.46817e-06    2.88438e-22 
          0.835    2.57141e-06    7.51919e-23 
           0.84    2.67851e-06    3.20461e-22 
          0.845    2.78959e-06    3.80419e-22 
           0.85    2.90481e-06    1.59304e-22 
          0.855     3.0243e-06     4.7406e-22 
           0.86    3.14822e-06    1.99892e-22 
          0.865    3.27672e-06    6.87619e-22 
           0.87    3.40995e-06    2.27612e-23 
          0.875    3.54808e-06    5.22473e-23 
           0.88    3.69126e-06    5.74251e-22 
          0.885    3.83966e-06   -3.94541e-22 
           0.89    3.99344e-06    4.93884e-22 
          0.895    4.15278e-06    2.20664e-22 
            0.9    4.31784e-06   -9.56984e-23 
          0.905    4.48882e-06    2.64602e-22 
           0.91    4.66588e-06   -2.82676e-22 
          0.915    4.84921e-06   -6.57749e-22 
           0.92    5.03899e-06    -3.6967e-22 
          0.925    5.23542e-06   -6.81253e-22 
           0.93    5.43867e-06   -1.35304e-22 
          0.935    5.64894e-06    3.50961e-23 
           0.94    5.86642e-06    1.55416e-22 
          0.945    6.09131e-06    8.67687e-22 
           0.95    6.32379e-06   -2.41179e-22 
          0.955    6.56406e-06    1.00318e-22 
           0.96    6.81232e-06    2.36057e-22 
          0.965    7.06875e-06    1.03574e-21 
           0.97    7.33354e-06   -9.41354e-22 
          0.975    7.60688e-06   -7.39883e-22 
           0.98    7.88895e-06    1.81174e-22 
          0.985    8.17993e-06   -5.42469e-22 
           0.99    8.47998e-06   -1.77861e-22 
          0.995    8.78926e-06   -3.34547e-22 
              1    9.10794e-06    6.84837e-22 
