      z,       a_n0_Re,       a_n0_Im
          0.165    3.82283e-05    4.86417e-23 
           0.17     4.0011e-05    1.20375e-22 
          0.175    4.16958e-05    6.98206e-23 
           0.18    4.32571e-05   -6.04833e-22 
          0.185    4.46693e-05    4.09653e-23 
           0.19    4.59081e-05    3.83587e-22 
          0.195    4.69509e-05    1.29452e-21 
            0.2    4.77778e-05    1.60014e-21 
          0.205     4.8372e-05    1.34529e-21 
           0.21    4.87208e-05    -1.0334e-21 
          0.215     4.8816e-05    3.49658e-23 
           0.22    4.86542e-05   -1.16845e-22 
          0.225     4.8237e-05    4.85733e-22 
           0.23     4.7571e-05    4.05211e-22 
          0.235    4.66675e-05   -8.60141e-22 
           0.24    4.55423e-05   -2.17677e-22 
          0.245    4.42149e-05    4.56228e-22 
           0.25     4.2708e-05    1.16441e-21 
          0.255    4.10466e-05    5.96893e-22 
           0.26    3.92572e-05    7.82535e-22 
          0.265    3.73672e-05    1.98237e-21 
           0.27    3.54038e-05   -9.17885e-22 
          0.275    3.33934e-05    1.04232e-21 
           0.28     3.1361e-05    2.33505e-22 
          0.285    2.93297e-05   -5.49865e-22 
           0.29    2.73205e-05    2.59168e-21 
          0.295    2.53517e-05       8.23e-22 
            0.3    2.34389e-05    1.81735e-21 
          0.305    2.15952e-05    2.66827e-21 
           0.31    1.98309e-05    1.03528e-21 
          0.315    1.81538e-05   -1.20245e-21 
           0.32    1.65693e-05    1.01614e-21 
          0.325     1.5081e-05    1.21567e-21 
           0.33    1.36902e-05    7.99275e-22 
          0.335     1.2397e-05   -4.25128e-22 
           0.34    1.11998e-05    2.60074e-21 
          0.345    1.00962e-05     -2.013e-21 
           0.35    9.08267e-06    1.29313e-21 
          0.355    8.15528e-06   -7.36608e-22 
           0.36    7.30946e-06    1.17063e-21 
          0.365    6.54039e-06    7.38867e-24 
           0.37    5.84306e-06   -1.13343e-22 
          0.375    5.21243e-06   -7.62457e-22 
           0.38    4.64349e-06   -5.50005e-22 
          0.385    4.13134e-06    9.84606e-22 
           0.39    3.67127e-06   -1.40975e-22 
          0.395    3.25877e-06    6.99259e-22 
            0.4    2.88957e-06    5.80776e-23 
          0.405    2.55966e-06   -6.01371e-22 
           0.41    2.26532e-06    1.58137e-22 
          0.415    2.00307e-06    -6.7053e-23 
           0.42    1.76972e-06    4.46561e-22 
          0.425    1.56234e-06    1.76985e-21 
           0.43    1.37824e-06    6.27306e-22 
          0.435    1.21499e-06    2.27958e-22 
           0.44    1.07037e-06    2.14997e-21 
          0.445    9.42366e-07   -4.27027e-22 
           0.45     8.2917e-07    1.68034e-21 
          0.455     7.2915e-07    1.83298e-22 
           0.46     6.4084e-07    1.31242e-22 
          0.465    5.62924e-07   -4.90017e-23 
           0.47    4.94227e-07    -1.4657e-21 
          0.475    4.33696e-07   -6.23257e-22 
           0.48    3.80394e-07    1.26162e-21 
          0.485    3.33485e-07    6.83027e-22 
           0.49    2.92225e-07    2.16568e-22 
          0.495    2.55954e-07    -1.8211e-21 
            0.5    2.24084e-07   -1.23025e-21 
          0.505    1.96095e-07    1.21779e-22 
           0.51    1.71527e-07    1.80232e-21 
          0.515    1.49972e-07    4.50295e-22 
           0.52    1.31068e-07   -1.74101e-22 
          0.525    1.14497e-07   -3.09232e-22 
           0.53     9.9977e-08   -3.97936e-22 
          0.535    8.72592e-08    1.19063e-21 
           0.54    7.61245e-08   -1.29013e-21 
          0.545    6.63796e-08     3.7844e-22 
           0.55    5.78542e-08   -1.98019e-21 
          0.555    5.03982e-08   -1.64876e-21 
           0.56    4.38799e-08   -2.16283e-22 
          0.565    3.81829e-08   -2.76125e-22 
           0.57    3.32053e-08    8.82867e-22 
          0.575    2.88574e-08    -1.3568e-22 
           0.58    2.50602e-08   -4.54824e-22 
          0.585    2.17444e-08   -4.87828e-22 
           0.59    1.88494e-08    7.14447e-22 
          0.595    1.63217e-08   -1.94728e-22 
            0.6    1.41144e-08     1.3376e-22 
          0.605    1.21864e-08   -6.75442e-22 
           0.61    1.05016e-08   -3.71491e-22 
          0.615    9.02835e-09    5.22182e-22 
           0.62    7.73876e-09     7.8454e-22 
          0.625    6.60842e-09   -4.71088e-22 
           0.63    5.61587e-09    -1.1123e-23 
          0.635    4.74222e-09    1.81389e-21 
           0.64    3.97082e-09    1.17769e-21 
          0.645      3.287e-09    3.00333e-22 
           0.65    2.67779e-09   -1.62494e-21 
          0.655    2.13168e-09   -1.05322e-21 
           0.66    1.63843e-09    8.21234e-22 
          0.665    1.18892e-09   -1.09341e-21 
           0.67    7.74911e-10   -2.48178e-22 
          0.675    3.88987e-10    2.13902e-22 
           0.68    2.43749e-11    2.36569e-21 
          0.685   -3.25156e-10    1.13013e-21 
           0.69   -6.65398e-10    1.61245e-22 
          0.695    -1.0018e-09    6.97028e-22 
            0.7   -1.33957e-09   -9.49476e-22 
          0.705   -1.68372e-09    7.87456e-22 
           0.71   -2.03918e-09     4.5264e-22 
          0.715   -2.41086e-09   -9.04822e-22 
           0.72   -2.80372e-09   -5.75242e-22 
          0.725   -3.22283e-09    9.12287e-22 
           0.73   -3.67343e-09   -1.40432e-21 
          0.735   -4.16104e-09     1.1445e-21 
           0.74   -4.69147e-09   -8.36478e-22 
          0.745   -5.27093e-09   -2.80095e-22 
           0.75   -5.90609e-09    9.06109e-22 
          0.755   -6.60417e-09   -2.07341e-22 
           0.76   -7.37299e-09    4.74129e-22 
          0.765    -8.2211e-09   -6.57126e-22 
           0.77   -9.15783e-09    1.04527e-22 
          0.775   -1.01934e-08   -3.97296e-22 
           0.78   -1.13391e-08    5.30627e-22 
          0.785   -1.26072e-08     4.5869e-22 
           0.79   -1.40114e-08   -2.00208e-21 
          0.795   -1.55667e-08   -6.73605e-23 
            0.8   -1.72897e-08   -1.72618e-21 
          0.805   -1.91985e-08   -3.27685e-23 
           0.81   -2.13135e-08    2.07208e-22 
          0.815   -2.36569e-08     5.2111e-22 
           0.82   -2.62533e-08    7.05191e-24 
          0.825   -2.91298e-08   -7.30815e-23 
           0.83   -3.23165e-08   -2.24599e-22 
          0.835   -3.58466e-08    4.52451e-22 
           0.84   -3.97566e-08   -2.96803e-22 
          0.845    -4.4087e-08    7.60309e-23 
           0.85   -4.88824e-08   -4.65847e-22 
          0.855   -5.41921e-08    7.38449e-23 
           0.86   -6.00705e-08    6.73784e-22 
          0.865   -6.65777e-08    1.06699e-21 
           0.87   -7.37799e-08   -7.55621e-22 
          0.875   -8.17501e-08    -6.4898e-22 
           0.88   -9.05691e-08   -6.46179e-22 
          0.885   -1.00326e-07   -1.44936e-22 
           0.89   -1.11118e-07     1.6762e-21 
          0.895   -1.23053e-07   -3.43615e-22 
            0.9   -1.36252e-07    9.51454e-22 
          0.905   -1.50844e-07   -6.29618e-22 
           0.91   -1.66974e-07   -1.76647e-21 
          0.915   -1.84801e-07   -1.29015e-21 
           0.92     -2.045e-07   -7.45311e-22 
          0.925   -2.26264e-07   -6.38613e-23 
           0.93   -2.50303e-07    1.00861e-21 
          0.935   -2.76851e-07    2.74374e-22 
           0.94   -3.06163e-07   -6.41524e-22 
          0.945    -3.3852e-07   -6.08584e-24 
           0.95    -3.7423e-07   -1.29861e-21 
          0.955   -4.13631e-07    1.85775e-22 
           0.96   -4.57093e-07    9.03534e-23 
          0.965   -5.05024e-07    1.43456e-21 
           0.97   -5.57867e-07   -4.24917e-22 
          0.975   -6.16109e-07   -2.70084e-22 
           0.98   -6.80283e-07    1.99481e-22 
          0.985    -7.5097e-07    3.88231e-22 
           0.99   -8.28804e-07    4.24222e-22 
          0.995   -9.14477e-07   -3.49514e-22 
              1   -1.00874e-06   -2.01654e-22 
