      z,       a_n0_Re,       a_n0_Im
           0.13    5.99372e-07    2.58532e-22 
          0.135    7.60171e-07   -5.23893e-24 
           0.14    9.55204e-07    1.37306e-22 
          0.145    1.18847e-06   -1.47839e-22 
           0.15    1.46326e-06    2.62711e-22 
          0.155     1.7817e-06   -5.75324e-22 
           0.16    2.14421e-06   -3.73646e-22 
          0.165    2.54896e-06   -5.13684e-23 
           0.17    2.99143e-06   -3.64757e-22 
          0.175    3.46397e-06   -3.22878e-22 
           0.18    3.95571e-06   -4.64918e-22 
          0.185    4.45264e-06   -1.15938e-22 
           0.19    4.93804e-06    6.28404e-24 
          0.195    5.39332e-06   -1.53386e-22 
            0.2    5.79911e-06    3.69217e-22 
          0.205    6.13665e-06    6.32941e-24 
           0.21    6.38928e-06   -2.89877e-23 
          0.215    6.54388e-06   -3.33832e-23 
           0.22    6.59208e-06   -4.46393e-25 
          0.225    6.53107e-06    7.05959e-23 
           0.23    6.36388e-06    5.53881e-23 
          0.235    6.09913e-06   -2.63789e-22 
           0.24    5.75021e-06    1.29408e-22 
          0.245    5.33408e-06    2.07054e-22 
           0.25     4.8698e-06    -2.4724e-22 
          0.255    4.37704e-06      2.554e-23 
           0.26    3.87462e-06    1.10633e-22 
          0.265    3.37939e-06    6.45848e-22 
           0.27    2.90541e-06     6.2279e-22 
          0.275    2.46349e-06    4.90824e-22 
           0.28    2.06107e-06   -4.14509e-22 
          0.285    1.70244e-06    -2.5055e-22 
           0.29    1.38911e-06    3.63265e-24 
          0.295    1.12031e-06    1.32778e-22 
            0.3    8.93595e-07    6.92476e-23 
          0.305    7.05346e-07    1.08814e-22 
           0.31      5.513e-07   -8.79057e-25 
          0.315    4.26933e-07   -4.64085e-24 
           0.32    3.27774e-07   -2.10808e-22 
          0.325    2.49622e-07     2.5702e-22 
           0.33    1.88681e-07    1.20902e-22 
          0.335    1.41624e-07    2.90065e-22 
           0.34    1.05616e-07    7.96356e-23 
          0.345    7.82901e-08     6.4842e-23 
           0.35    5.77115e-08     6.7825e-23 
          0.355    4.23227e-08    1.02953e-22 
           0.36    3.08894e-08   -2.63217e-23 
          0.365    2.24456e-08    1.14827e-22 
           0.37    1.62441e-08   -2.58689e-22 
          0.375    1.17126e-08    2.40724e-22 
           0.38    8.41698e-09    1.16593e-22 
          0.385    6.03061e-09    1.92642e-22 
           0.39    4.30947e-09    6.75748e-23 
          0.395    3.07257e-09   -5.32796e-23 
            0.4    2.18654e-09   -8.35917e-23 
          0.405    1.55367e-09   -1.93843e-22 
           0.41    1.10275e-09    9.75441e-23 
          0.415    7.82177e-10   -2.29701e-23 
           0.42    5.54704e-10   -1.33068e-23 
          0.425     3.9356e-10    2.22144e-23 
           0.43    2.79574e-10   -8.74564e-23 
          0.435    1.99058e-10    1.39522e-22 
           0.44     1.4226e-10    1.55617e-22 
          0.445    1.02248e-10    5.57872e-23 
           0.45    7.41015e-11   -1.30957e-22 
          0.455    5.43305e-11   -5.79058e-23 
           0.46    4.04645e-11    -1.2019e-22 
          0.465     3.0755e-11   -1.87898e-22 
           0.47    2.39667e-11   -1.58562e-22 
          0.475    1.92276e-11    5.57976e-23 
           0.48    1.59234e-11   -3.56152e-23 
          0.485    1.36222e-11   -1.48592e-22 
           0.49    1.20209e-11   -7.14327e-24 
          0.495    1.09072e-11   -7.86503e-24 
            0.5    1.01329e-11    4.02238e-23 
          0.505    9.59444e-12   -1.19889e-22 
           0.51    9.21987e-12    2.38399e-24 
          0.515    8.95907e-12   -1.01966e-22 
           0.52     8.7772e-12    7.72473e-24 
          0.525    8.65002e-12    8.06681e-23 
           0.53    8.56069e-12   -4.98301e-24 
          0.535    8.49748e-12    6.87737e-23 
           0.54    8.45221e-12   -5.73291e-23 
          0.545    8.41919e-12     1.0246e-22 
           0.55    8.39442e-12    6.75914e-23 
          0.555    8.37515e-12   -7.33305e-23 
           0.56    8.35942e-12    9.53711e-23 
          0.565    8.34589e-12   -1.97724e-23 
           0.57    8.33362e-12   -1.31681e-23 
          0.575    8.32194e-12    2.30995e-23 
           0.58    8.31039e-12    4.16852e-23 
          0.585    8.29866e-12    -8.0432e-23 
           0.59    8.28653e-12    -1.3916e-23 
          0.595    8.27383e-12    1.10241e-23 
            0.6    8.26046e-12   -2.67282e-23 
          0.605    8.24635e-12    6.24431e-23 
           0.61    8.23143e-12   -1.30086e-22 
          0.615    8.21567e-12   -3.93799e-23 
           0.62    8.19905e-12   -8.51005e-23 
          0.625    8.18154e-12   -3.65435e-23 
           0.63    8.16314e-12    3.87684e-23 
          0.635    8.14383e-12     -3.924e-23 
           0.64    8.12361e-12    6.77977e-23 
          0.645    8.10248e-12   -2.15658e-22 
           0.65    8.08043e-12   -1.48155e-22 
          0.655    8.05747e-12   -1.99409e-22 
           0.66    8.03359e-12    1.74514e-24 
          0.665     8.0088e-12    -1.9636e-23 
           0.67     7.9831e-12    -1.3364e-22 
          0.675    7.95648e-12    6.33538e-24 
           0.68    7.92897e-12    3.04162e-23 
          0.685    7.90055e-12   -4.70623e-23 
           0.69    7.87123e-12   -2.54469e-23 
          0.695    7.84102e-12    3.06084e-22 
            0.7    7.80993e-12    2.39922e-23 
          0.705    7.77795e-12   -2.36256e-23 
           0.71     7.7451e-12   -1.57592e-22 
          0.715    7.71138e-12    3.25219e-23 
           0.72     7.6768e-12    2.25738e-22 
          0.725    7.64137e-12    8.74174e-23 
           0.73     7.6051e-12   -7.48494e-23 
          0.735    7.56798e-12   -1.19335e-22 
           0.74    7.53004e-12    1.56939e-22 
          0.745    7.49128e-12   -2.36231e-22 
           0.75    7.45171e-12   -2.35085e-22 
          0.755    7.41135e-12    9.05557e-23 
           0.76    7.37019e-12   -1.00326e-22 
          0.765    7.32826e-12   -1.75281e-22 
           0.77    7.28555e-12   -7.08148e-22 
          0.775     7.2421e-12    3.42348e-23 
           0.78    7.19789e-12    1.41977e-22 
          0.785    7.15295e-12   -2.27354e-22 
           0.79    7.10729e-12    3.11514e-22 
          0.795    7.06092e-12    3.25322e-22 
            0.8    7.01385e-12    2.06073e-22 
          0.805    6.96608e-12    1.48188e-23 
           0.81    6.91763e-12   -1.05898e-23 
          0.815     6.8685e-12   -7.38438e-23 
           0.82    6.81869e-12    2.25316e-23 
          0.825    6.76822e-12    9.09062e-24 
           0.83    6.71706e-12    7.82464e-24 
          0.835    6.66521e-12    1.06674e-22 
           0.84    6.61264e-12   -1.94275e-22 
          0.845    6.55933e-12   -2.36437e-24 
           0.85    6.50522e-12    5.02889e-23 
          0.855    6.45023e-12   -2.62976e-24 
           0.86    6.39426e-12   -1.15424e-22 
          0.865    6.33716e-12    6.53472e-23 
           0.87    6.27874e-12   -5.28827e-22 
          0.875    6.21873e-12    -3.0406e-22 
           0.88    6.15678e-12    1.17377e-22 
          0.885    6.09243e-12   -4.00571e-23 
           0.89    6.02508e-12    2.97179e-22 
          0.895    5.95395e-12   -1.50087e-22 
            0.9    5.87806e-12   -7.24039e-23 
          0.905    5.79615e-12   -3.30753e-22 
           0.91    5.70663e-12    7.00995e-23 
          0.915    5.60746e-12    2.94081e-23 
           0.92    5.49614e-12   -8.70747e-23 
          0.925    5.36945e-12    3.98317e-23 
           0.93     5.2234e-12    3.92597e-23 
          0.935     5.0529e-12     9.2759e-23 
           0.94    4.85147e-12     -9.955e-24 
          0.945     4.6108e-12   -6.61593e-24 
           0.95    4.32007e-12    3.89671e-23 
          0.955    3.96504e-12   -4.12057e-23 
           0.96    3.52671e-12    5.44727e-23 
          0.965    2.97941e-12    7.47568e-23 
           0.97    2.28808e-12    7.09989e-23 
          0.975    1.40437e-12    5.70323e-23 
           0.98    2.61199e-13    1.51804e-23 
          0.985     -1.235e-12   -4.15161e-24 
           0.99   -3.21492e-12    3.38686e-23 
          0.995   -5.86125e-12   -4.57039e-23 
              1   -9.42905e-12     6.2548e-23 
