      z,       a_n0_Re,       a_n0_Im
         -0.125    7.56746e-12   -3.75372e-22 
          -0.12    7.99242e-12    2.84184e-22 
         -0.115    8.55986e-12    1.21657e-22 
          -0.11    9.31593e-12    2.79105e-23 
         -0.105    1.03218e-11    1.26574e-22 
           -0.1    1.16588e-11    2.20465e-22 
         -0.095    1.34347e-11     1.4147e-22 
          -0.09    1.57928e-11   -3.69803e-22 
         -0.085    1.89239e-11   -2.51599e-22 
          -0.08    2.30811e-11    6.38591e-23 
         -0.075    2.86017e-11    2.01543e-22 
          -0.07    3.59338e-11    3.74948e-23 
         -0.065    4.56731e-11    -7.8257e-23 
          -0.06    5.86116e-11    5.09072e-23 
         -0.055    7.58002e-11   -1.07613e-22 
          -0.05    9.86338e-11   -2.46132e-22 
         -0.045    1.28961e-10   -1.26257e-22 
          -0.04    1.69229e-10    1.94151e-22 
         -0.035    2.22676e-10    2.95605e-23 
          -0.03     2.9358e-10   -1.57934e-22 
         -0.025    3.87589e-10   -1.58461e-22 
          -0.02     5.1215e-10    -2.6094e-23 
         -0.015    6.77074e-10    -2.3963e-22 
          -0.01    8.95273e-10    1.15857e-22 
         -0.005    1.18372e-09   -4.25474e-23 
              0     1.5647e-09   -2.55237e-22 
          0.005    2.06743e-09    4.49591e-23 
           0.01    2.73014e-09    9.69522e-23 
          0.015    3.60278e-09   -8.11923e-23 
           0.02    4.75044e-09    2.64575e-23 
          0.025    6.25774e-09    4.00719e-24 
           0.03    8.23434e-09    -1.5259e-22 
          0.035    1.08219e-08    -2.5163e-22 
           0.04    1.42027e-08    4.34303e-22 
          0.045    1.86103e-08    1.48828e-23 
           0.05    2.43428e-08    6.80253e-23 
          0.055    3.17788e-08   -2.58991e-22 
           0.06     4.1396e-08   -1.20726e-23 
          0.065    5.37944e-08    1.26483e-22 
           0.07    6.97224e-08    1.06266e-22 
          0.075    9.01065e-08    6.07272e-23 
           0.08    1.16085e-07   -7.46906e-23 
          0.085    1.49043e-07   -2.23392e-22 
           0.09     1.9065e-07     3.2168e-22 
          0.095    2.42894e-07    1.14132e-22 
            0.1    3.08111e-07   -4.65248e-22 
          0.105    3.89004e-07   -2.68456e-22 
           0.11    4.88646e-07   -4.33393e-23 
          0.115    6.10456e-07    1.62198e-22 
           0.12    7.58141e-07    3.22428e-22 
          0.125    9.35599e-07     -7.926e-23 
           0.13    1.14676e-06    1.75447e-22 
          0.135    1.39539e-06    2.50335e-22 
           0.14    1.68478e-06   -3.13962e-22 
          0.145    2.01747e-06    6.41431e-23 
           0.15    2.39478e-06   -1.35359e-22 
          0.155    2.81649e-06    9.93172e-23 
           0.16    3.28036e-06   -1.18707e-22 
          0.165    3.78177e-06    1.00218e-21 
           0.17    4.31348e-06   -3.23447e-22 
          0.175    4.86544e-06    4.88033e-22 
           0.18     5.4249e-06   -5.52753e-22 
          0.185    5.97668e-06   -8.84252e-22 
           0.19    6.50375e-06   -8.07567e-23 
          0.195    6.98803e-06   -1.12287e-23 
            0.2     7.4114e-06    6.58512e-23 
          0.205    7.75685e-06    2.48283e-23 
           0.21    8.00972e-06    7.55805e-23 
          0.215    8.15876e-06   -1.00191e-22 
           0.22    8.19705e-06    9.25694e-23 
          0.225    8.12257e-06    8.43196e-23 
           0.23    7.93841e-06   -1.55524e-23 
          0.235     7.6525e-06    8.05153e-23 
           0.24    7.27701e-06    3.64736e-22 
          0.245    6.82742e-06    4.64876e-22 
           0.25    6.32134e-06   -8.81718e-22 
          0.255    5.77732e-06   -1.57836e-23 
           0.26    5.21365e-06    4.87076e-22 
          0.265    4.64735e-06    4.65277e-22 
           0.27    4.09338e-06    2.42162e-23 
          0.275    3.56407e-06    -8.3835e-23 
           0.28    3.06894e-06   -2.29946e-22 
          0.285    2.61458e-06    4.35344e-22 
           0.29    2.20491e-06   -4.07245e-22 
          0.295    1.84146e-06   -2.82128e-22 
            0.3    1.52381e-06    4.57569e-23 
          0.305       1.25e-06    1.62865e-22 
           0.31    1.01699e-06    9.03903e-23 
          0.315    8.21024e-07     1.3666e-22 
           0.32    6.58027e-07   -1.44226e-22 
          0.325    5.23821e-07    5.22544e-23 
           0.33    4.14354e-07   -4.61221e-23 
          0.335    3.25837e-07    -1.4175e-22 
           0.34    2.54829e-07   -2.62653e-22 
          0.345    1.98285e-07    2.71394e-22 
           0.35    1.53563e-07    7.43756e-23 
          0.355     1.1841e-07    3.04603e-22 
           0.36    9.09361e-08    9.20958e-23 
          0.365    6.95771e-08    7.39845e-23 
           0.37     5.3052e-08   -1.57059e-22 
          0.375    4.03238e-08    1.84502e-22 
           0.38    3.05602e-08   -2.31336e-22 
          0.385     2.3099e-08    1.75219e-22 
           0.39     1.7417e-08    1.41289e-22 
          0.395    1.31037e-08   -9.41298e-23 
            0.4    9.83897e-09   -7.10617e-23 
          0.405    7.37441e-09    6.95989e-23 
           0.41    5.51837e-09    1.54178e-22 
          0.415    4.12365e-09    8.45562e-23 
           0.42    3.07764e-09   -1.15795e-22 
          0.425    2.29452e-09   -8.30158e-24 
           0.43    1.70915e-09    1.00466e-22 
          0.435    1.27222e-09   -2.99391e-23 
           0.44    9.46504e-10   -6.47548e-23 
          0.445    7.03987e-10   -7.55725e-23 
           0.45    5.23616e-10   -1.08966e-22 
          0.455    3.89606e-10    4.73752e-23 
           0.46    2.90141e-10    3.87399e-23 
          0.465    2.16387e-10   -2.22172e-23 
           0.47     1.6175e-10    4.18274e-23 
          0.475    1.21311e-10   -4.05942e-23 
           0.48    9.14079e-11    1.07605e-22 
          0.485    6.93137e-11   -1.10506e-23 
           0.49    5.30022e-11     5.5792e-23 
          0.495    4.09687e-11    1.96535e-23 
            0.5    3.20973e-11   -2.06419e-23 
          0.505    2.55608e-11   -7.68938e-23 
           0.51    2.07473e-11   -6.82587e-23 
          0.515     1.7204e-11    3.08146e-24 
           0.52    1.45968e-11   -8.08001e-23 
          0.525    1.26787e-11     7.0495e-23 
           0.53    1.12678e-11   -6.09983e-23 
          0.535      1.023e-11    9.63021e-23 
           0.54     9.4665e-12   -3.32721e-23 
          0.545    8.90444e-12     3.1382e-23 
           0.55     8.4903e-12   -3.00138e-23 
          0.555    8.18467e-12    1.71916e-23 
           0.56    7.95856e-12    9.39066e-26 
          0.565    7.79065e-12   -7.13941e-23 
           0.57    7.66524e-12    -1.0526e-22 
          0.575    7.57082e-12   -1.26541e-23 
           0.58    7.49892e-12   -1.53454e-24 
          0.585    7.44331e-12   -2.39294e-25 
           0.59    7.39943e-12   -7.47012e-23 
          0.595    7.36393e-12   -5.22277e-23 
            0.6    7.33435e-12   -1.55284e-22 
          0.605    7.30888e-12    2.57314e-23 
           0.61     7.2862e-12    8.28439e-23 
          0.615    7.26534e-12    -2.3376e-23 
           0.62     7.2456e-12   -1.20412e-22 
          0.625    7.22645e-12    1.57662e-23 
           0.63    7.20751e-12    1.36296e-22 
          0.635     7.1885e-12    4.57195e-23 
           0.64    7.16923e-12    1.43175e-22 
          0.645    7.14955e-12   -9.01827e-23 
           0.65    7.12934e-12   -1.38264e-23 
          0.655    7.10853e-12   -4.36397e-23 
           0.66    7.08707e-12   -1.05681e-22 
          0.665    7.06491e-12    3.59749e-23 
           0.67    7.04202e-12   -6.02311e-23 
          0.675     7.0184e-12     7.0771e-23 
           0.68    6.99401e-12   -1.48283e-22 
          0.685    6.96886e-12    7.36779e-23 
           0.69    6.94294e-12    4.36853e-23 
          0.695    6.91626e-12    2.14803e-22 
            0.7    6.88879e-12   -5.09389e-23 
          0.705    6.86056e-12   -4.93193e-23 
           0.71    6.83157e-12    1.04602e-22 
          0.715    6.80181e-12    1.16563e-22 
           0.72    6.77129e-12   -2.06773e-22 
          0.725    6.74002e-12   -2.29498e-22 
           0.73    6.70801e-12    2.43505e-22 
          0.735    6.67525e-12   -1.18065e-22 
           0.74    6.64176e-12    9.70789e-23 
          0.745    6.60753e-12    5.75192e-23 
           0.75    6.57259e-12   -3.61805e-22 
          0.755    6.53692e-12    3.17998e-22 
           0.76    6.50054e-12    1.54634e-22 
          0.765    6.46345e-12    4.81818e-22 
           0.77    6.42566e-12    1.78158e-22 
          0.775    6.38715e-12   -1.28334e-22 
           0.78    6.34793e-12   -2.15011e-22 
          0.785    6.30799e-12    -6.8699e-22 
           0.79    6.26732e-12    5.47451e-23 
          0.795    6.22589e-12    1.05842e-23 
            0.8    6.18368e-12   -7.48736e-23 
          0.805    6.14064e-12   -1.05441e-22 
           0.81    6.09671e-12   -1.53724e-22 
          0.815    6.05181e-12     2.1408e-23 
           0.82    6.00583e-12    5.31026e-23 
          0.825     5.9586e-12    4.66971e-24 
           0.83    5.90994e-12    4.70816e-25 
          0.835    5.85955e-12   -1.21372e-22 
           0.84    5.80709e-12   -2.25241e-22 
          0.845    5.75207e-12   -6.06538e-24 
           0.85    5.69386e-12    1.88525e-22 
          0.855    5.63163e-12   -9.95334e-23 
           0.86    5.56429e-12   -7.82212e-23 
          0.865    5.49042e-12   -2.68373e-22 
           0.87    5.40814e-12   -2.56081e-22 
          0.875    5.31501e-12   -5.27583e-22 
           0.88    5.20782e-12   -3.95369e-22 
          0.885    5.08242e-12   -1.40943e-22 
           0.89    4.93335e-12    -1.7881e-22 
          0.895     4.7535e-12    3.36412e-22 
            0.9    4.53362e-12    3.37032e-22 
          0.905     4.2616e-12   -1.48587e-23 
           0.91    3.92169e-12    1.58529e-22 
          0.915    3.49333e-12   -4.67902e-23 
           0.92    2.94971e-12   -2.65093e-22 
          0.925    2.25582e-12   -5.45049e-23 
           0.93    1.36597e-12   -6.60438e-23 
          0.935    2.20493e-13   -1.71051e-22 
           0.94   -1.25864e-12   -8.14282e-23 
          0.945   -3.17347e-12    3.07804e-23 
           0.95   -5.65756e-12   -1.38163e-22 
          0.955   -8.88585e-12    4.58713e-23 
           0.96   -1.30876e-11   -9.25442e-23 
          0.965   -1.85633e-11    3.53516e-23 
           0.97   -2.57069e-11    4.62764e-23 
          0.975   -3.50351e-11    8.18655e-24 
           0.98    -4.7225e-11    9.78397e-23 
          0.985   -6.31637e-11    1.49933e-23 
           0.99   -8.40124e-11   -1.95733e-23 
          0.995    -1.1129e-10     4.0796e-23 
              1   -1.46983e-10    6.47735e-24 
