      z,       b_n0_Re,       b_n0_Im
          -0.63,   -4.55305e-09,   -6.30007e-25 
         -0.625,   -4.88157e-09,   -5.53852e-25 
          -0.62,   -5.23729e-09,    2.98606e-25 
         -0.615,   -5.62213e-09,   -5.39907e-25 
          -0.61,   -6.03804e-09,   -9.94922e-25 
         -0.605,   -6.48708e-09,   -5.16244e-25 
           -0.6,   -6.97137e-09,   -2.83856e-25 
         -0.595,   -7.49308e-09,    2.97278e-25 
          -0.59,   -8.05443e-09,    2.00837e-25 
         -0.585,   -8.65767e-09,    4.87705e-25 
          -0.58,   -9.30507e-09,   -1.88055e-24 
         -0.575,   -9.99889e-09,    5.65837e-25 
          -0.57,   -1.07414e-08,    5.01779e-25 
         -0.565,   -1.15348e-08,   -1.93688e-25 
          -0.56,   -1.23812e-08,   -4.38487e-25 
         -0.555,   -1.32827e-08,   -7.54782e-25 
          -0.55,   -1.42411e-08,   -7.81186e-25 
         -0.545,   -1.52582e-08,   -7.10374e-25 
          -0.54,   -1.63352e-08,   -3.09903e-24 
         -0.535,   -1.74732e-08,   -2.22834e-24 
          -0.53,   -1.86727e-08,   -4.86557e-25 
         -0.525,   -1.99338e-08,   -3.29275e-25 
          -0.52,   -2.12555e-08,   -8.82621e-25 
         -0.515,   -2.26364e-08,    1.89418e-24 
          -0.51,   -2.40739e-08,   -1.88365e-24 
         -0.505,   -2.55642e-08,   -5.39898e-25 
           -0.5,   -2.71021e-08,    1.03334e-24 
         -0.495,   -2.86812e-08,    1.60656e-24 
          -0.49,    -3.0293e-08,    2.07516e-24 
         -0.485,   -3.19275e-08,   -5.49672e-25 
          -0.48,   -3.35726e-08,    6.48104e-25 
         -0.475,   -3.52138e-08,   -1.55864e-25 
          -0.47,   -3.68346e-08,    6.24555e-25 
         -0.465,   -3.84159e-08,    5.82259e-25 
          -0.46,   -3.99362e-08,   -2.10123e-24 
         -0.455,   -4.13714e-08,   -2.76851e-25 
          -0.45,    -4.2695e-08,   -2.01425e-25 
         -0.445,    -4.3878e-08,    1.17667e-25 
          -0.44,   -4.48893e-08,     1.5737e-24 
         -0.435,   -4.56955e-08,   -3.43581e-25 
          -0.43,   -4.62616e-08,   -1.99575e-24 
         -0.425,   -4.65514e-08,    1.78086e-24 
          -0.42,   -4.65277e-08,   -8.76995e-25 
         -0.415,    -4.6153e-08,   -2.11984e-24 
          -0.41,   -4.53903e-08,   -1.34446e-24 
         -0.405,   -4.42037e-08,   -2.26925e-24 
           -0.4,   -4.25593e-08,    -1.8678e-24 
         -0.395,    -4.0426e-08,    3.18497e-24 
          -0.39,   -3.77767e-08,    8.25621e-25 
         -0.385,   -3.45887e-08,   -1.01576e-24 
          -0.38,   -3.08451e-08,   -5.09644e-24 
         -0.375,   -2.65355e-08,    7.74171e-24 
          -0.37,   -2.16568e-08,   -9.92153e-25 
         -0.365,   -1.62141e-08,   -4.27877e-24 
          -0.36,   -1.02211e-08,    9.15116e-24 
         -0.355,   -3.70039e-09,   -2.16055e-24 
          -0.35,    3.31595e-09,   -2.16812e-25 
         -0.345,    1.07867e-08,    3.56032e-24 
          -0.34,    1.86613e-08,   -3.72938e-24 
         -0.335,     2.6881e-08,   -1.08522e-24 
          -0.33,    3.53789e-08,    3.24648e-24 
         -0.325,     4.4081e-08,    3.01607e-24 
          -0.32,    5.29079e-08,   -4.54348e-24 
         -0.315,    6.17756e-08,   -7.19772e-25 
          -0.31,    7.05971e-08,    2.00552e-24 
         -0.305,    7.92845e-08,    6.19283e-24 
           -0.3,    8.77501e-08,   -9.03975e-26 
         -0.295,    9.59085e-08,   -3.26727e-24 
          -0.29,    1.03678e-07,   -4.18281e-24 
         -0.285,    1.10984e-07,    2.82828e-24 
          -0.28,    1.17756e-07,    3.21384e-24 
         -0.275,    1.23936e-07,   -1.26696e-24 
          -0.27,    1.29471e-07,    1.74731e-24 
         -0.265,    1.34322e-07,   -3.35955e-24 
          -0.26,    1.38459e-07,    4.43691e-24 
         -0.255,    1.41864e-07,    3.95249e-24 
          -0.25,    1.44531e-07,    2.24051e-24 
         -0.245,    1.46462e-07,   -1.86758e-24 
          -0.24,    1.47674e-07,   -1.81055e-24 
         -0.235,     1.4819e-07,   -2.40351e-25 
          -0.23,    1.48043e-07,    1.06626e-24 
         -0.225,    1.47275e-07,   -1.06984e-24 
          -0.22,    1.45932e-07,   -1.19343e-24 
         -0.215,    1.44067e-07,   -1.60343e-25 
          -0.21,    1.41737e-07,    6.80532e-25 
         -0.205,       1.39e-07,    2.50876e-24 
           -0.2,    1.35915e-07,   -5.35289e-25 
         -0.195,    1.32545e-07,   -2.30808e-24 
          -0.19,    1.28946e-07,     2.3168e-24 
         -0.185,    1.25177e-07,   -9.84224e-25 
          -0.18,    1.21291e-07,     7.3227e-25 
         -0.175,     1.1734e-07,   -1.01351e-24 
          -0.17,    1.13369e-07,    4.89803e-25 
         -0.165,     1.0942e-07,   -7.51461e-26 
          -0.16,    1.05532e-07,    6.42044e-25 
         -0.155,    1.01736e-07,   -2.15509e-24 
          -0.15,    9.80604e-08,    1.05287e-24 
         -0.145,    9.45275e-08,    7.22863e-25 
          -0.14,    9.11559e-08,    1.32992e-24 
         -0.135,    8.79594e-08,    5.20477e-25 
          -0.13,    8.49482e-08,   -9.84582e-25 
         -0.125,    8.21285e-08,   -1.72595e-24 
          -0.12,    7.95035e-08,   -4.57028e-25 
         -0.115,    7.70733e-08,    -2.5972e-24 
          -0.11,    7.48357e-08,    7.27317e-25 
         -0.105,    7.27862e-08,    1.30472e-24 
           -0.1,    7.09187e-08,    7.40844e-25 
         -0.095,    6.92256e-08,    7.25538e-25 
          -0.09,    6.76983e-08,   -1.45462e-24 
         -0.085,    6.63275e-08,    3.55626e-25 
          -0.08,    6.51032e-08,   -1.35059e-24 
         -0.075,    6.40153e-08,   -1.39563e-24 
          -0.07,    6.30534e-08,   -1.51693e-24 
         -0.065,    6.22076e-08,    1.36471e-24 
          -0.06,    6.14678e-08,    1.39859e-24 
         -0.055,    6.08247e-08,    3.63399e-25 
          -0.05,    6.02692e-08,     3.9999e-25 
         -0.045,     5.9793e-08,   -6.21768e-25 
          -0.04,    5.93882e-08,   -1.39207e-28 
         -0.035,     5.9048e-08,    2.00106e-25 
          -0.03,     5.8766e-08,   -4.36957e-25 
         -0.025,    5.85368e-08,   -1.63492e-25 
          -0.02,    5.83557e-08,    3.64325e-25 
         -0.015,    5.82188e-08,    2.73166e-25 
          -0.01,    5.81231e-08,    2.29828e-25 
         -0.005,    5.80666e-08,    1.23813e-26 
              0,    5.80479e-08,    1.15402e-34 
          0.005,    5.80666e-08,   -1.14713e-25 
           0.01,    5.81231e-08,   -2.29828e-25 
          0.015,    5.82188e-08,     1.1681e-25 
           0.02,    5.83557e-08,   -3.64325e-25 
          0.025,    5.85368e-08,    1.94258e-25 
           0.03,     5.8766e-08,    4.36957e-25 
          0.035,     5.9048e-08,    4.67492e-25 
           0.04,    5.93882e-08,    1.39207e-28 
          0.045,     5.9793e-08,    6.21768e-25 
           0.05,    6.02692e-08,    1.70401e-25 
          0.055,    6.08247e-08,   -3.63399e-25 
           0.06,    6.14678e-08,    1.41458e-24 
          0.065,    6.22076e-08,   -1.36471e-24 
           0.07,    6.30534e-08,    3.77745e-25 
          0.075,    6.40153e-08,    1.39563e-24 
           0.08,    6.51032e-08,    1.54693e-24 
          0.085,    6.63275e-08,   -3.55626e-25 
           0.09,    6.76983e-08,      -1.17e-25 
          0.095,    6.92256e-08,   -7.25538e-25 
            0.1,    7.09187e-08,    2.75051e-26 
          0.105,    7.27862e-08,   -1.30472e-24 
           0.11,    7.48357e-08,    -3.2769e-24 
          0.115,    7.70733e-08,     2.5972e-24 
           0.12,    7.95035e-08,     3.3721e-24 
          0.125,    8.21285e-08,    1.72595e-24 
           0.13,    8.49482e-08,   -2.59598e-25 
          0.135,    8.79594e-08,   -5.20477e-25 
           0.14,    9.11559e-08,    -6.0732e-25 
          0.145,    9.45275e-08,   -7.22863e-25 
           0.15,    9.80604e-08,     1.4189e-24 
          0.155,    1.01736e-07,    2.15509e-24 
           0.16,    1.05532e-07,    1.67074e-24 
          0.165,     1.0942e-07,    7.51461e-26 
           0.17,    1.13369e-07,   -4.89803e-25 
          0.175,     1.1734e-07,   -2.73533e-24 
           0.18,    1.21291e-07,    -7.3227e-25 
          0.185,    1.25177e-07,   -2.69046e-26 
           0.19,    1.28946e-07,    -2.3168e-24 
          0.195,    1.32545e-07,    1.51844e-24 
            0.2,    1.35915e-07,    5.35289e-25 
          0.205,       1.39e-07,   -3.16094e-24 
           0.21,    1.41737e-07,   -6.80532e-25 
          0.215,    1.44067e-07,   -1.89128e-24 
           0.22,    1.45932e-07,    1.19343e-24 
          0.225,    1.47275e-07,   -3.33656e-25 
           0.23,    1.48043e-07,   -1.06626e-24 
          0.235,     1.4819e-07,   -1.07111e-24 
           0.24,    1.47674e-07,    1.81055e-24 
          0.245,    1.46462e-07,    2.14109e-24 
           0.25,    1.44531e-07,   -2.24051e-24 
          0.255,    1.41864e-07,   -4.75088e-25 
           0.26,    1.38459e-07,   -4.43691e-24 
          0.265,    1.34322e-07,   -6.33724e-24 
           0.27,    1.29471e-07,   -1.74731e-24 
          0.275,    1.23936e-07,     7.4627e-24 
           0.28,    1.17756e-07,   -3.21384e-24 
          0.285,    1.10984e-07,   -1.68719e-24 
           0.29,    1.03678e-07,    4.18281e-24 
          0.295,    9.59085e-08,   -3.38321e-24 
            0.3,    8.77501e-08,    2.28037e-24 
          0.305,    7.92845e-08,   -6.19283e-24 
           0.31,    7.05971e-08,   -6.07306e-24 
          0.315,    6.17756e-08,    7.19772e-25 
           0.32,    5.29079e-08,   -8.47001e-24 
          0.325,     4.4081e-08,   -3.01607e-24 
           0.33,    3.53789e-08,   -5.30586e-24 
          0.335,     2.6881e-08,    1.08522e-24 
           0.34,    1.86613e-08,    3.48709e-24 
          0.345,    1.07867e-08,   -3.56032e-24 
           0.35,    3.31595e-09,     1.7492e-24 
          0.355,   -3.70039e-09,    2.16055e-24 
           0.36,   -1.02211e-08,      2.805e-24 
          0.365,   -1.62141e-08,    4.27877e-24 
           0.37,   -2.16568e-08,   -6.28544e-26 
          0.375,   -2.65355e-08,   -7.74171e-24 
           0.38,   -3.08451e-08,   -3.89241e-24 
          0.385,   -3.45887e-08,    1.01576e-24 
           0.39,   -3.77767e-08,   -2.83465e-24 
          0.395,    -4.0426e-08,   -3.18497e-24 
            0.4,   -4.25593e-08,   -1.69865e-24 
          0.405,   -4.42037e-08,    2.26925e-24 
           0.41,   -4.53903e-08,   -2.46296e-25 
          0.415,    -4.6153e-08,    2.11984e-24 
           0.42,   -4.65277e-08,   -1.62175e-24 
          0.425,   -4.65514e-08,    1.22444e-24 
           0.43,   -4.62616e-08,    1.99575e-24 
          0.435,   -4.56955e-08,     7.0323e-25 
           0.44,   -4.48893e-08,    -1.5737e-24 
          0.445,    -4.3878e-08,   -1.25736e-24 
           0.45,    -4.2695e-08,    2.01425e-25 
          0.455,   -4.13714e-08,    2.20912e-24 
           0.46,   -3.99362e-08,    2.10123e-24 
          0.465,   -3.84159e-08,   -9.24093e-26 
           0.47,   -3.68346e-08,   -6.24555e-25 
          0.475,   -3.52138e-08,    9.12465e-25 
           0.48,   -3.35726e-08,   -6.48104e-25 
          0.485,   -3.19275e-08,     1.2633e-24 
           0.49,    -3.0293e-08,   -2.07516e-24 
          0.495,   -2.86812e-08,    8.63171e-25 
            0.5,   -2.71021e-08,   -1.03334e-24 
          0.505,   -2.55642e-08,   -1.01299e-24 
           0.51,   -2.40739e-08,    1.88365e-24 
          0.515,   -2.26364e-08,    4.83469e-25 
           0.52,   -2.12555e-08,    8.82621e-25 
          0.525,   -1.99338e-08,    9.89617e-25 
           0.53,   -1.86727e-08,    4.86557e-25 
          0.535,   -1.74732e-08,   -5.12677e-25 
           0.54,   -1.63352e-08,    3.09903e-24 
          0.545,   -1.52582e-08,    7.10374e-25 
           0.55,   -1.42411e-08,    7.81186e-25 
          0.555,   -1.32827e-08,    7.54782e-25 
           0.56,   -1.23812e-08,    4.38487e-25 
          0.565,   -1.15348e-08,    1.93688e-25 
           0.57,   -1.07414e-08,   -5.01779e-25 
          0.575,   -9.99889e-09,   -5.65837e-25 
           0.58,   -9.30507e-09,    1.88055e-24 
          0.585,   -8.65767e-09,   -4.87705e-25 
           0.59,   -8.05443e-09,    8.42781e-25 
          0.595,   -7.49308e-09,   -2.97278e-25 
            0.6,   -6.97137e-09,    5.42867e-25 
          0.605,   -6.48708e-09,    5.16244e-25 
           0.61,   -6.03804e-09,    2.27693e-25 
          0.615,   -5.62213e-09,    5.39907e-25 
           0.62,   -5.23729e-09,    7.90135e-25 
          0.625,   -4.88157e-09,    5.53852e-25 
           0.63,   -4.55305e-09,    6.22643e-25 
          0.635,   -4.24994e-09,    1.72653e-25 
           0.64,   -3.97054e-09,    6.39045e-25 
          0.645,   -3.71322e-09,   -2.77874e-25 
           0.65,   -3.47647e-09,   -7.27932e-26 
          0.655,   -3.25886e-09,   -8.23553e-25 
           0.66,   -3.05906e-09,   -2.88878e-25 
          0.665,   -2.87582e-09,    1.03589e-24 
           0.67,   -2.70798e-09,   -7.39193e-25 
          0.675,   -2.55446e-09,   -1.00833e-24 
           0.68,   -2.41424e-09,   -6.56931e-25 
          0.685,   -2.28639e-09,    4.67509e-25 
           0.69,   -2.17002e-09,   -9.43141e-25 
          0.695,   -2.06433e-09,    1.95778e-26 
            0.7,   -1.96853e-09,   -6.87328e-25 
          0.705,   -1.88193e-09,    6.77964e-25 
           0.71,   -1.80386e-09,    -5.1353e-25 
          0.715,   -1.73367e-09,    1.91821e-25 
           0.72,    -1.6708e-09,    5.66114e-25 
          0.725,   -1.61468e-09,   -4.70258e-25 
           0.73,    -1.5648e-09,   -7.79073e-25 
          0.735,   -1.52067e-09,    4.64748e-25 
           0.74,   -1.48183e-09,    -3.9651e-25 
          0.745,   -1.44784e-09,     4.5442e-27 
           0.75,   -1.41829e-09,   -2.37762e-26 
          0.755,   -1.39279e-09,   -9.37438e-25 
           0.76,   -1.37097e-09,   -3.02057e-25 
          0.765,   -1.35248e-09,    -1.4144e-24 
           0.77,   -1.33699e-09,   -8.83212e-26 
          0.775,   -1.32417e-09,   -1.51077e-24 
           0.78,   -1.31373e-09,    1.27151e-24 
          0.785,   -1.30538e-09,    9.03568e-25 
           0.79,   -1.29884e-09,   -8.40946e-25 
          0.795,   -1.29384e-09,   -2.58647e-25 
            0.8,   -1.29015e-09,    9.39585e-25 
          0.805,   -1.28752e-09,    3.00375e-25 
           0.81,   -1.28572e-09,    1.19165e-24 
          0.815,   -1.28453e-09,   -7.24224e-25 
           0.82,   -1.28374e-09,    1.61636e-24 
          0.825,   -1.28316e-09,   -3.30122e-25 
           0.83,   -1.28259e-09,   -7.68455e-25 
          0.835,   -1.28186e-09,   -4.14584e-25 
           0.84,   -1.28077e-09,     1.0242e-24 
          0.845,   -1.27918e-09,     8.8776e-25 
           0.85,   -1.27691e-09,    1.50404e-25 
          0.855,    -1.2738e-09,   -1.08955e-24 
           0.86,   -1.26972e-09,    7.71509e-25 
          0.865,    -1.2645e-09,    1.84479e-25 
           0.87,     -1.258e-09,    1.25427e-24 
          0.875,   -1.25007e-09,   -4.47434e-25 
           0.88,   -1.24056e-09,    5.58458e-25 
          0.885,   -1.22932e-09,    1.14854e-25 
           0.89,   -1.21619e-09,    1.71795e-25 
          0.895,   -1.20099e-09,   -6.14759e-26 
            0.9,   -1.18355e-09,   -9.34016e-25 
          0.905,   -1.16365e-09,    4.67986e-25 
           0.91,   -1.14109e-09,   -2.22049e-25 
          0.915,   -1.11563e-09,   -3.00977e-25 
           0.92,   -1.08701e-09,    8.54815e-25 
          0.925,   -1.05496e-09,    1.00888e-25 
           0.93,   -1.01921e-09,    5.59348e-25 
          0.935,   -9.79464e-10,    1.59507e-24 
           0.94,   -9.35457e-10,   -2.60089e-25 
          0.945,   -8.86943e-10,   -5.01365e-25 
           0.95,   -8.33725e-10,   -1.22627e-24 
          0.955,   -7.75673e-10,    4.77543e-25 
           0.96,   -7.12748e-10,     6.5381e-25 
          0.965,   -6.45027e-10,   -4.05893e-25 
           0.97,   -5.72719e-10,     5.2316e-25 
          0.975,   -4.96176e-10,    1.80143e-25 
           0.98,   -4.15903e-10,    3.94368e-26 
          0.985,   -3.32543e-10,    -9.3122e-25 
           0.99,   -2.46868e-10,   -5.18884e-25 
          0.995,   -1.59745e-10,    1.20945e-24 
              1,   -7.21012e-11,   -5.13836e-25 
