Iamps = 144,	r0 = 0.2,	Nz = 401,	Leff = 0.644762
p0	0.26469	0.00033
p1	3.91914	0.00058
p2	-0.57466	0.00151
p3	0.50949	0.00260
p4	-0.30754	0.00289
p5	0.10286	0.00162
p6	0.26474	0.00033
p7	3.92017	0.00058
p8	-0.57619	0.00150
p9	0.50200	0.00263
p10	-0.29767	0.00294
p11	0.10183	0.00165
p12	1.80955	0.00033
