      z,       b_n0_Re,       b_n0_Im
         -0.785,    1.36378e-12,    6.39815e-29 
          -0.78,    1.44128e-12,    2.23863e-28 
         -0.775,    1.52077e-12,     -1.655e-27 
          -0.77,    1.60227e-12,   -3.10017e-28 
         -0.765,     1.6858e-12,    1.58193e-28 
          -0.76,    1.77137e-12,    4.11663e-28 
         -0.755,    1.85901e-12,   -7.10208e-28 
          -0.75,    1.94875e-12,   -2.18613e-27 
         -0.745,    2.04061e-12,    5.50151e-28 
          -0.74,    2.13461e-12,   -6.11478e-28 
         -0.735,    2.23079e-12,   -1.33507e-27 
          -0.73,    2.32918e-12,   -2.44871e-28 
         -0.725,    2.42981e-12,   -5.72289e-28 
          -0.72,    2.53272e-12,   -6.81586e-28 
         -0.715,    2.63793e-12,    5.51393e-28 
          -0.71,     2.7455e-12,    1.67507e-27 
         -0.705,    2.85547e-12,    -1.5453e-27 
           -0.7,    2.96787e-12,    1.11715e-27 
         -0.695,    3.08276e-12,    1.38172e-27 
          -0.69,    3.20018e-12,   -1.43808e-27 
         -0.685,     3.3202e-12,   -5.05547e-28 
          -0.68,    3.44286e-12,    7.29411e-29 
         -0.675,    3.56822e-12,    1.56856e-27 
          -0.67,    3.69635e-12,   -2.73135e-28 
         -0.665,    3.82731e-12,    -1.1071e-27 
          -0.66,    3.96118e-12,    5.76434e-28 
         -0.655,    4.09802e-12,    1.15557e-27 
          -0.65,    4.23792e-12,    8.62614e-28 
         -0.645,    4.38097e-12,    9.66504e-28 
          -0.64,    4.52724e-12,    4.51011e-28 
         -0.635,    4.67684e-12,    1.14081e-27 
          -0.63,    4.82988e-12,    1.39409e-28 
         -0.625,    4.98645e-12,   -7.85226e-28 
          -0.62,     5.1467e-12,   -9.30142e-28 
         -0.615,    5.31074e-12,     1.9228e-27 
          -0.61,    5.47873e-12,    3.00771e-28 
         -0.605,    5.65082e-12,   -5.31394e-28 
           -0.6,     5.8272e-12,    7.49868e-28 
         -0.595,    6.00806e-12,   -1.32908e-27 
          -0.59,    6.19364e-12,    5.47077e-28 
         -0.585,    6.38418e-12,   -7.80145e-28 
          -0.58,    6.57996e-12,    6.54136e-28 
         -0.575,    6.78132e-12,    3.29592e-28 
          -0.57,     6.9886e-12,   -9.83682e-28 
         -0.565,    7.20222e-12,    2.28588e-29 
          -0.56,    7.42264e-12,    2.32943e-28 
         -0.555,     7.6504e-12,   -2.05516e-28 
          -0.55,    7.88608e-12,   -5.02253e-29 
         -0.545,    8.13037e-12,   -1.31505e-27 
          -0.54,    8.38404e-12,   -8.09775e-28 
         -0.535,    8.64794e-12,    9.28491e-28 
          -0.53,    8.92306e-12,   -7.64494e-28 
         -0.525,    9.21052e-12,   -4.69423e-28 
          -0.52,    9.51155e-12,     4.0791e-28 
         -0.515,    9.82756e-12,    3.31306e-28 
          -0.51,    1.01601e-11,    1.07294e-27 
         -0.505,     1.0511e-11,   -1.13622e-28 
           -0.5,    1.08822e-11,    -3.5513e-28 
         -0.495,    1.12758e-11,    -9.5019e-28 
          -0.49,    1.16942e-11,   -9.29429e-28 
         -0.485,    1.21402e-11,   -1.00088e-27 
          -0.48,    1.26165e-11,    8.50922e-28 
         -0.475,    1.31264e-11,    1.03534e-27 
          -0.47,    1.36733e-11,    2.23989e-28 
         -0.465,    1.42608e-11,    8.33361e-29 
          -0.46,    1.48928e-11,    8.30243e-28 
         -0.455,    1.55736e-11,   -3.69054e-30 
          -0.45,    1.63074e-11,   -1.40367e-27 
         -0.445,    1.70988e-11,   -6.54724e-29 
          -0.44,    1.79526e-11,   -4.62783e-28 
         -0.435,    1.88734e-11,    2.80447e-28 
          -0.43,    1.98661e-11,    -2.4329e-27 
         -0.425,    2.09355e-11,   -1.28835e-28 
          -0.42,    2.20862e-11,   -1.19211e-27 
         -0.415,    2.33226e-11,   -4.15214e-28 
          -0.41,     2.4649e-11,   -5.11932e-29 
         -0.405,     2.6069e-11,    2.51495e-28 
           -0.4,    2.75858e-11,    -1.9395e-27 
         -0.395,    2.92019e-11,   -1.25123e-27 
          -0.39,    3.09191e-11,   -8.49776e-28 
         -0.385,    3.27383e-11,   -3.36936e-29 
          -0.38,    3.46593e-11,   -2.20642e-28 
         -0.375,    3.66811e-11,    2.06329e-27 
          -0.37,    3.88011e-11,    1.11958e-27 
         -0.365,    4.10157e-11,    7.79932e-28 
          -0.36,    4.33199e-11,   -1.25135e-28 
         -0.355,    4.57075e-11,   -1.95828e-27 
          -0.35,    4.81707e-11,   -1.84942e-27 
         -0.345,    5.07006e-11,    3.81594e-28 
          -0.34,    5.32871e-11,   -1.26655e-27 
         -0.335,    5.59186e-11,   -1.65968e-28 
          -0.33,    5.85828e-11,    -2.4941e-27 
         -0.325,    6.12664e-11,    1.92873e-28 
          -0.32,    6.39553e-11,   -1.45487e-27 
         -0.315,    6.66349e-11,    9.65866e-28 
          -0.31,    6.92904e-11,   -7.64182e-28 
         -0.305,     7.1907e-11,   -9.71511e-28 
           -0.3,    7.44698e-11,   -1.45056e-28 
         -0.295,    7.69646e-11,    2.80353e-27 
          -0.29,    7.93778e-11,    1.14184e-27 
         -0.285,    8.16967e-11,   -2.02666e-27 
          -0.28,    8.39095e-11,   -4.57801e-28 
         -0.275,    8.60059e-11,    1.03748e-27 
          -0.27,     8.7977e-11,   -2.70543e-27 
         -0.265,    8.98155e-11,    1.80436e-27 
          -0.26,    9.15155e-11,   -6.70206e-28 
         -0.255,    9.30731e-11,    9.80355e-28 
          -0.25,    9.44859e-11,   -7.29956e-28 
         -0.245,    9.57534e-11,    2.08247e-28 
          -0.24,    9.68763e-11,   -1.41393e-27 
         -0.235,    9.78573e-11,    1.07852e-27 
          -0.23,    9.87003e-11,   -1.38966e-27 
         -0.225,    9.94104e-11,    7.29459e-28 
          -0.22,    9.99939e-11,   -4.53932e-28 
         -0.215,    1.00458e-10,    2.01333e-27 
          -0.21,    1.00811e-10,   -1.67096e-27 
         -0.205,    1.01061e-10,    1.67803e-27 
           -0.2,    1.01217e-10,    8.79158e-29 
         -0.195,    1.01288e-10,   -3.02416e-28 
          -0.19,    1.01284e-10,    8.22966e-28 
         -0.185,    1.01214e-10,    3.24102e-29 
          -0.18,    1.01086e-10,   -8.98791e-28 
         -0.175,     1.0091e-10,    3.35286e-28 
          -0.17,    1.00693e-10,    1.26054e-29 
         -0.165,    1.00443e-10,   -4.01548e-28 
          -0.16,    1.00168e-10,   -5.19122e-28 
         -0.155,    9.98739e-11,   -1.83291e-28 
          -0.15,    9.95667e-11,   -1.10961e-27 
         -0.145,    9.92516e-11,    5.34014e-28 
          -0.14,    9.89335e-11,   -6.62363e-28 
         -0.135,    9.86164e-11,    -4.9524e-28 
          -0.13,    9.83037e-11,   -1.73502e-28 
         -0.125,    9.79984e-11,   -7.55717e-28 
          -0.12,    9.77028e-11,   -8.91784e-29 
         -0.115,     9.7419e-11,   -5.48377e-28 
          -0.11,    9.71482e-11,      1.729e-28 
         -0.105,    9.68918e-11,     3.0502e-28 
           -0.1,    9.66503e-11,    3.83223e-28 
         -0.095,    9.64242e-11,   -1.47098e-28 
          -0.09,    9.62138e-11,    4.73592e-28 
         -0.085,     9.6019e-11,   -5.29168e-28 
          -0.08,    9.58395e-11,   -2.58156e-28 
         -0.075,    9.56751e-11,   -2.05861e-28 
          -0.07,    9.55253e-11,     2.2303e-28 
         -0.065,    9.53894e-11,    4.47876e-29 
          -0.06,     9.5267e-11,     6.3735e-29 
         -0.055,    9.51574e-11,      4.648e-29 
          -0.05,    9.50599e-11,    2.66482e-28 
         -0.045,     9.4974e-11,    -2.4035e-28 
          -0.04,    9.48989e-11,    -1.6844e-29 
         -0.035,    9.48342e-11,   -3.72309e-28 
          -0.03,    9.47792e-11,    9.07289e-29 
         -0.025,    9.47336e-11,    1.57878e-28 
          -0.02,    9.46968e-11,   -6.21321e-29 
         -0.015,    9.46686e-11,   -2.67832e-29 
          -0.01,    9.46487e-11,    -3.8284e-29 
         -0.005,    9.46368e-11,   -9.23806e-30 
              0,    9.46328e-11,    -1.1495e-34 
          0.005,    9.46368e-11,    1.26717e-29 
           0.01,    9.46487e-11,    3.82842e-29 
          0.015,    9.46686e-11,    1.10632e-29 
           0.02,    9.46968e-11,    6.21322e-29 
          0.025,    9.47336e-11,     1.5316e-28 
           0.03,    9.47793e-11,   -9.07289e-29 
          0.035,    9.48342e-11,    7.95699e-29 
           0.04,    9.48989e-11,     1.6844e-29 
          0.045,     9.4974e-11,    2.40351e-28 
           0.05,    9.50599e-11,   -2.19747e-28 
          0.055,    9.51574e-11,   -4.64803e-29 
           0.06,     9.5267e-11,    3.74888e-28 
          0.065,    9.53894e-11,   -4.47877e-29 
           0.07,    9.55253e-11,   -1.72393e-28 
          0.075,    9.56751e-11,    2.05861e-28 
           0.08,    9.58395e-11,   -8.17148e-30 
          0.085,     9.6019e-11,    5.29168e-28 
           0.09,    9.62138e-11,    1.47695e-29 
          0.095,    9.64242e-11,    1.47098e-28 
            0.1,    9.66503e-11,   -2.48304e-28 
          0.105,    9.68918e-11,    -3.0502e-28 
           0.11,    9.71482e-11,   -5.60365e-28 
          0.115,     9.7419e-11,    5.48377e-28 
           0.12,    9.77028e-11,    5.15629e-28 
          0.125,    9.79984e-11,    7.55717e-28 
           0.13,    9.83037e-11,   -6.28486e-28 
          0.135,    9.86164e-11,     4.9524e-28 
           0.14,    9.89335e-11,   -5.20545e-28 
          0.145,    9.92516e-11,   -5.34014e-28 
           0.15,    9.95667e-11,   -8.29566e-28 
          0.155,    9.98739e-11,    1.83291e-28 
           0.16,    1.00168e-10,   -7.10469e-28 
          0.165,    1.00443e-10,    4.01548e-28 
           0.17,    1.00693e-10,   -1.26053e-29 
          0.175,     1.0091e-10,   -1.22487e-28 
           0.18,    1.01086e-10,    8.98791e-28 
          0.185,    1.01214e-10,   -4.48161e-28 
           0.19,    1.01284e-10,   -8.22966e-28 
          0.195,    1.01288e-10,   -2.26256e-28 
            0.2,    1.01217e-10,   -8.79158e-29 
          0.205,    1.01061e-10,   -6.66461e-28 
           0.21,    1.00811e-10,    1.67096e-27 
          0.215,    1.00458e-10,    9.23668e-28 
           0.22,    9.99939e-11,    4.53932e-28 
          0.225,    9.94104e-11,   -3.04426e-28 
           0.23,    9.87003e-11,    1.38966e-27 
          0.235,    9.78573e-11,    2.93472e-28 
           0.24,    9.68763e-11,    1.41393e-27 
          0.245,    9.57534e-11,   -2.50707e-27 
           0.25,    9.44859e-11,    7.29956e-28 
          0.255,    9.30731e-11,    4.24449e-28 
           0.26,    9.15155e-11,    6.70206e-28 
          0.265,    8.98155e-11,    1.90694e-30 
           0.27,     8.7977e-11,    2.70543e-27 
          0.275,    8.60059e-11,    -1.2353e-27 
           0.28,    8.39095e-11,    4.57801e-28 
          0.285,    8.16967e-11,    1.17144e-27 
           0.29,    7.93778e-11,   -1.14184e-27 
          0.295,    7.69646e-11,   -1.00413e-27 
            0.3,    7.44698e-11,    -1.0144e-27 
          0.305,     7.1907e-11,    9.71511e-28 
           0.31,    6.92904e-11,    1.31222e-27 
          0.315,    6.66349e-11,   -9.65866e-28 
           0.32,    6.39553e-11,   -1.78702e-27 
          0.325,    6.12664e-11,   -1.92873e-28 
           0.33,    5.85828e-11,    7.11015e-28 
          0.335,    5.59186e-11,    1.65968e-28 
           0.34,    5.32871e-11,    1.02643e-27 
          0.345,    5.07006e-11,   -3.81594e-28 
           0.35,    4.81707e-11,    4.13023e-27 
          0.355,    4.57075e-11,    1.95828e-27 
           0.36,    4.33199e-11,   -1.50751e-27 
          0.365,    4.10157e-11,   -7.79932e-28 
           0.37,    3.88011e-11,    7.29555e-28 
          0.375,    3.66811e-11,   -2.06329e-27 
           0.38,    3.46593e-11,   -1.55196e-27 
          0.385,    3.27383e-11,    3.36935e-29 
           0.39,    3.09191e-11,    1.26417e-27 
          0.395,    2.92019e-11,    1.25123e-27 
            0.4,    2.75858e-11,    1.64559e-27 
          0.405,     2.6069e-11,   -2.51495e-28 
           0.41,     2.4649e-11,    1.25071e-27 
          0.415,    2.33226e-11,    4.15214e-28 
           0.42,    2.20862e-11,   -2.59326e-27 
          0.425,    2.09355e-11,   -1.62321e-27 
           0.43,    1.98661e-11,     2.4329e-27 
          0.435,    1.88734e-11,   -1.30835e-27 
           0.44,    1.79526e-11,    4.62783e-28 
          0.445,    1.70988e-11,   -2.54992e-27 
           0.45,    1.63074e-11,    1.40367e-27 
          0.455,    1.55736e-11,    5.22706e-28 
           0.46,    1.48928e-11,   -8.30243e-28 
          0.465,    1.42608e-11,   -4.69123e-28 
           0.47,    1.36733e-11,   -2.23989e-28 
          0.475,    1.31264e-11,    2.04945e-27 
           0.48,    1.26165e-11,   -8.50922e-28 
          0.485,    1.21402e-11,    6.08545e-28 
           0.49,    1.16942e-11,    9.29429e-28 
          0.495,    1.12758e-11,    8.12194e-28 
            0.5,    1.08822e-11,     3.5513e-28 
          0.505,     1.0511e-11,   -5.50309e-28 
           0.51,    1.01601e-11,   -1.07294e-27 
          0.515,    9.82756e-12,   -1.05375e-27 
           0.52,    9.51155e-12,    -4.0791e-28 
          0.525,    9.21052e-12,    1.00732e-27 
           0.53,    8.92307e-12,    7.64494e-28 
          0.535,    8.64794e-12,   -8.06161e-28 
           0.54,    8.38404e-12,    8.09775e-28 
          0.545,    8.13038e-12,    1.31505e-27 
           0.55,    7.88609e-12,    5.02253e-29 
          0.555,     7.6504e-12,    2.05516e-28 
           0.56,    7.42264e-12,   -2.32943e-28 
          0.565,    7.20222e-12,   -2.28588e-29 
           0.57,     6.9886e-12,    9.83682e-28 
          0.575,    6.78132e-12,   -3.29592e-28 
           0.58,    6.57997e-12,   -6.54136e-28 
          0.585,    6.38418e-12,    7.80145e-28 
           0.59,    6.19364e-12,   -9.36405e-28 
          0.595,    6.00806e-12,    1.32908e-27 
            0.6,     5.8272e-12,    1.28315e-27 
          0.605,    5.65082e-12,    5.31394e-28 
           0.61,    5.47873e-12,    1.82353e-27 
          0.615,    5.31074e-12,    -1.9228e-27 
           0.62,     5.1467e-12,    1.83187e-28 
          0.625,    4.98646e-12,    7.85226e-28 
           0.63,    4.82988e-12,   -6.62509e-28 
          0.635,    4.67684e-12,   -1.14081e-27 
           0.64,    4.52724e-12,    -3.8159e-28 
          0.645,    4.38097e-12,   -9.66504e-28 
           0.65,    4.23792e-12,    1.22066e-27 
          0.655,    4.09802e-12,   -1.15557e-27 
           0.66,    3.96118e-12,   -7.95398e-29 
          0.665,    3.82731e-12,     1.1071e-27 
           0.67,    3.69635e-12,    2.73135e-28 
          0.675,    3.56822e-12,   -1.56856e-27 
           0.68,    3.44286e-12,   -7.29411e-29 
          0.685,     3.3202e-12,    5.05547e-28 
           0.69,    3.20018e-12,    1.43808e-27 
          0.695,    3.08276e-12,   -1.38172e-27 
            0.7,    2.96787e-12,   -1.11715e-27 
          0.705,    2.85547e-12,     1.5453e-27 
           0.71,     2.7455e-12,   -1.67507e-27 
          0.715,    2.63793e-12,   -6.06389e-28 
           0.72,    2.53272e-12,    6.81586e-28 
          0.725,    2.42981e-12,    1.37993e-27 
           0.73,    2.32918e-12,    2.44871e-28 
          0.735,    2.23079e-12,   -1.96791e-28 
           0.74,    2.13461e-12,    6.11478e-28 
          0.745,    2.04061e-12,     5.8949e-28 
           0.75,    1.94875e-12,    2.18613e-27 
          0.755,    1.85901e-12,    3.11529e-28 
           0.76,    1.77137e-12,   -4.11663e-28 
          0.765,     1.6858e-12,    4.73581e-28 
           0.77,    1.60227e-12,    3.10017e-28 
          0.775,    1.52077e-12,    1.24221e-27 
           0.78,    1.44128e-12,   -2.23863e-28 
          0.785,    1.36378e-12,    2.35743e-29 
           0.79,    1.28824e-12,    1.05769e-27 
          0.795,    1.21466e-12,   -1.27814e-28 
            0.8,    1.14301e-12,    5.09334e-28 
          0.805,    1.07328e-12,    5.83531e-28 
           0.81,    1.00546e-12,    -1.3657e-27 
          0.815,     9.3953e-13,    4.31581e-28 
           0.82,    8.75476e-13,   -1.39493e-27 
          0.825,    8.13283e-13,    2.52186e-29 
           0.83,    7.52939e-13,   -1.87926e-27 
          0.835,     6.9443e-13,   -2.99139e-28 
           0.84,    6.37742e-13,   -2.93112e-28 
          0.845,    5.82861e-13,    3.61782e-28 
           0.85,    5.29773e-13,   -1.50105e-27 
          0.855,    4.78464e-13,    1.43315e-28 
           0.86,    4.28918e-13,     8.3464e-30 
          0.865,    3.81123e-13,    -4.2947e-28 
           0.87,    3.35061e-13,    1.67373e-27 
          0.875,    2.90719e-13,   -1.44352e-27 
           0.88,     2.4808e-13,     9.7363e-28 
          0.885,    2.07129e-13,    -3.3231e-28 
           0.89,    1.67849e-13,   -5.75952e-28 
          0.895,    1.30224e-13,    1.33315e-27 
            0.9,    9.42384e-14,   -3.10478e-28 
          0.905,    5.98761e-14,    1.12422e-27 
           0.91,    2.71212e-14,    4.30677e-29 
          0.915,   -4.04206e-15,   -4.61088e-28 
           0.92,   -3.36291e-14,    4.64666e-28 
          0.925,   -6.16551e-14,    6.52485e-28 
           0.93,   -8.81355e-14,    5.29684e-28 
          0.935,   -1.13086e-13,   -1.86469e-28 
           0.94,   -1.36522e-13,   -5.70226e-28 
          0.945,   -1.58462e-13,    1.57239e-27 
           0.95,   -1.78924e-13,   -4.44947e-28 
          0.955,   -1.97931e-13,    6.69656e-28 
           0.96,   -2.15508e-13,    9.78531e-28 
          0.965,   -2.31685e-13,   -4.41528e-28 
           0.97,   -2.46497e-13,   -1.19168e-27 
          0.975,   -2.59987e-13,    1.21714e-27 
           0.98,   -2.72204e-13,    3.91746e-28 
          0.985,   -2.83203e-13,    -1.0546e-27 
           0.99,   -2.93048e-13,    1.83504e-27 
          0.995,    -3.0181e-13,    1.15942e-27 
              1,   -3.09566e-13,   -8.43558e-29 
