      z,       a_n0_Re,       a_n0_Im
          -0.39   -2.78656e-16    -2.2563e-32 
         -0.385   -2.91437e-16    -6.2717e-33 
          -0.38   -3.04744e-16    5.01383e-33 
         -0.375   -3.18565e-16    1.43586e-33 
          -0.37   -3.32882e-16   -1.81941e-32 
         -0.365   -3.47672e-16   -9.60573e-33 
          -0.36   -3.62906e-16    6.77186e-33 
         -0.355   -3.78546e-16    1.09333e-32 
          -0.35    -3.9455e-16    -1.9031e-32 
         -0.345   -4.10869e-16   -1.46843e-32 
          -0.34    -4.2745e-16    1.63204e-32 
         -0.335   -4.44235e-16    6.49535e-33 
          -0.33    -4.6116e-16   -1.15065e-32 
         -0.325   -4.78162e-16   -1.00869e-32 
          -0.32   -4.95171e-16    8.31537e-33 
         -0.315    -5.1212e-16    2.59186e-33 
          -0.31   -5.28939e-16   -1.14452e-32 
         -0.305   -5.45561e-16   -1.68156e-32 
           -0.3    -5.6192e-16   -1.43038e-32 
         -0.295   -5.77951e-16    -1.2493e-34 
          -0.29   -5.93594e-16     1.0141e-33 
         -0.285   -6.08792e-16    1.60308e-32 
          -0.28   -6.23492e-16   -6.62607e-33 
         -0.275   -6.37647e-16    1.73317e-33 
          -0.27   -6.51214e-16   -1.94929e-33 
         -0.265   -6.64156e-16    1.87308e-32 
          -0.26    -6.7644e-16    7.71487e-33 
         -0.255    -6.8804e-16    1.99121e-33 
          -0.25   -6.98936e-16   -3.73337e-33 
         -0.245   -7.09113e-16    1.15177e-32 
          -0.24    -7.1856e-16   -1.28871e-32 
         -0.235   -7.27274e-16   -1.05235e-32 
          -0.23   -7.35256e-16   -1.89884e-32 
         -0.225   -7.42513e-16   -1.68672e-32 
          -0.22   -7.49055e-16    4.40432e-33 
         -0.215   -7.54899e-16   -1.59581e-32 
          -0.21   -7.60063e-16    8.34606e-33 
         -0.205   -7.64571e-16   -1.61893e-32 
           -0.2   -7.68449e-16   -5.29209e-33 
         -0.195   -7.71725e-16   -4.82242e-33 
          -0.19   -7.74432e-16     4.9001e-33 
         -0.185   -7.76602e-16   -1.04833e-32 
          -0.18   -7.78271e-16   -6.02712e-34 
         -0.175   -7.79476e-16   -4.17697e-33 
          -0.17   -7.80256e-16    -8.8135e-33 
         -0.165   -7.80653e-16   -2.39275e-33 
          -0.16   -7.80708e-16   -4.56448e-33 
         -0.155   -7.80464e-16    1.02665e-32 
          -0.15   -7.79965e-16    2.91809e-33 
         -0.145   -7.79255e-16    1.66975e-33 
          -0.14   -7.78377e-16   -1.34754e-33 
         -0.135   -7.77371e-16   -6.86336e-34 
          -0.13   -7.76277e-16   -1.36192e-33 
         -0.125    -7.7513e-16   -4.53312e-33 
          -0.12   -7.73962e-16   -4.30969e-33 
         -0.115   -7.72801e-16    2.67816e-34 
          -0.11   -7.71669e-16   -7.56594e-34 
         -0.105   -7.70586e-16   -3.18566e-33 
           -0.1   -7.69565e-16    -1.4361e-33 
         -0.095   -7.68617e-16   -6.30349e-34 
          -0.09   -7.67749e-16    1.38437e-33 
         -0.085   -7.66963e-16   -1.54294e-33 
          -0.08   -7.66261e-16   -3.89407e-33 
         -0.075   -7.65642e-16    1.18547e-33 
          -0.07   -7.65105e-16     1.0091e-33 
         -0.065   -7.64646e-16   -5.58893e-33 
          -0.06   -7.64262e-16    5.37486e-34 
         -0.055   -7.63949e-16    9.82686e-35 
          -0.05   -7.63702e-16   -1.23937e-33 
         -0.045   -7.63517e-16    6.79639e-34 
          -0.04    -7.6339e-16    1.76928e-33 
         -0.035   -7.63314e-16    5.69932e-34 
          -0.03   -7.63284e-16   -1.00733e-33 
         -0.025   -7.63296e-16   -8.29189e-34 
          -0.02   -7.63344e-16   -8.30849e-34 
         -0.015   -7.63424e-16    4.78855e-34 
          -0.01   -7.63532e-16    5.46915e-36 
         -0.005   -7.63666e-16   -2.28291e-35 
              0   -7.63825e-16    1.60101e-34 
          0.005   -7.64008e-16   -7.27982e-35 
           0.01   -7.64215e-16   -7.68594e-35 
          0.015   -7.64447e-16    1.38626e-34 
           0.02   -7.64707e-16    1.12839e-33 
          0.025   -7.64995e-16    3.76449e-34 
           0.03   -7.65312e-16    1.47812e-33 
          0.035   -7.65659e-16   -1.35097e-34 
           0.04   -7.66035e-16   -1.77784e-33 
          0.045   -7.66439e-16   -6.44973e-34 
           0.05   -7.66869e-16   -1.01136e-34 
          0.055   -7.67321e-16   -2.72252e-34 
           0.06   -7.67793e-16   -4.84303e-35 
          0.065   -7.68282e-16    5.55877e-33 
           0.07   -7.68786e-16   -6.12174e-33 
          0.075   -7.69306e-16   -1.23176e-33 
           0.08   -7.69842e-16   -3.59278e-34 
          0.085   -7.70397e-16    1.48155e-33 
           0.09   -7.70975e-16   -3.08924e-33 
          0.095   -7.71581e-16    6.47076e-34 
            0.1   -7.72221e-16    1.74729e-33 
          0.105   -7.72898e-16    3.27907e-33 
           0.11   -7.73616e-16    3.08752e-33 
          0.115   -7.74376e-16   -1.83582e-34 
           0.12   -7.75175e-16    2.93148e-33 
          0.125   -7.76007e-16     4.5059e-33 
           0.13   -7.76859e-16    2.93689e-34 
          0.135   -7.77713e-16    6.34511e-34 
           0.14   -7.78545e-16   -4.59115e-33 
          0.145   -7.79327e-16   -1.55134e-33 
           0.15   -7.80023e-16    3.78516e-33 
          0.155   -7.80592e-16   -1.03615e-32 
           0.16   -7.80988e-16   -6.21567e-33 
          0.165   -7.81164e-16     2.3264e-33 
           0.17   -7.81068e-16    8.76678e-33 
          0.175   -7.80647e-16   -9.46444e-33 
           0.18    -7.7985e-16    8.10643e-34 
          0.185   -7.78623e-16    8.44448e-33 
           0.19   -7.76919e-16    -5.0138e-33 
          0.195    -7.7469e-16    7.21848e-33 
            0.2   -7.71892e-16    5.15194e-33 
          0.205   -7.68486e-16    1.59331e-32 
           0.21   -7.64436e-16   -8.27143e-33 
          0.215   -7.59711e-16   -3.38504e-34 
           0.22   -7.54284e-16   -4.48653e-33 
          0.225   -7.48132e-16    4.91778e-33 
           0.23   -7.41236e-16    1.90152e-32 
          0.235   -7.33583e-16   -1.11494e-33 
           0.24   -7.25163e-16    1.28601e-32 
          0.245   -7.15972e-16    -1.3071e-32 
           0.25   -7.06011e-16    3.81935e-33 
          0.255   -6.95288e-16    3.39578e-33 
           0.26   -6.83815e-16   -7.59461e-33 
          0.265   -6.71612e-16   -9.92296e-33 
           0.27   -6.58705e-16    1.94325e-33 
          0.275   -6.45126e-16   -5.23172e-33 
           0.28   -6.30917e-16    6.65539e-33 
          0.285   -6.16121e-16   -1.59692e-32 
           0.29   -6.00792e-16   -1.05251e-33 
          0.295   -5.84987e-16   -2.07389e-33 
            0.3   -5.68768e-16   -8.86584e-33 
          0.305   -5.52201e-16    1.68751e-32 
           0.31   -5.35355e-16    1.00745e-33 
          0.315   -5.18301e-16   -2.74923e-33 
           0.32   -5.01109e-16   -4.77605e-33 
          0.325   -4.83852e-16    9.94759e-33 
           0.33   -4.66601e-16   -3.87524e-34 
          0.335   -4.49423e-16   -6.40017e-33 
           0.34   -4.32384e-16   -1.01642e-32 
          0.345   -4.15548e-16    1.46168e-32 
           0.35   -3.98972e-16   -3.13209e-33 
          0.355   -3.82712e-16   -1.06845e-32 
           0.36   -3.66816e-16    8.58507e-33 
          0.365   -3.51329e-16    9.60315e-33 
           0.37   -3.36291e-16   -1.78631e-32 
          0.375   -3.21734e-16   -1.26461e-33 
           0.38   -3.07685e-16    2.06368e-33 
          0.385   -2.94167e-16    6.18835e-33 
           0.39   -2.81193e-16   -9.20442e-33 
          0.395   -2.68775e-16   -7.95032e-33 
            0.4   -2.56914e-16   -6.76373e-33 
          0.405   -2.45609e-16    -5.3996e-33 
           0.41   -2.34853e-16   -6.22471e-34 
          0.415   -2.24636e-16    8.91052e-33 
           0.42   -2.14941e-16    1.41898e-32 
          0.425   -2.05751e-16    1.71226e-32 
           0.43   -1.97044e-16    1.04055e-32 
          0.435     -1.888e-16    1.91097e-33 
           0.44   -1.80994e-16    4.44605e-33 
          0.445   -1.73602e-16     5.5484e-33 
           0.45     -1.666e-16   -9.13607e-33 
          0.455   -1.59966e-16    4.47286e-33 
           0.46   -1.53675e-16    7.90662e-33 
          0.465   -1.47707e-16    1.47117e-33 
           0.47   -1.42041e-16    5.23358e-33 
          0.475   -1.36657e-16    5.65051e-33 
           0.48   -1.31537e-16   -3.58769e-33 
          0.485   -1.26665e-16    -1.0546e-32 
           0.49   -1.22025e-16   -9.67167e-33 
          0.495   -1.17603e-16   -3.91249e-34 
            0.5   -1.13386e-16   -1.71788e-33 
          0.505   -1.09361e-16   -6.52566e-34 
           0.51   -1.05518e-16    -1.9062e-33 
          0.515   -1.01846e-16   -6.59941e-33 
           0.52   -9.83342e-17    5.05792e-33 
          0.525   -9.49739e-17    1.59702e-32 
           0.53   -9.17562e-17   -3.69837e-33 
          0.535   -8.86725e-17    9.86202e-33 
           0.54    -8.5715e-17   -1.56179e-32 
          0.545   -8.28761e-17   -6.88542e-34 
           0.55   -8.01484e-17   -2.64238e-33 
          0.555   -7.75252e-17    1.46531e-32 
           0.56       -7.5e-17   -2.86816e-33 
          0.565   -7.25667e-17   -1.47788e-32 
           0.57   -7.02198e-17   -4.57793e-33 
          0.575   -6.79539e-17   -6.00014e-33 
           0.58   -6.57644e-17   -5.19032e-33 
          0.585   -6.36468e-17   -2.42888e-33 
           0.59   -6.15973e-17     4.8633e-33 
          0.595   -5.96123e-17    8.11036e-33 
            0.6   -5.76887e-17    4.79705e-33 
          0.605   -5.58235e-17    5.21153e-34 
           0.61   -5.40142e-17   -6.75595e-33 
          0.615   -5.22585e-17   -2.90907e-33 
           0.62   -5.05541e-17    1.15302e-32 
          0.625   -4.88991e-17   -1.30245e-33 
           0.63   -4.72914e-17   -1.21085e-32 
          0.635   -4.57292e-17    4.08359e-35 
           0.64   -4.42105e-17    7.24633e-33 
          0.645   -4.27335e-17   -8.30806e-33 
           0.65   -4.12964e-17   -8.00541e-33 
          0.655   -3.98976e-17   -8.18753e-33 
           0.66   -3.85352e-17   -9.50282e-33 
          0.665   -3.72079e-17    9.47466e-33 
           0.67   -3.59142e-17   -1.31132e-32 
          0.675   -3.46526e-17    1.06614e-32 
           0.68   -3.34221e-17    2.59884e-33 
          0.685   -3.22216e-17    9.24058e-33 
           0.69   -3.10501e-17   -3.98751e-34 
          0.695   -2.99069e-17    1.20681e-33 
            0.7   -2.87911e-17   -7.12219e-34 
          0.705   -2.77022e-17    4.41687e-33 
           0.71   -2.66397e-17   -1.20943e-32 
          0.715   -2.56029e-17    -4.9605e-33 
           0.72   -2.45916e-17   -1.07997e-32 
          0.725   -2.36052e-17    8.68635e-33 
           0.73   -2.26433e-17   -1.90036e-33 
          0.735   -2.17056e-17   -3.69652e-33 
           0.74   -2.07916e-17    -7.3726e-34 
          0.745    -1.9901e-17   -3.73701e-33 
           0.75   -1.90333e-17   -4.51658e-34 
          0.755   -1.81882e-17   -1.01105e-32 
           0.76    -1.7365e-17   -4.06751e-33 
          0.765   -1.65635e-17   -5.13296e-33 
           0.77   -1.57831e-17    8.38117e-33 
          0.775   -1.50233e-17    4.27167e-33 
           0.78   -1.42837e-17    9.94057e-34 
          0.785   -1.35639e-17    7.31948e-33 
           0.79   -1.28633e-17    1.14319e-32 
          0.795   -1.21817e-17    6.36567e-33 
            0.8   -1.15186e-17   -9.93518e-33 
          0.805   -1.08738e-17    1.21438e-32 
           0.81    -1.0247e-17   -3.94199e-33 
          0.815   -9.63787e-18   -9.08499e-33 
           0.82   -9.04628e-18   -4.22682e-33 
          0.825     -8.472e-18    8.86471e-33 
           0.83   -7.91488e-18   -1.79762e-33 
          0.835   -7.37475e-18   -1.27269e-32 
           0.84   -6.85144e-18    5.33465e-33 
          0.845   -6.34481e-18   -1.22956e-32 
           0.85   -5.85467e-18    1.20185e-32 
          0.855   -5.38085e-18    3.08955e-33 
           0.86   -4.92312e-18   -1.62039e-33 
          0.865   -4.48127e-18   -6.77234e-34 
           0.87   -4.05505e-18    1.38472e-33 
          0.875   -3.64418e-18    4.71055e-33 
           0.88   -3.24835e-18    6.14679e-33 
          0.885   -2.86725e-18    4.39656e-33 
           0.89   -2.50053e-18   -8.39072e-33 
          0.895   -2.14783e-18    1.03192e-32 
            0.9    -1.8088e-18   -1.05336e-32 
          0.905   -1.48305e-18   -4.42027e-33 
           0.91   -1.17022e-18   -1.90626e-33 
          0.915   -8.69944e-19   -9.67988e-34 
           0.92   -5.81857e-19   -6.42981e-33 
          0.925   -3.05626e-19   -4.75115e-33 
           0.93   -4.09316e-20   -2.89829e-33 
          0.935    2.12524e-19   -7.17644e-33 
           0.94    4.55012e-19    5.13559e-34 
          0.945    6.86778e-19   -6.24378e-33 
           0.95    9.08041e-19    8.25449e-33 
          0.955      1.119e-18    2.47297e-34 
           0.96    1.31981e-18    -3.8721e-33 
          0.965    1.51065e-18   -8.96228e-33 
           0.97    1.69163e-18   -4.45005e-33 
          0.975     1.8629e-18    6.10597e-33 
           0.98    2.02457e-18    -1.4335e-33 
          0.985    2.17677e-18   -3.46975e-33 
           0.99    2.31964e-18   -5.05423e-34 
          0.995    2.45336e-18    1.74195e-33 
              1    2.57811e-18    -2.3349e-33 
