      z,       a_n0_Re,       a_n0_Im
          -0.73   -1.19059e-13     1.9632e-28 
         -0.725   -1.28612e-13     2.8131e-28 
          -0.72   -1.38846e-13   -7.15441e-29 
         -0.715   -1.49811e-13   -7.05587e-29 
          -0.71   -1.61563e-13   -2.90283e-28 
         -0.705   -1.74157e-13   -1.16447e-28 
           -0.7   -1.87655e-13      -3.04e-29 
         -0.695   -2.02124e-13    2.15788e-28 
          -0.69   -2.17633e-13   -5.03688e-29 
         -0.685   -2.34256e-13   -1.39598e-28 
          -0.68   -2.52073e-13   -1.56049e-28 
         -0.675    -2.7117e-13   -1.87658e-28 
          -0.67   -2.91637e-13   -2.49498e-28 
         -0.665   -3.13569e-13    -2.6163e-28 
          -0.66   -3.37071e-13   -3.26685e-28 
         -0.655   -3.62251e-13    9.91969e-29 
          -0.65   -3.89225e-13    3.34039e-28 
         -0.645   -4.18117e-13    1.82554e-28 
          -0.64   -4.49057e-13    5.35804e-28 
         -0.635   -4.82186e-13   -3.20713e-28 
          -0.63   -5.17651e-13    1.98402e-28 
         -0.625   -5.55607e-13   -1.70011e-28 
          -0.62    -5.9622e-13    1.27724e-28 
         -0.615   -6.39664e-13    4.28731e-28 
          -0.61   -6.86124e-13    1.94236e-28 
         -0.605   -7.35793e-13    6.46081e-29 
           -0.6   -7.88877e-13    -1.3928e-28 
         -0.595   -8.45588e-13    1.96932e-28 
          -0.59   -9.06154e-13    2.79692e-29 
         -0.585   -9.70807e-13   -2.83681e-28 
          -0.58    -1.0398e-12    1.23965e-28 
         -0.575   -1.11338e-12   -2.78637e-29 
          -0.57   -1.19181e-12    4.06245e-28 
         -0.565   -1.27538e-12    2.65144e-28 
          -0.56   -1.36437e-12   -3.21054e-28 
         -0.555   -1.45907e-12    1.05225e-28 
          -0.55   -1.55979e-12   -2.14852e-28 
         -0.545   -1.66683e-12     2.4814e-28 
          -0.54   -1.78052e-12   -2.13225e-28 
         -0.535   -1.90116e-12    2.26881e-28 
          -0.53   -2.02907e-12    1.50838e-28 
         -0.525   -2.16459e-12   -7.63788e-29 
          -0.52   -2.30804e-12    2.16208e-28 
         -0.515   -2.45972e-12    1.70539e-28 
          -0.51   -2.61995e-12   -1.55516e-28 
         -0.505   -2.78903e-12   -6.58353e-29 
           -0.5   -2.96725e-12   -1.49976e-28 
         -0.495   -3.15488e-12    1.70345e-28 
          -0.49   -3.35217e-12   -3.52908e-28 
         -0.485   -3.55934e-12    1.77895e-28 
          -0.48    -3.7766e-12    1.04493e-28 
         -0.475   -4.00412e-12   -2.25743e-29 
          -0.47   -4.24202e-12    1.39141e-28 
         -0.465   -4.49038e-12   -6.44894e-28 
          -0.46   -4.74926e-12   -2.83681e-28 
         -0.455   -5.01864e-12    8.10492e-29 
          -0.45   -5.29846e-12   -1.23882e-29 
         -0.445    -5.5886e-12    2.80423e-28 
          -0.44   -5.88887e-12    5.12979e-28 
         -0.435   -6.19903e-12    4.66325e-28 
          -0.43   -6.51877e-12    -2.6758e-28 
         -0.425   -6.84769e-12    8.58351e-29 
          -0.42   -7.18534e-12    2.26685e-28 
         -0.415    -7.5312e-12   -4.51312e-28 
          -0.41   -7.88468e-12   -8.95515e-29 
         -0.405    -8.2451e-12   -1.86884e-29 
           -0.4   -8.61174e-12    3.27104e-29 
         -0.395   -8.98381e-12    5.70619e-28 
          -0.39   -9.36046e-12     1.8441e-28 
         -0.385   -9.74078e-12    5.61903e-28 
          -0.38   -1.01238e-11    1.71978e-28 
         -0.375   -1.05086e-11   -8.85154e-29 
          -0.37   -1.08941e-11   -4.70513e-29 
         -0.365   -1.12793e-11    1.08777e-28 
          -0.36   -1.16632e-11   -4.04056e-28 
         -0.355   -1.20446e-11   -4.34573e-28 
          -0.35   -1.24226e-11    6.51542e-28 
         -0.345   -1.27961e-11   -4.24789e-28 
          -0.34   -1.31641e-11    6.16023e-28 
         -0.335   -1.35257e-11   -2.66753e-28 
          -0.33   -1.38799e-11   -5.89925e-28 
         -0.325   -1.42259e-11   -5.72999e-28 
          -0.32   -1.45629e-11   -6.82733e-29 
         -0.315   -1.48901e-11    2.49489e-28 
          -0.31    -1.5207e-11   -3.58639e-28 
         -0.305   -1.55129e-11   -3.28204e-28 
           -0.3   -1.58074e-11   -3.16767e-28 
         -0.295   -1.60899e-11   -2.59872e-29 
          -0.29   -1.63603e-11    6.13982e-29 
         -0.285   -1.66183e-11   -1.78082e-28 
          -0.28   -1.68637e-11    5.10215e-29 
         -0.275   -1.70964e-11   -4.07874e-28 
          -0.27   -1.73165e-11    4.25488e-28 
         -0.265   -1.75241e-11   -8.92551e-29 
          -0.26   -1.77192e-11    5.02052e-28 
         -0.255   -1.79021e-11    2.55572e-29 
          -0.25   -1.80731e-11    5.59917e-28 
         -0.245   -1.82325e-11    3.62053e-29 
          -0.24   -1.83806e-11   -5.34294e-29 
         -0.235   -1.85179e-11   -2.74738e-29 
          -0.23   -1.86448e-11   -2.50267e-28 
         -0.225   -1.87618e-11   -1.86339e-29 
          -0.22   -1.88693e-11    1.81826e-28 
         -0.215   -1.89678e-11    1.88065e-28 
          -0.21   -1.90578e-11   -9.51279e-29 
         -0.205     -1.914e-11   -1.22963e-28 
           -0.2   -1.92146e-11    -1.2438e-28 
         -0.195   -1.92823e-11    2.62404e-28 
          -0.19   -1.93435e-11   -3.32821e-28 
         -0.185   -1.93987e-11   -1.60114e-28 
          -0.18   -1.94483e-11     1.6242e-28 
         -0.175   -1.94929e-11   -6.43749e-29 
          -0.17   -1.95327e-11    -2.0356e-28 
         -0.165   -1.95683e-11    1.04646e-28 
          -0.16      -1.96e-11   -1.99043e-28 
         -0.155   -1.96281e-11   -1.41677e-28 
          -0.15    -1.9653e-11    1.35599e-28 
         -0.145    -1.9675e-11    8.91291e-29 
          -0.14   -1.96944e-11   -3.21185e-29 
         -0.135   -1.97114e-11   -7.02381e-31 
          -0.13   -1.97264e-11   -9.66843e-29 
         -0.125   -1.97394e-11    6.81613e-29 
          -0.12   -1.97508e-11   -1.06659e-29 
         -0.115   -1.97607e-11    -1.6546e-29 
          -0.11   -1.97694e-11    6.97414e-29 
         -0.105   -1.97768e-11    4.94423e-29 
           -0.1   -1.97832e-11   -1.54905e-29 
         -0.095   -1.97888e-11   -8.29348e-29 
          -0.09   -1.97935e-11    2.29918e-29 
         -0.085   -1.97976e-11    8.95473e-30 
          -0.08   -1.98011e-11   -7.69889e-29 
         -0.075   -1.98041e-11   -3.96345e-29 
          -0.07   -1.98066e-11    5.37105e-29 
         -0.065   -1.98088e-11    4.70818e-30 
          -0.06   -1.98106e-11    5.94613e-29 
         -0.055   -1.98121e-11   -6.31847e-29 
          -0.05   -1.98134e-11   -4.19951e-29 
         -0.045   -1.98144e-11   -3.44466e-30 
          -0.04   -1.98153e-11   -2.83664e-29 
         -0.035    -1.9816e-11    -3.9675e-30 
          -0.03   -1.98166e-11    2.93912e-29 
         -0.025   -1.98171e-11    1.92129e-29 
          -0.02   -1.98175e-11    1.16317e-29 
         -0.015   -1.98177e-11    1.78335e-29 
          -0.01   -1.98179e-11    1.66763e-29 
         -0.005    -1.9818e-11    2.78164e-30 
              0   -1.98181e-11    7.66164e-35 
          0.005    -1.9818e-11    3.98734e-30 
           0.01   -1.98179e-11   -1.66762e-29 
          0.015   -1.98177e-11   -3.74806e-30 
           0.02   -1.98175e-11   -1.16317e-29 
          0.025   -1.98171e-11    6.63132e-30 
           0.03   -1.98166e-11   -2.93911e-29 
          0.035    -1.9816e-11    7.72984e-30 
           0.04   -1.98153e-11    2.83663e-29 
          0.045   -1.98144e-11    3.44472e-30 
           0.05   -1.98134e-11   -4.65142e-29 
          0.055   -1.98121e-11    6.31848e-29 
           0.06   -1.98106e-11   -2.71111e-29 
          0.065   -1.98088e-11   -4.70804e-30 
           0.07   -1.98066e-11    5.63396e-29 
          0.075   -1.98041e-11    3.96346e-29 
           0.08   -1.98011e-11    1.86477e-28 
          0.085   -1.97976e-11   -8.95478e-30 
           0.09   -1.97935e-11    6.30614e-29 
          0.095   -1.97888e-11    8.29349e-29 
            0.1   -1.97832e-11   -2.55493e-29 
          0.105   -1.97768e-11   -4.94422e-29 
           0.11   -1.97694e-11   -4.15535e-29 
          0.115   -1.97607e-11     1.6546e-29 
           0.12   -1.97508e-11   -3.75295e-29 
          0.125   -1.97394e-11   -6.81613e-29 
           0.13   -1.97264e-11   -7.85733e-29 
          0.135   -1.97114e-11    7.02253e-31 
           0.14   -1.96944e-11     2.2126e-29 
          0.145    -1.9675e-11   -8.91291e-29 
           0.15    -1.9653e-11   -1.94977e-28 
          0.155   -1.96281e-11    1.41677e-28 
           0.16      -1.96e-11   -7.01016e-29 
          0.165   -1.95683e-11   -1.04646e-28 
           0.17   -1.95327e-11     2.0356e-28 
          0.175   -1.94929e-11   -4.88206e-29 
           0.18   -1.94483e-11    -1.6242e-28 
          0.185   -1.93987e-11    8.49755e-29 
           0.19   -1.93435e-11    3.32821e-28 
          0.195   -1.92823e-11    8.99385e-29 
            0.2   -1.92146e-11     1.2438e-28 
          0.205   -1.91399e-11   -4.76182e-29 
           0.21   -1.90578e-11    9.51279e-29 
          0.215   -1.89678e-11      1.437e-28 
           0.22   -1.88693e-11   -1.81826e-28 
          0.225   -1.87618e-11    6.41868e-30 
           0.23   -1.86448e-11    2.50266e-28 
          0.235   -1.85179e-11    1.42233e-28 
           0.24   -1.83806e-11    5.34293e-29 
          0.245   -1.82325e-11    1.17786e-28 
           0.25   -1.80731e-11   -5.59917e-28 
          0.255   -1.79021e-11    1.39409e-28 
           0.26   -1.77192e-11   -5.02052e-28 
          0.265   -1.75241e-11    1.38665e-28 
           0.27   -1.73165e-11   -4.25488e-28 
          0.275   -1.70964e-11   -3.30716e-28 
           0.28   -1.68637e-11   -5.10212e-29 
          0.285   -1.66183e-11     1.2927e-28 
           0.29   -1.63603e-11   -6.13983e-29 
          0.295   -1.60899e-11   -4.54539e-28 
            0.3   -1.58074e-11    8.52543e-29 
          0.305   -1.55129e-11    3.28204e-28 
           0.31    -1.5207e-11    -8.2978e-29 
          0.315   -1.48901e-11   -2.49489e-28 
           0.32   -1.45629e-11   -5.67267e-29 
          0.325   -1.42259e-11    5.72999e-28 
           0.33   -1.38799e-11    4.56045e-28 
          0.335   -1.35257e-11    2.66753e-28 
           0.34   -1.31641e-11    3.16463e-28 
          0.345   -1.27961e-11    4.24789e-28 
           0.35   -1.24226e-11   -1.26481e-28 
          0.355   -1.20446e-11    4.34573e-28 
           0.36   -1.16632e-11    2.17838e-28 
          0.365   -1.12793e-11   -1.08777e-28 
           0.37   -1.08941e-11    2.44363e-28 
          0.375   -1.05086e-11    8.85153e-29 
           0.38   -1.01238e-11    3.17615e-28 
          0.385   -9.74078e-12   -5.61903e-28 
           0.39   -9.36046e-12    3.07735e-28 
          0.395   -8.98381e-12   -5.70619e-28 
            0.4   -8.61175e-12    3.54468e-28 
          0.405    -8.2451e-12    1.86885e-29 
           0.41   -7.88468e-12    6.94965e-29 
          0.415   -7.53121e-12    4.51312e-28 
           0.42   -7.18534e-12    4.04552e-29 
          0.425   -6.84769e-12    4.54935e-28 
           0.43   -6.51877e-12     2.6758e-28 
          0.435   -6.19903e-12   -1.85327e-28 
           0.44   -5.88887e-12   -5.12979e-28 
          0.445    -5.5886e-12   -1.45031e-28 
           0.45   -5.29846e-12    1.23882e-29 
          0.455   -5.01864e-12    9.07517e-29 
           0.46   -4.74926e-12    2.83681e-28 
          0.465   -4.49038e-12    2.97473e-28 
           0.47   -4.24202e-12   -1.39141e-28 
          0.475   -4.00412e-12    4.00012e-28 
           0.48   -3.77661e-12   -1.04493e-28 
          0.485   -3.55934e-12    2.25343e-28 
           0.49   -3.35217e-12    3.52908e-28 
          0.495   -3.15488e-12    3.91047e-28 
            0.5   -2.96725e-12    1.49976e-28 
          0.505   -2.78903e-12   -2.91825e-28 
           0.51   -2.61995e-12    1.55516e-28 
          0.515   -2.45972e-12    3.29286e-28 
           0.52   -2.30804e-12   -2.16208e-28 
          0.525   -2.16459e-12    3.93399e-29 
           0.53   -2.02907e-12   -1.50838e-28 
          0.535   -1.90115e-12    4.26791e-28 
           0.54   -1.78052e-12    2.13225e-28 
          0.545   -1.66683e-12    -2.4814e-28 
           0.55   -1.55979e-12    2.14852e-28 
          0.555   -1.45907e-12   -1.05225e-28 
           0.56   -1.36437e-12    3.21054e-28 
          0.565   -1.27538e-12   -2.65144e-28 
           0.57   -1.19181e-12   -4.06245e-28 
          0.575   -1.11337e-12    2.78637e-29 
           0.58    -1.0398e-12   -1.23965e-28 
          0.585   -9.70807e-13    2.83681e-28 
           0.59   -9.06153e-13   -3.35217e-29 
          0.595   -8.45588e-13   -1.96932e-28 
            0.6   -7.88876e-13   -2.60513e-28 
          0.605   -7.35793e-13   -6.46081e-29 
           0.61   -6.86123e-13    1.09131e-28 
          0.615   -6.39664e-13   -4.28731e-28 
           0.62   -5.96219e-13    1.51657e-28 
          0.625   -5.55606e-13    1.70011e-28 
           0.63    -5.1765e-13    1.37305e-28 
          0.635   -4.82186e-13    3.20713e-28 
           0.64   -4.49057e-13   -4.40777e-28 
          0.645   -4.18116e-13   -1.82554e-28 
           0.65   -3.89225e-13   -6.31827e-29 
          0.655   -3.62251e-13   -9.91969e-29 
           0.66   -3.37071e-13   -6.19867e-29 
          0.665   -3.13569e-13     2.6163e-28 
           0.67   -2.91637e-13    2.49498e-28 
          0.675    -2.7117e-13    1.87658e-28 
           0.68   -2.52073e-13    1.56049e-28 
          0.685   -2.34256e-13    1.39598e-28 
           0.69   -2.17633e-13    5.03689e-29 
          0.695   -2.02124e-13   -2.15789e-28 
            0.7   -1.87655e-13       3.04e-29 
          0.705   -1.74157e-13    1.16447e-28 
           0.71   -1.61563e-13    2.90283e-28 
          0.715   -1.49811e-13   -1.19238e-28 
           0.72   -1.38846e-13    7.15441e-29 
          0.725   -1.28612e-13    1.52428e-28 
           0.73   -1.19059e-13    -1.9632e-28 
          0.735   -1.10141e-13    1.88308e-28 
           0.74   -1.01812e-13   -3.55764e-29 
          0.745   -9.40326e-14   -5.95936e-29 
           0.75    -8.6763e-14    3.88903e-28 
          0.755   -7.99674e-14   -1.57119e-28 
           0.76    -7.3612e-14    1.81049e-29 
          0.765    -6.7665e-14    2.28045e-28 
           0.77   -6.20968e-14    4.14314e-29 
          0.775   -5.68797e-14   -2.75515e-28 
           0.78   -5.19878e-14   -8.45043e-29 
          0.785   -4.73967e-14   -1.75427e-28 
           0.79   -4.30836e-14   -1.49721e-28 
          0.795   -3.90272e-14   -2.10267e-28 
            0.8   -3.52075e-14   -1.42726e-29 
          0.805   -3.16057e-14   -3.09984e-28 
           0.81   -2.82043e-14   -4.13218e-28 
          0.815   -2.49867e-14    4.01212e-28 
           0.82   -2.19374e-14   -7.14235e-29 
          0.825   -1.90418e-14   -1.81508e-28 
           0.83   -1.62862e-14      5.061e-29 
          0.835   -1.36578e-14    1.41074e-28 
           0.84   -1.11443e-14    2.09729e-28 
          0.845   -8.73433e-15    1.22208e-28 
           0.85   -6.41708e-15    2.78901e-29 
          0.855   -4.18232e-15   -2.29869e-28 
           0.86   -2.02041e-15    2.74244e-29 
          0.865    7.77917e-17    -1.9131e-28 
           0.87    2.12094e-15    8.97863e-30 
          0.875    4.11725e-15   -1.27746e-28 
           0.88    6.07453e-15   -6.81455e-29 
          0.885    8.00018e-15    3.21654e-28 
           0.89    9.90126e-15   -2.71003e-29 
          0.895    1.17845e-14   -9.06506e-29 
            0.9    1.36563e-14   -2.13185e-28 
          0.905    1.55228e-14    -2.9359e-29 
           0.91    1.73898e-14    2.08118e-28 
          0.915    1.92629e-14    8.86777e-29 
           0.92    2.11474e-14   -4.15491e-29 
          0.925    2.30484e-14    1.36633e-28 
           0.93    2.49706e-14   -7.77741e-30 
          0.935    2.69186e-14    1.40289e-28 
           0.94    2.88968e-14   -1.98273e-28 
          0.945    3.09091e-14    8.95309e-29 
           0.95    3.29595e-14    4.19201e-29 
          0.955    3.50514e-14    1.99313e-28 
           0.96    3.71881e-14    -3.8096e-29 
          0.965    3.93726e-14    5.63658e-29 
           0.97    4.16076e-14   -1.04176e-28 
          0.975    4.38953e-14    1.45701e-28 
           0.98     4.6238e-14    1.79905e-28 
          0.985    4.86373e-14   -3.16654e-28 
           0.99    5.10945e-14    1.29379e-28 
          0.995    5.36108e-14    2.10978e-28 
              1    5.61867e-14   -1.12855e-29 
