      z,       b_n0_Re,       b_n0_Im
          0.135,    1.18782e-10,    2.56216e-29 
           0.14,    1.19105e-10,   -4.87742e-28 
          0.145,    1.19423e-10,    1.29409e-27 
           0.15,     1.1973e-10,   -1.63654e-28 
          0.155,    1.20022e-10,   -6.91641e-29 
           0.16,    1.20292e-10,    7.46203e-28 
          0.165,    1.20533e-10,    1.57081e-28 
           0.17,    1.20738e-10,    3.73319e-28 
          0.175,      1.209e-10,    4.32173e-28 
           0.18,     1.2101e-10,    5.44566e-28 
          0.185,    1.21058e-10,    3.73175e-28 
           0.19,    1.21037e-10,   -2.91974e-29 
          0.195,    1.20937e-10,    1.49743e-27 
            0.2,    1.20747e-10,   -2.33488e-27 
          0.205,     1.2046e-10,   -1.27434e-27 
           0.21,    1.20065e-10,   -1.47578e-27 
          0.215,    1.19554e-10,   -1.05121e-27 
           0.22,    1.18918e-10,    1.93746e-28 
          0.225,     1.1815e-10,    2.05696e-27 
           0.23,    1.17242e-10,    2.00893e-27 
          0.235,    1.16189e-10,   -1.65402e-27 
           0.24,    1.14987e-10,   -1.57935e-27 
          0.245,     1.1363e-10,   -7.19114e-28 
           0.25,    1.12118e-10,    1.07654e-27 
          0.255,     1.1045e-10,    1.40601e-27 
           0.26,    1.08628e-10,    1.14597e-27 
          0.265,    1.06653e-10,    3.24105e-29 
           0.27,    1.04531e-10,    1.04204e-27 
          0.275,    1.02268e-10,    4.42471e-27 
           0.28,    9.98703e-11,   -1.29415e-27 
          0.285,    9.73486e-11,   -2.98751e-27 
           0.29,    9.47131e-11,   -3.85623e-27 
          0.295,    9.19756e-11,    1.46541e-27 
            0.3,    8.91493e-11,   -1.93279e-27 
          0.305,     8.6248e-11,    8.61749e-28 
           0.31,    8.32861e-11,    2.40515e-27 
          0.315,    8.02789e-11,    8.43845e-28 
           0.32,    7.72415e-11,    9.09311e-28 
          0.325,    7.41892e-11,    6.99612e-28 
           0.33,     7.1137e-11,    6.63593e-29 
          0.335,    6.80995e-11,    1.88905e-27 
           0.34,    6.50907e-11,   -4.92261e-27 
          0.345,    6.21239e-11,   -1.65672e-27 
           0.35,    5.92111e-11,    3.77479e-27 
          0.355,    5.63636e-11,   -3.93041e-27 
           0.36,    5.35912e-11,    -1.1604e-27 
          0.365,    5.09028e-11,    1.37088e-27 
           0.37,    4.83057e-11,   -1.41822e-28 
          0.375,    4.58059e-11,    2.93661e-27 
           0.38,    4.34083e-11,    2.39087e-27 
          0.385,    4.11164e-11,    4.23341e-28 
           0.39,    3.89325e-11,   -2.71807e-27 
          0.395,    3.68577e-11,   -1.22787e-27 
            0.4,    3.48922e-11,    2.08399e-27 
          0.405,     3.3035e-11,    1.51034e-27 
           0.41,    3.12845e-11,    2.11525e-28 
          0.415,    2.96381e-11,   -1.69453e-27 
           0.42,    2.80928e-11,    6.41883e-28 
          0.425,    2.66449e-11,   -2.24315e-27 
           0.43,    2.52902e-11,    3.75533e-27 
          0.435,    2.40245e-11,    4.27163e-27 
           0.44,     2.2843e-11,   -5.56643e-29 
          0.445,    2.17411e-11,   -2.95206e-27 
           0.45,    2.07138e-11,    1.57214e-27 
          0.455,    1.97564e-11,   -3.62857e-28 
           0.46,     1.8864e-11,    8.55066e-28 
          0.465,     1.8032e-11,      1.419e-27 
           0.47,    1.72558e-11,   -4.76081e-29 
          0.475,    1.65313e-11,   -1.09433e-28 
           0.48,    1.58541e-11,   -1.43158e-27 
          0.485,    1.52205e-11,   -1.22179e-28 
           0.49,    1.46267e-11,    1.48504e-27 
          0.495,    1.40695e-11,    9.68996e-28 
            0.5,    1.35456e-11,     6.0637e-28 
          0.505,    1.30521e-11,    8.38519e-28 
           0.51,    1.25863e-11,    -1.7776e-27 
          0.515,    1.21458e-11,    2.75812e-28 
           0.52,    1.17283e-11,   -8.56022e-28 
          0.525,    1.13318e-11,    9.69887e-28 
           0.53,    1.09545e-11,   -1.73582e-27 
          0.535,    1.05948e-11,   -1.69655e-27 
           0.54,     1.0251e-11,   -1.26939e-27 
          0.545,    9.92193e-12,   -5.45624e-28 
           0.55,    9.60632e-12,    1.02611e-27 
          0.555,     9.3031e-12,   -5.80009e-29 
           0.56,     9.0113e-12,    1.84357e-27 
          0.565,    8.73007e-12,    2.66635e-28 
           0.57,    8.45863e-12,   -4.76513e-28 
          0.575,    8.19629e-12,    1.20487e-27 
           0.58,    7.94244e-12,    1.86893e-28 
          0.585,    7.69652e-12,   -3.09998e-28 
           0.59,    7.45805e-12,   -9.65687e-28 
          0.595,    7.22659e-12,   -1.45697e-28 
            0.6,    7.00173e-12,    1.58232e-27 
          0.605,    6.78314e-12,   -2.18764e-28 
           0.61,    6.57048e-12,    1.49015e-27 
          0.615,    6.36348e-12,    2.20663e-28 
           0.62,    6.16187e-12,   -1.40954e-27 
          0.625,    5.96541e-12,   -2.90119e-28 
           0.63,    5.77391e-12,    1.67497e-27 
          0.635,    5.58714e-12,    -6.3292e-28 
           0.64,    5.40495e-12,   -3.71924e-28 
          0.645,    5.22716e-12,    3.82514e-28 
           0.65,    5.05361e-12,    4.15764e-28 
          0.655,    4.88418e-12,    4.99464e-28 
           0.66,    4.71872e-12,    7.88634e-28 
          0.665,    4.55712e-12,    1.82074e-27 
           0.67,    4.39926e-12,   -2.39615e-29 
          0.675,    4.24503e-12,    1.83749e-27 
           0.68,    4.09434e-12,   -1.15217e-27 
          0.685,    3.94708e-12,    9.75318e-29 
           0.69,    3.80317e-12,   -1.35258e-27 
          0.695,    3.66254e-12,    -1.7356e-28 
            0.7,    3.52509e-12,    1.95276e-27 
          0.705,    3.39076e-12,    1.93764e-27 
           0.71,    3.25947e-12,    9.40031e-28 
          0.715,    3.13117e-12,   -1.83986e-27 
           0.72,    3.00578e-12,    4.68211e-28 
          0.725,    2.88326e-12,    -1.1843e-27 
           0.73,    2.76355e-12,    3.59004e-28 
          0.735,     2.6466e-12,   -1.60071e-28 
           0.74,    2.53235e-12,   -8.86862e-28 
          0.745,    2.42077e-12,    1.81737e-27 
           0.75,    2.31182e-12,    3.95383e-28 
          0.755,    2.20544e-12,   -3.75541e-28 
           0.76,    2.10161e-12,   -4.81999e-28 
          0.765,     2.0003e-12,   -1.55897e-27 
           0.77,    1.90146e-12,    1.71965e-27 
          0.775,    1.80506e-12,    6.06389e-28 
           0.78,    1.71109e-12,   -1.05314e-27 
          0.785,     1.6195e-12,    9.96161e-28 
           0.79,    1.53028e-12,    1.17665e-27 
          0.795,    1.44339e-12,   -1.49815e-27 
            0.8,    1.35882e-12,   -3.43092e-28 
          0.805,    1.27653e-12,    5.79178e-28 
           0.81,    1.19652e-12,    8.56703e-28 
          0.815,    1.11876e-12,    6.54949e-28 
           0.82,    1.04322e-12,   -3.92355e-28 
          0.825,     9.6989e-13,   -6.88346e-28 
           0.83,    8.98749e-13,    3.55985e-28 
          0.835,    8.29775e-13,   -9.53636e-29 
           0.84,    7.62952e-13,   -1.31575e-27 
          0.845,    6.98258e-13,    1.20467e-27 
           0.85,    6.35676e-13,   -1.47941e-27 
          0.855,    5.75187e-13,   -4.52262e-28 
           0.86,    5.16771e-13,   -1.15625e-27 
          0.865,    4.60409e-13,   -5.02187e-28 
           0.87,    4.06082e-13,   -9.02252e-28 
          0.875,     3.5377e-13,   -6.29666e-28 
           0.88,    3.03453e-13,   -5.17292e-28 
          0.885,    2.55113e-13,   -3.31292e-28 
           0.89,    2.08728e-13,   -5.17198e-28 
          0.895,    1.64279e-13,   -2.56608e-29 
            0.9,    1.21744e-13,    1.82944e-27 
          0.905,    8.11053e-14,    1.63137e-28 
           0.91,    4.23403e-14,     1.1017e-28 
          0.915,     5.4289e-15,    5.25525e-28 
           0.92,   -2.96502e-14,    2.21205e-28 
          0.925,   -6.29188e-14,    1.01667e-27 
           0.93,   -9.43992e-14,   -9.56793e-29 
