      z,       a_n0_Re,       a_n0_Im
           0.34   -2.77556e-17    -1.6061e-32 
          0.345   -2.60158e-18    1.15784e-32 
           0.35    2.12121e-17   -1.66372e-32 
          0.355    4.35219e-17    2.12681e-32 
           0.36    6.41911e-17   -9.02211e-33 
          0.365    8.31109e-17    9.58415e-33 
           0.37    1.00201e-16     1.5531e-33 
          0.375    1.15409e-16   -9.01159e-33 
           0.38    1.28713e-16   -1.01357e-32 
          0.385    1.40115e-16     3.1205e-33 
           0.39    1.49646e-16    1.94158e-33 
          0.395     1.5736e-16    1.74367e-33 
            0.4    1.63331e-16     1.4362e-33 
          0.405    1.67654e-16   -9.71249e-33 
           0.41    1.70438e-16    6.88976e-33 
          0.415    1.71804e-16   -2.02867e-33 
           0.42    1.71878e-16   -6.98437e-33 
          0.425    1.70796e-16   -1.38454e-32 
           0.43    1.68689e-16   -2.47924e-33 
          0.435    1.65691e-16   -5.54815e-35 
           0.44    1.61931e-16    1.60611e-33 
          0.445     1.5753e-16    -8.3229e-33 
           0.45    1.52606e-16   -1.47532e-33 
          0.455    1.47264e-16   -7.87756e-34 
           0.46    1.41606e-16   -7.01183e-33 
          0.465    1.35719e-16    4.81669e-34 
           0.47    1.29685e-16    5.41279e-33 
          0.475    1.23577e-16   -1.05839e-34 
           0.48    1.17456e-16    1.61455e-33 
          0.485    1.11379e-16    4.89122e-33 
           0.49     1.0539e-16    5.99134e-33 
          0.495    9.95287e-17   -4.16956e-34 
            0.5    9.38267e-17   -2.02803e-33 
          0.505    8.83082e-17   -2.79083e-33 
           0.51    8.29918e-17   -3.34665e-33 
          0.515    7.78906e-17   -2.26913e-34 
           0.52    7.30128e-17   -2.22261e-33 
          0.525    6.83627e-17    1.77903e-33 
           0.53    6.39415e-17   -1.15949e-33 
          0.535    5.97476e-17   -2.95071e-33 
           0.54    5.57777e-17    5.87991e-33 
          0.545    5.20271e-17    1.06101e-34 
           0.55    4.84902e-17    -3.3212e-33 
          0.555     4.5161e-17    1.00237e-33 
           0.56     4.2033e-17    1.43096e-33 
          0.565    3.90997e-17   -5.20588e-34 
           0.57    3.63542e-17    4.81663e-33 
          0.575    3.37895e-17    -3.9223e-33 
           0.58    3.13984e-17    2.47888e-33 
          0.585    2.91735e-17    -2.6609e-33 
           0.59    2.71067e-17    1.45862e-33 
          0.595    2.51899e-17    6.55044e-34 
            0.6    2.34146e-17    7.22155e-34 
          0.605    2.17722e-17    -8.5499e-34 
           0.61    2.02541e-17    1.73593e-33 
          0.615    1.88516e-17   -6.64782e-34 
           0.62    1.75564e-17   -7.94467e-34 
          0.625    1.63606e-17    3.22297e-33 
           0.63    1.52569e-17    2.73823e-33 
          0.635    1.42384e-17    3.46912e-33 
           0.64     1.3299e-17   -3.07618e-34 
          0.645     1.2433e-17   -2.28369e-33 
           0.65    1.16356e-17    -2.0191e-33 
          0.655    1.09025e-17   -7.75494e-34 
           0.66    1.02295e-17   -1.66369e-33 
          0.665    9.61305e-18   -9.99512e-34 
           0.67    9.04982e-18   -9.29598e-35 
          0.675    8.53653e-18    5.70612e-33 
           0.68       8.07e-18    1.43349e-33 
          0.685    7.64709e-18     2.6633e-33 
           0.69    7.26465e-18   -1.54062e-33 
          0.695    6.91956e-18   -1.09079e-33 
            0.7    6.60871e-18   -2.70856e-33 
          0.705    6.32906e-18   -6.29568e-34 
           0.71    6.07772e-18   -2.09882e-33 
          0.715    5.85194e-18    2.98094e-33 
           0.72    5.64917e-18     4.0643e-34 
          0.725    5.46711e-18    1.86002e-34 
           0.73    5.30369e-18     -3.722e-33 
          0.735    5.15708e-18    4.22706e-33 
           0.74    5.02568e-18   -2.45481e-33 
          0.745    4.90807e-18   -5.41498e-34 
           0.75    4.80301e-18    -5.2226e-34 
          0.755    4.70941e-18    2.02889e-33 
           0.76    4.62627e-18    2.83413e-34 
          0.765     4.5527e-18    6.76229e-34 
           0.77     4.4879e-18    2.84259e-33 
          0.775    4.43114e-18   -1.26964e-33 
           0.78    4.38177e-18   -1.66795e-33 
          0.785     4.3392e-18   -1.23976e-33 
           0.79     4.3029e-18    4.76681e-34 
          0.795     4.2724e-18   -1.33285e-33 
            0.8    4.24721e-18   -3.99457e-33 
          0.805    4.22689e-18    1.47165e-33 
           0.81    4.21095e-18    7.13381e-34 
          0.815    4.19889e-18   -3.66487e-33 
           0.82    4.19014e-18    2.16121e-33 
          0.825    4.18407e-18    4.24732e-34 
           0.83    4.18002e-18   -1.28173e-33 
          0.835    4.17725e-18   -1.59415e-33 
           0.84    4.17499e-18    4.62492e-33 
          0.845    4.17245e-18    4.05742e-34 
           0.85    4.16881e-18    4.42627e-34 
          0.855    4.16326e-18    1.80585e-33 
           0.86    4.15499e-18    2.07571e-33 
          0.865    4.14321e-18   -8.01436e-34 
           0.87    4.12716e-18    -3.9032e-34 
          0.875    4.10609e-18    3.51351e-33 
           0.88    4.07931e-18   -3.53313e-33 
          0.885    4.04611e-18   -8.15554e-35 
           0.89    4.00584e-18    1.07242e-33 
          0.895    3.95784e-18    1.83686e-34 
            0.9    3.90145e-18    -2.4953e-33 
          0.905    3.83599e-18    3.16135e-33 
           0.91    3.76075e-18     2.5151e-33 
          0.915    3.67499e-18   -3.08247e-33 
           0.92    3.57791e-18   -8.47993e-36 
          0.925    3.46868e-18    4.38692e-33 
           0.93    3.34641e-18    3.04423e-34 
          0.935    3.21025e-18   -3.35709e-33 
           0.94    3.05936e-18   -3.46898e-34 
          0.945    2.89301e-18    1.60552e-33 
           0.95    2.71061e-18    9.95032e-34 
          0.955    2.51184e-18    4.26634e-33 
           0.96    2.29668e-18    1.29228e-33 
          0.965    2.06551e-18    3.75634e-33 
           0.97    1.81916e-18   -2.00534e-34 
          0.975    1.55895e-18    5.10384e-33 
           0.98    1.28668e-18    2.44075e-33 
          0.985    1.00464e-18    1.57439e-33 
           0.99    7.15479e-19    4.89916e-33 
          0.995    4.22163e-19   -5.20607e-33 
              1    1.27804e-19   -6.05216e-33 
